,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X601992.SH,X600886.SH,X600157.SH,X600623.SH,X600299.SH,X600547.SH,X002466.SZ,X600660.SH,X601158.SH,X600352.SH,X000792.SZ,X600309.SH,X600583.SH,X000709.SZ,X600489.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X300072.SZ,X002075.SZ,X000959.SZ,X600021.SH,X000060.SZ,X000983.SZ,X002470.SZ,X600176.SH,X600022.SH,X600578.SH,X600098.SH,X601699.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0795515021735146,0,0,0,0,0,0,0,0,0.0774260376279652,0,0,0,0,0.226419356172682,0,0,0,0.0114722773507905,0,0,0,0,0,0,0,0,0,0,0,0,0.0882214588673733,0,0,0,0.0366815418926102,0,0,0,0.0568072927574596,0,0,0,0.106676920874698,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.00934274683333764,0,0,0,0,0,0,0,0,0.0191912298277263,0,0,0,0.0254035069717468,0,0,0,0,0,0,0.0175226425310929,0,0,0.120169393569543,0,0,0.192283179388221,0,0,0.0725325099151624,0.0486690624762604,0,0,0.016144863955356,0,0.109955850488279,0,0,0,0,0.0985550035495416,0,0.0726693845012831,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.182082497530486,0,0,0,1.0842021724855e-19,0.113434020160655,0,0,0.318768588892744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673483374769619,0,0,0,0,0,0,0,0,0,0,0,0.00775653276435078,0.0671291471916067,0.00786118571055402,0,0,0,0,0.15737252287664,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0377237483472897,0,0,0,0,0,0,0.0722732374854093,0,0,0,0,0.119726308221313,0,0,0,0,0,0,0.043040127587624,0,0,0.0104462748616621,0,0,0.0405884333022132,0,0,0,0,0,0.0475275112716447,0.172177580465456,0,0.201623857062909,0,0,0,0,0,0,0.238888928112957,0,0,-0.0115945568011939,-0.0248447685060022,0,-0.0904830888428159,0,0,0,0
X600362.SH,0,0,0,0,0.0896249062356219,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0261521008987153,0,0,0,0.0565045371603084,0,0,0.118153319881881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651083840821472,0,0,0.0547669245422372,0,0,0.198264353836537,0,0,0,0,0.551400461107493,0,-0.0371947054368697,0.0870393786996605,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100029917288931,0,0,0.138268212378994,0,0,0,0.0790302439254247,0,0,0.053178619362964,0,0,0,0.146692375340878,0,0,0.0634584478751133,0,0.202479808166814,0.0318282246054777,0,0.0980552152123983,0,0,0,0,0.0482866835842076,0,-0.0255279834768886,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.149080829960579,0.359263101423187,0,0,0,0,0,0,0.0283931295739651,0,0,0,0,0,0,0,0,0,0.223618999381863,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0421347470260017,-0.0411257313123902,0,0,-0.0274181962990903,0.0341961534620836,0,0.234953631738191,0,0,0,0,0,0,0,0,0,-0.024204054841291,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0224242834356246,0,0,0,0,0,0,0,0,0,0.104827870741548,0,0.119786330328801,0,0.0372246172289681,0,0,1.73472347597681e-18,0,0,0.0691989069008239,0,0,0,0,0.228301953231207,0,0.0195555566192924,0,0,0,0,0,0,0.0391369784394033,0.0670490489126684,0,0,0,0.0345789056388361,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0202040624876978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502780028474526,0,0,0,0,0.143997073725365,0,0,0,0,0,0,0,0,0,0.176321326096856,0,0,0,0,0,0.0274395217445791,0.0860162095523906,0,0.214021803168872,0,0.337967030209214,0,0,0,0,0,0.00977258006485667,0,0,0,0,0,0,0
X600623.SH,0,0,0.0742169834868302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184674241336859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768250274867173,0,0,0,0,0,-2.77555756156289e-17,0,0.186628788354345,0,0.0920367624354844,-0.116017433705674,0,0,-0.0510764102619861,0.108957672217834,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509566934890948,0,0,0.0256496180959456,0,0,0.301306846282255,0.211602034113189,0,0,0,-0.00915553700216745,0,0,0,0,0.108276347156809,0,0,0,0,0,0,0.142590144680571,0,0,0,0,0,0,0,0,0.0405107105002549,0,0,0,0,0,0,0
X600547.SH,-0.0899889629472036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114274575019082,0,0,0,0,0,0,0,-0.193956039730294,0,0,0.940669222398487,0,0.0775709073393439,0,0,0.0420270588196648,0,0,0,0,0,0.176485250344624,0,0,0,0.0328058023011852,0,0,-0.0662121263027749,0,-0.0142695314253277,0.0362024916411215,0.0288242154548875,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796466370818833,0.0855542347889542,0,-0.176527638470843,0,0,0,0,0.253648047070173,0,-0.0867152218098066,0,0,0,0,0,0,0,0.0565188183029082,0,0,0,0,0.409515602978074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0565736694082377,0,0,0,0,0,0,0.0778496483772941,0,0,-0.00478985179730011,0,0,0,0,0,0,0,0,0.240290914997483,0.0543019932403566,0,0,0,0,0,0,0,0,0,0.0152817718503811,0,0.0421263826204682,0,0,0.0128166765173368,0.0141665274312695,0,0,0,0,0,0.014502111273472,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32172221425689,0.0875840012688603,0,0,0,0,0,0,0.0325318493132393,0,0,0,0,0,0,0,0,0,0,0.200897984134952,0.00233296944194959,0,0.0402334871866147,0.0458086599668367,0,0,0,0,0,0.133953647873972,0,0,0,-0.00539478292070209,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493607828240441,0,0,0,0,0,0.0721558192487001,0,0,0.0264286004781482,0.020196984562208,0.0863735374367908,0.246177594604831,0,0,0,0,0,0,0,0,0.206961965095284,0,0,0,0.0318455297763937,0.209463270644631,0,0,0,-0.0248931615231273,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14307767260092,0,0,0,0,0,0.0535368302116743,0.114543305472839,0,0.0746784567741114,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.102118537862226,0,0.0249468578370039,0,0,0,0,0,0,0.354250103514665,0,0,0,0.0181344354021774,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0812196378607724,0,0,0,0.0544349148357237,0,0,0.0243114826256128,0,0,0,0,0,0,0,0.10573633905138,0,0,0.00366867974045505,0.0822817411241677,0,0.02645302649764,0,0,0,0,0,0,0.16286021709117,0,0,0,0.150727771734534,0.093019647937978,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0582026122263999,0,0,0.0190833433386561,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.264342075866299,0,0,0,0,0,0,0,0,0,0,0,0.0132108855282488,0,0,0,0,0.0521494186580445,0.0782134982607302,0,0,0,0,0,0,0.276261969417523,0,0.00634167728297473,0,0,0,0,0,0,0.0435089723519571,0.111543432337497,0.0861743524214825,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0721323099148472,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0443866881272975,0,0,0.0877687711426001,0,0,0,0,0,0,0,0.0647946735744986,0,0.317142693313969,0,0,0,0,0,0.0139044154644555,0.113391282829,0,0.017846044351256,-4.33680868994202e-19,-0.086042762179577,0,0.318021364716795,0,0,0.054322997387493,0,0,0.0315233479238821,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0789096830890304,0,0,0,0,0,0,0,0,0,0.104133106381022,0,-1.73472347597681e-18,0.650578141156641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015868088952476,0.118365323929406,0,0,0,0,0,-8.67361737988404e-19,0.0282441397082825,0,0,-0.0341645480088178,0,-0.0287228579248238,-0.00691704891623978,0,0.0723724987570462,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968658780697471,0,0,0.0481067562306585,0,0,0,0,0,0.30018131444332,0.107132888134916,0,0,0.0190527086933273,0,0.162551199445998,0.0636267685789607,0.0162663999878104,0,0,0.0537742652403964,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0300811040753987,8.67361737988404e-19,0,0,0.172362245636288,0,0,0,0,0.0379596299570542,0,3.46944695195361e-18,0,0,0,0,0,0.013720100110558,0,0,0,0,0,0,0,0.53092954600854,0,0,0,0,0,0,0,0,0.107726862019568,0,0,0.0759949651062533,0,0,0,0,0,0,0,0,0,0,-0.0071671180851113,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0118689684128384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468054958970653,0,0,0.0862372621958826,0,0,0,0,0,0.444075068908511,0.0167326070540179,0,0,0.0250605600446904,0,0,0.0174324703548293,0.0139245907550838,0,0,0.210816561485758,0,0.0210183623678062,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404570256067203,0,0.0784568481100263,0,0,0,0.0288035922812608,0,0,0.100432058685849,0,0,0,0,0,0.138303535216314,0,0.0459295328457652,0,0.0542672751428481,0,0,0,-0.0146751159732395,3.46944695195361e-18,0,0,0.193911752741454,0,0.0924936318952378,0,0.154819698457678,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.306921820589378,0,0,0,0,0,0,0,0,0,0.0156187284317602,0,0,-0.112548296433643,0,0,0,0,0,0,0.0258996636434198,0,0,0,0,-0.215877175292771,0,0,0,-0.212173185100029,0.115370992297419,0,0.497115392310988,0,0,0.0888546567005801,0,0,0,0,0.417471161813825,0,0.0916096984467485,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.090891810864625,1.73472347597681e-18,0,0,0,0.0439792065529778,0,0,0,0,0,0,0,0,0.0848545269674846,0,0,0,0.0630691260328359,0,0,0.0476482439412579,0,0,0,0,0,0,0,0,0,0.0825047733382873,0,0,0,0,0,0.132432723262423,0,0,0,0.0484441896101893,0,0.187599083817559,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15441686184704,0,0.0447556036007596,0,0,0,0,0,0,0.202186188513514,0,0,0,-0.0400213668251569,0,0,0.0339016487259815,0,0,0,-0.112538689605158,0,0.0378255300598285,0,0.120583566714814,0.446052568569023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,-0.399671102820405,0,0,0.632892904434613,0,-0.0599939359962779,0,0.31663597276751,0,0,0,0,0.205314446296491,0,0,0,0,-0.320298451579921,0,0,-0.226888416880131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498757509376652,0.306531213687865,0,-0.356422326250861,0,0,0,0.29360633368134,0,0,0,0,0.0801436914291113,-8.67361737988404e-19,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.960248353386454,0.0411614191053866,0,0,0,0,0,0,0.040110685400619,0,0,0,0,0,0,0,0.0892655090901054,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0509035217391368,0,0.0476380889902802,0,0,0,0.130457373996908,0,0,0,0,0,0,0,0,0.00558060538580541,0.00469268286050877,0.230193110805316,0.0613709059868563,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0449112844512483,0,0,0,0,0,0,0,0,0.0228519949977051,0.10431185452284,0,0,0.0521571862861498,0,0.33657679009463,0.213204725931132,0,0,0,0,0,0.0907708728541638,0,0,0.051233748154978,0,0,0,0,0,0,0,0,0,0.064032313274555,0,0,0.21438657916107,0,0,0,-0.0254465871942194,0.00170497720772715,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.184988016452299,0,0,0,0,0,0.145465849414503,0.0394591403558327,0.064127908911245,0,0,0,0,0,0.0457650193362806,0.0526172289873772,0,0,0,0,0,0,0,0,0,0.0304904364770242,0,0,0,0,0,0,0,0.19807945562476,0,0.209667901439438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929404802488107,0,0,0,0,0.175327771856642,-0.0598147967705805,0,0,-0.0306633895510215,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0262645737157118,0,0,0.00241182518724289,0.0809093697174381,0,0.0773201272704249,0,0.169367228511524,0,0.0797078137104083,0,0,0.464342787077132,0,0,0.0123535007461022,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141640601279326,0.0198862581213886,0,0,0,0,0.354552457446981,-0.0210795979118419,0.159757518576617,0,0,0,0,0,0,0,0.156457209672139,0.101623781811573,0,0,0.0379247785731719,3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0,0,0.163382036095046,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06691914876724,0,0,0.329255165284003,0.00580253256197541,0,0,0.0792636328595527,0,0,0,0,0,0,0,0.0466908933088601,0,0,0,0,0.0988549245016303,0,0.281146862805135,0,0,0,0,0,0,0,0,0.186606554993205,0,0,0,0,0.0792918079623733,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0824078292806334,0,0,0,1.38777878078145e-17,0,0,0,0,0.101106257993114,0,0,0.0865477916153582,0,0,0,0,0,0,0,0.0643939666818102,3.46944695195361e-18,0,0.209945945430634,0,0.161125541338514,0.145670387041003,0,0,0.0142848749023423,0,0,0,0,0,0,0,0,0.0545565592400163,0,0,0,0.00788023382039025,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.142353116156269,0,0,0,0,0,0,0,0,-0.0489153672111302,0,0.146859212934135,0,0,0,0.101695842543742,0,-0.0725190008396746,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119867485090595,0,0,0.108767954499985,0,-0.252308811516847,-0.0346199830368429,0,0.32489337001893,0,0,0,0,0,0.243325222620816,0,-0.0346808117356369,-0.0977099672335918,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139516495062193,0,0.16548876445756,0,0,0,0,0.0104920311724969,0.202198284219095,0,0.151239233394496,0,0,0.0619895291905281,0.0231562786014791,0,0,0.00060273102003089,0,0,0,0,0,0,0,0.147206484372567,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205874075709648,0,0,0,0,0,-0.00683719990474032,-0.0585178958082134,0,0.00278880655438088,0,0,0.12172795109052,0,0,-0.106150778950813,0.474850810886636,0,0,0.185268030444473,0,0,-0.0579490199148827,0,0,-0.0838813221308172,0,0,0,0.544423747850127,0,-0.270132030536907,0,0,0,0,0,0,0.0434757942630802,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452066654007059,0,0,0,0,0,0,0,0,0,0,0,0,0.282787084717714,0,0,0,0,0,0,0.0514093263317864,0,0,-0.0821523076675427,0.15844785411537,0,0,0,0,0,0,0.218508147350784,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0909421900879773,0,0,0,0,0.0398465962316458,0,0,0,0,0.15471470442905,-0.0923072947285124,0,0,0,0,0.00964390435248172,0,0,0,0,0.0350437014779637,0,0,0,0,0,0,-0.187585992011521,0.0373446912440962,-0.0924093468518724,0,0,-0.126062604434414,0,0,0,0,0,0,0,0,-0.00954067486919922,-0.0969047308839019,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.794018990436892,0,0,0,0,0,0,0,0.154965104137062,0,0,0,0,0,0.0679052451233149,-0.127575716376967,-0.141306879435271,-0.328935442284395,0,0,0,0,0,0,0,0,0,0,0,0,0.701671027050324,0,-0.0470331047634862,0.0520153441984733,0,0,0,0,-0.0696846275766142,0,0,0,0,0.0769172233591399,0,0,0,0.729747196014092,0,0.290007056481805,0,0,1.5425708089922,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.097414006407623,0,0.250002866554457,0,0,0,0,0,0,0,0.182855686463409,0,0,0,0,0,0,-0.209385971639916,0.102890752546689,0,0,0,0,0,-0.00594152743382946,0,0,0,0,0,-0.509691549675267,0.219321395192795,0,0,-0.409158509411797,0,0,2.37646107087747,0
RealEstate_excess,0,0,0,0.214832024308146,0,0,0.000492675996301269,0,0,0,0,0,0,0,0,-0.0793223472502129,0,0,0,-0.128588064093886,-0.0491402219462728,0,0,0,0,0,0,0,0,0,0,0,-0.171994991295467,0,0,0,0,0,0.0115891603240399,0.0510348697417476,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,-0.047466717869003,0,0,0.187577901716178,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0458940158001658,0,0,0,-0.0968075928840387,0,0,0,0,0,0.0448655278811766,0,0,0.052417928810521,0,0,4.33680868994202e-19,0,0,0,0,0.114807597111655,0,0,0,0,-0.0373246245456629,0,-0.182915238011287,0,0,0,0.0314177172742584,0,0,0,0,0,0,-0.0977998226188874,-0.0416912431932203,0,0.0552091226580543,-0.0286568358062144,0.721119354114012,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00094714355580604,0,0,0,0,0,0.00631286992662032,0.000436275386415424,0,0,0,0,0.00176622996406772,0,0.00687953272187937,0.00406668982193397,0,0,0.000190801172929552,0,0,0,0,0,0,0,0,0,0,0,0,-0.00635256261576706,-0.00634773539544809,0,0,0,0,0,0,0,0,0,0,0,0.0229974403619347,1.0842021724855e-19,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32704179657844e-05,0,0,0,0,0,0.00058118125851008,0,0,0,0,0,0,-0.00342117215588098,0,0,0,0,0,0,0,-0.00645556374973426,0,-0.000627183105903254,0,0,0,0,0.0143377292411,0,0,-0.0032856030639772,0,0,0,0.0070698427393382,-0.0135404026277158,0,0.0116878117533779,0,0,0.0657472862896491,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062632104771641,0,0,0,0,0,0.0116914602223179,0.0147423395260586,0,0.0183751597515339,0,0,0.013851657872514,0,0,0,0,0,0,0,0,0,0.00271271353872907,0,0.000414194562368758,-0.0602973924423967,-0.0405993310232339,0,0,0,0,0,-0.0300288666264098,0,0,0,0.0147318482640988,0,0.0802647176114921,0.0665121949562899,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00236546447498477,0,0,0,0,0,0.00130504061156055,0,0,0,0,0,0,0,-0.00319010834322389,0,0,-0.00227028856633884,0,0,0.00561988917516075,0,0,0,0,0,0,0,0,0,0,0,0,0.00889770778368945,0.00172430945662373,0,0,0,0,0,0,0,0,0,-0.0197316963292687,0,0.00168223962224232,0.000657108826812008,0,0,0,0,0,0
