,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600547.SH,X600886.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600027.SH,X600803.SH,X002460.SZ,X600426.SH,X601991.SH,X600160.SH,X000301.SZ,X000983.SZ,X601699.SH,X002466.SZ,X000786.SZ,X600219.SH,X000807.SZ,X002128.SZ,X000630.SZ,X600176.SH,X000933.SZ,X601168.SH,X600985.SH,X000877.SZ,X600096.SH,X000408.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X002271.SZ,X002409.SZ,X000932.SZ,X600299.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600096.SH,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0815275701905813,0,0,0,0,0.14575648599092,0,0,0,0.211744480988563,0,0,0.0867222321913484,0,0,0,0,0.0272127016537165,0.0596314671215884,0,0,0,0,0,0,0,0,0,0,0.0928494756786127,0,0.108087222719541,0,0,0,0.0837817245778398,0,0,0,0,0,0,0,0,0,0,0.000102856270185889,0,0
X000408.SZ,0,0,0,-0.193932752022548,0,0,0,0,0,0,0,0,0,0,0.0675529638863663,0,0.00617615986956324,0,0,0.0643030637742957,0,0,0,0,0,0.162534094412502,0,0,-0.03638272816303,0,0.386337435351228,0,0,0,0.315712603175595,0,0,0.115583853426375,0,0,0,0,0,0.112544490659468,0,-0.262910364023905,0.120142937391682,0,0,0,0,0,0,0,0,0,0.0581403655356028,0,0
X000883.SZ,0,0,0,0,0,0,0.137990867007183,0,0.24749938425564,0.0107456415925034,0.0912044793552414,0,0.214821689825021,0.132675460706364,0,0,0,0,0,0,0.132492565568126,0,0,0,0,0,0,0,0,0,0,0,0,0.032133682974834,0,0,0,0,0,0,0,0,0,-0.0280363772575847,0.149168343797409,0,-0.0427155932055532,0,0,0,-0.0209866801658228,-0.0747465786227793,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602770529914003,0.0795331502042407,0,0,0,0,0.194108039324363,0,0.158572514401792,0,0.0419842694507381,0,0,0,0.0609335118078828,0.147850666810191,0,0,0,0,0,0.133836232153374,0,0,0,0,0.25643282043457,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.00761063954690822,0,0,0,-0.00141508678222471,0,0
X000027.SZ,0,0,0,0,0.307138288229915,0,0.0530563404310243,-0.0363476173016625,0,0,0,0,0.0106632899064938,0,0,-0.0068909725320525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00824389145896362,0.0474038651682899,0,0.152764675386662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00867609717938533,6.7762635780344e-21,0,0,0,-0.00158270729093344,0,0
X002271.SZ,0,0,0,0.259500579446654,-0.197682540342142,0,0,0,0,0,0,0,0,0,0,0,0,0.00475960859230907,0,0,0,0,0.0359858992800881,0,0,0.115138046477086,0,0,0,0.18416168750599,0,0,0,0,0.211355262275292,0.20518379893543,0,0.0468264127040166,0,0.314007672586494,0,0,0,-0.161194961281878,0,0,0,0,0,0,0,0.0635497515172117,-0.0801171634628014,0,0,0,0.0849387167966662,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.350599283779549,0.108942044618811,0,0,0,0,0,-0.157248751822792,0,0,0,0,0,-0.257330971320589,-0.0580525141899248,0,0,0,0,0,0,0,-0.0688356319215126,-0.0581718066181165,0,0.209524648402705,0,0,0,0.00456218509207371,0,0.181057954565314,0,0,0,0,0,0,0,-0.081605486077445,0.10210388933498,0.197027191291009,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.1911183182396,0,0,-0.021029025039345,0,0,0,0.143750315196172,0,0,0.211693085725413,0,0,0,0,0,0,0,0,0,0,0.108352806502356,0.0554371169237167,0,0,0,-0.476528644572349,0,0,0,0,0,0,0,0.206196292046013,0.313858511160707,0,0,-0.0235353102001559,0,0,0,0,0,0,0,0,0,-0.160718889450417,0,0,-0.003249456327243,0,0
X600299.SH,-0.159796558503539,0,0,0,0,0,0,0,0,0,0,-0.110340901006168,0,0,0.15342645300803,0,0,0,0,0,0,0.134719313444456,0,0.224916342161601,0,0,0,0.00959848962083353,0,0,0,0,0,0,0,0.0315637440756666,0,0,0,0,0,0,0,0,0,0,0.0510339261001101,0,0,0,0,-0.0074236028467403,0,-0.0120240341893368,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112785091248539,0,0,0,0,0,0,0.278153837899607,0,0.00497233547188871,0,0,0,0,0,0,0,0.0074674403532804,0,0.175693613719956,0,0,0.0360205460052568,0,0,0,0,0,0.0634784375845566,0,0,0.0892743274061813,0,-0.0914091377220225,-0.0383585605478983,-0.00753781652137736,0,0,0,0.0861250976171592,0,0
Change_TY3M,0,-0.262958573696385,0,0,0,0,0,0.0838209542824058,0,0,0,0,0,0,-0.572652950730239,0,0,0,0,0,0,-0.0490125444267649,0,0,0,-0.00891295765646168,0,0,0,0,-0.0679920052452658,0,0,0,0,0,0,0,0.257281073275533,0,0,0,0,0,0,0,0.344109198085029,0,0,0,0,-0.0250931392757625,-0.0854278152937739,0.0856210867166986,0,0,0.0253874888007497,0,0
Slope,0,0,0,0.0632755321385856,0.0973880425225868,0,0,0,0.0114626699359511,0,0,0,0,0,0,0,0,0,0,0,0,0.194620577820778,0,0,0,0,0,0,0,0.493944463457665,0,0,0,0,0,0,0,0.137763891882504,0,0,0,0,0,0,0,0,-0.0934705484306162,0,0,0,0,0,0.553770149267067,0.277993744208242,0,0,-0.306350877816524,0,-0.980389566033032
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125073329764109,0,0,0,0,0,0,0,0,0,0,-0.0408100539412396,0,0,0,0,-0.105519804360265,0,0,0.0281104517718309,0,0,0,0,0,0,0,0,0,0,0,0.420810176341702,0,-0.104493576773309,0,0,-0.0337541236021263,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0467364273010875,0,0,-0.058266860148312,0,0,0,0,0,0,-0.00195268820913826,0,-0.0589311620354306,0,0,-0.185141134182161,0,0,0,0,0,0,0,0,0,-0.190371209453121,-0.0938757493452561,0,0,-0.0289177479273726,-0.0273356619923607,0,0,0,-0.0191749975548911,0,0
MKreturn,0,0.146407334663744,0,0,0,0,0,0.000631856165720575,0,-0.0388133634248508,0,0,0,-0.0470591354335999,0.0553390017651941,0,0.00785135445203943,0,0,0,0,0,0,0,0,0,0,-0.116316962741323,0,0,0.0626872318828922,0,0,0,0,0,-0.0205964937735221,0,0,0,0,0,0,0,0,0,0.00727587452402662,-0.0687083337443234,0,0,0,0,0,0.0538639056129881,0,0,0.00480225009184718,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016738640705061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00399413899064092,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0493279297622661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276490283792887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
