,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X600886.SH,X601898.SH,X601600.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600188.SH,X600352.SH,X600688.SH,X600111.SH,X000723.SZ,X600801.SH,X600027.SH,X601992.SH,X600489.SH,X000786.SZ,X002271.SZ,X000898.SZ,X600612.SH,X600176.SH,X600516.SH,X600299.SH,X600426.SH,X000709.SZ,X002460.SZ,X601158.SH,X002466.SZ,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X000630.SZ,X000027.SZ,X600583.SH,X600315.SH,X000553.SZ,X601699.SH,X600985.SH,X000825.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222457293683092,0.667036342662825,0.272253191918928,0,0,-0.180359583875345,0,0.0455799361303658,0,0,0,-0.0296299395700535,0,0,0,-0.0589506826619272,0,0,0,0,0,0.0330993500311589,0,-0.226179850964775,0,0,0,-0.24105592795989,0.34089045291384,0,0,0,0.0569857915306194,-0.0880344799478864,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0735327283638143,0,0,0,0,0,0,0,0,-0.0289005712102065,-0.00202251862842485,0,0,0,0,0,0,0,0.0930753015331102,0.0528498673392494,0.0922113020236081,0,0,0,0.00659301602564366,0,0.0374745527497552,0,0,0,0,0,0.235279143249239,0,0,0.169930073745617,0,0,0,0,0,0.0270937467060798,-0.00748753254253305,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.118324074493549,0,1.1685021158968,0,0,0,0,0,0.0280796454433566,0,0,0,0,0,-0.0653356480276434,0,0,-0.0952789761159408,0,0.241831610721245,-0.0277657260324131,0,0,0,0,0,0,0,0,0,0.264086641500974,0,0,0,-0.0316385923804738,0,0,-0.290151237744571,0,0,0,0,0,0,0.327382035256309,-0.0238483243507075,0.0192570527322551,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.1765625489039,0,0,0,0,0,0,0.0738232741206563,0,0,0.280361211491205,0,0,0.171299444402012,0,0,0,0,0,0,0,0,-0.148517615687239,0,0.0852215332339799,0.144774242226723,0,0,1.0802658061681,0,0,0,0,0,0,0,0,0.212277635969035,0,0,0,0,-0.264330978911448,-0.00499249817160974,0,0,0,0.0907845582273879,-0.0973050044175243,0,0,0,0,0,0
X600801.SH,0,0,0,0.752107960925982,0,0,0,0,0,0,0,0,0,0,0.0469257977686825,0,0,0,0,0.00936287626218224,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0944464868086414,0,-0.0114575901711364,0,0,0,0,0,0,0,0,0.074815875074445,0,0,0,-0.023372059672962,0,0.00791830032082955,0.184788035305529,0,0.217359955444145,0,-0.0023305073769725,0,0,0,0,-0.0465524556195681,0,0
X600027.SH,0,0,0,0,0,0,0.0928467481469064,0.365372056368465,0,0,0,0,0.209575474222853,0,0,0,0,0,0,0,0.0923777316352704,0,0,0,0,0.00372343458085525,0,0,-0.0327144202065252,0,-0.0182677841586749,0,0,0,0,0,-0.00569099486867004,0,0,0,0,0,0,-0.164490481850526,0,0,0,0,0,0,0,0.00729590089849544,-0.0388762577419697,0,0.0527661458184461,0,0.103157832453433,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.188285806474681,0,0,0,0,0,0,0,0.0740434295926253,0.0060406361836506,0,0,0.0313537040043392,0.0146601794836345,0,0,0,0,0.0942035821550881,0.10439244353056,0,0,0,0,0,0,0.143852564235394,0,0,0,0.0772710160906603,0,0,0,0,0,0,0,0,0,0.0151994925424546,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.610707375898555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733108843883646,0,0,0,0,-0.0282387831092503,0.0238093608859221,0,0.186412819335496,0,0,0,0,0,0,0,-0.0718599057560324,0,0,-0.133004546066386,0,0,0.101452569022168,0.249988539748334,0,0,0,0,0,0,0.0713712788181176,0.00844687134160647,0.0101385109400584,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0143488615547727,0,0,0,0,0,0.306378231689297,0,0,0,0,0,0,0,0,-0.282284804942149,0,0,0.152037936837799,0,0,0,0,0,0,0,0,0.370661870248246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338695562366995,-0.0302102337608205,0.0208339597961204,0,0.208068493438174,0,0.0657366447677123,0,0
X002271.SZ,0,0,0.0388574280652979,0,0.270258355746617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125303338854117,0,0,0.033749023418255,0,0,0,-0.141826018239451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895189538856994,0,0,0,0.416219205224392,-0.0316785011195731,0.117907280772345,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0811033581995589,0,0,0,0,0,0.0943224008200616,0,0,0,0,0,0.214111783349009,0,0,0,0.00115612600288955,0,0,0,0,0,0,0,0,0,0.0855274369484198,0,0,0,8.67361737988404e-19,0,0.0806587829790402,0,0,0,0,0,0,0,0,0,0,0.0350168963179839,0,0,0,0,0.0435248897190597,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.0111076333878877,0,0,0,0,0,0.0745360940742193,0,0,0,0,0.10665436700656,0,-0.11913766678346,0,0.00667659607016084,0,0,0.481549655376585,0,0.104731136628772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468200422123389,4.33680868994202e-19,0,0,0,-0.236060085102176,0,0
X600176.SH,0,0,0,0.0255675432907158,0,0,0,0,0,0,0,0,0,0,0.0742630253158034,0,0,0,0,0,0.0254659593339685,0.0897006035347162,0,0,0,0.142387468565739,0.0680049221569073,0,0,0,0.161974203701968,0,0,0,-0.0571021718827897,0,0,0,0,0,0.0401899498705008,0,0,0,0,0.120142832099025,0.0428756011841606,-0.0133322791539898,0,0,0,-0.00630145647132436,0.01235188335262,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.205875119864229,0,0,0,0,0,0,0,0.0384183145486256,0,0.0943405819583538,0.0309951842058544,0.115916618424091,0.0552563487906095,0,0.0833135506490942,0,0.0547837999675316,0,0,0,0,0,0.0963947013930016,0,0,0,0,0.251487871490883,0,0,0,0,0,0,0,0,0,0.0228251520743911,0.0775750663882808,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.0111994741465945,0,0,0,0,0,0,0,0,0.314876455280211,0,0,0,0.0831034107691698,0,-0.0522024738612212,0.0252026475360586,0,0,0.0310051552685007,-0.0755668274695946,0,0,0,0.279257823913756,0,0.0659421820203341,0,0,0,0,0,0,0,0,0,0.0328919628459023,0,0,0,0,0,0,0,0.10123490448685,0.168478641775906,0,0,0.0196961443809647,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.112051474566989,0,-0.0454579033024148,0,0,0.1469574946083,0,0.534245796797624,0,0,0,0,0.0375547664163298,0.0715061737690816,0,0.0569330079150703,0.057164809264746,0,0,-0.25141675562251,0,0,0.0520263494516174,0,0,0,0.186233095893977,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0344325109825673,0,0,0,0,0,0,-0.0839299286605128,0,0.0342855435079592,0,0.0125518885500952,-0.00146239656110488,0,-0.0960227939419896,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211489340248076,0,0,0.050883383767262,0,0,0,0,0,0,0,0,0.0633816211115417,0,0,0,0,0,0,0.049983347198558,0,0,0,0,0.101354110852347,0,0,0.100443771039566,0.0568193900736801,0,0.116164437037036,0.0602802696903206,0,0,-0.0134867200665449,0.0331014804927145,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.15962358002014,0.415059592922381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291604349586604,0,0,-0.0468671415186147,0,0.0494148494215334,0,0,0,0,0,0.775391760880065,0,0.0815714556222089,0,-0.0701922942221022,0,0,0,0,0,0,0,0,-0.15280208881136,0,-0.0115313228956155,-0.035639579768741,0,0,0,0.143014160144203,0,0
X601158.SH,0,0,0,0,0,0,4.33680868994202e-19,0.0295676486924326,0,0,0,0,0,0,0.00826075400306591,0,0,0,0,0,0,0,0,0,0.00953410214131487,0,0,0,0,0.325387901616493,0,0,0.048733097476339,0,0,0,0.0674278741754943,0,0,0,0,0,0,0,0,0,0,0,0.0574310204073737,0,0,0.0158181042276042,-0.0250891762086848,0,0,0,0.0299083797516223,0,0
X002466.SZ,0,0,0,0,0,0,0.149676769482945,0,0,0,0,0,0,0,0,0,0,0.00743234187753846,0,-1.38777878078145e-17,-0.0680690277052523,0,0,0,0,0.0306436942295652,-0.176477469642966,0,0,0,0.403077117355981,0,0,0,0.581914062791665,0,0,0,0,0,0.161853409347879,0,0,0,0,0,0,0,0,0,0,-0.0590910396663107,0.0396846998507188,0,0,0,0,0,0
X000883.SZ,0,0,0.153139865080326,0,0,0,0.0122749559820007,0,0.348476279190587,-0.0545138804860282,0,0,-0.0287359694881235,0,0,0,0,0,0,-1.73472347597681e-18,0.143937275840561,0,0,0,0,0,0,0,0,0,0,0.0739122192182311,0,0,0,0,-0.000660097336038429,0,-0.133298436668671,0,0,0,0,0,0,0,0,0,0,0,0,0.0224589334900783,-0.00761309884744174,0,0,0,0,0,0
X000629.SZ,0,0,0,0.231252335174513,0,0,0,0,0,0,0,0,0,0.0136249280417882,0.184418441646868,0,0,0,0,0.171436052012408,0,0,0,0,0,0,0.0874353419073191,0,0,0,0,0,0,0,0.128144399225063,0,0,0,0,0,0.158600205636367,0,0,0.0185461759863994,0.061433543926985,0,0,0.511970732631574,0,-0.174361999704245,-0.186185889984162,0.0667894358326322,-0.116964466091413,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110786112107716,0,0,0.000712883911768362,0,0,0,0,0,0,0,0.0199859806305063,0,0,0.0697555724099309,0,0,0,0,0,0,0.0975066931368864,0,0,0.173363120339006,0,0,0,0,0.0338399247996207,0.0852917225884369,0,0,0,0.0147503906295185,-0.024104109851427,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0148263736278622,0,0,0,0,0,0,0,0,0,0,0,0,0.043708690042251,0,0,0,0,0,0,-0.10836638239051,0,0,0,0,0,-0.0541225051626055,0.158796159619535,0.204739370383169,0,0,0,0.0310082865085572,0,-0.252830762081081,0,0,0,0,0.117066941662649,0.103050194962137,-0.298299414069933,0,-0.152772017292078,0.126445848345662,0,0,0.0484331241742324,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0120982446033084,0,0,0,0.194629917798537,0,0.116814706177435,0,0,0,0.0214858098617417,0,0,0,0,0,0.0620501398250271,0,0,0,0.126908024182415,0,0,0.0534170201069403,-1.73472347597681e-18,0,0.0552281849401268,0,0,0,0,0,0.0255299899275221,0.0479660640668432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376657859862292,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0490979701378389,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.126070598895688,0,0.0889903964669062,0.177052257757772,0,0.019492860524631,0,0.0590461271334421,0,0,0,0,0,0,0,0,0.0111597579680615,0,0,0,0,0,0,0.178135343034461,0,0,0,0,0.0117726190104445,0,0,0,0.0110687067013262,0,0
X600583.SH,0,0,0,0,0.360822601558374,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542587712685688,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0187279015572733,0,0.104582110669296,-0.00101513281803623,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0187950311970069,0,0.140265527784156,0,0.320515009071496,0,0,0,0,0,0,0,0.0593996584834708,0.0150323873412615,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.0427825569384918,0,-0.06650245259667,0,0,0,0,0,0,0,0,0,0,0,0,-0.357588119794235,0,0,0,0,0,-0.190429954343855,-0.00796657731546114,0,0,0,0,0,0.213046659137596,0,0,0,0,0,0.116566109014351,0,0.079971883509727,0,0,0,0,-8.67361737988404e-19,0,0,0,0.283189550934078,0,-0.0159778296162194,0.0453556121048924,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.0252460333081343,0,-0.0660121737070428,0,0,0,0,0,0,0,0,0,0,0.00452257653436225,0,0,0.040590527532427,0,0,0,0,0,0,0,0,0,0.224388195109371,0.0462677548441856,0,0,0.0813530991075492,0,0,0,0,0,0,0,0,0,0.0217505705669792,0,0,0,0,0,0,-0.004467458822468,8.67361737988404e-19,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0608013486411122,0,-0.0361146329084017,0,0,0,0,0,0,0,0,0,0,-0.151847352526675,0,0,0.134806034591265,0,0,0,0,0,0.2041382927729,0,8.67361737988404e-19,0,0,0,0,0,0.232693738540302,0,0,0,0,0,0,0,0,0,-0.126416162505761,0,0,0,0,0.133688966942796,0,6.93889390390723e-18,0.0325780469725251,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.343496624989713,0,0,0,0,0,0,-0.017295868289361,0,0,0,0,0.144406255015342,0,0,0,3.46944695195361e-18,0,0,0,0,0.150574702625552,0,0,0,0,0,0,0,0.354603645817174,0,0.364742055512875,0,0,0,0,0,0,0,0,0,0,-0.0126328477561129,0.0153360730426308,0,0,0,0.0456740597796718,0,0
X000825.SZ,0,0,0,0,0,0,0.0157564070146698,0,0,0,0.212050998693894,0,0,0,0,0,0,0.0215092078555833,0,0,0,0,0,0.0137811966637892,1.73472347597681e-18,0,0,0,0,0,0.111447514010705,0.095513468462136,0.00862780648100149,0,0,0.249254124781768,0.0137299950447425,0,0,0,0.0948049330349322,0,0.0638165822929258,0,0,0,0,0,0,0,0,0.00530074829401103,0.00266497810552079,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905838163216248,0,0,0,0,0.204753900987074,0,0.674809251278924,0.132659385165799,0,0,0,0,0,-0.166603282834982,0,0,0.130840815651695,0,0,0,0,0,0,0,0,0,0,0,0,0.154578663280682,0,0,0,0,0,0,-0.0259370254920586,-0.00141225302398603,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.317544944909163,0,0,0,0,0,0.119451337510658,0,-0.0591877748260205,0,0,-0.0376760343567208,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.421789398134972,0,-0.142802608429498,0,0,0,0,0,0,0,0,0,0,0,-0.0867664721856449,0,-0.111837819061205,0,0,0,0,0,0,0,0,-0.00341224099742788,-0.0950814548920732,-0.0770370582831068,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.399161249726395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116971588102301,0,0,0,0.0918960059948797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702355061578499,0,0,0,0.0544730401932401,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105394055443481,-0.274805700446899,0,-0.299145173505857,0.454800723106735,0,0,0.131338127810693,0,0,0,0.240412131396551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411646951982588,0,0,0,-1.0018953963961,0.483605948692302,0,0.0832900278476332,0,0,0.513279928673273,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531817273442654,0,0,0,0,0,0.0687597152557403,0,0,0,0,-0.0167799949321566,-0.0394444043696014,0,0,-3.20822760514622e-05,0,-0.0467858678222283,0,0,0,0,0,0,-0.0702617684263623,0,0,0,0,0,0,0,0.000610624300133448,0.0274454821431962,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170597870757526,0.115329872633737,0.172941775144705,0,0.235675243006505,0,0,-0.00997577447666287,0,8.67361737988404e-19,1.0842021724855e-19,0,0,0,0,-0.106582138087006,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0256531979295645,0.0232308937345352,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,7.83265870427743e-06,0,0,-0.00339036622657718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00611619792517309,0,0,0.00118551988162565,0,0,-0.000326848471624255,0,0,0,0,0.0072396728102002,0,0,0,0,0,-0.00328596233126948,0,1.35525271560688e-20,0,0.00298790298693775,0,0,0,0,0,0.0129317029309111,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.124295240019343,0,0,0.129583755631219,0,0,-0.598484759481301,0,0.332185807384036,0,0,0,0,-0.230185922589717,0,0,0.113348844435658,0,0.0451581518100129,0,0,0.202724804745255,0.151615357235398,0,-0.207580330738504,0,0,0,0,0,0,0,0,0,0,0,-0.000832894828792785,0,0.0569962093858566,0,0,-0.129647168418444,0,0,0,0,0,0.0525524909734816,0.231178158319238,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0132903408082255,0,0.0143748382397261,0,0,0,0,0,0,0,0,0,0,0.00286959833146246,0,0,0,-0.0042566897137387,0,-0.00330574535511607,0,-0.00422243064208246,0,-0.00283643014299585,0,0,0,0,0,0,0,0,0,-0.00811354295266045,0,0,0,-0.00639579254817635,0,0,0,0,0,0,0.0129439648253195,-0.00210023227796895,0,0,0,-0.0303831934884315,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160902631921779,0.0114850374611838,0,0,-0.00663496897608311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023882580555324,0,0,0.00114377054236522,-0.0215105192880918,0,-0.0248002876134419,0,0,0,-0.0495036917935479,0.0260725679861154,-0.0377285961088352,0,0,0,0,0,0
