,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X000786.SZ,X600176.SH,X601600.SH,X601898.SH,X600011.SH,X600886.SH,X000301.SZ,X600426.SH,X002466.SZ,X600188.SH,X600352.SH,X600801.SH,X600219.SH,X601991.SH,X600795.SH,X600803.SH,X000932.SZ,X600489.SH,X002080.SZ,X002353.SZ,X600688.SH,X000898.SZ,X000027.SZ,X600486.SH,X600299.SH,X600516.SH,X601168.SH,X600027.SH,X000807.SZ,X000630.SZ,X601992.SH,X600157.SH,X000723.SZ,X600315.SH,X300037.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.1922084448046,0,0,0,0.016427386643248,0,0,0,-0.0242339495103715,0,0,0,0.0183333714779353,0,0,0.0333254521397261,0,0,0,0,0.0197951121182999,-0.00109718866428794,0,0,0,0.00996054921246707,0,0,0,0,0,0,0.0607711013107967,0,0,0,0,0,0,0.0585792403532594,0,0,0,0,0,0,0,0,0,0,-0.0028172575566068,0,0,0,0,0,0,0
X600028.SH,0.112870769821193,0,0,0.0136805104588418,0,0,0.0835072561826505,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0212999690310361,0.0173050079428501,0,0,0,0.0160208677788746,0,0,0,0,0,0,0.0159202722723597,0,0,-0.0115328334606086,0,0,0,0,0,0,0.159343811754925,0,0,0,0,-0.0571200688806216,-0.0229583548192557,0,-0.00951305553233461,-0.0116645974941914,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0485403636005486,0,0,0,0,0.228050088121862,0,0,0,0,0.0232428039402499,0.158017425369622,0,0,0.161711385855889,0,0,-0.0988576408334063,0.146902445325872,0,0,0,0,0,0,0,0,0,0.0462656714675644,0,0,0,0,0,0,0,-0.0784071481842798,0.0568290279972607,0,0.0315074315642155,-0.0168469349783399,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.289075608864652,0,0,0,0.0908687676527506,0,0,0,0,0,0,0,0,0.144568155416038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352277971064172,0.130880129449436,0,0,0,0,0,0,0,0,0.128135882127928,0.170915219936649,0,0,0,0,-0.0216371460214647,0,0,0,0.203578207137503,0,0
X600585.SH,0,0,0,0.0221065192752619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522997096591733,0,0.0875028447178036,-8.67361737988404e-19,0,0,0,0.018342650118582,0,0,0,0,0,0,0,0,0,0.119663633729857,0,0,0,0,0,0,0,-0.0909116460392479,-0.0390411925330205,-0.0236114225947281,-0.00550113541347966,0,0,0,0,0.0289763328896687,0,0
X600019.SH,0,0,0,0,0,0,0,-0.065295156740016,0,0,0,0,0,0.119437503179426,0,0,0,0,0,0,0.0262602020964515,0,-0.00580410173540019,0,0,0,0.137543056810082,0,0,0.0557935617252298,0.520283273982171,0,0.0750256732272006,0,0,0.0911288184611256,0,0,0,0,-0.143002947649363,0,0,0,0,0,0,0.0690315794392206,0,0.155461634896839,-0.149609449633663,-0.0213757474181798,0,0,0,0,0.0870266801668878,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209907698863373,-0.703441300098004,-0.00961775967256102,0,0,0,0,0,0,0,0,-0.371470256565927,0,0,0,0,0,0,-3.46944695195361e-18,0,0.240854482241392,0,0,0,0.237063158065979,0.169569284870743,0,0.224151883196646,0,-0.198232977101031,0,0,0,0,0,-0.0761946056271329,-0.0296550897059158,0,0,-0.039669588499073,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.398852389054328,0,0,0,0.118537027647282,0.00824661565059828,0,0.320083576010784,0,0,0,0,0.151002242622003,0,0.0972652968689423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424312252171962,0,-0.063521440595854,0,0,0,0.125570560930415,0,0,0,-3.46944695195361e-18,-0.0224562433615852,0.0223465635407012,0,0,0,-0.221310781388911,0,0
X600660.SH,0,0,0,0,0,0,0,0.194101500557469,0,0.0735680399860974,0,0,0,0,0,0,0,0,0,0,0.0739025840328913,0,0,0,0,0,0.0431634714971058,0,0,0.0592121335418218,0,-0.208954173628524,0,0,0,0,0,0.141007687769042,0,0,0,0,0,0,0,0,-0.05171918335658,0,0.101079016690229,-0.000160895194227777,0,-0.0241409959029625,-4.33680868994202e-19,0,0,0,0.00957542569225731,0,0
X002271.SZ,0,0,0,0.0894620807760882,0,-0.274873377969771,0,0,0.195315094836712,0,0,0,0,0,0.0318049401353708,0.146903141686717,0,0,0,0,0,0.0553957375447376,0,0.0553932320881523,0.019471818491342,0,0.120409995080673,0,0,0,0,-0.10705172798229,0,0,0,0,0,0,0,0,0,0,0.0354062134756173,0,0,0,0,0,0,0,0,0,-0.0274392280356308,0,0,0,0.0040186743650308,0,0
X600547.SH,0,0,0,0,0,0,-0.0133987578618339,0,0,0,0,0,0,0.112635370906514,0.0166989874527219,0,0,0,0,0,0,0,0.0493094720717975,0,0,0,0,0,0,0,0,0.282647771504144,0,0,0,0,0,0,0,0,0,0,0,0.142205494754899,0,0,0,0.0387960342742711,0,0,0,-0.00533158454652518,0,0,0,0,-0.0346778748502378,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.018031023874886,0,0,0,0,-3.46944695195361e-18,0,0.176396523428642,-3.46944695195361e-18,0.328787574761036,0,0,0,0,0,0,0,0,0.163982443587461,0.22195189141332,0,0,0,0,0,0,0,0,0,0.0949496303528631,0,0,0.204177008938165,0,0,0.401975619701013,0,0,0,0,0.0323832983848025,0,0,0,0.00796089715446542,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.152682459197824,0,0.00121896726312349,0,0,0.10077300615785,0,0,0,0,0,0.085822585484631,0,0.205142173160168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705630405175549,0.0953353697726001,0,0,0,0,0,0.0649617345108742,0,0,4.33680868994202e-19,0,-0.0373493709715048,0,0,0,0,0.0957005249690574,0,0
X600111.SH,0,0,0,0,0,0.293942945183672,0,0,0,0,0,0,0.345417963693326,0,0,0,0,0,0,0,0.208131690447148,0,0.100383210302482,0,0,0,0,0,0,0,0,0,0.0552596344804516,0,0,0,0.0992091780560843,0,0,0.161637591465233,0,0,0,0,0,0,0,-0.0524320325532916,0,0.253302447169467,0,-0.0361825372141603,0,0,0,0,-0.0041571290554668,0,0
X000786.SZ,0,0,0,0,0,0,-0.0935896391624526,1.73472347597681e-18,0.0860284825135521,0,0,0.00158538674299731,0,0,0,0,0,0,0,0,0.146962634833676,0,0,0,0,0,0,0,0,0.0706402077495305,0,0,0,0.20743495588645,0,0,0,0,0,-0.030709388003608,0,0,0,0,0,0,-0.0170878875983432,0,-0.0440910544282684,0,0,0.0376057814522732,-0.0830986472460242,0,0,0,0,0,0
X600176.SH,0,0,0,0.0831247222667267,0,0,0.152688831039484,0.268501022267374,0,0,0,0.00232049208150266,0,0,0,0,0,0,0,0,0,0.0256511661523538,0,0,0,0,0,-0.204402775088847,0,0,0,0,0,0.0868151551886989,0,0,0,0,0,-0.0578436382737231,-0.122933552310865,0,0,0,0,0,0,-0.0479259722384613,0,0.144649393328217,0,-0.0203428869175823,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0804636034107924,0,0,0,-0.0147350286166435,0,0.0679186222299472,0,0.0435851136835097,0,0,0,0.118893781806128,0,0,0,0,0,0.00722436232840801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100828125693771,0,0.242783260257589,0.217421472920685,0,0,0,0,0,0,0,-0.0221195985974107,0,0,0,0,0,0,0
X601898.SH,0,0,0.549045836028277,0,0,0,0,0,0,0,0,0.0995374625904167,0,-0.00478029785050772,0,0,0,0,0,0,-0.0174631678951291,0,0,0.191316252501697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139483767822415,0,0,0,0,0,0,0,0,0,0,0,-0.0199760284537548,-0.00491115599398986,0,0,0,0,0,0
