,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600795.SH,X600688.SH,X601991.SH,X300072.SZ,X601600.SH,X600660.SH,X600309.SH,X600547.SH,X600188.SH,X600886.SH,X600362.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000898.SZ,X000959.SZ,X600489.SH,X601158.SH,X600299.SH,X600008.SH,X000883.SZ,X600352.SH,X600176.SH,X600219.SH,X600578.SH,X002271.SZ,X000723.SZ,X000630.SZ,X600583.SH,X002460.SZ,X600021.SH,X000408.SZ,X000539.SZ,X000792.SZ,X000027.SZ,X600808.SH,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.354914385875737,0.00297419060360697,0,0,0,0,0.0685208112476506,0,0,0,0,0,0.121603433052623,0,0.0233811238917632,0,0,0,0,0,0,0,0,-0.00428879024885818,0,0,-0.0257128899645367,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245869122738899,0.0551135192592527,0,0,0,0,0,0,0,-0.00635288898512292,-0.000721262237675905,0,0,0,0,0,0
X600028.SH,0,0,0.0191508069209549,0,0,0,0,-0.0268650878716961,0,0,0.101832412206538,0,0,0,0,0,-0.13541812034638,0.0409208903493823,0,0,0,0,0,0,-0.0512892068015269,0,0.0948630165013032,0,-0.0793496631405292,0,0,0,0,0,0,0,0,0.0705480656954461,0,0,0,-0.0453567949531988,0,-0.000392108403654249,0,0,0,0,0,-0.0361310868051792,-0.0080730113765586,0.00673019583752911,0,0,0,0,0,0
X601088.SH,0,0,0,0.0840624756159279,0,0,0,-0.0190113705063533,0,0,0,-0.0344747840697943,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263878431730968,0,0.198958659672068,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348611333254625,0,0,-0.0786856983215799,0,0,0,0,0,0,-0.00307856581405408,-0.016487454470899,0,0,0,0,0,0
X600019.SH,0,0,0.0805566466538686,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.109077363413881,0,0.0666055639095902,0,0,0,0,0.111390020202228,0,0.266456345503181,-0.0459726227431135,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236404449256012,0,0,0,0,0,0.0234263552373371,0,0,-0.0112507081241459,0,0,0,0,0,0,0
X600011.SH,0,0,0.184876098646519,0,0,0,0,0,0,0,0,0.0660908442701378,0,0,0,0,0.0141635357501291,0,0,0,0.392239623748523,0.0370229101213551,0,0,0.0412236077246424,0,0,0,0,0,0,0.0754460037508647,0,0,0,0,0.175580229566813,-0.0955027189260972,0,0,0,0,0,-0.0529004919097004,0,0,0,0,0,0,0.0724258939972529,-0.0503613562169274,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0805637604614472,0,0,-0.00435655536003469,0,0,0,-0.0654102211857501,0,0,0,-0.0616056783232858,0,0,0,0,0,0,0,0.0996243897705729,-0.13301983501911,0,0.124794567500681,0,0,0,0,-0.0633001397521024,0,0,0,0,0,0,0,0,0,0.0373149306716843,0,0.17110123929249,0,0,0,0,-0.0357002507276715,0,-0.0115283065553308,-0.0112389707602239,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.00854449069645163,0.013271278814182,0.105348763506732,0,0,0,0,0,0,0,0.00157377988774812,0,0,4.33680868994202e-19,0.145011495559919,0.122767130529947,0,0,0,0,0.122734392814566,0,0,0,0,-0.0636532447617881,0,0,0,0,-0.0347552168683549,0,0,0,0,0.0954406525060162,0,0,0,0,0.0142360260487039,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.0868787166887903,0,0,0,0,0,0,0,-0.12773520940915,0.0469765795658861,0,-0.219986253354785,0,0,0,0,0,0.638778547258382,0,-0.167719628054558,0,0,0,0.083590931966001,0.22713319444762,0,0,0.40382100314292,0,0,0,0,0,0.207276387164974,0,0,0.0112326458812774,0,0,0,0,0,0,0,0,0,-0.0126970749467352,0.0893446566619716,0,0,0,0,0,0
X601898.SH,0,0,0.190323078322393,0.00911950542255879,0,0,0,0,0,0,0,0,0,0,0,0.0506843440299319,0,0.0392713660416632,0,0.310462040712114,0,-0.000689157758606408,0,0.0436902667448077,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.126848460928883,0,0,0,0.150415465602071,0,0,0.00293565975609655,0,0,0,0,0,0,-0.000702469033716104,-0.00380799728829418,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.120527408690057,0,0,-1.73472347597681e-18,0,0,0,-4.33680868994202e-19,0,0,0,0.0406803160969787,0.0276487842527857,0,0,0,0.000424881859595924,0.0412258882793757,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0361720113502502,0,0,0,8.67361737988404e-19,-0.00594266708777689,0,-0.085679001659911,0.136132003563096,0,0,0,0,0,-0.00283058622772572,0.0178262309386969,0,0,0,0,0,0
