,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600795.SH,X600019.SH,X601600.SH,X600585.SH,X601991.SH,X600688.SH,X600886.SH,X600157.SH,X600027.SH,X600362.SH,X600188.SH,X600111.SH,X600583.SH,X000709.SZ,X000027.SZ,X000539.SZ,X601158.SH,X601992.SH,X600309.SH,X000883.SZ,X000898.SZ,X000629.SZ,X600021.SH,X600352.SH,X600863.SH,X002075.SZ,X000060.SZ,X000792.SZ,X600307.SH,X600808.SH,X600022.SH,X600489.SH,X600098.SH,X000825.SZ,X601918.SH,X600547.SH,X600008.SH,X002353.SZ,X600578.SH,X600660.SH,X002470.SZ,X000878.SZ,X600623.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.280221601551595,0,0,0.106279847003517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039130433394543,0,0,0,0,0,0,0,-3.46944695195361e-18,0.00785178205319648,0,0,0,0,0,0,0,0,0,0,0.190425813183753,0,0,0,0,0,0.00211119606075168,0,0.0420011408215785,0,0,0.000212834895668131,0,0,0,0,0,0,0
X600028.SH,0.112314066956591,0,0,0,0,0.133446949317853,0,0,0.0826812730697205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147969853004988,0,0.158607288178199,0,0,0,0,0,0,0,0,-0.00385375634717617,0.0196511846122352,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.190507485915483,0,0,0,0.054470611689136,0,0,0,0.0407112528837418,0,0,0,0,0,0,0,0,0,0,0,0,0.0890855714764024,0,-6.93889390390723e-18,0.04303716220415,0,0,0,0,0,0,0,0,0,0,0.047297129154952,0,0,0,0,0,0,0,0,0.113146999020368,0,-0.0198320567570788,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.115299556819267,0,0,0,0,0.0457167647971227,0,0,0,0,0,0.321128546678016,0.0977107267676637,0,0,0,0,0,0,0,0,0,0,0,0.0637651680151631,0,0,0.0347312323882425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901393458905399,-0.00730035990615463,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0288859913695564,0,0.0389812299596812,0,0,0.18952066396009,0,0.000219162916516802,0,0.148674262600574,0,0,0,0,0,0,0.0206191006419613,0,0,0,0,0,0,0.072211686874951,0,0,0,0,0,0,0,0,0,0,0.0229507487040677,0,0,0,0,0.245258570927918,0,0,0,0,0,0,-0.00364511353161705,0,0,0,0,0,0,0
X601898.SH,0,0,0.515148535418523,0,0,0,0,0,0.0703764766511719,0,0.178635622864032,0.0734066075526641,0,0,0,0,0,0,0,0,0,0,0.0374151561923314,0.039566857895495,0,0,0,0,0.0275389672186904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397280487414889,0,0,0,0,0,0,0,0,0.0204786385463624,0.00859767795461911,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.152527438947838,0,0.0564473154841102,0,0.161073568021808,0.0277332258143272,0.117662117953151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803672990359657,0,0.154880410254608,0,0,0,0,0,0.0385693423829805,0,0.0188924276343175,0,0,0,0,0,0.177780838868223,0,0,0,-0.0215679833502363,0,0,0.000549491042173682,0.0123213102948569,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.097856134201744,0,0,0,0,0,0,0,0.0443309019690479,0,0,0,0,0,0.174452705865981,0,1.73472347597681e-18,0,0.04751541633858,0,0,0.154170120917166,0,0.0298062856188142,0,0.00447355281146995,0,0.102053968835129,0,0,0.0473790333548327,0.0713890754912106,0,0,0,0.0362870692504308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0.11369458360248,0,0,0,0,0.0534174497207008,0,0,0,0.208239363736505,0.029343347019119,0,0.027522727071317,0,0,0,0.194729757633591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182092991860366,0,0,0.196697923135909,0,0,0,0,0,0,0,0,0,0,-0.260372676886714,0,0,0,0,0,0.0242373034366488,0,0,0,0,0,0
X600585.SH,0,0,0.161838174556021,0,0,0,0,0,0,0,0,0,0.210016673989627,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0285667950754392,0,0,0.00545101687503425,0,0.077239208865038,0,0,0,0,0,0,0,0,0,0.0307934360718853,0,0,0,0,0.0411008524581552,0,0,0,0.175406911238374,0,-0.0266007913740097,-0.0237981083921644,0,0,0,0,0,0
