,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600027.SH,X600362.SH,X601991.SH,X600426.SH,X600803.SH,X601699.SH,X600176.SH,X000983.SZ,X600489.SH,X000807.SZ,X000786.SZ,X000408.SZ,X300037.SZ,X600160.SH,X000539.SZ,X600219.SH,X600995.SH,X000629.SZ,X600688.SH,X000932.SZ,X600612.SH,X002080.SZ,X600378.SH,X600157.SH,X600985.SH,X000027.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.624529993936984,0,0,0,0.214340695758523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048164381618335,0,0,-0.206529027550715,0,0.0166478172728384,0,0,0,0.21068310333087,0,0,0,0,0,0,0,0,0,-0.0750573430607556,0.135705896017467,0,0,0,0,0,0,0,0.0480021553083057,0,0.19178997671394,-0.339759552787202,0,0,0,0
X600028.SH,0.712486566094398,0,0,0,0,-0.0929380134984509,0,0,0,-0.0828340483394274,0.0612835568059128,0.0872979566463549,0,0,0,0,0,0,0,0,-0.00584324344469939,0,0,0,0,0.0498289972049104,0,0,0,-0.0453982018911083,0,0,0,-0.0475185910841694,0,0,0,0,0,0,0,0,0,-0.0100291508190694,0,0,0,0,0,0,0,0.00672909990830641,0,0,0,0,0,0,0
X601088.SH,0.134285183564357,0.0726471721274657,0,0,0,-0.107407678317975,0,0,0,0,0.343711813298054,0,0,0.113118993982258,0,0,0,0,0,-0.145260546795651,0,0,0,0,0,0.140708775417128,0,0,0,0,0,0,0.0431029514337315,0.302293001024377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325664847288753,0,-0.0428951728333147,0,0,0,0,0,0,0
X600309.SH,0,-0.0353224045293432,0,0,-0.138049064453834,0,0,0,0,0,0,0.00520105281229056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170928605772029,0,0,0.0664665208439519,0,0,0.12297525204569,0,-0.0209990801328883,0,0,0,0,-0.0778708486951285,0,0,0,0,0,0,0,0,0,0,0,-0.00680230227229202,0,0.0151126022363536,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.152882608530685,0,0,-0.11964274222623,-0.166516914284114,-0.0770998680919643,0,0,0,0,0,0,0,0,0,0,0,0.324286375865037,0.221367963738643,0,0,0,-0.000720032418032518,0,0,0,0,0,0,0,0,0,0,0,0.0982168101702786,0,0,0,0,0.0779321233212688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.0311886598146968,0,0.128315195360478,0,0,0,0,0.0869383172519285,0,0.0125905114929939,0.505290453738769,0,0,0,0,0,0,0,0.334176534080522,0,0,-0.142547432034062,0,0,0,0,0,0.0820487372414495,0.0792747994622858,0,0,-0.057571107263563,0.118390499051008,0,0,0.199475924426484,0.0314567860058882,-0.0942851884598339,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154338075852116,-0.0141282733884899,0,0,0,0,0,0
X600585.SH,0,0,0,0.116473472231719,-0.0759580250278545,-0.064553794303784,0,0.0653304961759287,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0355128186580198,0,0,-0.0164130418946823,0,0,0,0,0,0,0,0,0,0.196410133586627,0,0.0393227620508664,0,0.0543656945490693,0,0,0,0,0,0,0.0205917353624223,0,0,0,0,0,0,-0.0317048406546838,0,-0.164059994096771,0,0,0,0,0
X600019.SH,0,0.0146059931758355,0,0,0,0.150509954461965,0,0,0,-0.0512818219527925,0,0.0567104811800468,0,0.0288120029646556,0,0,0,0,0,0,0,0,0,0,0.0762382709681765,0.0605007861033379,0.0105511263245378,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.290572147086487,0,-0.0373912466951897,0,0,0,0,0,0,0.0530275058045644,0.0456616627002098,0.0187026563701837,0,0,0,0,0,0
X002460.SZ,-0.0322117660763768,0,0,0,0,0,0,-0.0253112805663933,0,0.595423503133398,0,-0.121458822930541,0,0,0,0,0,0,0,0,0,0.157362412887821,0,0,0,0,0,0,0,0,0,0,0,0,0.149058083063696,0,0.016519411626596,0.0206906102181154,0,0.00400520030137103,0,0,0,-0.000609475377412754,0,0,0,0,0,0,0.247920242755956,0.0428777761808999,0,0,0,0,0,0,0
X002466.SZ,0,-0.0678199049044631,0,0,0,0,0,0,0.18582637755024,0,0,0,0.38025029797138,0,0,0,0.0769744405504214,0,0,0,0.0867537343951375,0,0,-0.0631758575254747,0,0,0,0,0.356137685657148,0,0.00249937101721131,0,0,0,0,0,0.308512571716453,0.0755418320965044,0,0,0,0,0,0,0.0392298559026343,0,0,0,0,0.0792001111406365,-0.17287608120059,0,0.0642091762027966,0,0,0,0,0,0
X601898.SH,0,0.0148169405428737,0.428982074447725,0,0,0.268636029001956,0,0,0.0778717202277159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954817439743078,0.360118050902984,0,0,0,0,-0.477886267624673,0,0,-0.00107840545867327,0,0,0,0,0,0,0,0.0370601350792909,0,0,0,0,0,0.101103541341319,0,0,0.139006388073686,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579898568452087,0,0.0562828669577529,0,0,0,0.0549534031882431,0,0,-0.00553787879862449,0,0,0,0.62938971452334,0,0,-0.00113245117678279,0,-0.0120951423082949,0.123883301292431,0,-0.0487866206403962,0,0,0,0.010072740650986,0,0,0,0,0,0.0334871795054988,0,-0.0221675396893771,0,0,0,0,0,0,0
