,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600801.SH,X600886.SH,X601898.SH,X000792.SZ,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X601991.SH,X600795.SH,X600352.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600489.SH,X600176.SH,X002075.SZ,X002466.SZ,X000723.SZ,X600126.SH,X600426.SH,X000401.SZ,X000553.SZ,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X000883.SZ,X600486.SH,X600583.SH,X000709.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0.071373096472018,0,0,0.0140480792401572,0,0,0,0,0,0.176576110889481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627120553799076,0,0,0,0,0.0406184333675105,0,0,0,0.118027545006731,0,0,0,0,0,0,0,0.310654113936795,0,0,0.0226351803536095,-0.00355473924901003,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0510821738346451,0,0,0,0,0,0,0,0,0.00841185792433908,0,1.38777878078145e-17,0.106838590697353,0,0,0.160095295876533,0,0,0.271337048499297,0,0,0,0,0.0231561485181377,0.0365228019179308,0.0432100533880035,0.0739048338843965,0,0,0,0,0.0838610417757085,0,0,0,0,0,0,0,0,0,0.00554110719335387,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.00306181924518217,0.0726535076623922,0,0,0,0,0,0,0,0.0285543247652856,0,0,0,0,0.136816685167977,0,0,0,0,0,0,0.0714822016516728,0,0,0,0,0.290480691997222,0.0322189693686421,0,0,0.0338867438846482,0,0,0,0,0,0,0,0.164486511048851,0,0,0.0251322104707649,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0399976251430045,0,0.572936686956083,0,0,0,0,0,0,0,0,0,0,0.0221266154623609,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.104278859942847,0,0,0,0,0,0.0323051248658582,0,0.120221639177901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0449609899850199,0,0.129006350317429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157514042659385,0,0,0.425344564939128,0,0,0,0,0,0,0,0.0820703252586432,0,0,0,0,0.0140304022106705,0,0,0.00748531386327533,0,0,0,0,0,0,0,0,0,0,0.0149286142176933,0.0272799221234804,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0894835979210593,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.311787875671449,0,0,0.109319737098339,0,0,0,0.00679389659647438,0,0,0,0,0,0.0659607892484991,0,0,0,0.0965020797495083,0.141367046271111,0,0,0,0.00347702645299753,0,0,0,0,0.00803790783483132,-0.0117243964779951,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.141267188108356,0,0,0,0.151043461420822,0,0.0205948091256082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771678149317184,0.0403081369205823,0,0,0,0.0368987331981169,0.110905410222628,0,0,0,0.0496944681857433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128973486666184,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.130380299978291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838313615425635,0,0,0.0147200214523277,0,0,0,0,0,0,0,0.0198167040799963,0,0,0.251078458469265,0,0,0,0,0.0344469184736223,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0.0427926404910758,0,0,-0.116539871991848,0,0,0,0,0,0,-0.139305866838709,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.474482920530799,0,-0.0291498092419853,-0.135652901181568,0,0.133393202822109,0,0,0,0.254590078172001,0,0,0,0,0,0,0,0,0,0.00522484493217026,0.0214866864061022,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.299703726959409,0.136603441173567,0,0.121319507058687,0,0,0.110633632267989,0,0,0,0,0,0,0.538149793814155,0,0,0,0,0,0,0,0,-0.296055212990423,0,0,0,0.000993483149263846,0.0456503606629312,0,0,0,0,0,0,0,0,0,0,0,0.167739333795554,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0120701081729787,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.374437858297981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127704162622923,0,0,0.1199844566409,0,0,-0.0140572267431026,0.023284723764179,-0.0534295727797916,0.0576443508912096,0,0,0,0.577819481242376,0,-0.160257207659577,0,0,0,0,0,0,0,0,-0.0121231092125281,0.18619222776116,0.0118152590645394,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.412685290311898,0,0,0,0.368364295927712,0,0,0.0976604167016286,0,0,0,0,0.0413305429171563,0,0,0,0,-0.607538774742674,0,0,0,0,0,0,-2.16840434497101e-19,0.0862337205781394,0.189409056958596,0,0,0,0.0879794362035232,0,0,0,0,0,0.050012313424452,0,0,0,0,0,0,0,0.00553372786044883,0.0133945218871273,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,-0.00914338485406162,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0739362267448542,0,0,0,0,0,0,0,0,0,0,0.485686292431989,0.164110079833655,0.0122217155707803,0.0971321914694365,0,0,0,0,0,0,0,0,0,0,0,0.0377260558154546,0.203943879958141,0,0,0,0.0800669082653051,0,-0.00280429825734726,0,0,0,0,0,0
X000401.SZ,0,0,0,0.230895429438484,0,-0.055905139976318,0,0,0,0,0,0.449964157001943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139065399374496,0,0.132609563023214,0,0,0,0,0,0,0.0412294721074737,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.00781324956475828,-0.0124184283150193,0.0121107885081693,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.352223543632946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336013668765135,0,0,0,0.188607111141705,-0.00476548821321571,0.197314084811962,0,0.0360967212416204,-0.225595021151442,0,0,0,0,0,0,-0.203157901223026,0,0.4975798631726,0,0,0,0,0.0599178449854553,-0.0107196915207455,0.026258477659172,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0619922759034846,0,0,0.0126877222206048,0,0,0,0,0,0.093246595638289,0,0,0.00977322957934552,0,0,0,0,0,0,0.144227356097626,0.0473432135172543,0,0,0,0.0415725460066358,0,0,0.0192195830243076,0,0.0767427042066241,0,0,0,0.0499571640478706,0,0,0,0,0,0.0024771768706083,0,0.0178570528653772,0,0,0.00227617243644293,-0.0133880091115717,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.0119041588740914,0.0695286048151321,0,0,0.0709497622864152,0,0,0,0,0,0,0,0,0.0819119133906117,0.00928728716221634,0,0,0,0,0.202275942552103,0.0059563304854273,0,0,0,0,-1.73472347597681e-18,0,0,0.0301890758793167,0,0.0618387532693364,0,0,0,0,0,0,0,0,0,0,0,0.25582202904657,0,0,0.0326393266671193,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0103336522736504,0,0.475345076458757,0,0,0,0,0,0,0,0,0,0.0795156174511571,0,0,0.011286063198851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297269482140567,0,0,0.00104419130083279,-0.00414310384146241,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.200392439258395,0,0,0,0,0.0586316650316499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184150472044507,0.0775003319895497,0,0.106115085569451,0.184641217609272,0,0,0.0234527524655014,0,0.192800364951131,0,0,0,0.0301786007430075,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163788416860227,-0.0454357968382333,0,0.0571169812840772,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051431132947406,0,0,0,0,0,0,0,0,0,0.107185853187936,0,0,0.103385712843212,0,0,1.73472347597681e-18,0,0.103674093745256,-3.46944695195361e-18,0,0.104179154873122,0.356836624316159,0,0,0,0,0,0,0,0,0,0,0.0212182073581819,-0.00347010428439933,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.0346254793064009,0,0,0.0554574304743331,-0.157191705723047,0,0,0,0,0,0.225750567584017,0,0,0,0,0,0,0,0,0,0.0892252490709552,0,0,0.133154698279501,0.0276870241658972,0,0,0.098495482226935,0.371762031683375,0,-0.171754808451404,0,0,0,0,0,0,0,0,0.203914713199934,0,0,0,0,0.0298671024307139,-0.00992963654399377,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0852691986459866,0,0,0,0,0,0,0,0,0.0970919810067969,0,0,0,0,0,0,0.231193744433236,0,0.144952018682976,0,0,0.0185399941627949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27400871239678,0,0,0.0112371309597702,0.00321997768566204,0,0,0,0,0,0
X600486.SH,0,0,0,0.151849349831873,0,0,0,0,0,0,0.178749342753579,0,0,0,0,0,0,0,0,0.0606123613352014,0,0,0,0,0,0,0,0,0,0,0,-0.0346232675431542,0.00709986815653319,0,0,0.269248107779013,0.0754984312410148,0.175821960467507,0,0,0,0,0,0.152698426170447,0,0,0,0,0,0,-0.296452914849234,0,-0.023298487351428,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.102211798778989,0,0,1.73472347597681e-18,0.172698845851989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212727340676576,0,0,0.0731643991750844,0.0311055992757595,0.070453200072749,0,0.0499248949992073,0,0,0,0,0,0,0,0.00989135339043029,0,0,0,0,0,0,0,0.0035808208357702,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0457858441920564,0.0887639979553179,0.259628124901304,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0589184871200471,0,0,0,0,0,0.210579096334672,0,0.0240977243800409,0,0,0,0.03175015124023,0,0.0094129565352888,0,0,0.0899396971095525,0,0,0,0,0,0,0,0,0,0,0,0.0179067334835952,0,0,0.0131703385227785,-0.00711089576955234,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.037909650906101,0.0302161835507342,0,0,0,0,0,0,0,0,0,0,0.0323657489582837,0,0,0.142925192544073,0,0,0.0504920403183483,0.208096314834903,0,0,0,0,0,0,0,0.0387408322111412,0,0,0,0,0,0.369530604601232,0,0,0,0,0,0,0,0,0,0,0,-0.0119335413374182,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.101048624592542,0,0,0,0,0,0,0,0.0141300881854169,0.105633936549042,0,0,0,0,0.0282591812675261,0.215190051519464,0,0.0129149210429993,0.214639419196152,0,0,0,0,0,0.00777566215521404,0,0.11446040731002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293903744938652,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.416893992821548,0,-0.166767893437459,0,0,0,0,0,0,0.0469464477454428,0,0,0,0,-0.0409259031481185,0,0,0.0522834129739425,0,0,0,0,-0.304307358263056,0,0,-0.378869307463064,0,0,0.513330010304753,0,0,0,0.135202240909017,0,0,0,0,0,0,0,-0.211568805855944,-0.0460934477684832,0,0,0,0,-0.117454514870297,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.581447662619942,0,0,-0.237649316144097,0,0,0,0,0,0,0,0,-0.264626223730424,0,0,0,0,0,0,0,0,0,0,0,-0.184803241164426,0,0,0,0,0,0.31160990501916,0,0,0,0,0,-0.191604684153175,0,0,0,0,0,0,-0.448596537682101,0,0.282594350130302,0,1.18315534919783,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.220806676984188,0,0,0,0,0,0,0,0.127223345669325,0.132898104330511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258731632670413,0,0,0,-0.331472424167697,-0.293551271886195,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0609529587503624,0,-0.0892631996758088,0,0,-0.0430013399881131,0,0,0,0.0381275940839171,0,0,0,0,-0.0647566129403215,0.0633120310812734,0,0.0163160456959324,0,0,0,0,0,-0.0361282997737038,0,0,0.0143521008952455,0.0624862432879549,0.00930384509427948,0,0,0,0.0301621021753644,0,0,0,0.040405772527701,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.00465129474084037,-0.00212002889922143,0,0.0882386102699472,0,0,0,0
MKreturn,0,0,0,-0.0670609094639828,0,0,0,-0.0140831099929892,0,-0.122451467191605,0,0,0,0,0.0223242073716648,0,0,0,0,0.0671412642594741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252039868327872,-0.00747485958797837,0,0,0,0,0,0,0.0231875599659453,0,3.46944695195361e-18,0,0,-0.170820597493741,0,0,0,0.136992878854908,0.0404126502163422,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00918728657681172,0,0,0,0.00417537627945315,0,0,0,0,0,0.00859229793545683,0,-0.0038762246773612,0,0,0,0,0,0,0,0,0,0,0.0240025169031946,0.00939261623364099,0,0.0141269113407974,0,0,0,0,0,0,-0.0277416940046699,0,0,0,0,0,0,-0.0356626306907761,0.00368588719727895,-0.0214316598713988,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0460587694282283,0.00252480146282555,0,0,0,0,0,0,0,-0.00871835952557429,0.0518989933936924,0,0,0,0,0,0,0,0,0,0,-0.0341271996715766,0.0660995403409969,0.0399254921245064,0.0162350409643133,0,0,0.0154711104351343,0,0,0,0,0,-0.0421639624722878,0,0,-0.0355918913199886,0,0,0,-0.0660717095299291,-0.00696004410922634,-0.0163503091084554,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00499157020317439,0,0.00155474511467415,0,0,-0.00752978579106464,0.00247673444840769,0,0,0.0068169527202679,0,0,0,0,0,0,0,-0.00852360098775578,0,0,0,0,0,0,0,0,0.00476190049451082,0,0.0174098540737992,-0.00323444185640186,0,0,0,0,0,0,0,0,-0.00539610803010216,0,0,0,0,0,0,0,-0.00116329844328816,-0.00595972665010272,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0.00213173702556865,0,0,0,0,0,0,-0.00245132507867025,0,0,0,0,0.000586465650200816,0,0,0,0,0.0013105311305911,0,0,0,0,0,0,0,-0.00355375244001524,0,0,-0.00701606570969837,-0.0052260554088057,0.00159430322618551,0,0.0083445721571,0,-4.33680868994202e-19,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.00357087272313468,-0.00701813409416934,0,0,0,0,0,0
