,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X000708.SZ,X600010.SH,X601699.SH,X000301.SZ,X600362.SH,X000877.SZ,X600426.SH,X000983.SZ,X600027.SH,X600803.SH,X600489.SH,X002271.SZ,X601991.SH,X600160.SH,X000807.SZ,X000630.SZ,X600985.SH,X000408.SZ,X600176.SH,X000786.SZ,X000933.SZ,X000932.SZ,X300037.SZ,X600612.SH,X600348.SH,X600219.SH,X601168.SH,X002128.SZ,X600995.SH,X600688.SH,X000629.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122852991444519,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134794292151748,0.140370560166699,0,0.167871761020671,0,0,0,0,0,0.152123176114376,0,0.0419536355163105,0.0675391676690318,0.0527197168834688,0,0.403964427126298,0,0,0,0,0,0,-0.00220936658843548,0.0087442652093825,0,0,0,0,0,0
X002466.SZ,-0.00158041619649505,0,0,0,0,0,0,-0.0597506136023668,0,0.150555047319262,0,0,0,0,0.0200187039464475,0.724967523879121,0,0,0,0.0863084709674476,0,0.0990187893070554,0.102136325052115,0,0,0,0,-0.144866928176742,0.11563982380345,0,0,0,0,0,0,0,0,0,0,0,0.082184131671317,0,0,0,0,0,0,0,0,0,0,0.01613566667012,-0.0167341876245164,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0624215908232097,0,0,0,0,0,0.0396702422178193,0,0.278234395142088,0,-1.38777878078145e-17,0,0.309146561789423,0,0,0,0,0,0,0,0,0,0,0,0.0106811079362028,0,0,0.0495155379772019,0,0,0.0815854437640043,0,0,0,0.132842136425874,0,-0.0629960247609252,0,0,0,0,0,0,0,0,-0.0514691727620998,0.0140846828437605,-0.0164159870392669,0.0640797943571064,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.021188501279441,0,0,0,0,-0.0850831190958284,0,0,0,0.733381429142372,0,0,0,0.138211539491327,0.203733365267667,0.056479172500728,0,0,0,0,0,0,0.0258330325339542,0,0,0,0,0,0,0,-0.17072910814577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371464224063664,0.00236656788714355,0,0,0,0,0,0
X600795.SH,0.0182880357652351,0,0,0,0,0,0,0,0,0,0.403638708373823,0,0,0,0,0,0,0,0,0,0.0429629297202124,0,0,0,0,0,0,0,0,-0.0528611650831125,0.397471622369419,0,-0.0180886710802823,0,0,0,0,0,0,0,-0.0104136266234876,0.00146270071179137,0,0,0,0,0.0305269449211306,0,0,0,0,-0.0252446994723368,-2.16840434497101e-19,0,0,0,0,0,0
X600111.SH,0.0795657904634861,0,0,0,0,-0.0423769845995243,0,0,0,0,0,0,0,0.172563168610933,0,0.0273574792557667,0.133732089107172,0,0,0.0367619502415558,0,0,0,0,0.0308182018488263,0,0,0,0,-0.0618343737390808,0.0106730061151387,0,0,0.386726763036143,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.107921669555291,0,0,0.096680933051608,0,0,0.0233356459222071,-0.0294660658259662,-0.100288836979553,0,0,0,0,0
X000708.SZ,0.218110798363598,0,0,0,0,0.201854273170398,0,0.235963985507074,0,0,-0.366329699484301,0,0,0,0,0,0,0,0,0.0393785072500462,0,0,0,0.0486365287467297,0,0,0.153680960685101,0,0,0,0.0969709020854036,0,0.054968703419159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190205525635788,0.0597867624080644,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647337207500719,0,0,-3.46944695195361e-18,0.530925440419342,0.0904991396511596,0,-0.0871186860790545,0.0913466575510024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189901483130412,0,0,0,0,0,0,0,0,-0.015056659970718,0,-0.0107587253350689,0.0337874031658104,0,0,0,0,0
X601699.SH,0,0,0.09628580845878,0,0.475774146935894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110308115405207,0,0,-0.0609337600582332,0,0,0,0,0,0,0,0,0,0.263083496309171,0,0,0,0.0182900929858418,0,0,0,0,0,0,0,0,0,0,0,0.092886737713103,0.0572545138481801,-0.048094003400508,0,0,0,0.158270929607835,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.232683812303109,0,0.042243864773402,0,0.193132405276027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185687568034757,0,0,0,0.0142528158404477,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0265629428738803,0,0.0206691770829492,0,0,0,0,0,0,0,0,0.0174446057162763,0,0,0,0,0,0,0,0,0.0333675009559874,0.0454490034580596,0.0483070743578781,0,0,0,0,0,0,0,0,0,0,0,0.102337175897725,0.0464615227499406,0.240119325317784,0,0,0.0309252961190322,-8.67361737988404e-19,0.317199789978595,0,0.0770020574437687,0,0.0306139269122179,-0.0268848176356026,0,0,0.0417113734259973,0,0
X000877.SZ,0,0,0,0,0.0872709323469928,0,0,-0.0990506701780932,0.388782163605329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831749369626418,0,0,0,0,0,0.211406664010236,0,0,0,0,0,0.131520435316718,0,-0.121819985800456,0,0,0,0,0,0,-0.0745870912191643,0,0,0,0,-0.000438281003700539,-0.0302970506530756,0,0,0,0,0,0
X600426.SH,0,0,0,0.308088420817986,0,0,0,0,0,0,0,0.187252930611332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110133519220383,0.0395835470902846,0,0,0,0.0924604068219116,0,0.151532263567589,0,0,0.325593140918237,0,0,-0.0297233373130576,0,0,0,0,0,0,0,0,0.138375877530127,0.0120004242650744,0,0,0,0,-0.0591774220437928,0,0
X000983.SZ,0,0,0,0,0.405978650009435,0,0,0,0,0,0,0,-0.202315170866236,0,0,0,0,0,0,0,0.565153323065695,0,0,0.670997681612773,0,0,-0.00379356360328621,-0.266204073924762,-0.0690999226924262,0,-0.135575793094238,0,-0.0115248528545882,0,0,0,0,0,0,0,0,-0.0839542253929962,0.243366754578512,0,0,0,0,0,0,0,0,0.0464560665873033,-0.0189519761124941,0,0,0,0.190784775047882,0,0
X600027.SH,0,0,0,0,0,0,0,0.474427804423707,0,0,0,0,0,0,0,0,0,0,0,0,-0.182303581840953,0,0,0,0,0,0,0,0,-0.140868680856296,0.241531400198116,0,0,0,0,0,0.0831107047783739,-0.139167868890787,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00710494456993772,-4.33680868994202e-19,-0.0673983522116751,0,0,0.0291190082082463,0,0
X600803.SH,0,0,0,0.150628485561451,0,-0.0501380738341667,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735421725285337,0,0,0,0.0371350782241519,0.211787501265192,0,0.139510249654129,0,0,0,0,0,0,0.243904860581862,0,0,0,0.118884642679137,0,0.00604565081573753,0,0,0,0,0,0
X600489.SH,0,0.057249785158473,0,-0.0764607787115095,0,0,0,4.33680868994202e-19,0,0.626366183533112,0,0,0,0.0508619700494312,0.0370839199414303,0,0,0,0,0,0,0.0736649619625699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494641374643319,0,0.015820814652688,0.0462744752031962,0,0,0,0,0,0,0,0,0,0,-0.0729872062379121,0,-0.00449348088129315,0,0,0,-0.0384835185272882,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.0133045881084687,0,0,0,0,0,0.162556988455782,0,0,0,0,0,0,0,0,0,0,-0.651931225502246,0,0,0,0.416841272207123,0,0.193051653947948,0,0,0,0,0.161738709175367,0.0499116965858158,-0.0603748673146823,0,0.219121978873185,0,0,0,0,0,0,0,0,0,-0.0363074221727734,0.0710337932224965,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0867762051782643,0,0,0,0,0.0159029791408384,0,0,0.000910264357346711,0.165135009064358,0.0679405250073433,0,0,0,0.0347942277915189,0,0,0.0168316034821499,0,0.123419818368544,0.123289497488425,0,0.0924197305942837,0,0,0,0,0,0,0,0,0,0,0,0.0813321457965583,0,0,0,0.0225650323419825,0,0.036814557060573,0,0,0,-0.0125743617290562,0.00120184379464931,-0.083702611365956,0,0,0,0,0
X600160.SH,0,0,0,0.00444959721535316,0,0,0,-0.083862485437906,0,0,0,0,0,0,0,0.0700595499540628,0,0,0,0,0,0,0,0.00724153861285438,0,0.033194320170019,0,0,0,0,0,0,0,0.472026829575584,0,0,0.0780414704002944,0,0,0,0,0,0,0,0,0,0.112529542687319,0,0,0.0770664483021968,0,-0.00477211161420408,-0.00934641169179218,0,0,0,0,0,0
X000807.SZ,0,0.0689374388637986,0,0,0,0,0,0,0,-0.446925898757681,0.0212554962560256,0,0.769843027524213,0,0,0,0,-0.216642344156904,0,0,-0.130914603072562,0.116894899667902,0,0,0,0,0,0,0,0.157491653472532,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0295570879785386,0,0,-0.0538607273266827,0,0,0,0,0,0,0,0,0,0.0172080407799422,0,0,0,0,-0.0167619081107578,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.208944180097661,0,0,0,0,0.119916815503219,0,0,0,0.0844226975328794,0,0.0957204726903911,0.0393949439561485,0,0,0,0.0332775032630086,0,0,0.148598595182264,0,0,0,0,-0.0355907159695393,0,0,0,0,0,0,0,0,0,0,0.0597050511636866,0,0,0,0.00265644164348426,-0.00763385751687983,0,0,0,0,0,0
X600985.SH,0,0,0,0.266566773996464,0.0902555506333338,0,0,-0.308649978688942,0,0,0,0,0,0,0,0,0,0,0,0,0.428139302036135,-0.240156506287349,0,0,0.151997458451594,0,0,0,0.0412986517826915,0,0,0,0,0,0,0,0,-0.136548354305727,0.0756165536996184,0,0,0,0.0290825608267698,0,0,0,0,0,0,0,0.227362299854181,-0.0186178945747824,-0.013616042152533,0,0,0,0,0,0
X000408.SZ,0.00175840124727965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609695600335356,0,0,0,0.146320168373507,0,0,0,0,-0.0380949617014162,0,0,0,0,0.0827677278716269,0,0,-0.0323858047121615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413613795468142,0,0.166513155920699,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.51700011443497,0,0,0,0,0,0,-0.0658118562079133,-0.404700937265729,-0.10937511095338,0,-0.0467560188240621,0,0,0,0,0,0,0,-0.189268631292083,0,0,0,0,0.0789569673414538,0,-0.00611074462414997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674115392584655,-0.0203755690964065,0,0,0,0.0204060597866008,0,0
X000786.SZ,0.0291818138726163,0,0,0,0,0.139038926084962,0,0,0.383842787835583,0,0,0.0460022229520387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180514314247024,0,0,0,0,0,0,0,0,-0.255634936940188,0,0,0,0.223116971945296,0,0,0,0,0,0,0,0,0,0,0,-0.021009882478734,0.0743831808944521,-0.0730974418863468,-0.150561764392677,0,0,0.246627259304301,0,0
X000933.SZ,0,0,0.191608552099253,0,1.38777878078145e-17,0.0380918835915334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104619301324333,0,0,0,0.0503962911078128,0.131082488627769,0,0,0,0,0,0,0.702655563137766,0,0,0,-0.198880334912704,0,0,0,0,0,0,0,0,0,0,0,-0.0188900529066393,0,0,0,0.0213112933511209,0,0,0,0.00638937855795634,0,0
X000932.SZ,0,0,0,0,0,0.110992032276353,0.0210809932498015,0,0,0,0,0,0.0276625346791043,0,0,0,0.0137606386062192,0,0,0,0.202999156771693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187636567310754,-0.145432034147079,0,0,0,0,0,0,0,-0.129115218048666,0.0130076586087515,0.0213288516450209,0,0,0,0,0,0
X300037.SZ,-0.164017830002026,0,0,-8.67361737988404e-19,-0.217168472594088,0,0,0,0,0,0.0302843935083696,0,0,0.113508609888326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647492869141769,0,0.0433206000575776,0,0,-0.0108856642564867,0,0.083511400545945,0,0.148470749869328,0.167145924875632,0,0.138613388443375,0,0,-0.21969964267396,0,0,0,0.000949922459874902,0.0105355479315124,0,0,0,0,0,0
X600612.SH,0.204633423465034,0,0,0,0,-0.228293367508721,0,0,0,0,0,0,0.121691428842631,0,0,0,0,0,0,0,0,0.0684481637930048,0,0,0,0,0,-0.0280264177406121,0,0.060262015698895,0,0.207047496041959,0,0,0,-0.0463888417703366,-0.177869400166311,0,0,0.18051635334157,0.150800494510729,0,0.045782497788656,0,0,0,0,0,0.21583762502588,0,0.176408326941088,-0.0209993244144181,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0994942276687175,0,0,0,0,0,0,0,0,0,0,0,0.124703616650994,0,0,0,0.123566660394488,0,0,0,0,0.0928123404897839,0,0.202297368439127,0,0,0,0.172563082890499,0,0,0.0589358003149289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338088350339993,0,0,-0.00188828707420337,-0.00022268013916165,0,0,0,0,0,0
X600219.SH,0,0,0,0.0562920495801941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751169959142738,0,0,0,0,0,0,0.055232328311876,0.0462446682756277,0,0,0.226209524735271,0,0.117730140001701,0,0,0,0,0,0,0,0,0,0,0,0,0.111595292018029,0,0,-0.00425758170166491,0.0151359136927202,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0.0686050365338039,0,0,0,0,0,0.194112823763464,0,0,-0.0558038369157403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803368783419634,0,0.165406467396796,0,0,0,0.147801203851253,0,0,0,-0.0560063499587283,0,0,0,-0.0273700738680607,-0.0068213441526571,0.0320077719161096,0,0,0,0.00215977644792528,0,0
X002128.SZ,0,0,0,0,0,0,0.0283316418831124,0,0,0,0,0,0.0738192145230491,0.00507850451952916,0,0,0.0451754976787809,0.272965176446305,0,0,0.140258295228414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054436727593959,0.0265465685191562,0,0,-0.0259497990315785,-0.00306309664191617,0,0,0,0,0,0
X600995.SH,0,0.0869566090758696,0,0,0,0,0,0,0,0,0,0.0325514605657322,0,6.93889390390723e-18,0,0,0.0952652139092377,0,0,0,0,0,0,0,0,0,0,0.0919787069049452,0,0.0495178863722714,0,0,0,0,-0.0728942092168807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24127948532568,0,0,0.0557210189791708,-0.0494693327389491,0,0,0,0.195429633857981,0,0
X600688.SH,0,0.168921793559342,0,0,0,0.0930428245653828,0,0,0,0,0,0,0,0.0131921986519235,0,0.0553640113206083,0,0,0,0,0,0,0,0,0.0834511376720162,0,0,0,0,0.0462002998136095,0.325362448748833,0.0152305628500373,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271997059168551,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.125347675299519,0.0980045732865079,0,0,0,0.149081378040164,0,0,-0.0193005805365841,0,0,0,0,0,0,0,0,0.0738438648523557,0,0.0288458463546056,0,0,0,0,0,0,0,0,0,0.155464915674484,0,0,0,0,0,0,0,0,0,0.00175977376347491,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0512595313625376,0,0,0,0,0,0,-0.0786578920998911,0,0,0,0,0,0,0.118067504210706,0,0,0.113403913290648,0,0,0.178382076059504,0,0,0,0,0,0.0886278551173862,0,0.0293748187659305,0.0436016538247389,0,0,0,0,0,0,0,-0.0141071634863021,0,0,0,0,0,0.0245861161061453,0,0,0,0,-0.00594010654300416,0.0128480577754146,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.498710294394076,0,0,0,0,0,0,0,0,-0.00122444203197143,0,0,0,0,0,-0.56609503692874,0.138238559786827,0.0723311874727908,0,0,0.343233145059905,0,0,0,0,0,0,-0.117341763821137,-0.173637156716893,0,0,0,0,0,0,0,0,0.0824948640588669,0,0,0,0,0,0,0.0640440755782634,0,0,0.00853365801415859,-0.108138959207772,0,0,0,0,0,0
Slope,0,0,0,-0.350179558674582,0,0,0,0,0,0,0,0,-0.0911365913285482,0,0,0,0,0,0,0,0,0,0,0,0,0.483233940008184,-0.38421068119429,0,0,-0.328392080003973,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0312158147171677,-0.259016562588163,0,0,0,0,1.09960247901929,0,0,0,0.203439910938891,0,0.751036834046518,0,0,0,-2.6597127689926,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324020286216584,0.140268367054999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111744937571715,0,0,0,0,0,0,0,0,0,0,-0.185907328192201,0.668267752698342,0,0,0,0,0.523848644318259,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0268449723934234,0,0,0,0,0,0.0580218197276059,0,0,0,0,0.0897290197789699,0,0,0,0,0,0,0,0,-0.00595767616699667,-4.33680868994202e-19,0,0,-0.0914698522791798,0,0,0,0,0,-0.0434372406944786,0,0,-0.0748865510131894,0,0,0,0,0,0,0,0,0,0,-0.0119616848252158,-0.00622171050878315,0,0,0,0,0,0
MKreturn,0,0,0,-0.00320171931750023,0,0,0,0.0287805258691867,0,0,0.03844249483699,0,0,0,0,-0.10462651028707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350157415133095,0,0,0,0.0498968127981431,-0.0417757186217406,0,0,0,0,0,0,0,0,0,0.00612806246547552,-0.00147232669987103,0,0,0,0.0182632876104953,0,0
MKvol,0,0.00109205726642434,0,0,0,0.00112532569809775,0,0,0,0,0,0,0,0,0,-0.00201380318926774,0,0,0,0,0,0.00419135861444307,0,0,0,0,0,0,0.00221671380435583,0,0,0,0.00129422749857997,0,0,0,0,0,0,0.0011931557821425,0,0,0,0,0,0,0,0,0,0,0,0.000916824213205789,-0.00156216991141862,0.00127132141263774,0,0,-0.0108327734899679,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790887751143248,-0.0528825082696989,0,0,-0.0838395478319218,0,0,0,0,0,0,0,-0.0671166387141156,0,0,0,0,0.0687244203070431,0,0,0,-0.0467078127977431,0,0,0,0,0,0,0,0,0,-0.284502045633519,0.295568000128722,0,0,0,0,0,0
CarbonVol_Guangdong,0.00115943823564676,0,0,0,0,0,0,0,0,0,0,0,0.00219861228466711,-0.00327302759012034,0,0,0,0,0,0,0,0.0057030256340896,0,0,0,0,0,0,0,0,0.00510444024175931,0,0.00311181983690531,0,0,0,0,0,0,0,0,0,0.00302411347765006,0,0,0.0333762240185759,0,0,0,0,0,-0.00527439726204722,0.00753180835771649,0,0,0,0.0117667264413867,0,0
CarbonVol_Hubei,-0.00847043091400473,0,0,0,0,0,0,-0.00326265468844051,0,0,0,0,0,0,0,0,0,-0.00621575806140724,0,0,0,0,0,0,0.0095737733001113,-0.00885422438602222,0,0,0.00368323824352099,0,0,0,0,0,0,0,-0.00637450100280636,-0.00995482673254411,0,0,0.00731112846126298,0.00472367402893124,0,0,0.0103005285215362,0,0,0,0,0,0,-0.0108257653858086,0.00851652594036975,0,0,0,0.064077173695864,0,0
