,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600660.SH,X600011.SH,X600010.SH,X000708.SZ,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600426.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X000786.SZ,X600803.SH,X000807.SZ,X601991.SH,X600795.SH,X002080.SZ,X000983.SZ,X600801.SH,X600688.SH,X601699.SH,X000825.SZ,X000960.SZ,X600489.SH,X002353.SZ,X600352.SH,X600096.SH,X000630.SZ,X300073.SZ,X000932.SZ,X600160.SH,X600157.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0325428980433127,0,0,0,0.106087386672998,0,0,0,0,0,0.0703618636800102,0,0,0,0.124884748383062,0,0,0,0,0,0,0,-0.0356705562054026,0,0,0,8.67361737988404e-19,0,0,0,-8.67361737988404e-19,0.171458217843972,0.0190908586177944,0,0.101855693208706,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025063717809869,0,0,0,0,0,0
X600028.SH,0.199149523862346,0,0.0217281355787159,0,0,0,0,-0.0358507311565415,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618593675238306,0.0483795121915223,0.0149659265152856,0.00848737266799429,0,0,0,0,0,0,0.0386525909846747,-0.0493182583697736,0,0,0,0,0,0,0,0,0,0,0.00665578274036547,0,0
X601088.SH,0.14657109452735,0,0,0,0,0,0,0.0216382305576275,0,0,0,0,0,0,0,0,0,-0.145195633904026,0,0,0,0,0,0,0,0.0817663286736325,0,0,0,0,0,-0.023453317039645,0,0,0.302115556316093,0,0.129563552229555,0.101739912083464,0,0,0,0,0,0,-0.051712750022419,0,0,0,0,0,0,0,0.00205412633790656,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.00809585918812303,0,0,0,0.100982367584716,0,0,0,0,0.0534789507772501,0,0,0,0,0,0,0,0,0.0799209962025978,0,0,0.0847347924854228,0,0,0,0,0.0249448605825966,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0435026679093416,0,0,0,0,0,0,0,-0.00891871471503435,0,0,0,0,0,0
X600585.SH,0,0,-0.00584042027988049,0,0,0,0,0,0,0,0,0.029843079210584,0,0,0,0.0307447955072245,0,0,0,0,0,0,0,0,0,0,-0.0115371173994149,0,0.100944149696657,0,0,0,0,0,0,0.438202595710108,0,-0.0346545675760535,0,0,0,0,0,0.0188888701897205,0,0,0,0,0,0,0,-0.0062344700669488,-8.67361737988404e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.186389121620416,0,0,0.312726524700677,0,0,0.111922438304825,-0.00383356319300088,0,0,0,0,0,0,0,0,0,0,-0.228613432203997,0,0,0,0,0,0,0,0.266293176121392,0,0,0,0,0,0,0,0,0,0.0188291756784933,0.0218202959378376,0.294761380961703,0,0,0,0.0446668429678517,0.0652940819033116,0,0,0,0,0,-0.0101049876960549,0,0
X000792.SZ,0,0,0,0,0,0,0,0.240117293086616,-0.0863820042154553,0,0.399630793977362,0,-6.93889390390723e-18,0,-0.0454816303690735,0,0,0.256191380590143,0,0,0,0,0,0,0,0.118365909546429,0,0.160495174218664,-0.0464647498988657,0,0,0,0,0,0,0,0,-0.0455961103919307,-0.307617875215104,-0.108969219179775,0,0,0,0.0420407831106342,0,0,0,0,0,0,0,0.013325036666053,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0966400183936388,0.0518833547149323,0,0,0,0.210593419955075,0,0,0,0,0.248419840178545,0.16044287981201,0.0404772102182168,0,0,0,0,0,0,0,0.0261851771049863,3.46944695195361e-18,0,1.73472347597681e-18,0,0.070833103275452,0,0,0,0.0788753254709083,0,0,0,0,0.00601997470162556,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0670902840432876,0,0.00300932371316287,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0448243390826407,0,0,0,0,0.00497089227533222,0,0,0.0226305332731274,0,0.0789323202052834,0,0.0854957716023001,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0705368441364656,0,0,0,0,0,0,0,0,0,0,0.0747290638451386,0,0,0,0,0,0,0.588492328699581,0,0,0,0,-0.00212092613961938,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.0260783106532182,0,0,0,0,0,0,0,0.0870852860591576,-0.143403477720388,0,0,0,0.212327834733817,0,0,0,0.261090084331699,0,0,0,0,0,0.360474201637556,0.00430481444030251,0,0,0.0781377063271557,0.151778229994479,0,0,0.239851198196962,0,0,0,0,0,0.0693843380540744,0,0,0,0,0,0,0,0,0.0228992797772711,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.476978188320173,0.200751183934379,-0.0221597754861726,0,0,0,0,0,0,-0.124379031495343,0,0,0,0,0,0,0,0,0,0,0,0.199492096093735,0,0,0,0,0,0,0,0,-0.25942249345188,0,0,0,0.233925847777855,0,-0.218648465590506,0,0.0657798759394472,0,0,0,0,0,0,0,0,-0.00375956691108227,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.238325990413518,0,-0.0107227073606226,0,0,0.0097435837169685,0,0,0,0,0,0.130147448061569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371999640899118,0,0,0.185217615350285,0.219187558812936,0,0.00558016386743721,0,-0.173882118496624,0,0,0,0,0,0,0,0,0,0.108778771605549,-0.0990586127943224,-0.012874993039347,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0393202215467919,0,0,0,0,0,0,0,0,0,0,0,0.249848867657752,0,0.0338959131558183,0,0,0,0,0.439210397990994,0,0,0,0,0.00297934368394672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124133525346162,0,0
X600660.SH,0,0,0,0,0,0.22580548134795,0,0,0,0,-0.0309347561401888,0,0,0,0,0,-0.0306025525709912,0.00259556880394492,0,0,0,0.217593489820458,0,0,0,0,-0.130904165207709,0,0,0,0,0,0,0,0,-0.00279185380878558,0,0,0,0,0,0,0,0,0,0,-0.0583678998949392,0,0,0,0,-0.101577150619024,0.0564541039645843,0,0,0,-0.00668140305668883,0,0
X600011.SH,0,0,0,0,0,0,0,0.196030208717917,0,0,0,0,0.0530875499609521,0,0,0,0,0,0.0648193186589786,0,0,0,0,0.0536469131160503,0,0.0699420353662395,-0.034093841658451,0,0.0916904593609351,0,0,0,0.61390902140613,0.122197529419425,0,0,0,-0.143931661102698,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390177136974646,0.0496935459554657,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0792449524185593,0,0,0,0.210975143292387,0,0,0,0,0,0,0.0991036538178243,0.0678306594721435,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0949922759629786,0,0,0,0,0.0439571088009245,0,0,0,-0.0539334059468581,0,0,0,0.145942617607305,0,0,0,0,0,0,0,0.0260624353791362,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,-0.0161461732918258,0.104665576259438,0,0.109409343798798,0,0,0.0577156072349598,0,0,0,0,0,0,0,0,0,0,0,0,0.0399834148478179,0,0.088928993097705,0,0,0,0,0,-0.0250359322357973,0,0.0984464235163028,0,0.0374293084996424,0,0.029936019891172,0,0,0,0,0,0,0,0,0,0,-0.00563225038741447,-0.0768481760995647,0.0497380907544412,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.159447637946132,1.73472347597681e-18,0,-0.0836077864014572,0,0.146488596578586,0.229154594470529,0.194242764442341,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.622416572405738,-0.0709468787487545,0,0,0,0,0,0,0,0,0,0,0.0260397978806167,0,0,0,0,0,0.0178269238288537,0,0,0,0,0,0,0.0487209785320896,0,0,0,-0.0555407951270671,0,0
X601600.SH,0,0,0,0,0,0,0,0.0595054989028414,0,0,0,0,0,0,0,0.133321617281379,0,0.128350178274044,0,0,0,0,0,0,0,0,0,0,-0.0486279456091582,0,0.617159518377909,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0296106625789567,0,0,0.0322604851448353,0,0,0.0113042298529551,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.234278368924217,0,0,0,-0.0162355408961456,-0.0933759931224106,0.128243997105672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125301065567372,0,0,0,0,0,0.02424165526965,0.183232595095623,0.0534473013156574,0.0762099433444499,0,0,0,0,0,0,0,0,0,0,0,0.0145805196709713,0,0,0,0,0.0085268893737676,0,0
X600547.SH,0,0,0,0,0,0.0992882873887312,0,0,0,0,0,0,0,-0.0534542077369191,0,0,0,0,0.0734448324660226,0.0484357376094198,0,0,0,0,-0.0321708855379824,-0.0245757650153796,0,0,-0.117295924097405,0,0.0244104545022385,-0.0024283803820931,0,0,0,0,0,0,0,0,0.815006611774377,0,0,0,0.0344150375143348,0,0,0,0,0,0,-0.0519550931699707,0,0,0,0,-0.0514846112092936,0,0
