,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X601992.SH,X300072.SZ,X600362.SH,X002460.SZ,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X000792.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X600339.SH,X000959.SZ,X600219.SH,X600489.SH,X000723.SZ,X000553.SZ,X002271.SZ,X600352.SH,X600808.SH,X601158.SH,X000807.SZ,X000883.SZ,X002092.SZ,X000983.SZ,X000630.SZ,X600549.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.00168171306496834,0,0,0,0.0404147408251812,0.142629692719804,0,-0.0126476829868673,0,0.0774517817085296,0.0156267771155114,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812596711330544,0,0,0,0,0,0,0.0266807792227858,8.67361737988404e-19,0,-0.0658111771625382,0,0,0,0,0,0,0,0,0,0,0.00627559058283318,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0539408209870868,0,0.00507362808178366,0,0,0.0130073591260524,0,0,0,0,0,-0.0245123786104937,0,0,0.0348689948834627,0,0,0,0,-0.0100264411527814,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858436136804425,0.00286930203516712,0.0647297863132829,0.0171690592737087,-0.0296834283611464,0,0,0,0,0,0,0,0,0,0,-0.00202159116055111,0,0,0,0,0,0
X601088.SH,0,0,0,0.047570147592433,0,0,0,-0.0595368485294668,0,0,0,-0.00544976465877228,0,0.942235556967343,0,0,0,-0.000570172138700993,0,0,0,0.032896710346528,0,0,0,0,-0.068461992950599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906396440162057,0.0570756045201857,0,0,0,0,0.0609341937385863,-0.0467263909985685,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0693223187929084,0,0.0610299495056741,-0.009409368707679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180950013629583,0,0,0,0,0,-0.0955516866437632,0,0,0.305919523575086,0.0410762499823942,0,0,0,0,0,0.148609147752254,0,0,0,0,0.00189386871083433,0,0.0560558158130235,0,-0.128832144557533,0,-0.0414344236535422,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.010980271232253,0.0896310010527574,0,0,-0.010747075869944,0,0,0,0,0,0,0,0,0,0,0.00415292832782781,0,-0.095975247397881,0,0.00756610966489936,-0.0940402742201154,0,0,0.12343943829908,0,0,0,0,0,0,0,0.00452677639290916,0,0,0,0,0.12172165198353,0,0,0,0,0,0,-0.106453817917898,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0318263133236129,0.0108204994420001,0,0,0,0,0,0,0,0,0.0470729533055385,0,0.121301567348707,0,0,0.0301648723553715,0,0,0,0.097546879896181,0,0,0,0,0,0,0,0,0,0,0,0.0887179594570857,0,0,0.107533253381201,0,0,0,0.0886094131197091,0.113779106058976,0,0.153432654296764,0,0,0,0.00429392127126478,0,0,0,0,0,0
X601600.SH,0,0,0,0.25841410188408,0,0.336213723751337,0,0.0134649724719412,0,0.0814603910637677,0.107857194058222,0,0,0,0,0,0,0,0.103116482232218,0,0,0,0,0,0,0,0,0,0,0,-0.0746305191819464,0,-0.0660558682456241,0,0,0,0,0,0,0,0,0,0.085101981828983,0,0.0407045585702107,0,0,0,0,0,-0.0164198769047444,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.47770929127886,-0.0133145919345741,0,0,0,-0.0490060959005856,0.418907592222804,0,0,0.250373133881801,-0.177186403446877,0,0,0,0,0,-0.0244397447876243,0,0.0709799258769036,-0.109682068157509,0,0,0,0,-0.0918946395379079,0,0,0,0,0,0,0,0,-0.384472395683489,0,-0.0147449222130209,0,-0.140156189587744,0,0.136181475414415,0.153577847373441,0,0,0,0,0,0.0390288889769786,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106129685862506,0,0,0,0,-0.0127326374637915,0,0,0,0,0,0.0183245278110297,0,0.0101848665664933,0,0,-0.0200008240929074,0.0401632739866606,0,0.0712932569729339,0,0.0754833105447697,0,0,0,0,0,0,0,0,0,0,-0.0186127565675696,0.0201999328911692,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0112736910062855,0.010079324602766,0,0,0,0,0.0385103410930971,0,0,3.46944695195361e-18,0,0.0950704116445866,0,0.366520131212625,0,0,0,0,-0.0370826982201923,0.133235375324836,0,0,0.115910729643721,0.100374498427426,0,0,0,0,0.0274024294970458,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0296242981798872,0,0,0,0.00421264624567017,0,0,0,0,0,0
