,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X600660.SH,X002271.SZ,X600111.SH,X000301.SZ,X002466.SZ,X000708.SZ,X601600.SH,X600010.SH,X601898.SH,X600547.SH,X600362.SH,X600426.SH,X600188.SH,X000786.SZ,X600886.SH,X600176.SH,X600011.SH,X300037.SZ,X000408.SZ,X002080.SZ,X600803.SH,X600219.SH,X601991.SH,X000932.SZ,X600795.SH,X000027.SZ,X000898.SZ,X600489.SH,X000825.SZ,X600352.SH,X002353.SZ,X002409.SZ,X600688.SH,X000807.SZ,X000959.SZ,X600549.SH,X600399.SH,X000830.SZ,X600315.SH,X600801.SH,X600486.SH,X300073.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124230972773409,0,0,0.0475053075864001,0,0,0,0,0,0,0,0,0,0.0162542390388223,0,0,0,0,0,-0.0652612888310423,0.22257185188272,0,0.0531413552631029,0,-0.00211886862611771,0,-0.0600685922215845,0,0,-0.0394361402162967,0,0,0.00745595151998652,-0.0284744370537069,0,0,0,0.0474770643707045,0,0
X600028.SH,0.32930374349246,0,0,0,0,0,0.110094252117849,0,0,-0.00766597990913707,0,-0.0366015191429302,0,0,0,0,0,0,0,0.0178505207254558,0,0,0.00604319241020431,0,0,0,0,0,0,0,0.0500244221915754,0,0,0,0,0,0,0,0,0.0724206701434282,0.0523609041003652,0,0,-0.00305474849834608,0,0,0,0,0,0,0,0.0506652050854804,0.0341703858855129,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0467176198901358,0.156061763796069,0,-0.0072172300819537,0,0,0,0,0,0,0.240870296499469,0,0.0589449180408861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639717999865448,0,0.00316178305077332,0,0,0,0.258026197273011,0.00243406075724084,0,0.0682896994016929,0,0,0,-0.0440749801393082,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00580641064843466,0.0767297758798639,0,0,0,0,0,0.193863387980756,0.00754292124548269,0,0,0,-0.0712165502794863,0,0,0,0,0,0.0392594590293813,0,0,0,0,0,0,0,0,0,0,-0.00976721415941887,0,0,0.089128128965429,-0.0578820170226309,0,0,0,0,0,0.0372527434516917,0.0028097997190036,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.481132406775642,0,0,0,0,0,0,0.122539157994097,0,0,0,0,0,0.159303148745752,0,0,-0.00459015939106147,0,0,0,0,0,0,0,-0.168126443395813,0,0,0,0,0.114180181070592,0,0.0208522206811391,0,0,0,0,-0.0103083602386499,0.316669780314808,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0440859943307974,0,0,0,0,0,0.00191220601618622,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0151248389319747,0.0312304324966005,0.0754639623131162,0,0,0.00361142331292332,0,0,0,0,0,0,0,0,-0.0500397670743031,0,0,0,0,0,0.0905412296940262,0,0,0,0,0,0,0.55932918065147,0,0.0156299153447174,0,0,0,0.0342682235354939,0,0,0,0,0,0
X600019.SH,0,0.214150933719607,0.131446214864167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939696427709913,0,-0.0335954056103551,-0.0230903561658312,0,0,0,0,0.0407404427328137,0,0,0.295932800375572,0,0.0655165507887643,0,0,-0.114090009492042,0,0,0,0.0859590831378358,0.1107267110751,0,0,0,0,0,0,0,0,0.0186294200566048,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0111492040310608,0,0,0.07805187253575,0,0,-0.203900722935521,0,0,-0.0644291036814059,0,0.11171708398173,0,0.204445713969945,0,0,0,0.00961763646655723,0,0,0,0,0,0.0191977509610024,0,0,0,0,0,0,0,0,0.0648226626031029,0.0239982319161787,-0.0891287175822943,0,0,0,-0.0226430956052428,0.269442829452176,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0.105547640556266,0,0,0,0,0.0883973630872046,0,0,0,-0.0482941407122792,0,0,0,-0.0166310463652813,0.131492775989907,0,0,0,0,0,0,0,0,0.0923433154252666,0,0.00230740445346478,0,0,-0.0773364165103076,0,0,0,0,0,0,0,-0.0653310988956821,0,0,0.0148763657484093,0,0.0553205555207065,0,0,0,0.127523388444853,0,0,0,0,-0.0242391105961309,0,0,0,0.0883402517696981,0,0
X600111.SH,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.269007456834868,0,0,0,0,-0.053681640307094,0,0,0,0,0.0723258268022209,0.0194155013296291,0,0,0,0,0,0,0,0,0,0.164915314052085,0,0,0,0,0,0,0.262546812624567,0,0,0,0,0,0.071186981325924,0,0,-0.0407497696515157,0,0,0,0,-0.00569014120969729,0,0
X000301.SZ,0,0,0,0,0.0362007568776476,0.0353458517661478,0,0,0,0,0,-0.144422879605046,-0.153235490267656,0,0.210961819863073,0,0,0,0,0,0.0588048455542992,0,0.0408088579257758,0,0.0521438461243477,0,0,0,0,0.328390295032531,0,0,0,0,0,0,0,0,0.349967835319716,0,0,0,0,0,0,0,0,0.1171633668487,0,0,0,0,0.096066728712943,0,0,0,0.0345164549604251,0,0
X002466.SZ,0,0,0,0,0.358995199079975,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.203863875212771,0,0,0.388286886517523,0,-0.0782502571491121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707796592162777,0,0.0629911402543567,0,0,0,0,0,0,0,0,0,0,0,0,0.32421158882265,0,0,-0.329138105786908,0.208669787478961,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0927128378638293,0,0,0,0.0124596423465706,0,0.0370820383115544,0,0,0,0,0,0,0.0717805823794992,0,0,0,-0.0851590152370431,-0.0573558036946259,0,0,0,0,0.185835852989704,0,0,0.0425697556507371,0,0,0,0,0,0,0,0,0,0,0.070719438832517,0.0178627277673858,0,0,0.0232183852231415,0,0,-0.0420702548013284,-0.0410687471742047,0,0,0,0.043915220804393,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.101695647392352,0.0475977250362941,0.124977678096541,0,0,0,0,0.149607533846848,0.0830510812602226,0,0,0,0,0,-0.0439500290567417,0,0,0,0.0273125492807366,0,0,0,0,0,0,0.13737882257847,0,0.0112700471417281,0.00165965144216769,0,0.517702136466767,0,0,0.037230910928698,0,0,0,0,0,0,0,0.0669909963910552,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.119372028571423,0,0,0.108069328452485,0,0,0,0,0,0.0334014587142747,0,0,0,0.0726328361887685,0,0,0,0,0.00235674618453166,0,0,0,0.13589292002514,0,-3.46944695195361e-18,0,0.0812444980157435,0.122513018160058,0,0,0,0,0,0,0,0.243457860985638,0,0,0,0,0,0.115441318726549,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,-1.73472347597681e-18,0,0,-0.132937585625767,0,0,0,0,0,0,0,0,0,0,0,0.316434423386646,0,0,0,0,-0.0289502617728025,0,0,0,0,0,0,0,-0.115365632381477,0,0,0,0,0,0,0,0.298189202060937,0,0,0.122990254131592,0,0,0,0.149170230670656,-0.0303810527077043,0.477771361869031,0,0,-0.018766695419433,0,0,0,-0.0334577887100399,0,0
