,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X002460.SZ,X600886.SH,X002466.SZ,X000792.SZ,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600027.SH,X600489.SH,X601991.SH,X000807.SZ,X601699.SH,X000786.SZ,X000983.SZ,X600160.SH,X000932.SZ,X000630.SZ,X600219.SH,X002080.SZ,X000408.SZ,X000629.SZ,X300037.SZ,X000933.SZ,X600612.SH,X000539.SZ,X600688.SH,X600157.SH,X600995.SH,X000723.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.907958286684031,0,0,0,0,0,0,0,0.175632619498271,0,-0.238814163281547,0,0,0,0,0,0,0,0,0.101919808924963,0,0.0283441576053304,0,0,0,0,0,0.129621883271675,0,-0.166839288784721,0,0,0,0.0849413106517637,0,0,0,0,0,0.16461876088168,0,0,0,0,0,0.0690161050193041,0,0.0232575101609461,0,0.140336842527676,0,-0.0160101143588946,0,0,0,0,0,0
X600028.SH,0.638489627846193,0,0,0,0.179834852695463,0.148018427658981,0,0,0,0,0,0,0,0,0,-0.0357258501366881,0,0,0,-0.0787222835819511,-0.0908873286940067,0,0,0,0,0,0.0930758821913632,-0.00694692109631921,0,0,0,0,-0.0101645308233081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10911971401647,0,0,-0.00803733972844798,0.00481150603858294,0.0836126122361548,0,0,0,0,0,0
X601088.SH,0.0460810725609671,0,0,0,0,0,-0.167671323408814,0.328018796747886,0,0,0,0,0,0,0,0,0,0.12188048782639,0,0,0.11570102726921,0,0,0,0,0.0484791708218996,0,0.0326955829226725,0,0,0,0,0,0,-0.079509457779906,0,0,0,0,0,0,-0.0320166021500545,0,0.0334566526231605,0,0,0,-0.0462567954446394,0,0,0,0,0.0154646805868894,0,0,0,0,0,0
X600309.SH,-0.0808916046561885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223283916875256,0,0.0261107250649021,0,0.196264065605628,0,0,0,0,-0.0270658807259356,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341687337933661,0.0504740250839075,0.159510238990864,0,0,0,0,0,0,0,0,0.0433656383628752,-0.0538430772075201,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.172996482544102,0.176789215663341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146391624705967,0,0,0,0,-0.175597779011463,0,0,0,0,0,0.132300750821555,0,0,0,0,0,0.409419507376018,0,0,0,-0.0167316323491964,0,0,0.0125608683438771,0,0,0,0,-0.082038402909208,-0.0427690400680366,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0732981987385545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074714252053625,0,0,0,0,0,0,-2.16840434497101e-19,0,0.181128138093058,0.143640774444527,0.0906920790193458,0,0,0.0363838896906026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125110229440019,0,0.122230365649205,0,0,0,0,0
X600011.SH,0,0.208965898822275,-0.153199817670706,0,0.281006389792527,0,0,0,0.0662583319230734,0,0,0,0,0.328027771165967,0,0,0,0,0,0,-0.0872198617587675,0,0,0,0,0,0,0.597231312319823,0,0,-0.0900038638361637,0,0,0,0,-0.253593992906831,0,0,0,0,0,0,0,-0.00143015553482218,0.0667884343368888,0,0,0,0,0,0,0.0342081347952537,0,0,0,0,0,0,0
X600188.SH,0,0,0.319896173644868,0,0,0,0,0,0,0,0,0,0,-0.18728726860555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.710988928960364,0,0.0400799388439285,0.250629450233948,0,0,0.112288284729718,0,0,0,0,0,0,0,0.191012978492678,0,0,0,0,0,0.00913072671186629,0,0,0,-0.0306850503541555,0,0,0,0,0,0
X600547.SH,0,0.121901560988761,0,0,0,0.0520890160299785,0,0.104921603840862,0,0,0,0,0,0,-0.0684012203822889,0,0,0,-0.144298688488307,0,-0.0667110400812536,0,0,0,0,0,0.109766056571386,0,0.78385707484835,0,0,0,0,0,0,0.157705526841845,0,0,0,0,0,0,0,0,0,0,-0.223265681832931,0.0731818739248732,-0.0568198197398776,0,0,-0.0156289498838401,-0.0135548384673743,0,0,0,0,0,0
X601898.SH,0.177926470075524,0,0.0562664438952764,0,0,0,0,0.240430553605371,0,0,0,0,0,0,0.0323602059598996,0.0645163365920702,0,0,0,0,0,0,-0.187991420977871,0,0,0,0.0851450976868873,0,0,0,0,0.110140537834535,0.114125011623024,0.167780443980448,-0.0625527835488631,0,0,0,0,0,0,0,0,0,-0.164879780468552,0,0,0,0.0163801500187248,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.138573791378996,0,0,0,0,0,0,0,-0.128657769962559,0,0,0.319515019517701,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0927693968567115,0,0.46316633552834,0,0.0340477263990413,0,-0.0500065638188537,0,0,0,0,0,0,0,0.191128406133969,-0.0288739743540279,0,0,0,0,0.0411554916020931,0,0,0.0232013423869005,0,-0.0404606284529336,0,0,0,0,0
X600660.SH,0,0,0.03345372287813,0,0,0,0,0.000563043895102136,0,0,0.0125039449684645,0,0,0,0,0,0,0.02048418400005,0,0,0,0,0.0344445400605819,0,0,0,0,0.0600094480641185,-0.0170559267232906,0,0,0,0,0,0,0,0,0,0.150137188191428,0,1.0842021724855e-19,0.0831756804727629,0,0.0161459299896039,0,0,0,0.0109623963059522,0,0,0,-0.0316137156731453,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0281628656172768,0,0,0,0,0,0.819149976237891,0.0415856000935198,0,0.00186557776774455,0,0,0,0,0,0,0.0877715177079763,-0.0507900784828135,0,-0.0838471551244687,0,0,0,0,-0.103133003360411,0,0,0,0,0,0,0,0,0.17163616449132,0,-0.0371581953409478,0,0,-0.00567758132041976,0,0,0,0,-0.0714357164127165,0,-0.0524079010537938,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437718213622965,0,0,0.491995430675886,0,0,0,0,0,0,0.131063323414303,0,0.0780192212689402,0,0.454034323175321,-0.311176996577103,6.7762635780344e-21,0,0,0,0.0999969287534562,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117973468474182,0,0.150647841927119,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.00601625047615454,-0.0205555747462955,0.119133771779902,0,0,0.661291840530412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121793939728293,0.0402554917299423,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633242122114692,0,0,0,0,0.016973800497484,0,-0.0053616167887183,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0231290381395302,0,0,0,-0.0291219250092802,0.246216041811356,0,0,0.222672258914737,0,0.242914093103616,0,0,0.0252914942756935,0,0,0,0,-0.0351385817805702,0,0,0,0,0,0,0,-0.0113347767472221,0,0,0,0.05818743846945,0,0,0,0.121289126588745,0,0,-0.00996536398696891,0,0,0,0,0,0.00735732905752404,0,0,-0.0777832390392573,0.00884175891123905,0,0,0,0,0,0,0
X600010.SH,0,0.0113728020759361,0,0,0,0.183563486071461,0,0,0,0,0,0,0,0,0,0,0,0.401648172002257,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0105747305144177,0,0,0,0,0,0,0,0,0.035666041034016,0.0585007868667382,0,0,0,0.0325387758337764,0,0,0.00758506975552955,0,0.0112386758034409,0,0.0144846794000135,-0.0457840344480444,0,0,0,0,0,0
X600111.SH,0,0,0.0369948392606605,0,0,0,-0.0104707955991553,0,0,-0.0537031698753005,0.228063237739089,0,0.153219876932061,0,0,0,0.069714253509107,0,0,0,-0.132163562440545,0,0.0868674504779187,0,0,0,0,0.00515207991965291,0,0,0,0,0,0,0,0,0,0,0,0,0.503857507786427,-0.0173667073163182,0,0.0539233709257607,0,0,0,0,0,0,0,0.0515655719455493,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0.207719760460703,0,0,0,0.0296110888603495,0,0,0,0,0.172871383618246,0.0776718437759938,0,0,0,0,0,0.0375846175203204,0,0,0,0,0,0,0.0928676368696341,-0.00346436321332841,0,0,0,0,0.130479055450286,0,0.132061165026226,0.083745931914625,0,0,0.102599733598039,0,0,0,0,0,0,0,0,0,0,0,0,0.0432064556137223,4.33680868994202e-19,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.138430718616466,0,0,0,0,0,0,0,0,0,0,0.00309515364624859,0,0.198801348571686,0,0,0,0.376119948663196,0,0,0,0,0,0.00869882537419467,0.145289674762177,-0.242555301921331,0,0.0405816477592252,0.0203909765954764,0,0,0.12654974231641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045031528218948,0,0,0,0,0,0
X002271.SZ,0.0808462330714529,0,0,0,0.19580863752602,0,0,-0.031037454321487,0,0,0.0426039577802952,0,0,0,0,0,0,0,0,0.172393781920889,0,0.0196363675133228,0.300993444279711,0,0,0,0,0,0,0,0,0,0.429638764132395,0,-0.131535906775236,0.215685801527043,0,0,0,0,-0.399819077195587,0,0,0,-0.136408720964257,0,0,0,0,0,0,0,0.15967984425663,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-1.0842021724855e-19,0.276310306454418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376187180512331,0,-0.0282562535856287,0,0,0.0646235693779732,0,0,0,0,0,0,0,0.0764959935300545,0,0,0,0.0144032903933847,0.0162940133040144,0,0,0,0,-0.0662119472812533,0,0,0,0.196321195970199,0.0449484897813675,0,0,0.00802404948332887,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.129573388809171,0,0,-0.0498981324754906,0.297583383365928,0,0,0,0,0,0,0,0,0,0,0,0,0.19542076093756,-0.223130240040624,0,0,0,0,0,0,0,-0.0050399799360118,0,0,0.0532761512079073,0,0.0115542558461028,0,0,0,0,0,0.0858642828896737,0.00167852889679053,0,0,0.120324546900471,0,0,0,0.118345035484226,0,0,-0.0408546653788664,0.0896135416018458,0.145072549310676,0,0,0,0,0
X600362.SH,0,0.150618334745527,0,0,0,0,0,0,0.0780711553571538,0,0.123503570998499,0,0,0,0,0,0,0.100863281359052,0.086408459258325,0,0,0,0,0,0,0,0.0315674837385166,0,0,0,0.0448066861647223,0,0,0,-0.0261894872326762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445118477195028,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600795.SH,0,0,0,0.119513446601272,0,0,0.253453027420604,0.125773112734225,0,0,0.00222033663948128,0,0.0763750787654961,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0350367297736872,0.0758512378552274,0,0,0,-0.0267776536587358,0,0,0,0,0,0,0,0,0,0,0,-0.0207654332018592,0.0669425566308538,0,0,0.0990778665749916,0,0,0,0.0101378826658733,0,0,0,0,0,0,0
X600176.SH,0,0,0.119942485015242,0,0.0974458588201129,0,-0.155225212122577,-0.191897241176665,0,0,0,0,0,0,0,0,0,0,0,0.160921003169731,0.0206564906780786,0,0.0531383800842368,0,0,0,0.224708476886263,0,0,0.261361834301286,0.00502896426106999,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627824302150903,0,0,0,0,0,0,0,0.0676162706136987,-0.105698737110204,0.0470161523068065,0,0,0,0,0
X600803.SH,0,0,0,0,-0.0305864352162664,0,0,0,0.266762487535314,0.247687230190105,0,0,0,0.439378450407717,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.262942661601722,0.00131564438309262,0,0,0.0876307818758094,0,0,0,0.285298178811794,0,0,0,0,0,0,0,0.0288035876569625,0,0.00304008560403262,0,0,0.0413261553682928,-3.46944695195361e-18,-0.023570890744352,0,0,0,0,0
X600027.SH,0.26263104559857,0,0,0,0,0,0.801891984111492,-0.0725294684222406,0,0,0.0659472239696514,0.095754042549236,0,0,0,0,0,0.0959016383126706,0,0,0,0,0,0,0,0,0,0,0.00819563530183499,0.249488771965387,0,-0.0812324048399537,0.114034993964324,0,0,0,0,0,0,0,0,0,0.0249466615214552,0.244599982457339,0.175468542366189,0,0,0,-0.0888108600735735,0,0,0,0,0,-0.0810805101724478,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.732326640709668,0,0,0,0,0.00269509968752246,0,0,0,0,0.0156449723546657,0,0,0,0,0,0,0,0,0.0367272055253114,0,0,0,0,0.0809369416420831,0,0.0934859668566326,0,0,0,0,0,0,0,0,0,0.0156290891307486,0,0,0,0.0855132021724263,0,0,0,-0.0167840478264406,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312827988309471,0,0,0,0.0741232097512202,0,0.443916198769241,0.0506057075078748,0,0,0,0,0,-0.0373638114445973,0,0,0,0,0.0433442052561556,-0.295203494321971,0,0,0,0.0791683338745441,0,0.056397851493757,0,0.0403313987061664,-0.167011765916545,0,0,-0.010252201369303,0,0,0,0,0,0
X000807.SZ,0,0,0,-0.0638966327712597,0,0,-0.304007617868024,0,-0.0120234433211297,-0.111976858896068,0.28348202882703,0,0,0,0,0,0,0,0,0,-0.0464664089896433,0,0,0,0,0,0,0,0,0,0,-0.0549338369215218,0,0,0,0,0.255278848216599,0,0,0,0,0,0.277204939532336,0,0,0,0,0,0.130139317907219,0.24632565871652,0,-1.73472347597681e-18,0.0433046931099634,0,0,0,0,0,0
X601699.SH,0,0.108770126791787,0,0,-0.429507715204359,0,0,0,0.0383813111200925,0.135200464319717,0,0,0,0,0,0,0,0,-0.179940603214124,0.159101321608476,0,0,0,0,0,0,0,0,0,0,0.0341984963458155,0,0,0,0,0,0,0,-0.0630351261268753,0.0236302092828229,0,0,0.236910513851571,0,-0.0666887403081839,0,0,0,0,0.2381874412645,0,0,0.0522588515186276,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0994545049752465,0,0,0,0,0.0502560634170702,0,0,0,0,0.0455935423423292,0,0.38539824185187,0,0,0,0,0,0,0.062786350456992,0,0,0.0357681856956086,0,0,0.12050533830326,0,0,0,0,0,0.0573209114920563,0,0,0,0,-0.163908672784344,0,0,0,0,0.251483488902392,0,0.0431698784216529,-0.0428639432999662,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0905555314650701,0,0.0389766493802022,0,0,0.0505910690048071,0,0,0,0,0,0,0,0,0.266579758400074,0,0,0,0,0,0,0.0652912988166097,0,0.0285088046928228,0.114840665921039,0,0,0,0.24607644089087,0,0,0,0,0,0,0.0459854216417129,0.0610855065820002,0,0,-0.063792137771691,0,0,0,0,0,0.0355159580811172,0.186451595298231,0,0,0,0,0
