,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600801.SH,X600010.SH,X601600.SH,X600886.SH,X002271.SZ,X002466.SZ,X000786.SZ,X600362.SH,X600352.SH,X600188.SH,X600688.SH,X600795.SH,X601991.SH,X601992.SH,X000723.SZ,X600111.SH,X002353.SZ,X600176.SH,X600027.SH,X600426.SH,X600299.SH,X600516.SH,X600489.SH,X000792.SZ,X000401.SZ,X000898.SZ,X600583.SH,X601158.SH,X000932.SZ,X600219.SH,X000553.SZ,X000709.SZ,X000883.SZ,X600612.SH,X002080.SZ,X600486.SH,X000630.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.128037562556328,0.0700521240812718,0,0,0,0.104262237609582,0,0,0.0262959053923325,0,0,0,0,0.22625099567266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180836050342518,0.0323796786314426,0,0,0,0,-0.0109571838099488,-0.00969068623946669,0,0,0,0,0,0
X600028.SH,0.316866267090552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330826825824296,0,0,0.03347128991059,0.0223544376903839,0,0,0,0.0822926318372376,0,0,0,0,0,0.0352939709829958,0,0,0,0,0,0,0,0,0,0.0653267744991943,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127926926290569,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0177858278299636,0,0.0243477969186681,0.161870652620467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112277818829967,0.0344834654849333,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.15780149215431,0,0,0.0592610681334992,0,0.0642206694407825,0,0,0,0.0143351166877911,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.43847491177211,0,0,0,0,0,0.0111981351527073,0,0,0,0,0,0,0,0.00346600105139211,0,0,0,0,0.0138095181188102,0,0,0,0,0.146251708616238,0,0,0,0.161357784385482,0,0,0,0,0,0,0,0,0,0,0,0.0147034668537167,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.109768947074393,0.0376383793136486,0,0,0,0,-0.114072246667717,0,0.0772137458691526,0,0,-0.167646218402096,0,0.113941264120399,0,-0.0224687888644369,0,0,0,0,0,0,0.148604771165617,0,0,0,0,0,0,0,0,0,0,0,0,0.271678083260889,0.0607059392314359,0,0,0.0292892669652697,-0.0196474686303416,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.100275991812752,0,0,0.134520897551937,0,0.0665412161554588,0,0,0,0,0.0384822331447451,0.101724879170078,0.102406684838087,0,0.110685713724639,-3.46944695195361e-18,0,0,0.0608681285168376,0,0,0,0,0,0,0,0,0,0,0.00854422165157039,0,0.0626754480233066,0,0.0328679288013842,0.0631818835185468,0,0,0,0,0.0109867985503523,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0106374995169301,0,0,0,0,0,0,0,-0.0448808328157662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943258186556765,0,0,0,0,0,0,0,0,0,0,0.244652613813153,-0.0310957939592863,-0.0105758628616455,0,0,0,0.0108171871633856,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,-0.0674345096789573,0,0,-0.138959372608737,0,0,0,0,0,0,0,-0.0115862286277136,0,0,0.325556861944416,0,0,0,0,0,0,0,0,0,0,0.0214566587826733,0,0,0,0,0.10282564098224,0,0,0,0.124388868833876,0,0,0,0,0,0,0.224676415519824,0,0.278810111388911,0,0.0144412533819089,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0213139548920001,0,0,0,0,0,0,0,0,0,0,0,0,0.224420063906538,0,0,0,0.144305838416792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22221557902411,0.137825616901086,0,0,0,0,0.074687914006083,0,0,0.0012762350661216,0,0,-0.00678953995054752,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0809838957034777,0,0,0.183777217104262,0,0,0,0,0,0.182968003769255,0,-0.231555319116174,0,0,0,0,0,0,0.0407224125387726,0,0.0170583942941491,0,0,0,0,0,0,-0.251552319845296,0,0,0.415709522026016,0,0,0,0.0110132718174165,0,0.0790303250068469,0,0.17882698585367,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0461151729223923,0,0,0,0,0,0,0,0,0,0,0,0.550916002204953,0.0701297175058111,0,0,0,0,0,0,0,0,0,0.0818723280819029,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0968490643115382,0,0,0,0.0598396549296694,0.00317824943555868,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0998348310759404,0,0,0.0423691259389962,0,0,0,0,0,0,0,0,0,0,0.0461034669568712,0,0.0880716209005289,0,0,0,0,0,0.0604139068951321,0,0,0,0,0,0,0.0898106757117906,0,0,0,0.11111926534811,0,0,0,0,0.0884429703843661,0,0,-0.0473110222662926,4.33680868994202e-19,0,0,0.0938665635932594,0,-0.00276896469717187,0.00335783275112412,0,0,0,0.0216604611590507,0,0
X600801.SH,0,0,0,0.487399641422222,0,0,0,0,0,0,0,0,0,0,0,0,0.573353920422603,-6.93889390390723e-18,0,0,0,0.0540409378692457,0,0,0,0,0,0,0,-0.0129329469414929,0,0.0689344345357285,0,0,0,0,0.152619856393733,0,0.0320443527708615,0,0,0.0378040848315722,0,0,0,0,-0.237499555273658,0,0,0,0,0,-0.00895295378847654,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0788581842902476,0,0,0,0.0626350981131187,0,0,0,0,0.211921756697191,0,0,0.0162881000692661,0,0,0,0.0353574013829158,0.12087224286762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235112141947734,0,0,0.078347259663378,0,0,0.0190552468508052,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.00280736127497961,0,0,0,0,0,0,0,0.0505569645014045,0,0,0.179519935591073,0,0,0,0,0.0633282152221404,0,0.26071510737139,0,0,0,0,0,0.0730980888148478,0,0,0,0,0,0,0,0.159237688795119,0,0,0.0426131434168983,0,0.0609638395620022,0,0,0,0,0.0118723835132802,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.125583253028672,0,-0.0739160673426926,0,0,0,0,0,0.00883791397464393,0,0,0,0,0,0,0,0,0,-0.00667673947266904,0,0,0,0,0,0,0.224134190472903,0,0,0,0,0,0.0567303103268589,0,0,0,0,0.22890078949765,0,-0.0366193913715268,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0103664801275204,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.00371465868723209,0,0.0587609584706946,0,0,0.0684185287011815,0,0,0.179507151256045,0,0,0,0,0,0.0316483444150251,0,0,0,0,0,0,0,0,0,-0.0173513066129613,0,0,0,0,0,0,0,0,0,0.266484325782768,0,0,0,-0.0714300377938476,0,0,0,0.0436700347794903,0,0,0.127876782804358,0,0.0281094614860908,0.0150861062554741,0,0,0,-0.0186155347454688,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.829600204764583,0,0.0483411429365384,0,0,0,0,0,0,0,-0.131408121637265,0,0,-0.0423102432630604,0,0,-0.315078754457815,0,0,0,0,0,0,0,0,0,0,0,0,0.327269422632388,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0.106402888827732,-0.163321694244659,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0401156219202206,0,0.0801892768508831,0,0,0,0,0.159810503228289,0,0,0,0.0124026137429524,0,0,0,0.0790131162522973,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261126951408157,0.0377648930682882,0,0.0628365570288837,0,-0.0133034652185021,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0342209481675951,0,0,0.093683795692991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149826433884999,0,0,0,0,0,0,0.042827254813584,0,0,0,0,0,0,0.0274102073377017,0.377033486668311,0,0,0,0,0.0903389690935005,0,0,0,0,0,-0.0382840769872761,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.171008591518669,0,0,0,0,0,0,0,0,0.123311616251038,0.0473428967891836,0,0,0.105120814490838,0.000444375487231136,0.00271027171356487,0,0,0,0,0.0847900712939882,0.267142987245764,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0259129417890213,0,0,0,0,0,0,0.0170981752711362,0,0,-2.28395990637956e-05,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.010603304374462,0.158809075148439,0,0.0806907687712127,0.0766073710517476,0,0,0,0.015467313502466,0,0,0.151045892492764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170935209714829,0,0,0,0.152118846977842,0.0666472805982722,0,0,0,0,0,0,0,0.0257564264671939,0,0.00103320064680496,0,0,0,0,0,0,0
X600688.SH,0.355935526889992,0,0,0,0,0,0,-0.0556711692401968,0,0,0,0,0,0,0,0,0.0291367655896021,0.0191689292579577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455006392821504,0,0,0,0,0,0,0,0.259224008683877,0,0,0.177691220129315,0.0958727485003821,0,0,0,0,0.00217442208771477,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.239770861643156,0,0.0682741284507056,0.0571128073136076,0,0,0,-1.73472347597681e-18,0,0.0666910171886027,0,0,0,0,0,0.116831391729733,0,0.0712214911789749,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.193080376013299,0,0,0,0.0392042611551527,0,0,0,0.00855206780672939,0,0,-0.00471007722745747,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0455842469882588,0,0.042703840909224,0,0,0,0,0,0,0,0,0,0,0.177363282118414,0,0.13412598210783,0,0,0,0.0156230826946155,0.195158694001892,0,0,0,0,0.0911136694364889,0.0906657685851462,0,0,0.018844656700875,0,0,0,0,0,0.0396085868531796,0,0,0,0,0,0,0,0,0,-0.00734664089436984,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0216270774625379,0,0.038061493392482,0,0,0,0,0,0.0519154182078471,0.335856845040487,0,0,0,0,0.0238911462547531,0,0,0,0,0,0.156824249964436,0.0279817042765262,0,0,0,0,0.103590179911009,0,0,0,0.0677864155741867,0,0,0,0.0626047967270727,0,0,0.0401480114815866,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.119120528617952,0,0,0.0369681790769013,0,0.27060817069473,0,0,0.115555999453604,0,0,0,0,0,0,0.146163501360438,-8.67361737988404e-19,0,-0.190570253098844,-0.128990775772943,0,0,0,0,0,-0.105152420890363,0,0,0,0.476087495616281,0,0,0,0,0,0,0,0,0.241515264026568,0,0,0,0,0,0,0,0.168807031613753,0.0172751834868489,-0.0134783708088742,0,0,0,0.0570056727599393,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.1336501738926,0,0,0,0,0,0,0,0,0,0,0.370321254472027,0,0.0391087751566502,0,0.124363791395505,0,0,0,0,0,0,0,0,0.120128534435916,0,0,0,0,0,0,0,0,0.0904617121811425,0,0,0,0,0,0,-0.0218382088786568,0,-0.00353574258459292,0.0124319079891634,0,0.0194686788024164,0,0.012432336398155,0,0
X002353.SZ,0.255235391421066,0,0,0,0,0.404864822326929,0.235732550788101,0,0,0,0,0,0,0,0,0,0,0.0433460524180226,0,0,0,0,-0.0421678352088099,0,0,0,0,0,0,0,0,0.126970848871994,-0.180189749398535,0,0,0,-0.134869834487559,0,0.290290588472617,0,0,0,0,0,0,0,0.0595404526875078,0,0,0,0,-0.0371993787261445,0.00334934489968228,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0560143674173234,0,0,0.0767747918318135,0,-0.0330189432008672,0,0,0.0323858064943614,0,0,0,0.0998155436726395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191842288050775,0,0,0,0,0,0,0,0,0.350276582459669,0,0,0,0,0,0,0.0833895427823037,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0776780995778613,0,0.0483856511490724,0,0,0,0,0,0,0,0.0944648264694807,0,0,0.188983764765018,0,0.0197473028432937,0,0,0.0544856725483348,0,0,0,0,0,0,0.0823065161038312,0,0,0,0.0211125374758008,0,0,0,0,0.087521952605265,0,0,0,0.105976800060956,0.031696430701724,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0140050883627582,0,0,0,0,0.229111903068347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154370278499249,0,0.130802132798979,0.420585280550389,0,0,0,0,0,0,0,0,0.0935276954374836,0,0,0,0,0,0,0,0,0,0,0,0.137114103317524,0,-0.0237356123449706,0,0,0,0.0166744045687552,0,0
X600299.SH,0,0,0,0,0,0,0,0.171642371634362,0.0461756942816709,0,0,0,0,0,0,0,0.083706565693451,0,-0.0406621333068535,0,0,0,0.0357568518933475,0,0,0.208554958517596,0.112868554153893,0.187038765586839,0,0,0,0,0,0,0,0,0,0,0.0207503497181524,0,0,0,0.0329341047965054,0,0,0,0,0,0,0,-0.103643672538679,0.00951899136022477,0.0176895279718688,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142252605333938,0.604795148631566,0,0,0,0,0,0,0,0.0314014636788185,0,0,0,0,0,0,0.00881690105650911,0,0,0.0141170245198532,0.0605088931717309,0,0,0,0.115104012787685,-0.0130458153964624,0,0,0,0,0,0,0
X600489.SH,0.14520140943581,0,0,0,0,0,0.711991287574147,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0270936514350478,0.035238762086056,-0.00992872571463413,0,0,0,0.0426830483642612,0,0,0,0.0766874219362835,0,0,0,0,0.0436752330545827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736897670465204,0,0,0,0,0.00383765884549638,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0431597160472963,0,0,0,0,0.0545433672662295,0,0,0,0,0,0,0,0,0,-0.376876098401393,0,0,0.158834125092083,0.0233229413226872,0,0,0,0,0,0,0.182346780857355,0,0,0,0,0,0,0,0,0,0,0,0.223924803083374,0,0,0,-0.0739867138681257,0,0.0765747689562735,-0.0613050793287808,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,-0.0382316812762415,0,0,-3.46944695195361e-18,0,0,0.436523171686985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1915326251963,0,0,0,0,0,0,0,0,0.196237016916613,0.0740974356423405,0,0,0,0,-0.0202641309278297,0,0,0,0,0,0
