,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600547.SH,X601600.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X000708.SZ,X601699.SH,X600362.SH,X600111.SH,X000301.SZ,X600010.SH,X600027.SH,X000983.SZ,X600803.SH,X000877.SZ,X600489.SH,X600426.SH,X600160.SH,X601991.SH,X000408.SZ,X000630.SZ,X000786.SZ,X600985.SH,X000933.SZ,X000807.SZ,X601168.SH,X002271.SZ,X000932.SZ,X600612.SH,X600176.SH,X002128.SZ,X600219.SH,X600348.SH,X600096.SH,X600995.SH,X000027.SZ,X300037.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0.0876048183756281,0,-0.229005298268676,0,0,0,0,0,0,0,0,0,-0.00860212057583162,0,0,0,0,0,0,0,0,0,0,0,0.421950590817353,0,0,0,0,0,0,0,0.157504840697465,0,0,0,0,0,0,0,0,0,0,0.0797975525029436,0,0,0,0,-0.0302671578050015,0.0295835050224649,0,0,0,0,0,0
X601600.SH,0.134378977659106,0,0,0,0,0,0,0,0.184855219972488,0,0.113113401297022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327599057209982,0,0,0,0.204255047396544,0.226166690228164,0,0,0,0,0,0,0,0,0,0,0,0.0545149014541308,0,-0.00314426609402758,0,0.0639615733979058,0,0,0,0,0
X600886.SH,0,0,0,0,0.0917282527472299,0.00164103376002628,0,0,0,0,0.00626419955110659,0,0,0,0.396382420005584,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440190029804588,0.0115506543349724,0,0,0,-0.0334191688141338,0,0,0,0.093482266324986,0,0.0313077626468071,0,0,0,0,0,0.0889623913400649,-0.00642904985174727,-8.67361737988404e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112388806138837,0,0,0,0,0.165037237209615,0,0,0,0,0,0.0188118135081019,0,0,0,0,0,0,0,-0.065191183779912,0,0.192871997790188,0,0,0,0,0,0,0,0,0,0.191188061126676,0,0,0,0.0454445832678003,0.00520383692585406,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0871244031336035,0.16601065709251,0,0,0,0,0,0,0.130429300712168,0,0,0,0,0.0776894951804139,0,0,0,0,0,0.213458483364101,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0991223098282461,0,0,0,0,0,0,0,0,0,0,0.0144082209996941,-0.021255523873688,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0794554884009629,0,0,0,0,0,0.793935704804416,0,0,0,0,0.146756365375148,0,0,0,-0.301606247938903,0,0,0,0,0,0.205958259554288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09729902857175,-4.33680868994202e-19,-0.0114296617977935,0,0,0,0,0,0
X002460.SZ,3.46944695195361e-18,-0.197103107341254,0.0932151815638105,0.132581868124508,0,0,0,0,0,0,0,0,0,0,0,0.694282785616949,0,0,0,0,0,0,0,-0.00193453679802307,0,0,0,0,0.0268095572871689,0,0,0,0,0,0,0,0.085856405377603,0.00969656199245647,0,0,0,0,0,0,0,0.141433310962326,-0.0159932168526738,0,0.0285911615889324,0,0,0.0337053937630342,-0.0492583866337328,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.139385138418889,0,0,0,0,0,0,0.161428976335845,-0.0280913861187495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201126898732776,0,0,0.0704275924171981,0.151271672064947,0,0,0,0,0,-0.0149128959207474,0,0,0,0,-0.0079507897682033,0.0303547021194364,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.22949509020387,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.154567060412505,0,0,0,0,0,0,0,0,0,0.0785824811923306,0,0,0.556197460028824,0,0,0.0904705480833123,-0.138206982064139,0,0,0,0,0,0,0,-0.00855079401275528,0,-0.0835726576857572,0,0,0,0.0134805197564373,0,0,0,0,0,0
X600362.SH,0.115881172154105,0,0,0.0174825828793277,0.0604805534267236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058715010408334,0,0,0,0,0.00542932178354278,0,0,0,0,0,0,0.216423906124428,0,0,0,0.0178293152423881,0.0367104859528159,0,0,0,0,0,0.380078646695179,0,0,0,0,-0.0430714253081746,0,0,-0.00945115568516135,0.0111878969055626,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606651624024415,0,0.15929474312635,0.00401940865492811,0,0,0,0,0,0.0938906883275115,0,0,0,0.08405455380167,0,0,0,0,0,0.0684936786124976,0,0,0,0,0,0,0,0,0.237828370416912,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0330309327478481,-0.0248788808195517,0,0,0,0,0,0
X000301.SZ,0,0,0,0.204655017096915,0,0,0,0,0,0,0,0,0,0,0,0.0663008900945623,0,0.200118252428063,0,0,0,0,0,0,0,0,0,0,0,-0.0940603881063089,0,0,0,0,0,0,0.0122921264460636,0,0,0.0621431469008379,0,0,0,0,0,0,0,0,0,0,0,-0.0518122525472896,0.0661144345410262,0,0,0,0,0,0
X600010.SH,0,0,0.065179693163595,0,0,0,0,-0.016091431044687,0.0950847341509646,0,-0.0455544865627602,0,0,0,0,0.0421144630660168,0,0,0,0,0.192950587807468,0,0,0,0,0,-6.93889390390723e-18,0,0.163781111289049,0,0,0,0,0,0,0,0,0,0.0234078015615997,0,0,0.116353590171861,0,0,-0.00489013666249495,0,0,0,-0.0238235736922607,0,0.0356975827693125,0,0.0300351971993703,0,0,0,0,0,0
X600027.SH,0,0,0,0.140328416901665,0,0,0,0.552407608390446,0,0.0953638974961887,0,0,0,0,0.497120130412276,0,0.0777034382712794,0,0,0,0,0.199247744727559,0,0,0,0.0460116916820339,0,0,-0.196584821334732,0,0.156095325271058,0,0,0.046845188726459,0,0,0.0619739668633379,0,0,0,0,0,0,0,0,0,-0.17698040153972,0,0,0,0,-0.0371673904228811,0.0509160329127709,0,0,0,0,0,0
X000983.SZ,0.11887996125583,0.40738127662498,0,0,0.141896661283833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206194659518856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536770780375602,0.162804793908807,0,0,-0.0481757082202716,0,0,0,0,0,0,0,0,-0.00599845944126629,0,0,0,0,-0.000493621434955162,-0.0184249797771192,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.130245891032479,0,0,0,0,0,0,0,0,0,0.071948176666482,0,0,0,0,0,0,0,0.078311021011113,0.0593942646813321,0,0,0,0,0,0,0,0.00305196921398822,0,0,0,0,0.111835671392531,0,0.150284990744464,0.159108246327606,0,0,0,0,0,0,0,0.0353460660794439,0,0,4.33680868994202e-19,-0.0058421018075467,0,0,0,0,0,0
X000877.SZ,-0.00330180647783329,0,0,0,0,0,0,0,0,0,0.0447922728423257,0,0,0,0,0,0,0,0,0,0.10980101867678,0,0,-0.0506419955683516,-0.0848064550331101,0,0,0,-0.207413997036573,0.266358892466711,0,0,0.177355973101265,0,0,0.108677916232855,0,0.0233514412127525,0,0,-0.0121912237078373,0,0,0,0,0,-0.0121329089959532,0,0,0,0,0.00355111576934901,2.16840434497101e-19,0,0,0,0,0,0
X600489.SH,0.0095414889690036,0,0.086068366063487,0,-0.0182588854970941,0,0,0,0,0,0.494568204861315,0.0559777450731282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102562361655236,0,0,0,0.111144591701551,0,0,0,0,0,0,0.01992083228507,0,0,0,0,0,0,0,0,0.104470101150464,0.141992809143924,0,0,0,-0.0433797349189768,0,0.0134455722972324,0,0,0,0,0,0
X600426.SH,0,0,0,0.127209245832695,0,0,0,0,0,0,0,0,0,0,0,0,0.0971672845211203,0,0,0,0.000122724003548798,0,0,0,0,0,0,0.350975971934105,0,0.112296163513796,0,0,0,0.112345524068311,0.0620271788598591,0,0,0,0.16164866298328,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170879286355002,0,0,0,0,0,0,0
X600160.SH,-0.196433585383612,0,0,0.221773746207113,0,-0.019489830533983,0,0,0,0,0,0,0,0,0,-0.209488191578171,0,0,0,0,0,0,0,0,0,0.153739969289094,0.129986924389071,0.108263635625767,0,0,0,0,0,0.14159606282906,0,0.135421692253717,-6.93889390390723e-18,0,0,0.0523684490378808,0,0,0,0,0,0.291539505239555,0,0.0351651584948742,0,0,0,0,-0.0388035401103701,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0280941355735183,0,0,0,0,0,0,0.132945540162571,0.0731789272366621,0,0,0,0,0,0,0,0.111702017940274,0.0690526787959145,0,0,0,0,0,0,0,0,0,0,0,0.369334154999294,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899498388323232,-0.00672447259106429,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236375994181068,0.0949875391654457,0,0.074456910418622,0,0,0,0,-0.0684018609112463,0,-0.190894899172874,0,0,0,0.0363104196157681,0,0,0.0968159353181475,-0.0626680025626517,0,0.277611499517018,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0112963349349323,0.0870897178710269,0,0,0,0,0,0,0.00860477158890589,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.393781195668589,0,0,0,0,0,0,0,0,0,0,0,0,0.0301150127129387,0,0,0,0,0.024858343922028,0,0,0,0,0,0.112536396396771,0,0.208989841141321,0,0.00783533046978919,0,0,0,0,0,0,0,0,-0.141314558598621,0,0,0.00280366874361261,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0899476094063748,0,0.092515797904768,0,0.0754362485798885,0,0,0,-0.317003439901284,0,0,0,0,0,0,0,0,0,0,0,0,0.277516111078992,0,0,0,0,0,0,0,0,0,0,0.373872713518998,0,0,0,0,-0.0946418638691094,0.0147292331631423,0,0,0.0233033948803645,0,0,0,0,0,0,0,0.0182646014234558,0,0,0,0,0,0
X600985.SH,0,0.268035545978354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393583610084622,0,0,-0.118039843122943,0.128118373090331,0,0.315330600104695,-0.280917720917313,0,0,0,0,0,0,0,0.0382156221905248,0,0.042880655760221,0,0,0.0605537439729437,0,0,0,0,0,0.100220166901515,-0.0516673199084271,0,0,0.0202246116419201,0,0.116052766974759,0,-0.00991454954283442,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932757631582381,0,0.333129816357166,0,0,0.239378570315921,0,0,0,0.0716768641663806,0,0,0,0,0,0.20459350433513,0,0.188209072191474,0.0450968299124346,0.0589185149717913,0,0.0965003298014224,0.00296869531000057,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0795421313279538,0,0.0154528933597259,0,0,0.00776314733553573,0,-0.0341017858365927,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.100398562779924,0,0,0,0,0.0901593850276558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420519322506621,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.167947286061937,0,0.163914996625653,0,0,0,-0.0754216124882881,-0.00388425836798698,0,0,0,0,0,0,0
X601168.SH,0,0.0976793402947312,0.10399921111233,0,0.289523190387067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51591852264403,0,0,0,0,0,0,0,0.049303768785412,0,0,0,0,0.0275740486192857,0,0,0.0402094889319489,0,0,-0.0101786272209231,0,-0.0903903439110555,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.197143012755833,0,-0.00452256766911417,0,0,0.0477835817006438,0,0,0.388344374388812,0,0,0,0,0,0,0.076653965216859,0.104452383347414,0,0,0,0.140660452148465,0,0,0,0.0494024164100533,0,0.169484717382036,0,0,0,0,0.149484801955204,0,0,0,-0.106827909032617,0.334943322007099,0,0,0,0,0,0,0,0,0,-0.0217396999421783,0.0226670883589958,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0150421317524768,0.0984174031929896,0,0.128265411780888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137669722679483,0.0374758498525518,0,0,0,0.133997203327193,0.264138760813704,0.190716770496024,0,0.0861965419288817,0,0,0.0836617162118764,0.0549391393311782,0,0,0,0,0,0,0.0721929878737664,0,0,0,0,0,0,0,0,0,0,-0.00190712714238125,0,0,0,0,0,0,0
X600612.SH,0,0,-0.216471623637281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075153029208821,0,0,0,0.0214149873350981,0.093687875791289,0,0,0,0,0,0,0,0.3093128478191,0,0,0,0.186786524748539,0.236914556304269,0.0309628811415458,0,-0.0190272666438627,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239897618090007,0,0,0.00680779649559776,0,0.044746907651859,0,0,0.050287185756807,0,0,0,0,0.229265473058738,0,0,0,0,0.323649188741741,0,0.00666614973136116,0,0,0,0,0,0,0.164410475602706,0.0166198352448525,0.107619671979505,0,-4.33680868994202e-19,0.0216904041304099,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0451715637380311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753662408180227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156197090000829,0.168704051040974,0,0.0468713336223329,0,0.0360607035906089,0.00314649020593743,0,0,0,0.0824814195038151,0.0300289948882209,0,0,0.0329454240344733,0,0,0.0143338923508565,-0.0179711516211874,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0222695369508287,0,0,0,0,0,0,0,0.17068683146189,0,0.0292382865673728,0,0,0,0.123208501576551,0,0,0,0.0462098346643721,0,0,0,0.0400777700161308,0,0,0,0,0.0327268612500963,-0.0690796765847981,0,0,0.210971161615944,0,0.0887874720302292,0,0,0,0,0,0.0511046556114129,0,0,0,-0.0516091207200538,0,0,0,0.00371453334034897,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.0525649535365508,0,0,0,0,0,0,0,0,0,0,0,0,0.413387428622677,0,0.13334975117602,0,0,0,0,0.0136217195458634,0,0,0,0.0660627815861864,0,0,0,0.0647425932730073,0.196135607763148,0,0.052364324343687,1.73472347597681e-18,0,0,0,0.0478900607128206,0,0,0,0.12516672164302,0,0,0,0,0,-0.0197484847734003,-0.0057753086211455,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330347395833561,0,0,0,0,0.172729292532488,0,0,0,0,0,0,0.0300874665893579,0,0.143535414490196,0,0.164490884252892,0.0153839976348317,0,0,0,0,0.0296719574065178,0,0.177268287204332,0,0,0,0,0,0,0,0,0.119332608295611,0.10375039144971,0,0.0312887415240472,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0.0633085878854052,-0.117529778608769,0,0,0.310408404944544,0.0217812773883391,0,-0.0522779147016859,0,-0.0997036948298235,0,0,0,0,0,0,0,0,0,0.050536790719644,0,0.08937459037829,0,0,0,-0.0146352083979835,0,-1.73472347597681e-18,8.67361737988404e-19,0.0840580071871022,0,0.11748415589004,0,0,0,0,0,0,0.331512574869234,0.147513685708141,0,0,0.0387062953070389,-0.0533925513202633,0.0435232267957271,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0398344113162433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110974398136417,0,0,0.124103084076095,0,0,0,-0.058884272771833,0,0.0693362159971848,0.0228241477522607,0,0,0,0,0,0,0,0,0,0.239511929507929,0,0.00669353903873773,0,0,0,-0.0139253372447639,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139439583076537,0,0.0556854972491149,0,0,-0.234861977853335,0,0,0.398430112311991,0,0,0.0399337578322568,0.166931093181672,-0.301363950946501,0.200546669601162,0,0,0,0,0,0,0,0.18858055208076,0.213103062810523,0,0,0,0,0,-0.0309569410514617,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030331696720264,0,0,0,0,0,0.108954509412335,0,0,0,0,0.105498150541153,0,0.0556159900019431,0,0,0,0,0,0,0.0427523726700772,0,0.0203661571036392,0,0.0638151033016487,0.0920580884781514,0.0781280838637874,0.198503152706392,0,0,0,0,0.0121567196247634,-0.0232334366674094,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.130456133317332,0,0,0,0.122801167909044,6.93889390390723e-18,0,2.16840434497101e-19,0,0,0,1.38777878078145e-17,0.269210046910379,0,0,0.133602660791566,0,0,0,0,0,0,-0.187680473705206,0,0,-0.547995668839587,0,0,0,0.185446748713732,0,0,0,0,0,0,0,0,0,0,0.0861732300231866,-0.134938413164719,-0.0198248938141326,0,0,0,0,0
Slope,0,0,-0.826616600377775,0,0.0962097731911592,0,0,0.151389325542881,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.463304257030863,0,0,0,0,0.556346587438361,0,0,0,0.211025580244228,0,-1.00552877601259,0,0,0,0,0,0,0,0,0,0,0,-0.0285133173587238,0,0.541778292950048,0,-0.262580027247008,0,1.30932429732285,0,1.198214942221,0,0,0,0,0,0
TED,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.4043057123181,-0.255532937189498,0,0,0,0,0,0.398036529295255,0,0,-0.0742961146588643,0,0,0,0,0,0,0,0.00571015190587883,0,0,0,0,0.347821249359144,0.420434078754259,0,0,0.296222403699706,0,0,0.246514303585897,0,0,0,-0.0498197308096155,0,0,0.886917978976154,0,0,0,0,0,0,0
RealEstate_excess,0.501015219975001,0,0,0,0,0,0,0,0,0.0343196031904767,0,0,0,0,0,0,0.0121826594970458,0,0,0,-0.0792780739791134,0,0,0,0,0,0,0,0,-0.133863176966338,0,0,0,0,-0.0791287256659161,0,0,0,-0.0476246521932026,0,0,0,0,0,-0.00341858066302288,-0.241773978211852,0,0,0,0,0,0,-0.02862285843144,0,0.241159899584586,0,0,0,0
MKreturn,0.190997021978349,-0.126559179619518,0,-0.0516177719996364,0,-0.0580211810640014,0,0.0381226805268622,0,0,0,0,0,0,0,-0.00292515907142183,0,0,-0.125955887562762,0,0,0,0,-0.013412729990434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106467494392857,-0.000895245907896137,0,0.182464516544645,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00028214757511008,1.6940658945086e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124228201561469,0,0,0,0,0,0,0,0,-0.000321319825466822,0,0,0,0,-0.000197906546993797,0,0,0,-0.000821775014862553,0,0,0,0,0,-0.000492823552925838,0,0,0,0,0,0.000466356687521221,0.00159357646307492,-0.0006421361559194,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449936116314801,0,0,0,0,0,0
CarbonVol_Hubei,0.00238430885404236,0,0,0,0,0,0,-0.00186259683078384,0,0,0,0,0,0,0,0,0,0,0,0,0.00930838954438423,-0.00467330269663311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00704697738492813,-0.0017572902957178,0,0,0.000989544687694124,0,0,-0.00175383343072676,0,0,0,0,-0.00302426830915123,0,0,0,0.00261690509584086,0,0,0,0,0,0,0
