,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X000708.SZ,X601991.SH,X600362.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600801.SH,X600111.SH,X600027.SH,X601992.SH,X600516.SH,X002271.SZ,X600489.SH,X000786.SZ,X002466.SZ,X000898.SZ,X002460.SZ,X600299.SH,X600176.SH,X600426.SH,X600612.SH,X601158.SH,X000709.SZ,X000883.SZ,X002353.SZ,X000629.SZ,X600219.SH,X600583.SH,X000027.SZ,X000630.SZ,X600315.SH,X000553.SZ,X000825.SZ,X600985.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0182455436600627,0,0,0,0,0,0,0,0,0,0,0.0342084257364473,0,0.0471151240975214,0.0345143574078734,0,0,0,0,0.0343591190085204,0,0,0,1.73472347597681e-18,0,0.0219734169812018,0.0898199988987354,0,0.0556966583341459,0,0,0,0,0.0737735854779242,0,0,0.0437939118224984,0,0,-0.0224996661513205,0,0,0,0,0,-0.00645383246493346,0.00262765485314426,0,0,0,-0.00449088946437203,0,0
X600028.SH,0,0,0,0,0.0557741467417122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881203442614417,0,-0.00441598345650254,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0.0173853316493222,0,0.0246907935415438,0,0,0,0,0.0517600595037236,0,0,0,0,0,-0.0118821890608842,0,0,0,0,0,-0.00211752206637213,0,0,0.243836679138372,0,0,0,0
X601088.SH,0,0,0,0.403473465895358,0,0,0,0,0,0,0,0,0,0.0621581812179211,0.0169834919497116,0,0,0.0463147693520832,0,0,0.00960565664613105,0.000478268661208839,-0.0116045888098229,0,0,0.0427651745197376,0.0440360432132626,-0.0258148734722047,0,0,0,0,0,0,0,0,0,0,0.027180040993725,-0.0151185385186767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0480803710447032,0,0,0,0,0,0.0850903703132388,0.0632821277772782,0,0,-0.0830756675146914,0.481223350552783,-0.080683645562657,0,0,0,0.0980382294748328,0,0,0,0,-0.00177909014976508,0.155729232892675,0,0,0,0,0,0,-0.0275277850466911,0,0,0,0,0,0,0,0,0.00797516769817439,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0290463626046246,0,0,0,0,0,0,0.0521953230197625,0,0,0,0.0560257799245264,0,0,0.0523858841797696,0.100365229806968,0,0,0,0.134265884102889,0,-0.0791699041176392,0,0,0,0.0764044043889578,0,0,0.0889894763786168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00583408840771008,0,0,0,0,0.0126141326576152,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0635099728099452,0,0,0,0,0.147681679052282,0.010163148853516,0,0,0,0.161931575531474,0,0.0666949837255073,0.00569844262585325,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.022866358728293,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606758373711553,0,0,0,0,0,0.00439975708640227,0,0,0,-0.0131989762217612,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.299438897800986,0,0,0,0,0,0,0,-0.0459739812635196,0,0.0302612640617495,0,0,0,0,0.541293859267819,0,-0.0179961705533615,0,0,0,0,0,0.174052726249835,0,0,0,0,0,0,0,0,0,-0.0973379851416484,0,0,0,0,0,-4.33680868994202e-19,-0.00777995292474009,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842819007684824,0,0,0,0.141118718249825,0,0.354764563771234,0,0.0255473320325505,0,0,0,0,0,0,0,0,0,-0.117825719823009,0.075230964961142,0,0,0.170405000932013,0.0945037201132356,0,0,0,0,0,0,0,-0.0148085362443415,0.0901214984572383,0,0.00267360103383888,0,0,0,0,-0.0131942703155078,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369795377082893,0.111847291559303,-0.03577340840952,0,0,0,0.0324028921624944,0,0,0,0,0,0.0484790355758839,0.0321492830375407,0,0,0,0,0,0,0,0,0,0,0.0560515827473814,0.0233955421687777,0,0,0.0563830171722329,0.219820936253661,0,0,0.00821209052821709,0,0,0,0,-0.0181067519214484,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179620231673048,0,0,0,0,0,0,0.0688204152196736,0,0,0,0,0.0071124954358949,0,0,0,0,0,0,0.0168454336675885,0.0919999126826978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273738769918383,0.066028155400209,0,0,0.0212282494570901,0,0,0,0,0.00867720709294208,0,0
