,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X000723.SZ,X601898.SH,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600111.SH,X600801.SH,X000898.SZ,X002466.SZ,X600299.SH,X600176.SH,X002460.SZ,X000709.SZ,X000786.SZ,X600219.SH,X000629.SZ,X002110.SZ,X000990.SZ,X600808.SH,X600157.SH,X000553.SZ,X601158.SH,X002271.SZ,X000825.SZ,X600489.SH,X000883.SZ,X600583.SH,X000630.SZ,X600339.SH,X600985.SH,X300072.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0138654360782896,0.0481272108942151,0,0.015021771243592,0,0,0,0,0,-0.0111881622701059,0,0,0,0,0,0,0.111570260329773,0,0,0,0,0.0324146873854104,0.000387871436220271,0,0,0,0,0,0,0,0,0,0,0,0,0.0164203470858369,0,0,0,0,0,0,0,0,0,0.129150559601248,0.0110612494717999,0,0,-0.00345773837968221,-0.0174790982135819,0,0,0,0,0,0
X600028.SH,0,0,0.0769702019645261,0,0,0.0703494446614258,0,0,0.0152276189997964,0,0,0,0,0,0,0,0,0,0.0384593052468421,0,0,0,0,0,0.0332318974567769,0,0,0,0,0,0,0,0,0,0,0,0,0.076591233816717,0,0,0,0,0,0,0,0,0,0,0.022752817836348,0.012187453676568,0,0.00322578865963882,-0.0459848743196607,0,0,0,0,0,0
X601088.SH,0,0,0,0.0840082550371383,0,0,0,0,0,0,0,-0.176387306835612,0,0,0,0,0.0354794843323141,0,0,0,0,0,0,0.119726895447995,0.265395694115198,0,0,0,0,0,0,0.0290482783188268,0,0,0,0,0,0.0280703764954977,0,0,0.00653394644044665,0,0,0,0,0,0,0,0.0880287719526974,0,0,0.0125416674195221,-0.0396911783724001,0,0,0,-0.00404087818110022,0,0
X600585.SH,0,0,0,0,0,0.0901767621307871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484580549840896,0,0,-0.00058585901446567,0,0,0,0,0,0,0.0570822833490324,-0.0105832749042365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154484494115509,0.000627465505055436,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.110436320204414,0,0.096939683027801,0.0685913148183259,0,0,0,0,0,0,0,0.0537261766289181,0,0,0,0,0,0,0.0890860169814045,0.079647432489391,0,0.00365001128649898,0,0,0,0,0,0,0,0.0676800670235466,0,0,0.0201528173593053,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0403543706456543,0,0,0,0,0,0,0,0,0.0117688549899931,0,0,0,-6.93889390390723e-18,0,0.0537662973233383,0,0,0,0,0.127575962023651,-0.165812559109163,0,0.0928754868734492,0.0364946745145617,0,0,0,0,0,0,0,0,0,0,0.0985018188648302,0,0,0.4255798226124,0,8.67361737988404e-19,0.0292826865693176,0,0,0,0.0380330848560947,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0253200566602965,0,0,0,0,0,0,0,0,0,0.388170198482725,0,0,0.409573297540071,0,-0.00560875968383716,0,0,0,0,0,0,0.0698130015748685,0,0,0,-0.041214941100803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275407875714192,0,0,0,0,0.0543304892529163,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950527583946685,0,0.0384741015709254,0,0,0.146092012546966,0,0,0,0,0,0.0674911773321413,0,0.00571013289648343,0.281132525246528,0.0258889276029684,0,-0.0139206188685595,0,0.15320829517406,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00565728616243453,-0.0345025811252917,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.1042966940763,0,0,0,0,0,0,0,0,0,0,0.258159801399224,0,0,0,0,0.244068098760236,0,0,0.0126211450191981,0,0,8.67361737988404e-19,0,0,0,0.0109867004866182,0,0,0,0,0.0756305580022809,0,0,0,0,0,0,0,0,0.0389860445902247,0.0798365526973116,0.015025663763903,0,-0.0157276684555924,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.214972366154993,0,0,0,0,0,-0.121087130476176,0,0,-0.301428653681916,0,0,0,0,0,0,0,0,0.406054372266364,0,0,0,0,0,0,0,0.270706133548583,0,0,0.484413588260134,0,0,0,0,0,0,0.168734140303359,0,0,0,0.0461711004480979,0.0695974805195056,0,0,0,-0.0525077605364088,0,0
