,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X002466.SZ,X600516.SH,X000898.SZ,X600027.SH,X300072.SZ,X600547.SH,X002460.SZ,X601992.SH,X600111.SH,X600176.SH,X600352.SH,X000553.SZ,X000786.SZ,X600299.SH,X002110.SZ,X600808.SH,X600801.SH,X600426.SH,X000709.SZ,X000932.SZ,X000408.SZ,X000883.SZ,X601158.SH,X600219.SH,X601003.SH,X601699.SH,X600315.SH,X000830.SZ,X002271.SZ,X600339.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.282021599132045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530895994249871,0.0463217372454403,0,0,0,0.0106351685725055,0,0,0,0,0.0164679480587827,0.0104668996297154,0,0.154241878598129,0,0.0765061504097171,0,0,0.000372028060903198,0.00369713815789176,0,0,0,0,0,0
X600028.SH,0.141139810865747,0,0.0749605973086196,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304087228332647,0,0,-0.0351856851671343,0,-0.105268747947781,0,0,0,0,0,0,0,-0.022795255543018,0,0,0,0,-0.106748709387094,0.338476253160435,0,0,0,0,0,0,0,0.00396255624426041,0,0,0,0.0890071064764703,0,0
X601088.SH,0,0.0987993059580721,0,0.25398711841045,0,0.00861199714519044,-0.0845108804970611,0,0,0,0,0,0.468384307267352,0,0,0,0.0702881785620689,0.0151071377508707,0,0,0,0,0,0,0,0,0,0,0,-0.0874467428700265,0,-0.172360065646044,0,0,0,0,0,0,0,0,0,0,0.021266001618902,0,0,0.0177829249141831,0,0,0,-0.00102586802656023,0,0,0,0,0,0,0
X600585.SH,0,0,0.258958065348834,0,0,0,0,0,0,0,0,0.0524176661178906,-0.146559508359661,0,0,-0.245977583896495,0,0.0132860566066434,0,0,0,0.127040896263864,0,0,0,0,0.0914944279712391,0,0,0.211517246860162,0,0,0,0.256846900254461,0,0,0,-0.0221338969339868,0,0,0,0,0,0.107595216066549,0.074157229856977,0,0.0626301889220645,0,0,0,-0.0119446610815786,0,0,0,0,0,0
X600019.SH,0,0,0,0.249614654743578,0,0.0130822786130509,0,0,0,0,0,0,0.162304659012063,0.0445301664609814,0,0,0,0,0,0,0,0,0,0,0,0,0.0442773531907142,0,0,0,0,0,0,0.139360769744178,0,0,0.200653305858553,0,0,0,0,0,0,0,0,0.0795719627160084,-0.0662143625640085,0,0,0.00130419865932199,0.0019084970217774,0,0,0,0,0,0
X600309.SH,0,0,0.0298591215591393,0,0,0,0,0,0,0,0,0,0,0,0.22928681013415,0,0.327545656998715,-0.260183238553504,0.0445295789263388,0,0,0,0,0,0,0,0,0,0,0.124161761662687,0.285587859247707,0,-0.269814767570381,0.0887107323581145,0,-0.34341116420088,0,0,0,0,0,-0.0421766846647349,0,0,0.23225432259792,0,-0.0864431503591908,0,0.015534441174464,0.0288455760922088,0.0653554328959471,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0187395134714574,0,0,0,0,0,0,0,0,0,0.21413931580155,0,0,0.103721176325421,0,0.253685196155688,0,0,0.0915955461189528,0,0,0,0,0,-0.0627680530596535,0,-0.0631753158396047,0,0,0,0,-0.0285427117549793,0,0,0,0,0,-0.088347460336759,0,0.109995335805905,-0.101478785028211,0,0,0,-0.0112753734813767,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.143447549579256,0,0,0,0,0,-0.00132032889327669,0,0,0.181184200514231,0.944104046908034,0,-0.0123427938635707,0,0,0,0,0,0,0.553353004912572,0,0.214404873226969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194622746997239,0,0,-0.0346353315959189,-0.0397541363480672,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257979209867844,0,0,0,0,0.0251409371482164,0,0,0,0,0,0.1574313090812,0,0.0633787942699007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341016749523491,0.0466926004188996,0,0.0267234818897747,0,-1.73472347597681e-18,0,0,-0.00208934597100354,0.000106528805268797,0,0,0,0,0,0
X600660.SH,0,0.0668323347345429,0,0,0,-0.0996782461642727,0,-0.0485167939827211,0,0,0,0,0.0592166936707107,0,0,0,0,0,0,0,0.0272052756310432,0,0,0,0,0,0.054671420080622,0,0,0.0435445898190843,0.127788310375181,0,0,0,0.103216698396291,0,0,0,0,0,0,0,0,0,0,0.110301874747453,-0.0515287843149069,0,0.0522462185525442,-0.00525789483399314,0.00831563569906915,0,-0.180566977328647,0,0,0,0
