,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X000792.SZ,X600660.SH,X000877.SZ,X600010.SH,X600188.SH,X002271.SZ,X000301.SZ,X000708.SZ,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002326.SZ,X600803.SH,X002080.SZ,X000408.SZ,X300037.SZ,X600219.SH,X600399.SH,X000786.SZ,X601991.SH,X000723.SZ,X600688.SH,X600141.SH,X600795.SH,X600096.SH,X000825.SZ,X300073.SZ,X600352.SH,X600489.SH,X002353.SZ,X002409.SZ,X002407.SZ,X600157.SH,X600516.SH,X600486.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.434962539257246,0,0,0,0,0,0,0,0,0,-0.011087835706584,0.0411490943188036,0.055896020606711,0,0.00140204310018586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907854608624463,0,0,0.0627361396980803,0,0,0,0,0.00952738318288856,0,0.115545103835128,0,0.033160035008302,0,0,0,2.16840434497101e-19,-0.0012821803261524,0,0,0,-0.0482442671992935,0,0
X600028.SH,0.269590667648085,0,0,0,0,0,0,0,0,0,0,0,0,0.026753043581122,0,0.00326880883627844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780236905123282,0.0374863458193769,0,0,0.0103807832799972,0,0,0,0,0.0483384059105093,0,0,0.161677216080347,0,0,0.0264476083842444,0,0,-0.0118117247685457,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.10333908017198,0,0,0.0141116506773259,0.200597118652612,0,0,0.042470225419569,0.0567772977011025,0,0,0.382678059063344,0,0,0.0375440681425296,0,-0.0519385131433668,0.165717426740755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123549662127406,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.122528044031447,0,0,0.0116604616362023,0,0,0,0,0.123515289797461,0.000186088848579158,0,0.0406627486834329,0,0.197322128797608,-0.0667168312311624,-0.0308364585921474,0,0,0,0,0,0,0,0,0.0164533055893008,-0.0578820580310659,0,0.0330335068789329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270197607219576,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.372175299968233,0,0,-0.00852466630317341,0,-0.00246478885101138,0,0,0,0,0.352094343678199,0,0,0,0,0,0,0,0,0,0,0,0,0.220653725806409,0,0,0,0,0.0407541236081489,0,0,0,0.0184658004449058,0,0,-0.00207605684820202,0,0.333367428369039,0,0,0,0,0,0,0.0114499432846773,0,0,0,-0.0374027709740407,0,0
X600585.SH,-0.1407672209028,0,0,0,-0.0390009594611481,0,0,0,0,0,0,0.448166481187907,0,0.130292532812257,0.0198979099327164,0,0,-0.091715353054996,0,0,0,0,0,0.0889027727028866,0,0,0,-0.02560948369709,0.120564711830881,-0.0192878634074585,0,0,0.186625643818608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802081803168529,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.14325422656725,0,0,0,0.369659727572232,0.0656696538661283,0,0.0137058035998985,0,0,0,0,0,0,0,0,0,0.0718064129785515,0,0,0.226589385898301,0,0,0.160414394541625,0,0,0,0,-0.149990484421852,0,-0.0659252851224133,0,0.309004210342026,0,0,0,0,0,0,0,0,0,0,0,0.0196530975297169,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0752936383025449,0,0,0,0,0.181449059271712,0,0.0230211985365294,0,0,0.0389187198845836,0,0,0,0,0,0,0,0,0,0,0,0.098486323198809,0,0.103295634490269,0,0,0,0.0653465362209018,0,-0.0283680962688094,0,0,0.261860103712406,0,0,0,0,0,0,0,0.0178811927766549,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.491140967532558,0,0.0868080329051055,0,0,0,0,0,0.0860328951461639,0,0,0.0623613490227462,0,0,0,0,0,0,0,0,0,0.00775615352002997,0,0,0.147224994790134,0,0.0179781647074013,0,0,0.0133603172551256,0,0,0.00568408362569978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0812296354973373,0,0,0,0,0,0,0.334110754313605,0.291170276982753,0,-0.162739910609789,0,0,0,0,-0.125264857350903,0,0,0,0,0,0,0,0.0890319656731561,0.396043826920229,0,0,0,0,0,-0.132349452180756,0.201332548692396,0,0,0,-0.227396037806818,0,0,0,0,0,0,-0.104115742877925,0.134730794504201,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.0919351069478204,0,0,-0.19397456970208,0,0,0.0205912741127692,0,0,0,0,0,0,0,0,0,0.0741259699379456,0,0.0371905495046543,0.0420391782708358,0.118416977141707,0,0,0,0,0,0,0.0340386647981744,0.0433255817528719,0,0,0,0,0,0,0.0217745588508611,0.0262111771243008,0,0,0,0.174650977135398,0,0,0.00566152900339496,0,0,0,0,-1.73472347597681e-18,0,0
X000877.SZ,0,0,0,0,0,0.494708297237116,0,0,0,0,0,0,0.105402133184192,-0.101121148603347,0,0,0,0,0,0,0,0,0,-0.0981123687328131,0,0,0,0.0229577642077515,0,0,0.0553033713129468,0,0,0,0.0897584222479551,0.0801732034347764,0,0.0582010422728628,0,0,0,0.228396112993816,0,0,0,0,0.0192878361868488,0,0,0,0,0.0370542084356567,0.00431371509812783,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.399446954211556,0,0,0,0,0,0,0,0,0,0,0,0,0.00453223091699498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148294106780471,0,0,0.18648136939071,0,0,0,0,0,0,0,0,0,0.0947271334343879,0,0,0,0.0216334078723935,0,0,0,0,0,0,0
X600188.SH,0,0,0.385517710221639,0,0,0,0.0595463943280285,0,0,0.0959481526475932,0,0,0.0312730286253038,0,0,0,0,-0.122457464836235,0,0.109785578353429,0.334272509679804,0.155335783073559,0,0,0,0.0614039008894127,0.181089065969041,0,0.0707584870067003,-0.037448883513747,0,0,0,0,-0.0573858412184502,0,0,0,0,0.127493406491935,0,0,0,0,0.0383752841135365,0,0.0218925704007682,0,0,0,0,-0.0394588379816524,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.0687356572869472,0,0.27028915888211,0,0,0,0,-0.0148936858532531,0,0,0,0,0,0,-0.0228186226020666,0,0,0,0,-0.0234318117720858,0,0,0,0,0.916616052300083,0,0,8.67361737988404e-19,0,0,0,-0.110220812613787,-0.0743045661823353,0,0,0,0,0,0,0,0,0,0,-0.0171577581746706,-2.16840434497101e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900807543356734,0,0,0,0,0.263640654498235,0,0,0.0465161447111269,0,0.0304203058497297,0,0.337870196615117,0,-0.229545677690063,0,0.061028912701207,0.23529520567521,0,0.0577426370967904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0717898272687838,0.015750283888347,0,0,0,0,0.0340605703983907,0.0820024178477623,-0.0618932595466283,0,0,0,0,0.0212581613030815,0,0,0,0,0,0,0,0,0,0,0,0.0392988920248409,0,0,0,0,0,0.0651216991527153,0.125605774031043,0,0,0,0.0148994901858731,0,0,0,0.202049532492884,0,0,0,0,0.0286822786701942,0,0,0,0.138186474727275,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.078110360238772,0,0,0.0231574923840197,0,0.121861333613083,0,0.0105191969950573,0,0,0,-0.217950252764289,0.0661663451208186,0,0,0,0,0,0,0.0865606239707186,0,0,0,0.198276697858843,0,0.654919832746555,-0.0888714393673796,0,0.0475574867032641,0,0,0,-0.0523781302364418,0,0,0,0,0,0,0,0,0,0,0.0240612173405047,0,0,0,0,-0.165285081533167,0,0
X600547.SH,0.0595502268538013,0,0,0,0,0,0,0,0,0,0,0.000409803141013735,0,0,0,0,0,0,0,0,0,0,0,-0.137318576426409,0,0,0,0,-0.0127146200728639,0,0,0,0,0,0,0,0,0,0.0227248934315732,0,0,0,0.396808567853027,0,0.0232288885289715,0,0,0,0,0,0,0,-0.00963585134256899,0,0,0,-0.0339720101343008,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.018750192354576,0,0.068596704446683,0.0931040431852614,0.0234394605951716,0.0306812150861642,0,0,-0.0364400484430413,0,0,0,0,0,0,0,0.17591556344549,0,0,0,0,0,0,0,0,0.117891725533608,0,1.38777878078145e-17,0,0.127764787896059,0.276747407385749,0,0,0,0,0,0,0,0,0,0,0,0.021058507801117,0,0,0,0,-0.127811831677688,0,0
X601898.SH,0,0,0.499605959856622,0,0,0,0,0,0,-0.0392214597362883,0,0,0,0.151927468830583,-0.131673007039145,-0.0232256361134923,0,0.0737360352332386,0,0.230809521244297,0,0,0,0,0,-0.112323226530158,0,0,0,0,0,0,0,0,0,0.0398113252804459,0,0,0,0,-0.104886992860659,0,0,0,0,0,0.0659534469183028,0.0921909222111014,0,0,0,-0.0629338039784151,0,0,0,0,0,0,0
X600362.SH,0,0,0.00410337005656471,0,0.0304375681924498,0,0,0,0,0.0354418269569487,0,0,0,0.0288993431665994,0,0.105309565173782,0,-0.0512642794930553,0,0.0310023802876819,0,0,0,0,0,0,0,0,0,0,0.28663493825091,0,0.0193535332155329,0,0,0,0,0,0,0,0,0,0.402717751579265,0,0,0,0.0981184201898374,0,0,0,0,-0.0134612595093933,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387003878149518,0,0,0,0.190482063647834,0,0.0281533414551384,0,0.124183733933769,0,0,0,-0.0017176982021161,0.0832990186352566,0.000788502231473964,0.0387262782221131,0,0.0318641545352515,0,0,0,0.240000157877373,0,0,0,0,0,0,0,0,0,0,0.00914352859629811,0,0,0,0,0,0,0
X600886.SH,0,0,0.223475383404309,0,0,0,0,0,0,0,0,0,0,0,-0.00290911736305246,0,0,0,0,0,0,0,0,0,0,0.157803513322412,0,0,0,0,0,0.0500170734803545,0,0.397050320327011,0,0.0335957148334521,-0.139797407749724,0.0809041751463407,0,0,0,0,0,0.0746198408095042,0,0,0,0.200740959559825,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.0270944889687498,0.248046252188845,0,0,0,-0.130484717951668,0,0.118709182154,0,0,0,-0.0967963417371918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108506443322458,0,0.0263833460159624,0,0,0,0,0,0,0.0975425743389337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.0384042227310354,0,0,0,0,0,0,0,0.286481957518567,0,0,0.62818259106863,0,0,0,0,0,0,0,0,-0.178013568390904,0,0,0,0,0,0,0,0,0,-0.0740050800716936,0,0,0,-1.38777878078145e-17,0.239250752348073,0,0,0,0,0,0.00375510490496089,0,-0.101315843749261,0,0,0,0.0833843622415083,0,0,0,0,0.0567010314700485,0,0
X600803.SH,0,0,0.194726207750139,0,0,0,0,0.121669924109225,-0.0561965749412107,0,0,0,0,0.0279740995650539,0,0,0,0,0,0,0,0,0,0,0,-0.0150107007910168,0,0.336511517796854,0,0,0,0,0,0,0.119211873522734,0.0768154513906816,0,-0.215431240408436,0,0,0,0,0,0.122924438823144,0,0,0,0.0145512563993201,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190698456411369,0,0.133359406708748,0,0,0,0,0.126673152034339,0,0,0,0,0,0,0,0,0,0,0,0,0.218911100471415,0.0659846461045302,0.166870115481297,0.0652850049161865,1.0842021724855e-19,0,0,0,-0.143811786738622,0,0.0745686153701841,0,0,0,0,0.083437619332003,0.0470268717100024,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.0044443563741895,0,0.407341678195505,0.18660961341688,0,0.0971397810823003,0,0.0319710503284308,0,0,0,0.00675731789260399,0,0,0,0,0,0,0,0,0.222819026976353,0,0,0.194023823460224,0,0,0,0,0,0.0596658331520457,0.00228638862619017,0,0,0,0,0,0,0,0,0,0.0745924382917331,0,0,0,0,0,-0.0201122157443826,0,0,0,0.121541450364232,0,0
X300037.SZ,0,0,0,0,0.33463461239246,0,0,0,0,0,0,-0.112485671223281,0,0,0,0.152700927420985,0,0.156384366292669,0,-0.148614598062433,0,0,0,0.199740905035147,0,0,0,0,0,0,0,0.00572064941407191,0,0.00902244490871304,-1.38777878078145e-17,0,0.0228730016948668,0,0.0189608988561981,0,0,0,0,-0.0869202700665222,0,0,0,0,0,0,0,0,-0.1096725976302,0,0,0,0,0,0
