,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X600011.SH,X600660.SH,X000708.SZ,X002460.SZ,X600886.SH,X000786.SZ,X600176.SH,X600801.SH,X601898.SH,X600010.SH,X600362.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600027.SH,X600688.SH,X600299.SH,X601992.SH,X002080.SZ,X600803.SH,X000932.SZ,X002466.SZ,X000301.SZ,X002353.SZ,X600529.SH,X600486.SH,X600219.SH,X000723.SZ,X002409.SZ,X002075.SZ,X000027.SZ,X600315.SH,X600612.SH,X601158.SH,X000898.SZ,X000883.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,0,0,0,0,0,0,0,0,0.133392966600277,0.0713445681009153,-0.0110428497215964,-0.0689454733090797,0,0,0.135960038230562,0.183733464030748,0,-0.265173356752606,0,0,-0.090212292717464,0,0,0,0.312831336104119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199199238477918,0,0.0339376264338036,-0.017368509578856,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.118319120862408,-0.0398619593629401,0,0,0,0.0933569128480399,0,0.0777206830286865,0,0.015936378550502,0,0,0,0,0,0,0,0,-0.103459155048447,0.264059516056436,0,0,0,0,0,0,0,0,0.0959021935338023,0,0,0,0,-0.0588121184952787,0,0,0,0,0,0,0,0.382228997369791,0,0.0201850825457509,0.00159215862854382,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0.00884678301001035,0.215652486626529,0,0,0,0,0,0,0,0,0,0,0,0.03708880556011,0,0,0,0,0,0,0,0.0214928071039958,0,8.67361737988404e-19,0.0413624877020005,0,0,0.0387147796054701,0.124033975792975,0.0492524878538755,0,0,0,0,0,0,0,0,0,0.020145148264926,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0278742493938605,0,0,0,0,0,0,0,0,0,0.0899117430614022,0,0.310640775885542,0,0.0427096571848177,0.0719055209544137,0,0.0125890164525382,0,0,0,0,0,0.0229309902724701,0.0666951282398254,0.00410129241885607,0,0,0,0,0,0,-3.46944695195361e-18,0.0193893216532351,0,0,0,0,0,0,0,0,-0.0150979732230348,0.00307717875059581,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,-0.242635427559517,0,0,0,0,0,0.085359877514832,0,0,0,0,0,0,0,0,0.294891112011461,0,0.181014163937314,0,0,0,0,0,0.0542195489112079,0.0124089731383667,0,0.0328714993073864,0,0,0,0,0,0.248758966462898,0,0,0,0.0108276484284091,0,0,0.297904575168729,0,0,0,0.0428910067136337,0.00156395082564001,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.01002335578678,0,0,0,0,0.119713769633617,0,0,0,0.040026060668135,0,0,0,0,0,0,0.0404068801627483,0,0,0,0,0,0,0.0966329188548153,0,0,0,-1.0842021724855e-19,0,0,0,0,0.579709545461468,0,-0.0342785489848577,-0.0200421405062572,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198780813188407,0,0,0.00065879052438164,0.28199444536529,0,0,0,0,0,0.0190187605248481,0,0,0,0,0,0.0642584224101574,0,0,0.0699289126408535,0,0,0,0,0,0.00133173795745343,0,0,0,0,0.155691379240596,0,0.154342487905657,0,0,0.000983644911238055,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0584970198728411,0,0.873360482168501,0,0,0.0551956490156312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100417316162787,0,0,0.0302471070706353,0,0,0,0.0242125446020935,0,0,0,0.0499686135819821,0,0,0,0.138445959939717,0,0.014554132062753,0,0,0,0,0,0,0
X600188.SH,0,0,0.187717527427971,0,0.0119300452336114,0,0,0,0,0,0,0,0,0,0,0,0.408900669865905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295117556898641,0,0,0,0,0.143550475006913,0.0268052242423783,0,1.73472347597681e-18,0.140410250509618,0,0,0,0,0,0.0536123299339427,0,0,0.0409096782541135,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0385389993229757,-0.0363778991443909,0,0,0.0992157365156166,0,0,0,0.288783385228061,0,0,0.196148806873903,0,0,0,0,0,0,0,0.262401208327278,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.150358073922306,0.0562408616305495,0,0,0,0,0,-0.0195733081989129,0.0214466872618775,0.13737112323197,0,0,0,0.0400095103027963,0,-0.0199832519734812,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0577514994011551,0,0,0,0.167816487984843,0,0,0,0.169404038859917,0.203601617334103,0,0,0,0,0,0,0,0.0271920581957011,0.10671383440209,0,0,0,0,0,0.0878154786018144,0.0767157940432797,0,0,0,0,0,0,0,0,0,0,0.0184277048029035,-0.00199901575748988,0,0,0,0,0,0.0248626140847993,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.278419664507155,0,0,0,0,0,0,0.0549265788529569,0,0.153541292685225,0.0226286262881159,0,0,0,0,0,0,0,0,0,0,0,0.175076720818614,0,0,0,0,0.171012083523854,0,0,0,0,0,0.16538535856984,0,0.0175152061563459,0,0.0823118025394361,0,0,0,0,0,0,0,0,0,-0.015837359329499,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.107134797136129,0,0,0,0.051855941714797,0,0,0,0,0.0955514889513727,0,0,0,0,0.0529256026643357,0.214430761002109,0,0,0.0234780738647559,0,0,0,0,0,0.0241455457608874,0,0.060362553546169,0,0,0,0,0,0,0,0.0695542963480478,0.0572672110646711,0,0,0,0.0144643386550582,0,0,-0.0832308827355337,0.00392704693895499,-0.006930245226135,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.162773727587356,0,0,0,0,0,0,-0.012736632235023,0,0.226233800498334,0,0,0,0,0,0.182996231972907,0.430531173707378,0,-0.0335872774106325,0,0,0,0,0,0,0,0.0522110717883254,0,0,0,0,0,0,0.112022431210519,0,0.169194968587761,0,0,0,0,0,0,0,0.0679395646641756,0,0,0,0,0.00325163302099619,0,0,0,0
X600027.SH,0,0,0.0416040718840645,0,0,0,0,0,0,0,0.116786674738626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663860749623651,0,0.135904143573282,0,0.200699832429261,0,0,0,0.115076311120205,0,0,0,0,0,0,-0.0394186202835212,0,0,0.114506972644316,0,0.0377187862840217,0,0.0115540876438026,0.00409700922845872,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0779795326337761,0,0,0,0.00689567360259238,0,0.0936108269288086,0,0,0,0,0.187702080041658,-0.0323362744728999,0,0,0,0,0,0,0.0155628012222564,0,0,0,0,0.127999456964569,0,0,0.0579042410312678,0,0,0,0,0,0,0,0.0716986165459052,0,0,0,0,0,0,0,0.00454860645304362,0,0,0.00341377778382133,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0362932796217445,0,0,0,0.141954793619844,0.100858080027411,0,0.125618576114355,0,0,0,0,0,0.0776905455227317,0,0,0,0,0,0,0,0,0,0,0,0.0652811783895468,0.0302019887338721,0,0,0,0,0.205059603857539,0,0,0,0.0271247433145406,0.0046607465306211,0.000385585250570577,0,0,0,0,0,0.0874773467420902,0,0.0246247378205473,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173482627937802,0.0123422428091488,0,0,0.0467671989080901,0.065385421224949,0.0426820223942226,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0202380618156937,0,0,0,0,0,0,0,0,0.0598558549964255,0.0824499352415384,0,0,0,0,0,0,0,0.0265069031323738,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,-0.282312745193986,0.254958246909581,0,0,0,0,0.0173082855109862,0.276143277276646,0,0,0,0,0,0,0,0,0,0.175433413798065,0,0,0.0294917205964655,0,0,0,0,0,0,0,0.325139418916942,0,0.266726395630608,0,0.1669274596199,0,0,0,0,0,0,0,0,0,-0.0156573962345483,0,-0.00880293118103008,-0.0257357614786254,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.228389956552604,-0.0212388486419936,0,0,0.170233554199,0,0,0,0,0,0,0,0,0,0,0,0.00549486696690664,0.0421918074077162,1.73472347597681e-18,0.121134982214747,0,0,0.123937394545544,0,-0.103342535073991,0,0.368374239644697,0,0,0,0,0,0,0,0,0.0809152232941609,0,0,0,0,0,0,-0.146457031747828,0,0.0630478519195507,0.00878712993214319,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.209123154494675,0.0347661759275547,0.135807429055992,0,0,0,0.133858347944666,0,0,0,0,0,0,0,0,0,0,0,-0.027335593360865,0.0407658791788331,0,0,0,0,0.0447656185536886,0,0,0,0.0863934043689041,0,0,0.0651044857503481,0,0.0859473498192192,-0.0094161910906313,0,0,0.0769042600026927,0,0,0,0,0,0,0.00235548327731903,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.0427209515330155,0.440350590232631,0,0,0.0406341344164241,0,0,0,0,0,-0.0869025807875675,0,0,0,0,0.148386309069195,0.0145806313807485,0,0,-0.254303755001468,0,0.152141929242113,0.24994129194235,0,0,0,0,-0.209524880615377,0,0,0,0.405052091707355,0,0.564121450544103,-0.444167194101303,0,0,0,0,-0.492051277077731,0.3508277963784,-0.0422636680077024,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,-0.0618578338321864,0,0.173126505270544,0,0,0,0,0,0,0.18438669705894,0,0,0,0,0,0,0,0,0,0,0.142171996167301,0,0,0,0,0,0.00351668547364098,0,0,0,0,0,0,0.115042327544082,0,0,0.0825803103169638,0,0,0,0,0,0,0,0,0,0.0167803421647827,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.187169524511672,0,0,0,0,0.00428238360125312,0,0.18656001739436,0,0,0.00135810661007936,0,0,0,0,0,0.13865403859625,0,0,0,0.159606296626183,0,0,0.0876552621527146,0,0.0729104037922282,0,0,0.157260413927611,0,0,0.0313452716665149,0,0,0,0,0,0.03525671870555,0,0,0.0123111132954397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.212030983810139,0.0215261120892002,-0.212664315012228,0,0,0,0,0,0,0,0,0,0,0,0.0941714097453666,0,0,0.142545835824927,0,0,0,0,0,0,0.0824654365484351,0,0.724485552284251,-0.244077545932539,0,0.0869005352179684,-0.153316823238947,0,0.441792161176671,0,0,0,0,0,0,0,-0.0842049977272929,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.0539629708484645,0,0.05513590237697,0,0,0,0,0.00597339265858353,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0924376490026179,0,0,0.158270041117556,0,0,0,0,0,0,0,0,0,0.10163302361073,0,-0.0173426289550935,0,0.00403373940380094,0,0,0.15932148266807,0,0,0,0,0,0,-0.0464491043947511,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0501515313488453,0,0,0,0.0857332028575189,0,0.0443635117164119,3.46944695195361e-18,0,0.0554971179288431,0.131587162530647,0,0,0,0,0,0,0.250683674744239,0,0,0.117517833396613,0,0.0163619710899914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965091588909243,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00702446309470517,0,0,-0.0222249957993108,0,0,0,0
X000723.SZ,0,0,0,0,0,0.173320055721156,0,0,0,0.13335298950212,0,0,0,0,0,0.026623732326013,0,0.36300870418051,0,0.0267108667512051,0,0.187640596493003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0702903203832808,0.00523728792211907,0,0.0168809331736269,0,0,0,0,0,0,0.0235945840199652,0.00123329239525475,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,-0.0393101912508286,-0.00990774309166424,-0.149497025752682,0.337023472471085,0,0,0,-0.211868008002906,0,0,0,0,0,0,-0.0697059623062496,0.154558080038605,0,0,0,0,0.266179013168072,-0.0367059126403895,0,0,0,0,0,0,0.213672947460792,0,0.157652191163393,0.445274629671447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228139737316434,-0.0149379638674596,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.551331849531606,0,0,-0.202860889576334,0,0,0,0,0,-0.249207606637069,0,0,0,0,0,0,0,0,0,0,0.025258619853504,0,0.440034019140159,0,0,0,0,0.00562653867204983,0,0,-0.43497703956239,0.231484695897749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166848965728361,0.0935945418677624,0.0310612482328242,0,0,0,-0.401487482986603,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.146477108066819,0,0,0,0,0,0,0,0,0,0.143466903240201,0,0.0149023893159347,0,0,0,0.0619088247551667,0,0.047402118457619,0.174144284500404,0,0.0132766426918348,3.46944695195361e-18,0,0,0,0.00139082828722957,0,0,0.173648369157588,0.0110601525210856,0,0,0.0418086861307502,0,0,0,0,0.0378053994419344,0,-0.0053368198154377,0.00483118670645633,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.303286301747513,0,0,0,0,0,0,0,0,0,-0.226168484540393,0,0,0,0,0,0,0,-0.0667843796615391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972807341742885,0.22836730858808,0.252477367355014,0,0.287193533605838,0,0,0,0,0,0,0,0,-0.047467251419449,0,0.012294620215379,0.0150434883442438,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.000970015908675474,0,0.41468938114418,0,0,0.131611224576796,0,0,0,0,0,0,0,0,0.015629767349749,0,0,0,0,-0.0439993376690806,0,0,0,0,0,0,0,0,-0.0739753958227055,0,0,0,0,0,0,0.00124272166694993,0,0,0,0,0,0,0,0,0,0.162330240745319,0,-0.00375286535959612,-7.63979709336231e-05,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737616007288884,0,0,0.0395038292728685,0.0786028700259975,0,0,0,0,0,0,0,0.0535009693563828,0,0,0,0,0.0124771933549342,0,0,0.0519008284029901,0,0,0,0,0,0.00147905692594723,0,0.00535779500153217,0,-0.00772367611073373,-0.0375718990574441,0,0,0,0,0,-0.0379276062442164,0.00532301638564435,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.067217345657174,0,0,0.0257849354367905,0,0,0,0,0.0657792632902201,0,0,0.130028436566084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109838594947325,0.0139972557237785,0,0,-0.011034131846794,0,0.0505461597980805,0.143059170442721,0.0825511891946418,0,0,0,0,0,0,0,0.0669521919751446,0,0,0.0153609087642764,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.06662119568249,0,0,0.0214206448617912,0,0,0,0,0,0.0626094614120754,0,0,0.0739661692047025,0,0.0712497006579225,0,0,0,0,0,0,0,0,0,0,0,0,0.0210917074896698,-0.0171008278440945,0.0732529661942226,0,0,0,0,0,0.104879750480443,0,0.0271353198892931,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300117436943685,0,0,0,0.374997316907072,0,0.110474148650102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064380223225665,0,0,0,0,0,0.0744043522436406,0,0,0,0,0,0,0,0,0,0.0157306023247781,0.0256074337401796,0,0,0,0,0,0
Change_TY3M,0,0,0.556929070449514,0,-0.0306822817714163,0,0,0.0325315712436903,-0.0448101543108595,0,0,0,-0.0142220150120495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894088038827257,0,0,-0.090536175523149,0,0.131835031722264,-0.17330254175874,0,0,0,0,0,-0.0998451876742413,0,0,0.0211970163830506,0,0,0,0,0,0,-0.0679246247056917,0.0260172767770434,0,0,0,-0.604045795413997,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.195438718971728,0,0,0,0,0,0,0,0.179904424883443,0,0,-0.129176153590912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648343383184576,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-1.16734522174314,0,0,-1.64287903763485,-0.165508376616846,-0.357392753778221,0,0,0,0,0,0,-0.0719812676124,0,0,0,0,0,0,0,0,0,0,1.83866478508548,0,0,0,0,0.0596145341734114,0,0,0,1.63042633207011,0,0,0.207430010473953,0,0,0,0,0,-0.510227204922388,-0.540245084921217,0,-1.36967753014484,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0581983704793633,0,-0.0374490847927983,-0.0130450086769977,-0.044614507684971,0,0.0196219350544047,0,0.0427218196049992,0,0.00442601194071008,0,0,-0.0729657561418997,0,0,0,0,0,0,0,0,0,0.0614857495612697,0,0,0,-0.00308656214748648,0,0.0674863691576213,-0.0975949440548035,0,0.0559824354218701,0,0,-0.0791979381982027,0,0,0,0,0,0,0,0,0,0,0,-0.00476630301944364,0.00697940274762173,0,0.0850857269461805,0,0,0,0
MKreturn,0,0,0,0,-0.073050569608308,0,0,0.0346955076968956,0,-0.0995526543039423,0,0,0,-0.0849212684150412,0,0,0,0,0,0,0,0,0,0,0,0,0.183200280357777,0,0,0.0692722702329649,0,-0.0363146770927714,0,0,-0.155596762253838,0,0,0,0,0,0,0.00519910555544202,0,0.220819339106331,0.00158986936779368,-0.187900860531554,0,0,0,0,0,0.017914810627271,0.0169981870503508,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00416670450638935,0,0,0,-0.00360322388122058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338963821259728,0,0,0.00572627767822533,0,0,0,0,0,0,0,0.00419836494425792,0,0,0,0,0,0,-0.00455296646016307,0.00463352712470017,-0.0149170661607774,0.00688102579505726,0,0,0,-0.0247107162638364,0,0
CarbonVol_Shenzhen,0,0,0.047877969988079,0,0,0,0,0,0,0,0.0398032818140484,0,0,0.084910150265318,0.0463404646182831,0,0,0,0,0,-0.0205255289840674,0,0.0269681716428777,0,0,0,0,0,0,0.0318037675185363,0,0.0142131954509104,-0.0973660912231893,-0.108674282320022,0.0840716467014657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604300844943744,0.0103277112898206,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0109662249591212,0.00611400923029942,0,0,-0.00218008202459853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209219140810933,-0.00603836673647455,0,-0.0052064922853061,0,0,0,0,0,0,-8.88364900504848e-05,0,0,0.00464613616269889,0,0,-0.00217576919112973,0,-0.00269796752833185,0.0116122887332741,0.0078929047613065,0.0119921454735874,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0192280977772352,0,0,0.0322235792465725,0.0427528409113372,0.00719092508030483,0,0,0,0,-0.00938073710178133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187478377957397,-0.0347095818368479,0,-0.0244898810441748,0,0.00514255143544427,0.00212270451073787,0,0,0,0,0.0124690324847578,0,0.00288811574351635,0,0,0,0,-0.0133189115360173,0,0.0515780456683225,0.0188987444997342,0,0,0,0,0,0
