,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X002271.SZ,X600660.SH,X000301.SZ,X000708.SZ,X600010.SH,X601600.SH,X601898.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X600219.SH,X600176.SH,X600886.SH,X600011.SH,X000786.SZ,X000723.SZ,X000825.SZ,X000408.SZ,X000932.SZ,X000959.SZ,X600803.SH,X601991.SH,X600399.SH,X000807.SZ,X002080.SZ,X300037.SZ,X000898.SZ,X600795.SH,X000831.SZ,X601699.SH,X600352.SH,X002409.SZ,X600549.SH,X600489.SH,X600486.SH,X600808.SH,X002407.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-0.0303654755187104,0.0417683457556452,0,0,0,0,0,0,0,0.0519143112122312,0,0,0.030819892724255,0,0,0,0,0,0.0802284280777293,0,0,0,0.0627965822200768,-0.0532242791445014,0,0,0,0,0,0,0,0,0.024188274738318,0,0,0,0,0,0,0,0.0465508420319751,0,0,-0.000765902102056864,-0.0237311120873093,0,0,0,0,0,0
X600028.SH,0.186416832362845,0,0,0,-0.0555175982379773,0,0,0,0,0,0,0,0.0640874744415094,0.0501551732392453,0,0,0,0.0135721119081157,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00777729404462746,0,-0.0285363219095408,0.0546731401818838,0,0,0,0,0,0.0105042195275341,0,-0.00415110340027757,0,0,0,0,0,0,0,0,-0.0165599269184514,0.0518006429126379,0,0,0,0,0,0
X601088.SH,0,0,0,0,-0.0345861244559131,0.0582498977035268,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0705832713469595,0.06937630868179,0.178724056674197,0,0,0,0,0.0340650580394501,0.0273466946817728,0,0.102153617846656,0.0323452593207853,0,0,0,0,0,0,0,0,0,-0.0677323208035119,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0922574643931392,0,0.0999120242612289,0,0.0372481869435585,0,0,0,0,0,0,0,0.133176121885282,0,0,0,0,0.0371157085008842,0,0,0,0,-4.33680868994202e-19,0,0,-0.0807705125513963,0.00605876899966192,0,0.0138396911748079,0,0,0,0,0,0.0480915273749059,0,0,0,0,0,0.0439726403559446,0,0,-0.00310831355277689,0.000579986404591939,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.306585355427731,0,0,0.0984005833339618,-0.115449157882796,0,0,0,0,0,0,0,0,0,0,0,0.121428894849582,0,0,0,0,0,0,0,0,0.161727062080541,0,0,0,0,0.0483805475604712,0.0431230655100767,0,0.14635862412871,0,0,0,0,0.255739691640827,0,-0.222463674805465,0,0.0179805016057959,-0.0200191615872096,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.0525365697344261,0,0,0.0693490181177973,0,0.0881918157658133,0,0,0,0,0,0,0,0.123963881320673,0,0,0.190085862507129,0,0,0.00787672488097417,0,0,0,0,-0.030236911006434,1.73472347597681e-18,0,0.0427317648771695,-0.0635740166256504,0,0,0,0,-0.0584065315210041,0,0,0,0,0,0,0,0,-0.014907886350672,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0310346891300498,0,0,0,0,0,0,0,0.103306760573123,0,0.0954795588105429,0.00910901165768379,0,0,0,0.242654733410503,0,0,0,-0.239031284482279,0,0,0,0,0,0.0486789086613615,0,0,0,0,0,-0.233858168101614,0,0,0,0,4.33680868994202e-19,-0.134098531699316,0,0,0,0,0.0715620536396843,0,0,0,0,0,0.0658738016591626,0.0269599244864283,0,0,0,0.0500266995587254,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362862320188352,0,0,0.0284999141672116,0,0,0,0,0,0,0,0,0,0.0074739886436451,-0.0452213373408948,0,0.0833916446807473,0,0,0,0,0,-0.0611779758180467,0.362379641693165,0,0,0,0,-0.0655861271764065,0,0,0,0.103221714632591,0,0,0,0,0,0,0,0,0,-0.166735384982182,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0266034112324455,0,0,0,0,0.108016316379302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244231684960057,0.0421797436694599,0,0,0,0,0.140394593566255,0,0,0,0.595889113660879,0,0,0,0,0.27329950941854,0,0,0,0.102541569104322,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0159497737289332,0,0,0,0.341493396303365,0,0.220668015126278,0,0,-0.126958779176522,0.266128789237098,0.402184853813291,0,-0.118915167442352,0,0,0,0,0,0,0,0,0.0828355368795863,0.061011370500567,0.150183262522636,0,0,0,0,0,0,0,0.0377154135543487,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0560212699516535,0,0,0,0,0,0,0
