,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X002271.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600426.SH,X600176.SH,X600362.SH,X000629.SZ,X601991.SH,X600803.SH,X600027.SH,X000983.SZ,X000408.SZ,X600348.SH,X600096.SH,X000723.SZ,X600160.SH,X000786.SZ,X601699.SH,X300073.SZ,X600141.SH,X600219.SH,X002080.SZ,X002353.SZ,X600157.SH,X000933.SZ,X600549.SH,X600378.SH,X600295.SH,X000807.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0.103729479830773,0.0511279877954115,0,0,0.169850980987828,0,0,0,0,0,0,0,0,0,0,0.00173795058509284,0,0,0,0,0,0,0.0112462908048618,0,0,0,0,0,0,0,0.318757281875543,0,-0.0641863549205642,0.237811144684423,0,0,0.0851093962346009,0,0,0,0.0260699605776736,-0.0335655679987247,0.13025759873131,0,0.00216028560912772,0,0,0,0,0,0,0.0305201734009368,-0.0123154562365897,0,0,0,-0.0155342327353866,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.175948038696795,0,0,0,0,0,0,0.201336015520337,0,0,0,0,0,0,0,0,0,0,0.13578812685717,0.348332469378734,0,0.598948253138512,0,0,0,0,0,0,0.506043397372225,0,0,0,0,0,0,0,0,0.166836760343728,0,-0.550414214698372,0,0,0,0,0,0,0,0,-0.212346447051333,0,0
X600019.SH,0,0,0,0,0,0.00829423810396644,0,0,0,0.102315430069285,0,0.0841628342007472,0,-0.0319317156772606,0,0,0,0,0,0,0,0,0,0,0,0,0.0951548162648878,0,0,0,0,0,0,0,0,0.00857240701503983,0.187688670191112,0,0,0,0.0837035423408418,0,0,0,0.146013684275878,0,0,0,0,0,0,-0.0218565091796049,-0.0539225010293275,0,0,0,0.0533367784102437,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,-0.00330227436951531,-0.0123741892047829,0,0,0,-0.282502669173517,-0.187003971543638,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107330851989305,0,0.36586193532037,-0.0330303156119588,0,0.0319391344481178,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.187612251685479,0.0388172462838377,0,0,0.327217439321093,0.0986403777275105,0,-0.0526561521445078,0,0,0,0.103086794730104,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0727042183266627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571927832402,0,0,0,0,0,0.114654828263105,0,0,0,0,0,0.179125326850877,0,0,0.00213108015064441,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.113607054038025,-0.0535687234952992,0,0,0,-0.0384474779222235,0,0
X600010.SH,0,0,0,0,0,0,0.121315874015256,0,0,0.110008247565349,0.035416025323792,0,0,0.179930462553578,0,0,0,0,0,0,0,0.115276027679942,0,0,0,0,2.16840434497101e-19,0,0,-0.0210027022147747,0,0,-0.108433963166996,0,0.0140188811424254,-0.0712714879921254,0,0,0,0,-0.21381383534474,0.122828926566074,0,0.226231305928707,0,0.106253141998088,0,0,0,0,0,0,-0.100791813394106,0,0,0,0.0730836249145481,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0192425020583839,0,0,0,0,0,-0.0319942446867092,0,0,0,0,0,0,0,0.131668810318094,0,0,-0.0147677023832405,0,0,0.136383413228562,0,0,0,0,0,0,0,-0.0227498531753255,0,0,0,0,0,0,0,0.108763046309601,0,0.0105257926786865,0,0,0,0,0.0417065326606386,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,-0.106126124648656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101263726789698,0.0149860277499493,0,0,0,0,0,0,0.0175529402654151,0,0.13966946646834,0.0412497041717185,0,0,0,0.0714729343725581,0,0,0,0,0,0.129883471236109,0,0,0,0,-0.00418652290216372,0,0,0,0.00986013860491646,0,0
X002271.SZ,0,0,0,0,0,-0.134972399101887,0,0,0,0,0,0.039499436009879,0,0.17767133164352,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788471140107509,0,0,0,0,0,0.25043428995221,-0.0424021900649869,0,0,0.706787155355036,0,0,0,0,0,0,-0.205175420467029,0,0,0,0,-0.314486860610787,0,0,1.73472347597681e-18,0,0,0,0,0.0223373502528882,0,0
X600886.SH,0,0,0,0,0,0,0.00184326694542215,0,0.324311347775503,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0341055840607149,0,0,0,0.00856989277682976,0,0,0,0,0,0,0.201906663250274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797242796046295,0,0,0,0,0,0.00521325393237238,0.00150601832787151,0,0,0,-0.0134983298591668,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347227831219057,0,-0.00224963579989115,0,0,0.126966710012997,0,0.0343542919452641,0,0,-2.71050543121376e-20,0,0,0,0,0,0,-0.0404148644253834,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.00375216688853256,0.0416758942696606,-0.0040911744639455,0,0,0.00532608213726697,0,0,0,-0.0112893069441719,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.231498058888032,0,0,0,0,0,0,0.0749504185061308,0.00491521903282903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159325226937723,0,0,0,0,0,0,0,0.128588744199497,0,0,0,0,0,0,0,0.235682089609734,0.001213792188519,0,-0.0322985389445656,0.00583890810659874,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.186388460883099,0.233601422135173,0,0,0,0.179898527544995,0,0,0,0,0,0,0,0,0,0,0,0.422660554897806,0,0,0,0,0.0261542480627455,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727887536158992,0,0,0,0,-0.0331453340675804,0.0702559260314795,0.137919893851982,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982655783591893,0,0,0.0877087666033542,0,0,0,0,0,0.109414473620878,0,0,0,0,0,0,0,0,0,0,0,0.031712322424108,0,0,0,0,0,0.10531574869011,0,0,0,0,0.0596730714517785,0,0,0.0971064088293528,0,0,0,-0.0301798605686097,0,0,0,0,0,0
X600176.SH,0,0,0,0.0721094522639338,0,0,4.33680868994202e-19,0,0,0,0.10523227420053,0,0,0,0,0.0955553828392707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899578491151295,0.0774384112959928,0,0,0,0,0.0653551510456201,0,0,0.0845016714015273,0,0,0,0,0,-0.0458993288094873,-0.0687552094378047,0,0,0,0.0170536384909513,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.00593293373528713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163956376047009,0.0694031522579347,0,0,0,0,0,0,0,0.146281590500757,0.0107575797072293,0.00537357738589973,0.098677525655737,0.11912906318238,0.0144298033231986,0,0,0.00614755340262806,0,0,0,-0.0159433878878343,0,0,0,0.038263981129705,0,0
X000629.SZ,0,0,0,0,0.0700748488759236,0,0.198500723209685,0,0,-0.0626926592625615,0,0.115276615787839,0,-0.523873625212236,0.186528589211873,0,-0.093570924440866,0,-0.156803839614676,0,0,0,-0.1940676472201,0,0,0,0,0.26985225784997,0,0,0,0,0,0,0,0,-0.105581239813799,0,0,0.0817964087834429,0,0,0,0,0,0,0,0.30237733266868,0,0.490988733001434,0,0,0,0,0,0,0.157800068184928,0,0
X601991.SH,0,0,0,0,0,0,0,0.0932810908352934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153939815332049,0,0,0,0.132069784286152,0,0,0.342744754596987,0,0,0.0121273912341051,0,0.0281020886233521,0,0,0,0,0,0,0,0,0.195221753147284,-0.222400673145215,0,0,0,0,0,0,-0.00883154912278655,0,0,0,0,0.00109681473033897,0,0
X600803.SH,0,0,0,0,0.13670695983812,0,0,0,0,0,0,0,0,0.0980048770718702,0,-0.0174342441214408,0,0,0,0,0,0,0,0,0,0,-0.0339567753418763,0,0,0,6.93889390390723e-18,0,0.0347728272388257,0,0,0,0,0,0,0,0.0657852411471766,0,0,0,0,0,0,0.0530490150901522,0,0,0,0,-0.0240079233006588,0,0,0,0.0204182826953273,0,0
X600027.SH,0,0,0,0,0,-0.0549894597277618,0,0,0,0.0253704501015625,0,0.136297533618581,0,0,0,-0.219646894183288,0,0,0,0,0,0,0,0,0,0,0,0.443304496586965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993365090349378,0,0,0,-0.0334100558019331,0,0,0,0,0,0.0599130078648995,0.1023306895159,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,-0.0197556519935749,0.299102554087031,0,0,0,0,-0.0124865707967186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165721943117236,0.0362356372812722,0,0,0,0.80440541508393,-0.132968715912541,0,0,0,0,0,0,0,0.0837888589220604,0,0,0,-0.0213671361396655,0.0239438560893794,0,0,0,0,0.000767171525917349,0,0
X000408.SZ,0,0,0,0,0,0.306907343017179,0,0,0.358571265794911,-0.112113042102118,0,-0.131815373842784,0,0.119586261099996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754819289504253,0,0,0,0,0,0,0,0,-0.162656955763555,0.266767749593511,0,0,0,0,0,0,0,0,0,0,0.0288250851571813,0,0,0,0,0,0,-0.0200060254097531,0,0
X600348.SH,0,0,0,0,0.394647355821813,0,0,0,0.0599762660118621,0.0207216620784909,0,-0.0249802937412014,0,0,0,0,0,0,0,0,0,0,-0.132315916054253,0,0,0,0,0,0,0,0,0.247540590175007,0,0,0,0.407639755624081,0,0,0,0,0,0,0.0893912693161812,0,0,0.0988204574096583,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0
X600096.SH,0,0,0,0,0.0645805381909687,-0.0612296095989193,0,0,0,0,0.278359095511854,0,0,0,-0.0779776729316725,0,0,0,0,0,0,0,0,0,0,0,-0.0698099217198242,0,-0.204268386009434,0,0,0,0.0359825703061803,0,0,0,0,0,0,0.783948319329174,0,0,0.197406712463275,0,-3.46944695195361e-18,0,0,0,0,0.0185563209588265,0,0,0.0357460497663537,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.128747346647524,0,0,0,0,0,0,0,0.0287519244650113,0,0,0,0,0,0,0,0,0,0,0,0,0.000498814371697888,0,0,0,0,0,-0.0275696897940222,0,0,0.21661032967384,0,0,0,0.155389001810079,0,0.0979349825194145,0,0,0,0,-0.0140032815816743,0.0835369108165986,0.0090886009265732,0.0760447966416467,0.0520535446059564,0,-0.0615869108660086,0,0,0,0.0369472193792451,0,0
X600160.SH,0,0,0,-0.0587987347661182,0,0,0,0,0,0,0,0,0,0,0,-0.0572384365173997,0,0,0,0,0,0,0,0,0,0,0.0117073761579492,0,0,0,0,-0.0119929103302126,0.134069606595025,0,0,0,0,0,0,0,0,0.122082700974732,0,0,0,0.211726409657977,0,0,0,0,0,0,0.170814499186182,0,0,0,0,0,0
X000786.SZ,0,0,0,0.1266868131659,0,-0.0240902192978427,0,0,0,-0.0235548392370924,0.0410046230684518,0,0,0,0,0,0,3.46944695195361e-18,0.43451392364727,0,0,0,0,0,0.215133681909386,0,0,0,0,0,0,0,-0.118544713717159,0,0,0,0,0,0,0,0,0,0,0,0.110755622345108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0.108294986462491,0,0,0.21592220429313,0.0440276605646204,0,0,0,0,0.0704263248982302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32623710558435,0,0.111674005475787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427790750065114,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0973184929845798,0,0,0,0,0.377208653216699,0,0,0,0,0,-0.0618208109180148,0,0,0,0,0,0.111873635832642,0,0,0.0700982528229515,-0.143379911640784,0.0948855321996941,0,0.152075987706311,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211961942852415,0,0,0.22335326314745,0,0,0.0606516024262039,0,0,0,0.0163455899661726,0,0
X600141.SH,0,0,0,0,0,0.0143979396440733,0.0566859277445543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419180337764969,0,0,-0.0885926022319368,0,0,0.0359268346511939,0.60993464640411,0,0,0,0,0,0,0,0.0698966674617632,0,0,0,0.08438247238597,0,0,0,0,0,8.67361737988404e-19,-0.0241782560216997,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0329865989863854,0.0168073426791173,0,0,0,0.0866839553455197,0,0.0904146877123429,0,0,0,0,0,0,0.00287366252601939,0,0.362896700934983,0.234387663774206,0,0,0,0,0,0,0,0,0,0,0.0484329833028325,0,0,0,0,0,0,0,0,0.0893587383655766,0.0513556865564246,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0154568513911722,0,0,0,0.034922333479574,0,0
X002080.SZ,0,0,0,0,-0.0237047187183986,0.048395308529687,0.0572293858121081,0,0,0,0,0,0,0,0,0,0,0.0555800975338574,0,0,0,0,0,0,0,0,0.0528022576984916,0.154691456779149,0.304070534067358,0,0,0,0.0163829341399809,0,0,0.114008168935178,0,0,0.207813139449064,0.0980791078478766,0,0,0,0,0,0,0,0.0317655809761779,0,0,0,0,-0.0176049440296042,0,0,0,0.069470816196726,0,0
X002353.SZ,0,0,0,0,0.186898803966002,0,-0.138687122023341,0,0,0,0,0,0,0.0547140122424736,0,0,0,0,0,0,0,0,0,0,0,0.279517305324416,0.0190582626831466,0,0,-0.124600605139539,0,0,0.0690109024355684,0,0,0,0,0,-0.0161828736448689,0,0,0,0,0,0.142935473885374,0,0.0237238895794588,0,0.001467813651633,0.159269046753166,0,0,-0.0495341429797774,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0991113966239499,0.0169016898055471,0,0.0461405392841846,0,0,0,0.0462432686392288,0,0,0,0,0,0.147921745554984,0,0,0,0,0,0.037401192486084,0.046780509414807,0,0,0,0.0345705608479226,0,0.0440334283023228,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205721914874031,0,0,0,0.00932926971497932,0,0
X000933.SZ,0,0.201853929681634,0,0,4.33680868994202e-19,0.0462877774388596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100668263476704,0,0,0,0,0,0.0612827720513358,0,0,0,0,0.207055373530475,0,0,0,0.0470908813492072,0,0,0,0.00741286367230821,0,0,0,0,0,0,-0.0482187606205929,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.100386511895153,0,0,-0.17462619669072,0.0528653363022332,0,0,0,0.0713469813576934,0,0,0,0,0.102018145193816,0,0,0,0,0,0,0,0,0,-0.292667500761248,0,0,0,0.313087499499302,0,0,0,0,0,0.31039368330158,0,0,0,0,0,0,0,0.208813721237336,0.0422331043083726,0,0,0,0,0.133972051214742,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.0275058261446999,0,0,0,0.173406175138186,0,0,-0.121190884514073,0,0,0,0,0,0,0,0,0,0.0856401236694133,0,0,0,0,0,0,0.0611684932945277,0,0,-0.0261274856130575,0,0,0,0,0,0.0226864118586459,0,0,0.0328578837664814,0,0,0,0.0421660627104382,0,0.0533000865689029,0,0,0,0,0.0438665850036517,0,0
X600295.SH,-0.0783359769046348,0,0,0,0,0,0.0107480812100279,0,0.0882013671857478,-0.0600699779952775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019340448341676,0,0,0.00972265139969944,0,0,0.100837286822027,0,0,0,0,0,0,0,0,0.194029678768368,0,0,0,0.00910853217272516,0,0,0.330293494784692,0,0,0,0,0,0,0,-0.102991530648387,0,0
X000807.SZ,0,0,0,0,0,0.0516759595408904,0,0,0,-0.0271604205939669,0,0,0,0,0,0,0,0,0,0,0,0.510298836103382,0,0,0,0,0.00664038524171776,0,0,0,0.11743893086307,0,0,0.0580975969009783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666174343649146,0,0,0,0,-0.0445410713988293,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.268159629288282,0,0,0.103085624395238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083581342479673,0,0.134019708367229,0,0,0,0,0,0,0,0.0229011089433504,0,0,0,0,0.0112808135453387,0,0,0,0,0,0.0606255700966627,0.22903899178323,0,0,0,-0.135436595850373,0.0300343428105776,-0.0119607280536953,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.133036160883428,-0.0123305090991011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111228328457075,0,0,0,-0.0521487255342551,0,0,0,0,0,0,0,0.050414629318803,0,0,0,0,0,0,0.11112760991505,0,0,0,-0.125813465711325,-0.0582449158914325,0,0,0,0,-0.314252354303458,-0.00226848288638244,0,0,0,-0.101517579688888,0,0
Slope,0,-0.0867715473580425,0,0,0,0.0975086429018317,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0902721501887445,-0.0993809788303576,0,0,0.0475461952557039,0,0,0,0,0,0,0,0,-0.024790329286897,0.0266313828886275,0,0.107132938804439,0,-0.134519741351967,0.200276948022115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121979237692445,0,0,0.372045910150116,0,0,0,-0.378592945216798,0,0
TED,0,-2.77555756156289e-17,0,-4.33680868994202e-19,0,0,0,0,0,0.131623877128374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811427385542662,0,-0.393940039352073,-0.352926368482617,0,0,0,0,0,1.73472347597681e-18,0,-0.186061378589378,0.194908255483744,0,0,0,-0.581858441851558,0,0,0,0,0,-0.166323284336995,0,0,0.298079607828868,0,0,0,0,1.00316938156623,0,0
RealEstate_excess,0,0,0,0,0,0.0153570974902288,0,-0.0236685924201617,0,0.0577122270775015,0,0,0,0,0,0,0,0,0.0313505149620927,-0.104658191879103,0,0,0,0,0,0,-0.0173167386256953,-0.0130080878171793,0,-0.0302090219138486,0,0,0,0,0,0,0,0,0,0,0,0.0639339257893358,0,0,-0.0143361053938977,-0.0545335440929308,0,0,0,0.0289660207180191,0,0,-0.0444504673060115,0,0,0,0.00265761821380463,0,0
MKreturn,0,-0.1224333719871,0,0,0,0,0,0,0,0.0927573998024345,-0.0531905489205697,0,0,-0.0857532577908874,0,0,0,0,-0.0199406979944636,0,0,0,0,-0.0183874556333606,0,0,0,0,0,0,0,0,-0.00983930498246091,0,0,0,0,0,0.0744032132170011,0,0,0.00656046870578675,0,0,0,0,0,0,0,0.0229636262963579,0,0,-0.0457046503031792,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000201025751639671,0,0,0,0.000944892992142915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720566642945507,0,0,0,0,0,0,0,0,0,0,0.00088900312746399,0,0,-0.00401554292293283,0,-0.000950963730961811,0,0,0,0,0,-7.54653402541609e-05,0,0.00139026597922742,-0.00681399690496898,0.00858534393549766,0,0,0,0.0165611910557425,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00328128955093288,0,0,0,-0.0189717141332467,0,0.111334946962772,0,0,0,0,0,0,0.0437780512646758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390621353064017,0,0,0,0,-0.106110139553114,0,0,0,0,0,0,-0.393720464377321,0.398049040251445,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191796344070477,0,-0.000855512186275506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000961072695027601,-0.00065726076506967,0.00114378866015483,0,-0.000923256899171622,0,0,0.00132673581604711,0,0,-0.0031630406070725,0,0,0,0,0,0,0,0,0,0.00381957902166493,-0.00467058334615456,0,0,0,0.0220996358607902,0,0
CarbonVol_Hubei,0,0,0,0,0.00183834795526551,0.00203982225923497,0,0,0,0,0,0,0,0,0,0,-0.00375005907120638,0,-0.000460994180316737,0,0,0,0,0,0,0,0.000851372755454225,0.00137065511693651,0,0,0,0,-0.00160351932493593,0,0,0,0,0,0,0,0,0,0,0,-0.00301918763485269,0.00170324980843517,0,0,0,0.00031700943356067,0,0,-0.00229478214354628,0,0,0,0.0127401733628816,0,0
