,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600886.SH,X600362.SH,X600027.SH,X600188.SH,X600021.SH,X600157.SH,X600583.SH,X000883.SZ,X601992.SH,X601158.SH,X000709.SZ,X600309.SH,X600352.SH,X000898.SZ,X000539.SZ,X600489.SH,X000792.SZ,X600547.SH,X000629.SZ,X000825.SZ,X000027.SZ,X002470.SZ,X600808.SH,X000060.SZ,X600660.SH,X002353.SZ,X002075.SZ,X600008.SH,X600549.SH,X000831.SZ,X600863.SH,X600578.SH,X000959.SZ,X000630.SZ,X600307.SH,X002004.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.589052100391112,0,0,0,0,0,0.0441624671411203,0,0,0,0,0,0,0,0,0,0.0334556548900491,0,0,0,0,8.67361737988404e-19,0,0.0907044722412232,0,0,0,0,0,-0.0230263934592961,0,0,0,0,0.0791838915839448,0,0,0,0.0106229449107173,0,0,0,0,0,0,0,0,0.080069883892313,0,0,0.00278792090525425,0.00841438934365259,0,0,0,0,0,0
X600028.SH,0.700942245722088,0,0,0.0508490654224198,0,0.00989115231252083,0,0,0,0.0238194714357896,0,0,0,0,0,0,0,0,0.0110057093898613,0,0,0,0.0411112680117506,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0564920205401389,0,0.0202943303871865,0,0,0,-0.0312258791727483,0,0,0,0,0,0,0,0,0,0.00714948872946251,0,0,-0.00224150499599202,-0.00125605639883191,0,0,0,0,0,0
X601088.SH,0,0.0028543175664313,0,0.0276710874176796,0,0,0,0.171612330756462,0,0.20922445576963,0,0,0,0,0,0,0.00676221897311875,0,0,0.00745743260011952,0,0,0,0.0675268153499775,0,0,0.120950632286976,0,0,0,0.00585115450237386,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351591342062298,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0410213786962134,0,0,0,0,0.113216066845701,0.0546119686846419,0,0,0.0860640861888348,0,0.174229865253088,0,0.071926033130114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092811375847165,0,0,0.0166845430281476,0,0,0,0.0166537914015584,0,0,0,0,0.167247925624193,0,0,0,0,0,0,-0.00891780594450427,0,0,0,0,0,0,0
X600019.SH,0,0,0.0440759964385031,0,0,0,0.0215829900611431,0,0,0.232813329618926,0,0,0,0.114594183865906,0,0,0,0,0,0,0,0,0,0.199033677733821,0,0,0.218155102590253,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046732382633889,0,-0.00463707406180734,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.177706041315877,0,0,0.0425623613535165,0,3.46944695195361e-18,0,0.146786923916886,0,0,0,0,0.276443328459756,0,0.0851865353173839,0,0,0,-0.0758755926297201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506369464064875,0.185341769935377,0,0,0,0,0,0,0,0.000722147458715874,0.0300613265051223,0,0,0,0,0,0
X601600.SH,0,0,0.393346559862989,0,0,0.0524645563912074,0,0,0,0,0,0.0396728765381214,0.170983910422962,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0223219459204176,0,0,0,0,0,0,0,0,0,0.0986797137314035,0,0,0,0,0,0,0.0677457577827207,0,0,0,0,0,-0.0897681125964221,0,0,-0.0111775432657636,0.0559309300313371,0,0,0,0,0,0
X600585.SH,0,0,0.315169334549515,0,0,0,0,0,0,0,0,0,0,0.143583974577458,0,0,0,0,0.0589926685059653,0.00444630928715137,0,0.132565141176353,0,0,0.0265789026882782,0,0,0,0,0,0,0,0,0,0,-0.0463559646923215,0.029045038321358,0,0,0.0434312778278611,0,0,0,0,0,0,0,0,0,0,0,0.00041952330366085,-0.00570297965031219,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.100130592057517,0.0856314365335447,0,0,0,0,0,0,0,0,-0.0357164509238791,0.266583048878181,-0.123937652954171,0,0,0,0,0.189441034513284,0,0,0,0,0,0,0.0696146912864049,0,0,-0.0506703235113777,-0.0382061243338672,0.0315553110823205,0.0476330830876162,0,0.147025292537155,0,0,0,0,0.155365292118205,0,0.028359667175656,0.053898374663842,-0.124890360543591,0,0,0,0,0
X601898.SH,0,0,0.374843764394629,0,0.115220576228676,0,0.0482507393981155,0,0,0,0.0295614880221569,0,0,0,0,0,0,0,0,0,0,0.0999254732874435,0.162684546057265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481930181785956,0,0,0,0,0,0,0,0.0458934215707553,0.0282544575456634,0,0.0132316559681694,0.0527232811755889,0,0,0,0,0,0
