,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X601898.SH,X600010.SH,X000708.SZ,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X002271.SZ,X601992.SH,X600027.SH,X000786.SZ,X000723.SZ,X002466.SZ,X600516.SH,X600176.SH,X002460.SZ,X600489.SH,X002353.SZ,X000898.SZ,X600299.SH,X601158.SH,X600583.SH,X600612.SH,X000883.SZ,X600426.SH,X000709.SZ,X600219.SH,X000792.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X000553.SZ,X600315.SH,X000825.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0862308539631166,0,0,0,0,-1.73472347597681e-18,0,0.111753101320546,0,0.0290477110599475,0,0,0,0,0,0,0,0,0.16097071435154,0,0,0,0,0,0,0,-0.0401854665369189,0,0,0,0,0.0535103997464257,0,0,0,0,0,0,0.00522182772890056,0,0,0,0,0,0,0,-0.00904131723887826,0,0.0668965085783985,0,-0.019271008550419,0,0,0,0,0.00313020144383271,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0174581218171122,0,0.0385330950639183,0,0,0,0,0,0,0,0.13888390875441,0,0,0,0,0,0,0,0.108502549768473,0,0,0,0,-0.00366868780943839,0.0085177587177262,0,0,0,0,-0.0232070235095405,0,0.0779960599057611,0,0,0,0,0,0,0,-0.036333000201751,0,0,0,0,0.0182688551831778,0,0,0,0.00979881996616907,0,0
X601088.SH,0,0,0,0.156166324281044,0,0.0619033766024408,0,0,0,0,0.221799221516533,0,0,0,0,0,0,0,0,0,0,-0.117335681586081,0.0506124916377747,0,0,0,0,0,0.0117916578107749,0,0,0,-0.0444113947445272,0,0,0,0,-0.0607746818653028,0,0,0,0,-0.0702481730858222,0,0.162763212039087,0,0,0,0,0,0,0,-0.0383851929125544,0,0,0,0.00724567959918108,0,0
X600585.SH,0,0,0,0,0,0,-0.0383996696127437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532837024749969,0,0.0168628963085398,0,0,0,-0.0181087886426428,0.0783599027950462,0,0,-0.161201301004124,0,0,0,0,0,0,0,0,-0.0353250033802644,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347502431608479,0,0,0,-0.0334456099848122,0,0
X600309.SH,0,0,0,0,0,0,0,0.0438924119964358,0,0,0,0,0,0,0,0,0,0,0.043479720467978,0,0.121782170745556,0,0.0777143984239692,0,0,0,0.00196211719126631,0.0124073140753341,0.0553999945179222,0,0.150354562811394,-0.112328916994848,0,0,0,0,0,0,0,0.0216726622912284,0,0,0,0,0,0,0,0,0,0,0,-0.0348054723607017,0,0,0,0,0,0,0
X600019.SH,0,0,0.193534751463072,0,0,0,2.16840434497101e-19,0,0,0.180445607091693,0.0340717415585908,0,0,0,0,0,0,0,0.0157819257471511,0,0,0,0,0,0,0,0.0529220173110495,-0.0471278770398145,0,0,0,0,-0.0354569882701559,0,0,0,0.107146263078029,0,0,0,0,0,0,0,0,0,0,0,0,0.0912426884619725,0,0,0,0,0,0,-0.00284814923277432,0,0
X600547.SH,0,0,0,0,0.0348826603974073,0,0,0.0372392520766868,0,0,0,0,0,0,0,-0.308738182831991,0,0,0.0979325349088335,0,0,0,0,0,0,0,-0.00220670173239625,-0.09218789957881,0,0,0,1.24142550782086,0.0366617464855328,0,0,0,0,0,0,0,0,0,0.119413601392227,0,0,0,0,0,0,0,0,0,-0.0338517462149858,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.108296321314693,0,0.00750358169826509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059357762057251,0,0.329787035060343,0,-0.16823818000152,0,0.031931977495573,0.258057833308477,0,0,0.0329893834606983,0,0,0,0.0700716983623568,0,0,0,0,0,0,0,0,0,0,0.0720206583265339,0,0,0,0.0225342348520781,0,0,0,0,0.0197264400256127,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.482470470329354,0,0,0,0.282214445203224,0,0,0,0,0,0,-0.14692625266207,-0.202089782861452,0,0,0,0,0,0.0264909129462003,0,0,0,0,-0.065536867168442,0,0.146144707732715,0,-0.0275613872778245,0,0,0,0,0,0,0,0,0,0,0.0196015399196448,0,0,0,-0.0528905423838707,0,0,0,0,0.010783605153917,0,0
X600010.SH,0,0,0,0,-0.0714069202064094,0.0354811112201497,0,0,0.10235080185708,0,1.73472347597681e-18,0.0145727053011308,0.00919517663126448,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.606096805416773,0,0,0.0616369596402727,0,0,0,0,0,-0.0491064805521104,0.0461143216218489,-1.0842021724855e-19,0,-0.154670810092705,0.0194290805264724,0,0,0,0,0,0,0,0,0,0,0.000283023433141724,0,0,-0.0327299897810954,0.0463142284100803,0,0,0,0.00465612063673996,0,0
X000708.SZ,0,0,0.312882908815566,0,0,0,0.235882224313308,0,0.0374321847925969,0.218493839018514,0,0.14185260556535,0,0,0.358827730385696,0,0,0,0.0513198252237969,0,0,0,0,0,0,0,0,0,0,0,-0.0514734348928367,0,0,0,0,0,0,0.00465144924800369,0,0,0,0,-0.048291816752248,0,0,0,0,0,0,0,0,-0.0279076792392034,0,0,0,0,0.0287107028729596,0,0
