,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600188.SH,X600362.SH,X601992.SH,X600886.SH,X600111.SH,X002466.SZ,X600157.SH,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X000792.SZ,X600352.SH,X000709.SZ,X600309.SH,X600583.SH,X600489.SH,X000539.SZ,X000883.SZ,X000898.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X002075.SZ,X300072.SZ,X600021.SH,X000959.SZ,X000060.SZ,X002470.SZ,X600176.SH,X000983.SZ,X600098.SH,X600578.SH,X000012.SZ,X600022.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0448660981225132,0,0,0.279776030800809,0,0,0,0,0,0,0,0,0,0,0.0273522410131687,0,0,0,0,0,0,0,0,0.0133957521454458,0.0131794873785543,0,0,0,0.0169827232569806,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0556312527439105,0.028036990946564,0,0,0.0206300292290573,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.100297420216626,0.207183873965749,0,0,0,0,0,0.0301873164735305,0,0,0,0,0,0,0.00627973451296471,0,0,0,0,0,0,0,0.0522755103067281,0,0,0,0,0,0,0,0.00977533030383672,0,0,0,0,0,0,0.00294178805800126,0.0292622396202091,0,-3.46944695195361e-18,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0849515470202847,0,0,0.411532002079003,0,0,0,0,0.0760102664354027,0.0210410945670949,0,0.0901993275098803,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.00471141898417206,0,0,0,0,0,0,0,0.0464899111173651,0,-0.0148871826964241,0,0,0,0,0,0,0,0,0,0,0.0871815761330034,0.0482968083212899,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.264072528198899,0,0,0.0379433776600838,0,0.0701898700138323,0,0,0,0,0,0,0,0,0.0664125435870108,0,0,0.0155692264174217,0,0,0,0,0,0.0751826941621201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880186090466385,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218414756769486,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0987448792129966,0,0,0,0,0,1.73472347597681e-18,0,0.06419051286909,0.338064881315211,0,0,0.0568635485055131,0.0209710143063746,0.0221762010761692,0,0,0.0430519826175286,0,0,0,0,0.0821627259824204,0,0.0293282292482614,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.035618249868048,0,0,0,0,0,0,0,0,0,0.111667359331583,0,0,0.00576647153691646,0,0.00897504963371885,0,0,0,0,0.139201421966123,0,0,0,0,0,0,0,0,0.148714330230633,0,0,0,0,0.10084258750737,0.0090843147924814,0,0,0,0,0,0,0.0980422149467128,0,0,-0.0319900234059224,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0769045421725432,0,0,0.0815636194106592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627649109922049,0,0,0,0,0,0,0.0335850604403176,0,0,0,0.0782981983448964,0,0,0,0,0.0135834765015371,0,0.0519069013460075,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0959138580848678,0,0,0,0,0,0.121987179899706,0,0,0,0,0,0,0,0,0,0.182733511834283,0,0,0,0,0,0,0,0,0.0847607979087957,0,0.0903945297297156,0,0,0,0,0,0.153050907962182,0,0,0.0197745750805198,0,0,0.0224125698339362,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997385912483995,0,0,0,0,0,0,0.172354737396553,0.0823115680123668,0,0,0,0.0951226338342756,0.0229053455465148,0,0,0,0,0,0,0.221442264562728,0,0.0383000487182594,0,0,0,0,0,0,0,0,0,0.105957132906222,0,0.0952010981811587,0,0.0303467394242711,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513503788608946,0.18285774558748,0,0,0,0,0,0,0,-0.0521926299190065,0,0,0,0.00101162179737499,0,0,0,0,0,0,0,0,0,0,0,0,0.0994751727174249,0,0.0675134625031679,0,0,-1.73472347597681e-18,0,0,0,0.501703756850093,0.040780055987538,0,-0.0164899788554618,0,0.251836250781034,0,0,0,0,0
