,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600688.SH,X600886.SH,X600157.SH,X600362.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X601158.SH,X600160.SH,X000792.SZ,X600623.SH,X000883.SZ,X000539.SZ,X600309.SH,X000709.SZ,X600583.SH,X600660.SH,X000898.SZ,X000027.SZ,X600352.SH,X600547.SH,X000629.SZ,X000630.SZ,X600489.SH,X600098.SH,X600578.SH,X002470.SZ,X002466.SZ,X600021.SH,X000060.SZ,X600022.SH,X000723.SZ,X300072.SZ,X600176.SH,X600808.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.318267327815222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347671431321431,0.0585544846519855,0,0,0,0,0,0,0,0.0891764904195808,0,0,0,0.0608383485955399,0,0,0.0399595088088617,0,0,0,0.0708475229139712,0,0,0.0498478102377755,0,0,6.93889390390723e-18,0,0,0.00695019691444163,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0322928504088586,0,0,0,0,0,0,0,0,0,0,0,0.0238552350352511,0,0,0,0,0.0172527010424096,0,0,0,0,0.105753272381643,0,0,0,0.0495732927747864,0.0716821399160459,0,0,0,0,0.147460615099846,0,0,0,0.0355464159347967,0,0,0.0916211308460139,0,0.00441750758160669,0,0,0,0,0.0040690046912645,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213672330361004,0,0,0,0,0,0.12074632578301,0.0149047191450422,0,0.0602024359798045,0,0.00177062762127672,0,0,0,0,0,0.0539552610631876,0,0.0135154839837014,0,0,0.147597354220907,0.160316429298606,0,0,0.020383715854538,0,0.113856017508178,0,0,0,0,0,-0.013446836890844,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.177348194631168,0,0,0,0.0436329682868385,0,0,0,0,0.0602994735842834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093909732866391,0,0.0219751250315155,0,0,0.0619619088510787,0,0,0.00867057882083363,0.0834483289047722,0,0,0,0,0.0105529785442069,0,0,0,0,-0.014312605942638,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.128078238051405,0,0,0.142467801190935,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.185773750045973,0,0,0.0156560386897123,0,0,0,0,0,0.0242082059734845,0.123026781614683,0.0918192083105179,0.00135616642245886,0.0746732950921601,0,0,0,0,0,0,-0.0448870504243274,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.486545038336677,0,0,0.037676255426498,0,0,0,0.083300186100822,0,0,0.0124338447164285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579876642100525,0,0.0292892018381838,0.195484502836091,0,0,0,0,0,0.144095929175906,0,-6.93889390390723e-18,0,0,-0.0537742244567231,0,0,-8.67361737988404e-19,0.0109639535618455,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.454393526516328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151775564610003,0,0.0289741420606686,0,0,0,0,0,0.0708864724363377,0,0,0,0,0,0,0,0,0,0,0,-0.0765008956530001,0,0.168148514859393,0,0,0,0.217843201964727,0,0,0,-0.043982303044183,0.0159089006485371,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0217934594309063,0.23663929850396,0,0,0,-0.029226385119002,-0.0342162632032325,0.0107188047567255,0,0.112384248669799,0,0.0720141583154187,0,0,0.212659940158276,0,0,0,0,0.33335603870358,0.0617870564558122,0,0.00909909475174667,0.011807419464505,-0.0269726379338478,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.48781362249203,0,0,0,0,0,0,0,0,0,0.00663268716421139,0,0,0,0,0.0386013623615241,0,0,0,0,0.0466511152629073,0,0,0,0,0,0,0,0.0489106198035843,0,0.0851752710941107,0,0,0,0,-3.46944695195361e-18,0,0.160900730662845,0,0,0.0360841636254407,0.114066622514165,0,-0.0053079786578077,-0.0020860005830203,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0291903605364383,0,0,0,0,0,0,0,0,0.187794271236667,0,0,0,-0.0317784540578309,0.231401380314095,0.00706889334527771,0,0,0,0.124386840486313,0,0,0,0,0,0,0,0.104658443563129,0.0344694522855184,0,0,0,0,-0.00158781971934898,0,0.376487118003134,0,-0.0757029867623189,0,0,0,-0.186868324841473,0,0.0514993839999536,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.158905883698131,0,0.014518234779765,0,0,0,0,0.200963658738605,0,0.0124204980020942,-0.0588768906678911,0,0,0,0,0,0,0,0,0.0753682673078118,0,0,0,0,0,0.129604363148949,0,0,0,0,0,0,0,0,0,0.27604021364913,0,0,-0.0372282042550704,-0.0279101692724505,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311503399219796,0,0,0,0.421696887418214,0,0,0,0,0,0,0,0.0876132583890633,-0.232824259722488,0,0,0.0117789624435856,0,0,0,0,0.059065430026322,0,0,0,0,0,0.291973950141496,0,-0.187774099772077,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718558497054629,0,0,0.19057918988932,0,-0.0765708780631528,0,0.226449284397713,0,0,0.444646741384199,0.0441017563020463,0,0,0,0,0.00949173508110362,0,0.0398428125411581,0,0,0,0,0,0.204515022924204,0,0,0,0,0,0,0,0,0,0,0.0509688358231775,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281457668267826,0,0,-0.176150164168076,0,0.327117889370835,0,0.166493621719755,0,0,0,0.287121271976697,0.610794310977278,0,0,-0.0311893676273911,0,0,0.0273480913700618,0,0,0,-0.093997963203677,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934704943417436,0,0.0189611621523221,0,0,0,0,0,0,0,0,0,0.0451670288225808,0.0857143762971974,0,0.0465846526052951,0,0,0.0469365125905737,0,0.215270318363617,0,0.138611712951479,0.0503830417946008,0,0,0,0,0,0,0,-0.00801921739940131,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842072069138198,0,0,0.0489921822936036,0.0228651586335655,0.0118476400512098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148468733349533,0.0418681274177729,0,0.209509909991793,0,0,0.0101267726813074,0,0.00563833038427961,0,0.171861209785338,0,0,0.0244333328596737,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0890933374931414,0,0,0,0,0,0,0,0,0,0,0,0.179565822849951,0.0757542097834428,0.0262782910498454,0.00495113287218557,0,0,0,0,0.0775955518101238,0,0,0,0.191263068993137,0,0,0,0,0,0,0,0.0192154322148714,0,0,0,0,0.00992173556867697,0,0,0,0,0,-0.0170512247213856,0.0215550633365568,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0815842288070517,0,0,0,0,0,0,0,0,0,0,0,0.0269896664242883,0.0272313432644258,0,0,0,0,0,0,0,0,0,0,0,0,0.07424880279791,0,0,0,0,0.0716833002260128,0,0,0.499066717186076,0,0,0,0.0896506168409654,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0.0341882164765429,0,0,0,0,0,0,0,0,0,0,0,0.109316835803654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366175914303289,0,0,0,0.0456681643915553,0,0,0,0,0,0,0.140607675030124,0,0,0,0,0,0,0,0,0.0164720649797807,0,0,0,-0.00365141807108595,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123956381935957,0,0,0,0,0,0,0,0,0,0.0493302926515495,0,0,0,0,0.178465604180172,-0.0178749098362657,0,-0.0415714024818498,0,0,0,0.0533165919374383,0,0,0,0,0.0180448128764849,0,0.0777597247690022,0,0.0502626148129653,0,0.00705168379142427,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.170219786600323,0,0,0,0,0,0,0,0,0,0,0.0137217795913638,0.0421986652964496,0,0.0105579883609765,0,0,0.0701491460596074,0,0,0,0,0.0957418205444728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151881081673625,0.14226548801999,0,0,0.199499590163371,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20113791785692,0,0.0332017208905908,0,0.14364301139465,0,0.0469225868783533,0.0897520622305728,0,0,0,0,0,0,0,0,0,0,0,0,0.180207823577896,0,0,0,0.0506063183160098,0,0,0,0,0.0834806796901754,0,0,0,-0.00167191976303185,0.0186786830423622,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803699956725968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298511999829512,0,0.240555849175035,0.101560269127877,0,0,0,0.0342669033241282,0,0.16663482837502,0,0,0,0.0592664275291526,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200469361653215,0,0,0,0,0.0829178233393311,0,0,0,-0.134269090657913,0,0,0,0,0,0,0,-0.0264750316336384,0,-0.0496770323426841,0,0.67357464817944,0,0,0,0,0,0.084887592312664,0,0,0,0,0,0,0,-0.022829752880627,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.309512930050965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545235220319351,-0.100509603461496,0,0.293023038694336,0.445251930191176,0,0,0.324198506820301,0,0,0,0.190666897514965,-0.126933829007739,0,0,0,0.0287102915349267,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247337597516281,0,0,0,-0.032108058440309,0.199563018752066,-0.0176550557064977,0.0494555737996173,0,0,0,0,0.202382350317493,0,0,0.182295203573016,0,0,0,0,0,-0.157316904537031,0,0,-0.0107900317034319,-0.0437203055145275,0.246366138665919,0,0,0,0,0,0,0,-0.0730241613131985,0.0100608015951897,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000424818872863034,0,0,0.169279424627611,0.0165574753658751,0.10266092519801,0.0206615688932225,0.0302823010466104,0,0.0176968975848277,0,0,0,0,0,0,0,0,0,0,0,0.264830147918189,0,0,0,0,0,0,0,0,0,0,0.107044117677663,0,0,0,0,0,-1.73472347597681e-18,0.0143656281033758,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0514644234813858,0,0.0598987206376745,0,0,0,0,0,0.119143127606894,0.190838888957871,0.0470721846420801,0.1462002682303,0,0,0,0,0,0,0,0.0939466647562197,0.0360611004804816,0,0,0,0,0,0,0,0,0,0,0,0,0.102394322864045,0,0,0,0,0,-0.01790334580307,0,0,0,0,0,0
X600578.SH,0,0,0,0,-0.0589568131661917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318899390948981,0.0842946722575176,0,0.104267643318888,0,0,0,0,0,0,0,0.0376005335488908,0,0,0,0,0,0.0558992537288175,0,0.0602468114491086,0.00915055562695755,0,0.0669531539739945,0,0.00740097938024977,0,0,0,0,0,-0.00659827132203098,-0.0154016964553249,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.12791772760542,0,0.0144994400104061,0,0.371991122287879,0,0,0,0.0910733545912822,0,0.152016313147416,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.00803002733497288,0,0.0240587559188718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0232112385434543,0,0,0,0,0,0.20654306429255,0,0,0,0,-0.188617512837352,0,0,0,0.0218472819496766,0.42629650814418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280893731590488,0,0,0,0,0,0,0,-0.230122205447093,0,0,0,0,0.109607284481864,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.136823415183228,0,0.243080380919246,0,0,0,0.11354426828423,0,0,0.0316379408584897,0,0.0211678524544455,0,0,0,0,0,0,0,0.00606162411228055,0,0,0,0,0,0.222525940186956,0,0,0.0340840323581902,0,0.0393571160060129,0,0,0,0,0,0,0,-0.000868586509598455,-1.0842021724855e-19,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16936241621547,0.102262164210397,0,0.183042025770176,8.67361737988404e-19,0.134158735732726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145576280064683,0,0,0.0265776236877861,0.0784610031196683,0,0,0,0,0,0,0.00171659074219713,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181447485720747,0,0,0.0392977740488562,0,0,0,0,0,0.00895320987936833,0,0,0,0.250310889344114,0,0,0,0,0,0,0.037115891052368,0,0,0.107734513697009,0,0,0.0732920603730091,0,0.153349254774608,0,0.0265693958436497,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0308606994596444,0,0.0655199888553134,0,0,0,0.193367395322065,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.101674793407639,0,0,0,0,0,0.0991092978409043,0,0,-0.0294425834982233,0,0.434375932943597,0,0,0,0,0,0,0,0.0283006381708171,0.00234600483343512,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.0704505645539022,0,0,0,0,0,0.215766342029796,0,0,0,0.235580134247326,0,0,0,-0.171624855754251,0.187611292533476,0,-0.0637858946080159,-0.261533729793178,0,0,0,0,0,0,0,0,0.0522721131601612,0.255874564868498,0,0,0,0,0.247492027782091,0,0.0602346913434572,0.0578523867902903,0,0,0,0.120707596643915,0,0,0,0,0,0,0.0344077724383815,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616252901855913,0,0,0,0,-0.032326991427994,0,0.0648179840549194,0,0,0,0,0,1.73472347597681e-18,0,0.126895279798385,0,0.147597177110142,0,0,0.205026694664094,0,0,0,0,0,0,0,0,0,0,0.176164287200345,0,0,0,0,0.0733219446738363,-0.0369846170774758,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.213015267779277,0,0,0,0,0,0,0,0.176011245225752,0,0.0224332785079497,0,0.0378611171103706,0.126393004032889,0.11572620522894,0,0.0191485872084366,0,0,0,0,0.0159476205359389,0,0.217403259901498,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.000917924783448698,0.0189869195042211,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198682345755485,0.157151094812404,0,0,0,0.125220897627182,0,0,0,0,0,0,0,0,0,0,-0.0561738435711472,0,0,0,0,0,0,0,0,0,0,0,0,0.10612883102318,0.0192909097350318,0,0,0,-0.00161542808496875,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.118941420895637,0,0.0387105562741195,0,-0.0777138802989139,0.0268936996282866,0,0,0,-0.0153424229073472,-0.0455910782971797,0.00801647029220025,0,0,0,0.0367236405950189,0,0,0,-0.155645090925403,-0.013539996564701,-0.0696858947309043,0.00219027315347415,0,0,0.101864534286947,0,0,0,0,0,0,0,0.0714764069682114,0,0,0.0854473954406818,0,0,1.0842021724855e-19,0,0,0,0.0301106359008947,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0931979524003538,0,0.290603248648324,0,0,0,0,0,0,0.1110274363163,-0.137275984267104,0.249473625250701,0,0,0,0,0,0,0,0,0,0,0.433785907567212,0,-0.205589020957195,-0.292648204353965,0,0,0.337501631868557,0,0,0,-0.323792210926182,0.108698172032891,0.0175155603363471,0,0,0,0,0.184056742708276,0,0,0,2.32209980640367,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911482575765314,0,0,0,0,0.0301558030746585,0,0,0,0,0,0,0,0,0,0,0.200408038992016,0,0.0412216101008116,0,-0.135449988759921,0,0,-0.230135505759211,0,0,0,0,0,0,-0.139329468556236,0,-0.78584496833774,0.466841888172104,0,0,0,0,2.53191216129416,0,0
RealEstate_excess,0,0,0.351040075380016,0,0,0,0.0547207783477394,0,0,0,0,0,0,0,0,0,-0.593579032551412,0,0,0,0.0573676108410903,0,0,0,0,0,0,0,0.0665578949362823,0,0,0,0,3.46944695195361e-18,0.114032289112807,0.00447188044269124,0,0,0,0,-0.112114799969964,0,0.189370613323763,0,-0.287244371821982,0,0,0,0.141417587921278,0,0.0669092436345294,0.00319050948107318,0,0.205761404772046,0,0,0,0
MKreturn,0,0,0,0,-0.0681354685692266,0,0,0,0,0,0,0,0.0338539938951729,0,0,0.00136594383662638,0,0,0,0.0789439133208426,0.0940882575730489,-0.170073790473545,-0.0684409496112478,0,0,0,0,0,0.104504960116126,0,0,0,-0.0958901856597766,-0.0543427692805166,0,0.0112196757608212,0,0,0,0,0,0,0.160358426286458,0,0,-0.261463938292241,0,0,0,0,0.0996148003253463,-0.028518579115873,0.438973540765049,0,0,0,0,0
MKvol,0,0,0,0,0.0075142950007971,0,0,0,0,0,0,0,-0.00260942207921724,0,0,0,0,0,1.0842021724855e-19,0,0,-0.00659614597234685,0,0.00532230349495661,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.00928011228788912,0.000341439097999751,0,-0.012614329502045,0,0.165858362290196,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00624556005670027,0,0,0,0,-0.00587060612283153,0,0,0,0,0,0,0,0,0,0,0,0,0.00143538440902069,0,0,0,0,0,0,0,0,0,0.0500412325159775,-0.00838054528821239,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0096251130354156,0,0,0,0,-0.00276457910288563,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0095599591318237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.59785205170825e-05,0,0,0,-0.00969221653994316,0,0,0,0.00225410611213456,0.00348410016706129,0,0,0,0.0546526942607521,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170591405229502,0,0,0,0,0,0
