,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X600886.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600188.SH,X600688.SH,X600352.SH,X600111.SH,X600801.SH,X600027.SH,X000723.SZ,X601992.SH,X600489.SH,X000786.SZ,X002271.SZ,X000898.SZ,X600176.SH,X600516.SH,X002460.SZ,X000709.SZ,X600299.SH,X601158.SH,X000883.SZ,X600426.SH,X002466.SZ,X000629.SZ,X600612.SH,X600219.SH,X000027.SZ,X000630.SZ,X002353.SZ,X600315.SH,X600583.SH,X000553.SZ,X601699.SH,X000401.SZ,X600021.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904450578359291,0.051371626399702,-0.00447395380555025,0,0,0.0171370680936289,0,0,0,0,0,0,0.0126388831708356,0.0321300028918467,0,0.0417019395099089,0,0,0,0.0171899485325079,0.0850529732734166,0,0,0,0,0.0523108926997595,0,0.0711597915407854,0,0,0,0,0,0,-0.0112244895368744,0.0175288662156689,0,0,0,0,0,0
X600028.SH,0,0,0.00196339428221487,0,0.0556619685829461,0,0,0,0,0,0,0,0,0,0,0,0.0700624122267976,0,0.0210450338813375,-0.0426993973373493,0,0,0,0.0838810456189576,0,0.0486429380149002,0,0,0,0,0,0,0.0460652481289277,0,0,0,-0.0155189059248134,0,0,0,0,0,0.0184802806384744,0,0,0,0,0,0,0,0,-0.0217370878946551,0.0194961797818359,0,0.0348444501315065,0,0,0,0
X601088.SH,0,0,0,0.134766877178529,0.0200904915107097,0,0,0,0,0,0,0,0,0,0,0,0.152724507033157,0,0.0461323242011053,-0.0582413541240884,0.0388575270903971,0,0,0,0,0,0.0643276303550144,0,0,0,0,0,0.0102935226663923,0,0.0992053926194982,0,0,0.0952722521196775,0,0,0,0,-0.139837560462331,0,0,0,0,0,0,0,0,0,0.0317196516014409,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482076732925238,0,0.407314227405484,0,0,0,0,0,0.27058375101281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361734309405331,0,0,0,-0.00319396103492054,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0147239377567891,0,0.379760667162955,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.230753893058207,0,0,0,0,0.0887670607030226,0,0.0775253192998627,0,0,0,0,0,0,0,0,0,0,-0.010469168342148,0,0,0,-0.084297742106668,0,0,0.158690437250706,0,0,0,0,0,0,0.0132411699239586,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.107216325404662,0,0,-0.144427253706818,0,0,0,0,0.205510322887531,0,0,0,0,0,0.0739575900874664,0,0,0,0.0144671177815202,0,0,0,0,0.00644088678519682,0,0,0,0,0.0477801988652507,0,0,0,-0.00848577661284833,0.0478632052203547,0,0,0,0,0,0,0,0.0773994468002544,0.0183848975401426,0,0,0,0,-0.00525684162946339,0,0,0,0,0.0183879839388914,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.273518621836234,0,0,0,0,0,0,0,-0.158173307519946,0,0,0,0.704653913192619,0,0,0,0,0,0,0,0,0,0.0691978895989707,0,-0.00571616818936754,0,0.0531009073143108,0,0.0479900963248914,0,-0.0334521813518772,-0.357323143073648,0,0,0,0,0,0,0,-0.0413776664137334,0.024656246684978,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.335653005207598,0,0,0,0,0,0,0,0,-0.0718411638139441,-0.0107625335936729,0,0.321873757592169,0,0,-0.0388459206498626,0.0813534437977385,0,0,0,-0.138778347980977,0,0,-0.0782754446616672,0,0,0,0,0,-0.0167770593503744,0,0,0,0,0,0,-0.0879544187054207,0,0.0861568922420018,0,0,0,-0.00507665567618726,0.00935335277944017,0,0,0,0.00358186447807112,0,0
X600010.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217649485990376,0,0,0.0988352578188723,0,0,0.0127758469927404,0,0.216822226679074,0,0.128047332476891,0,0,0,0,0,0,0,0,0,0,0.0299885856271086,0,0,0,0,0,0,0,0,0,0,0.011160476953692,0.00659607011591963,0,0,0,0,0,0
X600886.SH,0,0,0,0.0884569520347508,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387810994954979,0,0,0,0,0.0618139277585835,0,0,0.110340822628648,0,0,0,-0.22721277931218,0.453510255865369,0,0,0,0,0,0,0,0.10265807687532,0,0,0,6.19528307077833e-05,0.0463703309001121,0,0,0,0,0,0,0,0.0188401406128751,-0.0142696335109037,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.00227863299540643,0,0.139851975507548,0,0,0,0,0,0.0409490271468277,0,0,0.197892395814429,0,0.034028780086965,0,0,0.0438975106476407,0,0,0,0,0,0,0,0.0935113428519806,0,0,0,0,0.199527145886245,0,0,0,0,0.0197587270073835,0,0,0,0,0,0,0,0,0,0,0.00233922958203948,0,0,0,0,0.025214745875616,0,0
X601898.SH,0,0,0,0,0,0,-0.00586441464284247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739159169481682,0.119380603719706,0,0,0,0,0,0.0121741142013802,0.0616793170189094,0,0.00786725000146546,0,0.0064161711358787,0,0,0.248477289814052,0,0,0,0.115742792701163,0.0338566023015869,0,0,0,0,0,0,0.0108273061030488,0,0.0264529556189986,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0290014378947604,0,0,0,0,0,0,0.0826437754646521,0.0061362973860878,0.0346044534188322,0,0,0,0,0,0,0,0.15030105714424,0.17869135711993,0,0.0390451407889038,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.114679018025827,0,0,0,0,0,0,0,0.000882933313133377,-0.0141952443276325,0,0,0,0,0,0
