,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X600010.SH,X000708.SZ,X601600.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X600995.SH,X000786.SZ,X000807.SZ,X000629.SZ,X000408.SZ,X600160.SH,X000831.SZ,X600219.SH,X600489.SH,X000723.SZ,X600096.SH,X600378.SH,X000933.SZ,X002080.SZ,X600348.SH,X000630.SZ,X600157.SH,X300037.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.150190015672844,0,0,0,0,0,0,0,-0.0013668229549101,0,0.0233630534643178,-0.0320725562811486,0,0,0,0.103013957648196,0.0593830801730554,0,0.0538140666200577,0,0,0,0,0.0342031293505863,0.0242815285466085,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541979353293108,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.458726520922209,0,0,0,0.0206658931835597,0,0.0223436842743843,0,0,0,0,0.0508652494169723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528224278147097,0,0,0,-0.006869506181686,-0.0132679702286856,0,0,0,0,0,0,0,-0.147046851218724,-0.0339179896876182,0,0,0,0,0,0,0,-0.0400512356919264,0.027104979247734,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.114359093496432,0,0.07077346545053,0,0,0,0,0,0.00298042638915158,0.0317678391049566,0,0,0,0,0,0,0,0,0,0.0214291387510937,0,0.00958559334051389,0,0,0,0.0409609478694597,0,0,0.0167211033590649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311874609200346,-0.0122915093279375,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0326394192632953,0,0,0,0,-0.121821319291042,0.117887117343318,0,0.181627342360311,0,0,0.123015259254199,0,0.0273536595728543,0.136141188671419,0,0,0,0,0,0,0,0,0,0,0,0,0.172224118285657,0,-0.0551801441452811,0,0,0,0,0,0,0,0,0,-0.0432969988705891,0,0,0,0,0,0,0.0307062293938667,-0.02771705996836,0.109128949294434,0,0,0,0,0
X600188.SH,0,0.630772889367789,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.161047303946101,0,0,0,0,0,0,0,0,0.180776980845892,0,0.0706800949364728,0,0,0,0.0448282501339378,0,0,0,0.0142024226632316,0,0,0,0,0,0,0,0,0,0.0966030502710452,0,0.234784791223789,0.127540098666679,0,0,0,-0.0221928455409427,-0.0165939988270365,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.595106780415524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290279460728175,0,0,0.0164395335817331,0,0,-0.0309003391717538,0,0,0.0742711501913565,0,0,0,0,0,0,0,0,0,0.0486060461371018,0,0,0,0,0.0131023212348842,0.00285119668974431,-0.000544708501858781,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218854126178125,0,0,0,0.416047272145071,0,0,0,0,0,0.0404243679064872,0,0,0,0,0,0.0775849428751009,0,0,0,-0.026436883340746,0,0,0,0,-0.0144133078200281,0,0.130036344757661,0,0,0,0,0,0,0.07881975814402,-0.00726026693103374,-0.000143135507236807,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.963514895938592,0,0,0,0,0,-0.0608631136779915,0,0,0,0,0,0,-0.0834106971426137,0,0,0,0,-0.0345164975694341,0,0,0.0308309143471553,0,0,0,0,0,0,0,0.0347625160038802,0,0,0,0,0,0,0,0.0126354601701725,0,0,0,0,0,0,0,-0.0485511701274769,0,-0.00161050376181201,-0.0407580254138431,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.459731690886959,0,0,0,0,0,0,0.14688880043199,0,0,-0.00410336016113606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109985220463459,0,0,0,0,0,0,0,0,0,0.0172628760338006,1.73472347597681e-18,0,0,0,0,0.1219763598799,0,0.017191531581672,0.00606508109409833,-0.0150035848781607,0,0,0,0,0,0
X600019.SH,0,0,0.120942228978942,0,0,-0.0458147670843543,0.0264475977846194,0,0,0,0,0.0210240528249322,0,0,0,0,0,0.272318059862583,0.150200582275242,0,0,0,0,0,0,0.0809472870226636,0,0.032323550314705,0.0151933592518847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564160191938599,0,-0.000650490357369943,0,0,0.00594529637933732,-0.0228661585945103,0,0,0,0,0,0
