,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600352.SH,X600362.SH,X601991.SH,X000723.SZ,X600795.SH,X600688.SH,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X600489.SH,X600516.SH,X002271.SZ,X000786.SZ,X000898.SZ,X600176.SH,X600299.SH,X002460.SZ,X002466.SZ,X000709.SZ,X601158.SH,X600612.SH,X000883.SZ,X000629.SZ,X600219.SH,X600426.SH,X002353.SZ,X000630.SZ,X000027.SZ,X600583.SH,X000553.SZ,X000825.SZ,X601699.SH,X600985.SH,X000401.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148054141825358,0,0,0.0311577503129118,0,0.110377617099163,0,0,0,0,0,0.032391353980819,0,0,0,0.0184993888623836,0.0874323723376248,0.0149649061708178,0,0,0,0,0,0.0707793367544739,0,0.00544289555946291,0.0618629825058963,0,0,0.0364501592578641,0,0,0,0,0,0,0,-0.00727099561012576,0.00227354335595504,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0760897729827135,0,0,0,0,0,0,0,0,0.0613991198039578,0.0313832853170033,0,0,0.000785386041553421,0,0,-0.0315649243302938,0,0,0,0,0,0,0.0517772823312791,0,0,0.0579158627339781,0,0,0,0,0,0,0,0,0,0.0425080573395785,0,0,0,0,0,0,0,0,0,0,-0.0350900215330313,0.0347074902719086,0,0,0,0,0,0
X601088.SH,0,0,0,0.362074386477552,0,0,0,0,0,0,0,0,0,0.0484305788138191,0.0693383710334427,0,0,1.73472347597681e-18,0,0,-0.0154881496192762,0,0,0,-0.0180452443333645,0,0.0450782738118141,0,0,0,0,0,0,0,0,0,0.188996113826519,0,0.040394163892393,-0.0476951320841286,-0.0403000749093309,0,0,0,0.0276746895797701,0,0,0,0,0,0,0,0,0,0,0,-0.00583220212161593,0,0
X600585.SH,0,0,0,0,0,0,0.0412815065818304,0,0,0,0,0.0307029655966218,0,0,0.167447825068751,0.0511876513520172,0,-0.0474258441322486,0,0,0,0.38651737911273,-0.17204206531987,0,0,0,0.160221794897627,0,0,0,0,0,0,0,0,0,0,0.0186877287658301,0,0.012025322047152,0,0,0,0,0,0,0,0,0,0,0,-0.00704730203677947,0,0,0,0,0.0379202233437801,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907367249210628,0,0,0,0.0751058529344711,0,0,0,0,0,0,-0.0659001549173494,0.236597891047582,0,0,0,0,0,0.0576263219492663,0.0174219996585346,0,0,0,0.124856789336468,0,0,0.0184922259447325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.00051482427498264,0,0,0,0.0397633200995854,0,0,0,0.189458909657353,0,0.0751729557125373,0,0,0.0384944145201016,0,0,0,0,0,0,0,0,0,0,0.00899438693866468,0,0,0,-0.0613099569498144,0,0,0,0,0,0,0,0,0,0,0,0.175307788751248,0,0,0,0,0,0,-0.0133215010503714,0.0263475952373404,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0872624920561824,0,0,0,0,0,0,0,0,-0.291759652108611,0,0,0,0,0,0,0,0,-0.0833248500276833,0.144582013469734,0,0.613795715439945,0,0,0,0,0.0134637530820194,0,0,-0.0344938722292631,0,0,0.165531060049844,0,0,0,0,-0.0121700034411048,0,0,0,0,0,0,0,0,-0.368158817911405,0,-0.0548117391150985,0,0,0,0,0.108291599702146,0,0
X600011.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0376289972384239,0,0,0,0,0,-0.11779072627338,0.176614481834083,0.546794024009111,0.00896986278042148,0,0,0,0,0,0,0,0,0.0869904490489835,0,0.0688777607969503,-0.020876865488299,0,0,0,0,0.192839605407461,0,0,0,0,0,0,-0.112951737301681,0,0,0.0416793885976958,0.015531842653318,-0.029710528584967,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.0146244517868202,0,0,0.0302645375089848,0,0,0,0,0,0,0,0.116155532675459,0,0.114509007716974,0.0540140402316957,-0.00910738378404274,0,4.33680868994202e-19,0,0.0602587528926836,0,0,0,0,0.0228019171324456,0.0184914263178381,0,0,0,0,0,0,0,0,0,0,0,0,0.0216894564051918,0.0733467368508369,0,0.161414406207487,0,0,0,0.00471994963171509,-2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131288062540952,0.0172775446397827,0,0,0.0695340383420992,0,0,0,0,0,0.126725935835397,0,0.00720189564922911,0,0,0,0,0.0112061328070163,0.0515173482842281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264149181036463,0,0,0,0,0,0.040251629472346,-0.0284872100087048,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0315295742927498,0,0,0,0,0,0.031569029898448,0,0,0,0,0.181467719179648,0,0,0.0208181856055127,0,0,0,0,0,0.0325912418426764,0,0,0,0,0.130892421072971,0,0,0,0,0,0.017975358523343,0,0,-8.67361737988404e-19,0,0.0368529567075859,0,0,0,0,0.0993295513696185,0,0,0,0,0.0229110352608115,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672118404204269,0,0,0.102853213323057,0,0,0.0784113736528132,0,0,0,0,-0.31092062428784,0,0.0478563631478012,0,0,0,0,0.211687388182582,0,0,0,0,-0.0766567404457553,0,0.208195393804108,0,0,0,0,0,0,0,0,0,0.0788997257341248,0,0.00364092893620087,-0.00820033961531695,0,0,0,0.0155998817184553,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.160448602366232,0,0.121663361268534,0,0,0,0,0,0,0.0381153436150783,0,0,0,0,0,0,0,0,0.12093489923729,0,0,0,0,0.0277060822069152,0,0,0,-0.0500200602698025,0,0,0,0,0,0,0,0,0,0,0,0.016763641601573,0.0468732013529648,0.135236543848,0,-0.00702571495791069,0,0,0,0,0.0382326106629495,0,0
X600188.SH,0,0,0.262214385436452,0,0,0,-0.124770673821789,0,0,0,0,0,0,0,0,0,0,0.0045052921592328,0,0,0,0,0,0.196551982346531,0,0,0,0,0.0710462974882221,0,0.118624979039001,0.0756812135110151,0,0,0,0,0,0,0,0,-0.0195013373019062,0,0.172661686355055,0,0,0,0,0,0,0,0,0,0.00669579661399928,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342500597224739,0,0,0,0.121871722717262,0,0,-0.0714444543226137,0.0464284686939829,0,0,0,0,0.237548046115672,0,0,0,0,0,0,0.18408030971925,0,0.0410115692286947,0,0,-0.333254349278681,0,0,0,0,0.266004705632808,0,0,0,0,0,0,0,0,-0.0180733923757811,0,0
