,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X000708.SZ,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X601992.SH,X600111.SH,X600027.SH,X000723.SZ,X002271.SZ,X000786.SZ,X600516.SH,X600489.SH,X002353.SZ,X600176.SH,X600299.SH,X000898.SZ,X002466.SZ,X002460.SZ,X601158.SH,X600612.SH,X000709.SZ,X600426.SH,X000883.SZ,X600219.SH,X600583.SH,X000629.SZ,X000027.SZ,X600315.SH,X000792.SZ,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000144663319000059,0,0,0,0,0,0,0.0924983541192717,0,0,0.0926778010321532,0.0454319466470751,0.122447982935043,0.0342769893077219,0,0,0,0,0,0,0,0,0.0373437203246519,0,0,0,0,0,0,0,0,0.167689382080027,0.0394373792497247,-0.00772461997828785,0,0,0.113436846780405,0,0,0,0.0282756730668369,0,0,0,-0.00856092707010796,0,0
X600886.SH,0,0,0,0,0,0,-0.0983625410631064,0.0734489390994638,0,0,0,0,0,0,0.12638277143795,0,0,0,0,0,0,0,0.118666764976449,0,0.016629012429716,0,0.0124321621454873,-0.196182574046569,0,0,0,0,0,0.0863051445604643,0,0,0,0,0,0,0,0,0,0.0582318121704904,0.0901075859345423,0,0,0,8.67361737988404e-19,0,0,0.0142307277572488,0,0,0,0,0.10631445192952,0,0
X600660.SH,0,0,0,0.00616770604488747,0,0,0,0,0.021179376994166,0,0.184769170578604,0,0,0,0,0.00441266881438377,0,0,-0.0323753691519701,0,0,0,0,0,0.00940456756887728,0.14139754599338,0.0681699065881026,0.0694180984646589,0,0,0,0,0,0,0,0,-0.0793204229567041,0,0,0.0681778202404319,0,0,0,0.106184985029671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.136246830363762,0,0,0.114046104509739,0,0,0,0,0.100318236062923,0,0,0,0,0,0,0.238637882711684,0,0,0.0363461225654258,0,0,0,0,-0.0227976980363637,0,0.0270260403903532,0.169357496498389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223145317420803,0.147552862683195,0.130111173540216,0,0,0,0,0,0.00780279350195083,0,0
X000708.SZ,0,0,0.384556501434835,0,0.071111710050702,0,0.217411479827404,0,0,0,0,0.139609555188916,0,0.325995655724077,0,0,0,0,0.0533802324536166,0,0.0883587243949024,0,0,0,-0.0126430350659861,0.0125250000558913,-0.0638510167222702,0.0895199268010131,0,0,0,0,0,-0.00939046291133687,-0.0758201017869338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243068628888394,0,0,0,0,0.0272029462275452,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0373950220845198,0,0,0.0672588890123512,0,0,0,0,0,0,0,0,0.0709500664358199,0,0,0.0277383658807441,0.126702910456482,0,0.0848070163558813,0.147122181401778,0,0,0,0,0,0,0,0,0,-0.0544429315275613,0,0,0,0,0,0,0,0,0,0,0.0324286659181471,0,-0.00445786974262126,0,0,0,0,-0.012785787637906,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681217107604778,0,0.0228733181273941,0,0.202621766268917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667970665003281,0,0.0591866973198422,0.0454975194496734,0.186263130812127,0,0.0158051437026852,0,0,0,0,0.0139662413241463,0,0
X600795.SH,0,0,0,0,0.019097647287005,0,-0.0167185422598667,0,0,0,0,0,0,0,0.0215828573632191,0,0,0,0,0,0,0,0,0,0.0389521844937731,-0.0165170724437273,0,0.0154282958325204,0,0.0372729311083207,0,0,0,0.0347010012979487,0,0,0.057758604054954,0,0,0,0,0,0,0,0,0,0,0.131730288636984,0,0,0,2.16840434497101e-19,0,0,0,0,-0.000583303564426555,0,0
X600352.SH,0,0,0,0,0.151790908073409,0,0,0,0,0.103313135274883,0,0,0,-3.46944695195361e-18,0.0586847493226542,-0.0287357075300102,0,0,0,0,0,0,0,0,0.209778948981363,0,0,0,0,0.13922075332212,0,0.233805053831466,0,0,0.0670185538432185,0,0,0,0.0211161804249526,0,0,0,0,-0.142862791590367,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134690971535122,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.153185014918974,0,0,0.00549868153930486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293782877900333,0,0,0,0,0.439535658143556,0,0.0945849886143917,0,0,0,0,0,0,0.0816594790798786,0,0,0,0,0,0,0,0,0,0.0101896471933756,0.0345026799159669,0,0,0,-0.00463304830471988,0,0
X600801.SH,0,0,0,0.688706641098992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0821553401541995,0.00545834341309681,-0.0481101845347489,0,0,-0.00423109153538547,0,0.131092842470508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106305876074709,0,0,0,-0.0117957977500848,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939377971409116,0,0,0,0,0,0,0,0,0,0,0.111810393669912,0.158699447157877,0,0.100613623692489,0,0,0,0.0340662533045966,0,0,0,0,0,0,0.0125287040287903,0,0,0.0188495724781527,0,0,0.0538805732834877,-0.00440035560577284,0.277594752699913,0,3.46944695195361e-18,0.0670165286162843,0,0,0,0,0,0,0.000428326242189478,0,0
X600111.SH,0,0,0,0,0,0,0.271963205046696,0,0,0,0,0.0951441034170082,0,0,0.0129330504928444,0,0,0,0,0,0,0,0,0,0,0,0.0980918731141048,0.107983290777574,0,0,0,0,0,0,0.070271902637109,0,-0.125765038013905,0,-0.116005618111282,0,0,-0.0242288667797742,0,0,0,0.0345817185181621,0,0,0,0,0,-0.0759724251323695,-8.67361737988404e-19,0,0,0,-0.114651842797476,0,0
X600027.SH,0,0,0,0,-0.0947575504068561,0,0,0.486380421962737,0,-0.0751066757440449,0,0,0,0,0,0,0,0,0,0,0,0,0.0927741080189268,0,0.121444615270567,0.0964589807962596,0,0,0,0,0,0,0,0,0.0266412713928487,0,-0.0296140781836305,0,0.0205831460177715,0,0,0,0,0,0,-0.0502318902475317,0,0,0,0,0,0.00952050068010794,0,0,0,0,0.0391480518701799,0,0
X000723.SZ,0,0.650742268623212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632421443005967,0,0,0,0,0,0,0,0,0.592442316602307,0,0.0032687729783183,0.227840392916788,0.224589995960902,0,0.116917094952194,0,0,0.199295465058439,0,-0.191593557695371,0,0,0,0,0,0,0,0,0,0,0.347653494411055,0,0,0.0528042041173303,0,0,0,0.0918873387366721,0,0
X002271.SZ,0,0,0,0.0640600143711465,0,0,0,0,0,0,0,0,0,0.138437179857212,0,0.152326481942324,0,0,0,0,0.364057959163921,0.261247937444555,0.164599900633993,0,0,0,0,0,0,0,0,0,0,-0.105916419223692,0,0,-0.199482599026229,0,0,0,0,0,-0.12012736287859,0,-0.173981572229591,0,0,0,0,0,0,0.023212846835504,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.0791715048143091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16901705961221,0,0,-0.00836883090412298,-0.0104961550483377,0,0,0,0,-0.00930353636169021,0,-0.0402924029351191,0,0.0865474847050577,0,0,0,0,0,0,0,0,0,0,-0.03098100059443,0.128622556016807,0,0,0,0,0,-8.67361737988404e-19,-0.0047863803138887,0,0,0,0.0183090754634324,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769877006075072,0,0,0.0668564998669545,0,0.0416430100137855,0,0,0,0.0176669209538488,0,0,0,0.209406561124009,0,-0.0528559756347862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507855157553343,0,0,0,0.0208337805860435,0,0
X600489.SH,0,0,0,0,0,0,0.506741939743823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00566326823002291,-6.93889390390723e-18,0.0249578393107412,0,-0.033424339052246,0,-0.0844011746349234,0,0,0,-0.0659184924385877,0,0,0.185440400963871,0,0,0,0,0,0,0,-0.051372650589174,0,0,0,0.316706373080657,0,0,0,0,0,0,0,-0.0556373936076331,0,0
X002353.SZ,0,0,0,0,0,0,0,0.216694983655678,0,0,0,0,0,0,0,0,0,0,0.309925432335777,0,0,0,-0.0631072010019922,0,-0.0667430580113589,0,0,0,0,0,0,0,0,0,0.0788971349120276,0,0,0,0.0161409051432102,0,0,0,0,-0.071673849510866,0,-0.0784044663732266,0,0,0,0,0,0,-0.0388293737085988,0,0,0,0.0169954023495352,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123067811744865,0.234470600561577,0.128673312727705,0.0613162882229044,0,0,0,0,0,0.0361211648747389,0,0,-0.0863853633198089,0,-0.0644522231775954,0,0,0,0,0,0.0893615753407855,0,0,0,0,0,0,0.0163560818533516,0.00517305977876537,0,0,0,0,0,0
X600299.SH,0,0,0,-0.063497964641097,0,0,0,0,0,0,0,0,0,0.154752465685648,-0.0238243096849722,0,0,0,0.0843395510278634,0,0,0,-0.0853743063593165,0,0.0203826314499858,0,0,0.157977366541928,-0.135508384769056,0,0.181251325937869,0,0,0.0401705256690768,0,0,0.220098353421495,0,0,0,0,0,0,0,0,0,0,0,0,0.0450887181135024,0,-0.00980078254799172,0,0,0,0,-0.0101778645651777,0,0
X000898.SZ,0,0,0,0,0,0,-0.0786515303652971,0,0,0,0,0,0,0.20664488525614,0,0,0,0,0,0.0279386402072846,0,0,0,0,0.174907127298403,0,0,0.0447881162134166,0,0.0145659068176667,0,0.0345509635957997,0,0.00229301774568445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071785327022121,0,0,0,0,0.0394416302789058,0,0,0,-0.0180356355271994,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00948281892907956,-0.103357812925476,0,0,0.0658677100165335,0,0,0,0,0,0,0.0592115773757137,0,0.162169575211532,0,-0.0355316422006451,0.120660372422815,0,0,0,-0.101885131413767,0,0,0.503936478469566,0,-0.0169166305401892,0,0.0146550976602478,0,0,0,0,0,0.165697900861588,-0.209324474380371,0,0,0,0,0,-0.0640965915386873,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0101237928866626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791553692457597,0.0364742709037123,0.061065463657774,0,0,0.272566088812133,0,0.0981164931349149,0,0,0,0.493224845650303,0,0,0,0,-0.0431884598822563,0,0,0,0,0,0.0287063858874815,0,0,0,0,0,0,0.0163140093761881,0,0,0,0,0.0141687090383874,0,0
X601158.SH,0,0,0,0,0,0,0,0.0527139968902199,0,0,0,0,0,0,0,0,0,0,0,0.109774272760499,0,0.0739308689453684,0,0,0,0.0142166932589761,0,0,0,0.0242458998321689,0,0.0772825832143355,0,0,0,0,0,0,0,0.0751179282612226,0,0,0,0,0,0,0,0.0975979609866803,0,0,0,0.0157976553903211,0,0,0,0,0.00635752205214854,0,0
X600612.SH,0,0,0,0,0.0413407206072263,0,0.233062504547457,0,0,0.0254958423517624,0,0,-0.371608872290984,0,0,0,0,0,0,0,0,0,-0.137073243838772,0,0,0,0,0,0.505769378406019,0.114557542081865,0,0.00242939025136122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113977286369482,0.247595585812745,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0443328372962212,0,0,0,0,0,0,0,0,0,0.0270606978753691,0,0.123582716227857,0,0,0.0525554573943718,0,0,0.0351614890891113,0,0,0,0,0,0.0080250824684244,0.0321614663978397,0,0,0,0,0,0,0,0,0,0,0.004811259095046,0,0.0302387573919002,0,0.100784328191528,0,0,0,0,0,0,-0.034534040726299,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740263048852937,0,0,0,0.243453718084964,0,0,0,0,0,0,0.160846336013153,0,0,0,0.171643516768741,0,0,0,0.0292878098990661,0.151034911008523,0,-0.182781234227511,0,0,0,0,0.437438590556459,0.037095362612002,0,0,-0.0593602836148729,0,0,-0.22591110262322,-0.288772961574375,0,0,0.0601775109627778,0.0930568654901668,0.035024874871807,0,0.0779513294767269,0,0
X000883.SZ,0,0,0.0333080431008301,0,0,0,-0.0512319577335741,0,0,-0.0660210028294511,0,0,0,0,0,0,0,0,0,0,0.141031579135815,0,0,0.210829496207413,0.00590784782654569,0.018988151747682,0.050942568541707,0.0651820076777612,0,0.0130674010521818,0,0,0,0,0.0726677136399684,0,0,0,0,0,0,0,0,0.0938372388684526,0,0,0.113345046789825,0,0,0,0,-0.00611365231322604,0,0,0,0,-0.00259430710711974,0,0
X600219.SH,0,0,0,0,0,0,0.0173038179058509,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126790313495107,0,0,0,0,0.0429831995752264,0.00578845002813714,0.123440642883998,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363168876435037,0,0,0.0729947978471422,0.0670961946053156,0,0,0.0126448705999936,0,0,0,-0.00262873273658378,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275088421152321,0,0,0.0499094954938511,0,0.0590679842446372,0.0848771670607635,0,0,0,0.137963583698981,-0.181541423635886,0,0,0,0,0,0,0,0.176122221525841,0,0,0,0,0,0,0.157434342780808,0,0,0,0,0,0.0279823641593713,0,0,0,0,-0.0030014041794739,0,0
X000629.SZ,0,0,0,0,0,0.0710350623538508,1.73472347597681e-18,0,0.125294356571251,0,0,-0.0259140546142131,0,0,-0.0310056264766086,0,0,0,0,0,0,0,0,0,0,0,0,0.150764384927896,0.0560713351348377,-0.0116935521521988,0,0.108659954181423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786646145066061,0,0,0,0,-0.0577102494541034,-0.000677041437227857,-0.0523471116552691,0,0,0,0,0,0
X000027.SZ,0,0,0.29346900028914,0,0,0,0,0,0,0,0,0.00931933031080002,0,0,-0.0151597391638803,0,0,0,0,0.0507570254105298,0,0,0,0,0.0303273980075896,0.0319085798562816,0,0,0,-0.0169771130726673,0,0.0972301474773871,0,0.0112578638500856,0,0,0,0,0,0,0,0.126199436183194,0,0,0,0,0,0,0.1827014802523,0,0,0.022799023642087,0,0,0,0,-0.0290184298327312,0,0
X600315.SH,0,0,0,0,0,0,-0.255738661377067,-0.066824230265097,0,0.157596168298767,0.150860634421795,0.3206570812467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263220610361251,-0.267007540810236,-0.0626254327628249,0,0.102719274996723,0.10670389797861,0,0,0,0.156039038033575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244308949296858,0,0,0,0,0.0146979261676624,0,0
X000792.SZ,0,0,0,0,0,0,0.0366086201825122,0,0,-0.181966250264215,0,0,0,0,0.0969821365340412,0,0,0,0,0,0,0,0,0,0,0.0846020642574445,0.48629928442865,0,0,0,0,0,0,0,0.0992407926129746,0,0,0,0,0,0,0,0.727350238471786,0.0316320065833656,0,0,0,0,0,0,0,-0.0988564171885702,0.188577246259489,0,0,0,0.107735657953949,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297954880702897,0,0,0,0,0.0285667694658565,0,0,0.102938959528624,0,0,0.0288150412530029,0,0,0,0,0,0,0.0169820281375656,0,0,0,4.33680868994202e-19,0,0,0.185505440417442,0,0.0412989536326462,0,0,0,0,0.179358024673067,0,0,0,0.00364530189091553,0,0,0,-0.00582593635830101,0,0
X000553.SZ,0,0,0,0,3.46944695195361e-18,0,-0.0449203723999146,0,0,0,0,0,0,0.0124241244811682,0,0,0,0,0,0.265784932525304,0,0.177246175407731,0,0,0.0332190356051887,0,0.0992894937211609,0.0968450351619965,-0.0258990645477417,0.0602106104115741,0.00837378107579448,0.038167978327523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862688746442013,0,0,0,0,0.00403639694480892,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.149990119068549,0,0.11861884593253,0,0,-0.0301978408957502,0,0,0,0.213055143298009,0,0,0,0.0180587769029433,0,0.0662342481159177,0,0,0,0,0.00565508926877915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40679833233437,0,-0.0565958839683821,0,0,0,0,0,0,0,-0.029965554766267,0,0,-0.0455513985131549,0,0
X000825.SZ,0,0,0,0,0,0,0.00434715557083337,0,0,0,0,0,0,0.173557762798324,0,0,0,0,0,0,0,0.183479291070671,0,0,0.0862488297079945,0,-0.0161091549889497,8.67361737988404e-19,0,0,0,0.0974775076256833,0,0.0790809252987254,0,0,0,0,0,0,0,0,0,0,0,0.0148168512532618,0,0,0,0,0,0,0.0186893012341395,0,0,0,-0.0167015515754705,0,0
Change_TY3M,0,0,-0.204727108939059,0,0.147831548045838,0,-0.091017690740803,0,0,0,0,-0.130417268121924,0,0.0317231885466809,-0.0749106282911911,0,0,0,0,0,0,0,0,0.0421940926957584,0,0,0,0,0,-0.153830776538564,0,0,0,0,0.0134781271009989,0,0,0,-0.0555467957507197,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0384764780358048,0,0,0,0.0517082397435396,0,0
Slope,0,0,-0.0802121110565004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2411812350432,0,0,0,0,-0.537784105691193,-0.189987750390164,0,-0.318295967404265,0.299838388678124,0,0,0,-0.405168428695961,0,0,0.0531650718323693,0,0.417052397303133,0,0,0,0,0,0,0,0,-0.0517781509597573,0,0,0,0,0.16584369277322,0,1.42781964256211,0,0,0,0.350090435392755,0,0
TED,0,0,0,0,0,0,0,0.259200263810028,0,0,0,0,0,0,0,0,0,0,-0.0401398467526422,0,0,0,-0.0865901615036245,0,-0.0558302997672782,0.146803635999223,0,0,0,0.233620553233316,0,0,0,-0.313598617371877,0,0,0.0962017834074828,0,0,0,0,0,0,0,-0.0197730871236945,0.116813543532496,0,0,0,0,-0.347579568521148,0.553614858233296,0,0,0,0,-0.254203599632659,0,0
RealEstate_excess,0,0,0,0,0.03762669362466,0.0551806109816317,0,0,0,0,0,0,-0.0680115837904993,-0.0257451028570968,0.09183484889037,0,0,0,0,0,0,0,0,0,0,0.00963892674767855,0,0,0.0783240423582712,-0.0898365808411632,0.127711551950709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501397149888027,0,0,0,-0.134342621548252,0,0,-0.00955957419878754,0,0,0,0,-0.0249017140219744,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0760696718123029,0,0,0,0,0,0,0,0,0,0,0,0,0.0181816944032586,0,0.122970253183439,0,-0.0370126880887178,0,0,0.0222713154297496,0,0,0,0,-3.46944695195361e-18,0,0.0800056323908627,0,0,0.0904920930303417,0,0,0,0.0208908358381593,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0113172759176175,0,0
MKvol,0,0,0,0,0,0,0,0.000457832092403249,0,0,0,0,0,0,0.00108396089466659,0,0,0,0,0,0,0,0,0,0,0,-0.00540096473281752,0,0,0,0,0,0,0,-8.77205349972868e-05,0,0,0,0,0,0,0,0,-0.00143579033038053,0,-0.00259736625134902,0,0,-0.0109950618810128,0,0,0.000346640095688538,0,0,0,0,0.00933525630669367,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0754043718633421,0,0,0,0,0,-0.0284057273633009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232676388603423,0,-0.0977755554982446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152542806701974,0,0,0,-0.160954525635744,0,-0.0984511393933682,-0.167574340531638,0,0,0,0,0,1.45517465676572
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00126427115549235,0.0114240563187372,0,-0.00284978624600837,-0.00568857017209893,0.00600677055043536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00421204343067589,0,0,0,0,0.0103098009744123,0.00225267623216564,0,0,0,0,-0.0292409363053854,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914463635803498,-0.00914983102658176,0,0.0142647785102728,0,0,-0.0166177606920222,0,0,0,0,0,0,0.0097981333040727,0,0,0,0,-0.00368245528593903,-0.000369409778475408,-0.0199289766382347,0,0,0,0,0,-0.00801396665617272,-0.007559894799192,0,0,0,0.120633526313856,0,0
