,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X600547.SH,X601991.SH,X600795.SH,X600309.SH,X600362.SH,X600660.SH,X600188.SH,X600886.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X600489.SH,X600339.SH,X000898.SZ,X000959.SZ,X002466.SZ,X000709.SZ,X600299.SH,X601158.SH,X000408.SZ,X000792.SZ,X000630.SZ,X600583.SH,X000883.SZ,X600352.SH,X600219.SH,X000539.SZ,X000983.SZ,X002092.SZ,X000723.SZ,X000027.SZ,X000825.SZ,X002460.SZ,X600176.SH,X600578.SH,X600098.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.231606157253297,0,0.0379338358184366,0.0556275408385425,0,0,0,0,0.0147898661727659,0,0,-0.0307736763294565,0,0,0,0.0238117976593091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308802899469337,-0.0688633829739798,4.33680868994202e-19,0,0.0308153346951908,0.107872005790427,0,-0.00563319430542904,-0.000179121836262202,0,0,0,0,0,0
X600028.SH,0.0495802275311711,0,0,0,0.00746313681166861,0,0,0,0.0603920403382419,0,0.287662992545322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479660714931705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037202275750295,0,-0.0125042564217488,0,0,0,0,0.0723272358379667,0,0.00313221829733211,0.00353921330850312,0,0,0,0,0,0
X601088.SH,0,0,0,0.0119802701488172,0,0.178197597332537,0,0.0997598828408038,0,0,0,0,0,0,0,0,0,0.0678912244552774,0,0,0,0,0,0,0,0.106680571360954,0,0,0.0514776910636251,0,0,0,0,0,0,0,0,0,0,0.104103276730315,0,-0.00469759291286265,0,0,0,0,0,0,0,0,-0.00646020973883267,0.00217114805020375,0,0,0,0,0,0
X600019.SH,0,0,0.00548949405005739,0,0,0,0.236271025882492,0,0,0,-0.107794473797217,0,0,0,0,0,0,0,0,-0.0678065430637505,0,0,0,0,-0.057509773012909,0.279222549640877,0,0,0,0,-0.188367010653288,0,0,-0.081328699148199,0,0,0,0,0,0,0,0,0,-0.0553028973276959,-0.0695207528469908,0,0,0.0482454386823616,-0.0691271107612166,0.221889689057378,0.0337319210906264,-0.0205250316824371,0.325022666823651,0,0,0,0,0
X600585.SH,0,0,0.045209106028874,0,0,0,0,0,0,0.330186206880409,0,0,0,0,0.0714359873125895,0.0110379071022165,0,0.162838995809414,0,0.198437316493419,0,0,0,0,0,0,-0.191005755529683,0,0,0,0,-0.289333294728703,0,0,0,0,0,0,0,0,0,-0.130379018780693,0,0,0,0,0,0,0,0,0,-0.00105348391568221,0,0,0,0,0,0
X600011.SH,0,0,0.0294401414901401,0,0.00866642110980491,0,0,0,0,-0.0249472941752587,0,-0.206485744097884,0,0,0.08704971418909,0,0,0,0,0,0.359196884651618,0,0,-0.0133483077969366,0,0,0,0,0,0,0,0,0,0,0,0,0.114910554680148,0,0,0,0,0.0187354020938962,0,0,0,0,0,0,0,-0.0744878590661535,0.048448166461672,-0.0211629292386679,0,0,0,0.0796294424759883,0,0
X600010.SH,0,0,0,0.0709303663232422,0,0,0,0,-0.047483744313368,0.0665163548478421,0,0,0.0932242562098918,0,0,0.000588831719238942,0.0782615190669617,0,0,0,0,0,0,0,0,0.192648003256857,0,0,0,0.0834307201863404,0,0,0,0,0,0,0,0.0686296984845342,0,0,0.112006540189548,0.00779543580185391,0,0,0,0,0,0,0.00404644599723014,0,0,-0.00533298488175884,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.0416136327458743,0,0,0,0,0,0,0,0,0.00553287956347681,0.331469183950529,0,0,0,0,0.27337512706462,0,0,0,-0.010545356068911,0,0.0522880292349288,0,0,0,0,-0.00408971881066892,-0.00301519649317939,0,0,0,0,0,0
X300072.SZ,0.00448431481772886,0.0438854235178498,0,0,0,0,0,0,0,0,0,0,0,0,0.00757784959947679,0,0.0270584387153558,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.102400574870112,0,0,0,0,0.161378909418636,0,0,0,0,0,0,0,0,0,0,0,-0.00408187107250717,0,0,0,0,0,0,0.0953028171687883,-0.00936458830748781,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0283337024699966,0,0,0,0,0,0,0,0,0,0,0.127646892707985,0,0.125708242140805,0,0,0,0,0,0,-0.0497303148198015,0,0,0.088081490389345,0,0,0,0,0,0,0,0,0,0.412422148660347,0,0,0.0429866381873419,-0.00211075727479199,0,-0.0729183964494399,-0.0445779266141581,0.117269712326835,0,0,0,0,0.00211363198269713,-0.00764613708610145,0,0,0,0,0,0
X600688.SH,0.0823239436274808,0.424358383918599,0,0,0,0,0,0,0,0,0,0,0,0,0.143643362373279,0,0,0,0.051898643156134,0,0,0,0,-0.0334220824000431,0,-0.0520095124594753,0,0,0,0,0,0,0,0,0,0.0502483585353059,0,0,0,0,0,0,0,0,-0.111531395322524,0,0,-0.0125191315307043,0,0,0,0.000676793582225788,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188906787454562,0,0,-0.00380494430658599,0,0,0,0.00944420903260811,0,0,0,0.651713830167986,0,0,-0.0922621823534751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865441710677418,0,0.0157102538721513,-0.0556606620946214,0,0,-0.0236526729931886,-0.0128073940902338,0,0.00171849757227585,0.000299245817714044,0,0,0,0,0,0
X601991.SH,0,0,0,-0.295080446510092,-0.0950707446047879,0,0.30071294286915,0,-0.0624069664048802,0,0,0,0,0,0,0,0,0,0,0,0,0.0557272242228684,0,0,0.0820408570553205,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.140021592470425,0,0.109866192286441,0.114242441826098,0,0,-0.0221621927247173,0,0,0.0351121606787697,-0.0191992089682562,-0.0372949845652487,0,0,0,0,0
X600795.SH,0,0,0,0.0330703341063042,0,0,0,0,0.063863717961146,4.33680868994202e-19,0,0,0,0,0,0,0,0.0184067849581197,0,0.000284238508337962,0.159812759675507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562973615411865,0,0,0,0,0.0284199635048621,0.0238937758180313,-0.00890457666710758,0,0,0,0,0,0,0.0962555177958209,0,0.00284805161445637,0.000701722048990109,0,0,0,0,0,0
X600309.SH,0,0,0,-0.0847231069472665,0,0,0,0,0.0386693003317599,-0.079867033690922,0,-0.184944591302728,0,0,0,0,0,0,0,0.219687952686144,0,0,0,0,0,0.00949238248233494,0,0,0,0,0.131890647754173,0,0,0,0.395699022380689,0,0.347108022123363,0,0,0,0,0,0,-0.109948872047007,0,0,0,0,0,0,-0.0169595701772706,-0.00413020304736947,0.0785669614831671,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,-0.00852542652608217,0.307694036639971,0,0,-0.109493851532488,0,0,0,0,0,0,-0.0327153353282587,0,0,0,0,-0.0927498586555061,0,0.00462618790105709,0,0,0,0,0,0,0.707095613297682,0,0,0,0.0268474088585629,0,0,0,0,0,0.0744121616802649,0.0232268385481708,0,0,0,0,0.0621700846735524,-0.00724240899713402,0.00552522736966025,0,0,0,0,0,0
X600660.SH,0,0,0,-1.73472347597681e-18,0,0,0,0.16686475127513,0,0,0,0,0,0,0.247709369440825,0,0,0.012816902432663,0,0,0.126837156087934,0,0,0,0,0,0,0,0,0,0,-0.318142141087154,0,0,0,0,0,0,0,0,0,0,0,0.019443524340462,0.0496631770832253,0,0,-0.073993981530616,0.160093626259834,0,0.00340184305976046,0.00494964333461115,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0150703542526382,-0.00314394859661795,0,0,0,0,0.0318563192058899,0,0,0,0,0.0540180882972514,0,0,0,0,0,0.0715316188948525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544646434930827,0,0,0,0,0.00646743634789844,0,0,0,-0.187446655372743,0,0.00271362210174076,-2.71050543121376e-20,0,0,0,0,0,0
X600886.SH,0,0,0.210167151459044,0,-0.161221858881307,0,0,0,-0.00622447080580241,0,0,0,0,-6.93889390390723e-18,0.0372778797374693,0,0,0.056295713233872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486711936786053,0,0,0,0,0,0,0,-0.106971883302724,0,0,0.00669670788883679,0.0487196263104119,0,0.0964267065910607,-0.100050487289153,0,0,0.0395418712382635,-0.0157808006037378,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0676578759313459,0,0,0,0,0.105203305702042,0,0,0,0,0,0.113676745902762,0,0,0,0,0,0,0,0,0,0.0361291843306111,0.080518027687236,0,0,0.454023049381961,0,0,0.157109815773701,0,0.056792782806053,0,0,0,0,0,0,0,0,0,0.0854738153835699,-0.0398535320095044,0,0,0.0529134974709251,0,0,0,-0.00463093225948715,0,0,0,0,0,0
