,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600188.SH,X600019.SH,X600011.SH,X002460.SZ,X000792.SZ,X002466.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X000877.SZ,X600886.SH,X002271.SZ,X600426.SH,X600795.SH,X600362.SH,X600176.SH,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X000983.SZ,X600489.SH,X000786.SZ,X600160.SH,X600995.SH,X000807.SZ,X000629.SZ,X600378.SH,X000408.SZ,X600219.SH,X002080.SZ,X000933.SZ,X600096.SH,X000932.SZ,X000723.SZ,X600688.SH,X600157.SH,X600801.SH,X300037.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,-0.108944294963003,0,0.00907112599274105,0.525419732511288,0,0,0,0,0.00351790904839477,0.0321547903973026,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0686003863115882,0,0,0,0,0.0898673661980249,0,0.078454461293959,0,0.148926061746809,0,0,0,0,0,0,0,-0.121458532962509,0.0170197614746829,0,-0.0693573341159615,-0.0216688163831701,0.0401500733914754,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.38412743014889,0,0,0,0,0,0,0,0.0217568760596856,0,0,0,0,0,0,0,0,0,0,0,0,0.0575215502451405,0.0311505596954986,0,0.0260013503397648,0.127744104032375,0,0,0,0,0,0.170743004963187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290826518910869,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.110375281299823,0,0,0.110637979155286,0,0,0,0,0.0164578555318828,-0.123529894827295,0.174656563363634,0,0,0.186439360238262,0.0258844658684243,0,0,0,0,0,-0.0808252073366972,0,0,0.504677971836257,0,0.0204168993395685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383155493792863,0.0220204384955004,0.237494468397474,0,0,0,0,0
X601600.SH,0.149454888045206,0,0,0,0,0,0.0529212185920809,0,0.0625828630569734,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0688677333677452,0,0.0930378284745932,-0.0497888533091064,0,0.432920080478864,0,0,0,0,0,0,0,0,0,0.0227980775611823,0,0.076906038442309,0,0,0,0.079070260805336,0.159747013153965,0.0865894555857599,0,0,0,0,0,0,0.0473179814021916,0,0.00279392048184866,0,0,0,0,0,0,0
X600111.SH,0,0,0,-0.0258640964213122,0,0,0,0,0,0,0.0945674972758848,0,0,0,0,0,0,0,0.160142567540552,0.125778367056596,0,0,0,0,0,0,0,0,0.170473476927765,0,0,0,0,0,0,0.189343717945575,0.168810294780751,0,0.0613817198921149,0,0,0.131927252942855,-0.127784311015835,-0.220676954387699,0,0,0,0.0356617164695064,0.183913727189321,0,0,0,0.00275355074034114,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0881849268061717,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.049351439616258,0,0.0427523097134802,0,0,0,0,0.116165144949861,0.0919273916768761,0,0.0156469023333586,0,0,0.0444739407239349,0,0,0.016576233270687,0,0,0,0,0.013848059997162,0,0.0475408988509671,0,0,0,0,0,0,0,0,0.0250364213972273,-0.0234266107854515,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0271395044154055,0,0,0,0,0.0598624291826793,0,0.0242843980569645,0,0,0,0.0243749407662042,0,0,0,0,0.0193819635678933,0,0,0,0,-0.0234812151391955,0,0.0419984894670862,0,0.0489632753236815,0,0,0,0,0.189962321893667,0,0,0,0,0,0,0,0,0,0,0.0227961007921403,-0.0527720470785353,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.158097558464795,0,0,0,0,0,0,0.0131084136649169,0,0,0,0,0,0,-0.0552006294589027,0.0763138633160477,0,0,0,0,0,0,0,0,0,0,0,0,0.0647677442580115,0.119231411034157,0.14296916566533,0.201657395435761,0,0,0,0.543273310858441,0,0,0,0,0,0.238162580893908,0,-0.0708889659007874,-0.0414545738502654,0.123813170875324,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318761421783441,0,0,0.035248225776985,0,0.147868956680551,0,0.0424835259579741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215677138700483,0,0,0,0,0,0,-0.0012159988575867,-0.0463564039509104,0.0266395849654414,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.303240079281407,0,0,0,0,0,0,0,0,0,0,0.0980382928494735,0,0,0,0,0,0.0943396996522633,0,0,0,0,0,0,0,0,0.0063971072808222,-0.0909258593455131,0.139006571129297,0,0,0,0.195833555637572,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0467570991445823,-0.00595997184252617,0,0,0.014932863235836,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0883001809089976,0,0.10443522030941,0,0,-0.0181001946401785,0,0,0,0,0,-0.0541794886263887,0,0,0,0,0.0147367645247741,0,0.128298898024365,0,0,0,-0.045465450843169,0.0443775399699177,0,0,0,0.00826459744470748,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,-0.0311666152841618,-0.0435936486517705,0.0391714968156275,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116027016292945,0,0,0,0,0,0,0,0,0.0112548076417847,0,0,0.085171808437791,0,0,0,0,0,0,0.437782346772903,-0.0383679840034606,0,0,0,-0.0927240013073818,0,0,0.0980718081967647,0,-0.0113621573109352,0.366932101599511,0,0,0,0,0.160592611260389,0,0,0.00571943791329815,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.326077076027703,0,0,0,0,0,0,0,0,0,0,0,-0.490300927093042,0,-0.0601581206422684,0,0,0,0.16716848866017,0,0.182918649235788,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.32749902924407,0.282350150041915,0.0166192687387605,0,0,-0.120971742845024,-0.323379268881576,0,0,0,0,0,0,0,0,0,0.01866724663449,0.0289339544547938,-0.196986743348233,-0.0767506838550891,0,0,0,0
X600795.SH,0,0,0,0,0,0.107170037626279,0,0,0,0,0,0,0,0,0,0,0,0.0316674833151786,0,0,0,0,0,0,0,0,0.266863386937292,0,0,0,0,0.00429032582495208,0,0,0.0985628991200561,0,0,0.0762989525111629,0.276302817321756,0,-0.0956419013952212,0,0,0,0,0,0,0,0,-0.11728545454778,0,-0.036159510922308,0.00845050317488943,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0799009886375688,0,0,0,0.0157121743431254,0,0.0160014200128403,0,0.500220148171869,0,0,0,0,0,0,0,0,0,0.0255982046061875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07416932591185,0,0,0.0850785869200411,0,0,0.00998510753231012,-0.024421003036572,0,0,0,0,0,0
X600176.SH,0,0,0,-0.101626676376304,1.38777878078145e-17,0,-6.93889390390723e-18,-0.111686105966642,0,0,0,0,0,0.0893186355103114,0,0,0,0,0,0,0,0.174729651669484,0,0,0,0,0,0,0,0,0,0,0.0120076448729168,0,0,0,0.200462517701528,0.0382645578651169,0,0,0.180808181568835,0.0605666751696537,0,0,0,0,0,0,0.0424988259283981,0.063143208871243,0,0.00233536137822839,0.00840306559273739,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.573072247938008,0,0,0,-0.0256724679981824,-0.0365001549004937,0,0,0,0,-0.0248929740203937,0,0,0,0,0,0.499624548921628,0,0,0,0.146572384857749,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0153189763490961,-0.0656706993533198,0,0,0,0.0480026145354557,0,0,0,-0.0265707199752745,0.0132021062447292,-0.314754461580235,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0670542264897976,0,0,0,0,-0.159662447744417,0,0,0,0,0,-0.291472914195668,0,0,0.0417364962799871,0,0,0,0,0,0,0,0,0.0805337332834664,0,0.871291930972324,0,0.0872422773650031,0,0,0,0,0.0655460251095753,0,0,0,0,0,0,0,0.0306801599681127,0,0,0,0,0,0.0182226592865186,0,0,0,0,0,0,0
X600803.SH,0,-0.133771956897655,0,0,0,0.166853543665096,0,0.0345845549369343,0,0,0,0,-0.0357003454044335,0,0.105889062434843,0,0,0,0,0,0,-0.00559091512813932,0,0,0,0,1.73472347597681e-18,0.122077255065693,0,0,0,0,-0.0539825016391687,0,0,0,0,0.03668816298607,0,0,0,0,0,-0.015083528170004,0,0,0,0,0.0577592577175653,0,-0.0217657657399079,0.0128302949780376,0,0.246461330877427,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.222491955393743,0,0,0,0,0,0,0,0,0.0927494578321003,0,0,0,0,0,0,0.474273469340237,0,0,0,0,0,0,0,0,0,0.153267257159717,0,0,0,0,0,0,0.0321635592151444,0,0,0,0,0,0,0,0.0095120660609796,0.0176096288279634,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0345127935413229,0,0,0.141002693530844,0,0.0427395150989345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462394628410031,0.203158849290746,0,0,0,0,0,0,0.137012563653907,0,0,0,0,0,0.337324501282554,0,0,0,0,0,0,0.238121921373993,0,0,0.0317607740225228,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0045484950084996,0,0.504031052161315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467911003363154,0.124361826958017,0.0958459900275887,0,0,0,0,0.038402955638369,0,0,0,0,0,0,0,0.0200832095002784,0,0,-0.00340961618110447,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,-0.0752724056973349,0,0,0,0,0,0,0,0,0,0,0.240336421376355,0,0,0,0,-0.0360204049220073,0.012308315849617,0,0,0.0906362299736091,0,0,0,0,0.0854312481277343,0,0,0,0,-4.33680868994202e-19,0.00808977828139502,0,0,0,0,0,0,0,0,0,0.0509949012530479,-0.0418992013421291,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.21433024057268,0,0.067576341026694,0,0,0,0.107686796455737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103490359772242,0,0,0,0,0,0.0417153257125428,0,0.165097206380908,0,0,0,0,0,0.0089066820616285,0.229143393800226,0,-0.00900693780939673,-0.0132991510879853,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299314407627076,0,0,0,0,0,0,0,0,0,0.0209118602561317,0,0,0.0941074212989581,-0.0309569950705015,-0.00924915599399898,0.0768309856684723,-0.0130427112901048,0,0,0.0863216764096967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044897485010048,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493159826172079,0,0,0,0.0444005525604524,0,0,0,0,0,0,0,0,0,0,0.131999249083987,0,0.00223661499730133,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.31901284157819,0,0,0,0,0,0.0619089267960958,0,0.353551085032808,-0.0503389734998047,0,0.0261494624700587,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548571597767761,0.164638381678809,0.442762168913375,0,0,0.00836774843801988,0,0,0,-0.0777523899430974,0,0,0,0,-0.0188936239864229,0,0,0,0,-0.0219173583217572,0,-0.052283819693489,0,0,0,0,0,0,0,0,0,0,0,0.0442094044644027,0,0.284422211576903,0,0,0,-0.0386783638325979,0.0561866070662122,0,0,0,0,0,0
X600378.SH,0,0,0,-0.236843512544657,0,0,0.445100938234641,0.33134797371584,0,0,0.432021174911881,0,0,0,-0.131775945368279,0,-0.268527080037423,0,0,0.102521972847018,0,0.0714048238861263,-0.235771531594275,0,0.3062358466309,0.255746792795918,-0.363712151064079,0,0,0,-0.750985573766218,0,0,0,0,0,0,0,0,0,0,0,0.16636266449625,0,0,0,0,0,0,0,0.421829437524364,0.0327993398058423,0.00804294858313023,0,0,0,0,0,0
X000408.SZ,0,-0.368220112345397,0,0,0,0,0,0,0.379850921254604,0,0,0,0,0,0.0877069988830973,0.0849255481887861,0,0.0392194076014668,0,0,0,0,0,0.226368441032674,0,0,0.034938145357127,0.0648108476288101,0,0,0,0,0,0,0,0,0,-0.00556736681664617,0,0,0,0,0,0,0,0,0,0.100232892435815,-0.0859007337042716,0,0,0.0277595871390836,-0.0152283962033098,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14506881456616,0,0,0,0.028419943571088,0,0,0,0,0,0,0,0,0.00692078012740078,0,0,0,0,0,0,0.0545176271958949,0,0.166327283885759,0.0205763685333471,0,0.102944513538802,0,0,0,0,0,0,0,0,0.118341614412326,0,0,0,0,0.00905964579897929,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132424975187462,0,0,0,0.242423011679622,0.0432557923949965,-0.162770155967271,0,0.0639615331154388,0,0,0,0,0,0.179518552356475,0.113872178519183,0.0233892079429373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512945445627012,-0.0463375957320657,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.210316032105023,0,0,0,0,0,0.0185230239012908,0.0817825572248094,0.0121533689820297,0,0,0,0,0,0.0627746879205684,0,0.0205517481752791,0,0,0,0,0,-0.0376743498072649,0,0.527098897412818,0.0211062527827006,0,0,0,0,0,0,0,0,0,0,0.167058744782395,0,0,0.0294031660982165,0.023704226692126,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.0163738261268471,0,0,0,0,0,0,0,0,0,0,0,0.146514246176154,0,0.154186821249566,-0.0596547161985268,0,0,0,0,0,0,0,-0.0566601036605747,0,0.235773914277485,0.128520403836792,0,0.141916315007798,0.0382515362531795,0,0.0245870385595043,0,0,0,0.0454926770799893,0,0,0,0,0,0,0,0,0,0,0,0.047220771414918,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.100099443095682,0.0350173028246497,0,0,0,1.38777878078145e-17,0,0.25601645749683,0,0,0,0.000626687148134641,0.0282116177983133,0,0,0,0,0,0,0,0.0513760898584392,0,0,0.0868029803494716,0,0,0.125511524261033,0,0,0,0,0,0,0,-0.0361148686594586,0,0,0,0,0,0,0.13072466879742,0,0.0260048043081518,0,0.00108784616794707,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304473992928905,0.107236545497054,0,0,0,0,0,0,0,0,0,0.12452202934553,0,0.0260555263714495,0,0,0.0701587242098357,0,0,0,0.0152526640837796,0,0.0520407888268911,0.143632104503125,-0.0620929602610833,0,0,0.02387906330775,0,0,0,0,0,0,0.0686185748989164,0,0,0,-0.0194334365441964,0.0494160148720935,0,0,0,0,0,0
X600688.SH,0.152778728574037,0,0,0,0,0.075025956048586,0.197580336565268,0,0,0,0,0.0359169337783656,0,0,0,0,0,0,0,0.0194647017382475,0,0.0114422146807343,0,0,0,0,0,0,0,0.106860971967827,0,0,0,0,0,0,0,0.113462793646068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432120973019789,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,-0.0238181515537607,0,0.0614968137036361,0,0,0,0,0,0,0,0.013420968892242,0,0,0,0,0,0.0358067221986974,0,0,0,0,0,0,0,0.0284604365728951,0,-0.0164148973158548,0,0,0,2.71050543121376e-20,0.0789984568428292,0,0,0,0,0,0,0,0.12885995747644,0,0,0,0,0,0,-0.00290861074209178,0.0118596314086275,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.646177339997638,0,0,0,0,0,0,0,0,0,0,0,0,0.142452437225345,0,0,0,0,0,0,0,0,0.0460366995774636,0,0,0,0,0,0.201521341958104,-0.0621482178076776,0,0,0.047929361762837,-0.0441447941722315,0,0,0,0.0954729154800251,0,0,0,0,0,0,-0.0353040201643723,0,0,-0.0436769553183711,0.0265987994909452,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0.328541138408345,0,0,0,0,0,0,0,0.0826088333900372,0,0,0,0,0,-0.0651096578673455,0,0.255864166392201,0,-0.0691644013164878,0.161899855127988,0,0,0,0,0,-0.143046938835281,0,0,0,0,0,0,0,0,-0.245818488229978,0,0,0,0,0,0,0,-0.00224145082117475,0.00693764449721402,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0441732506029213,0,0,0.233736791194814,0,0,0,0,0,0,0.282153028239617,0,0,0,1.38777878078145e-17,0,0,0,0.359852624325635,0,0,0,0,0,0.0826383979457808,0,0,0,0,0,0,0,0,0,-0.251332686918739,-0.0218965466955347,0,0,0,0,0,0,0,0,0,0,0,0.385003548515946,0,0.0132063529415533,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.107459412890396,0,0,0,-0.142606044447299,0,0,0,-0.00590442946381613,0,0,0,0,0,0,0,0,0,0,0,0.213857241561707,0,-0.272760637520443,-0.215471738739029,0,0,0,0.024883516293905,0,0,0,0,0,0,0,0,0,0,-0.0383840098645013,0.301425295319982,0,0.104003181164491,-0.156140720801,0,0,0,0,0,0
Slope,-0.368180860378293,-0.51913525373042,0,0,0,0.74718072799553,0,0,0,0,0,0,0,0,0,0.388000412924462,0,0.0645345622605712,0,-0.137562108037669,0,0,0,0,0,0,0,0.745996106963702,0,0,0.386564960698907,0,0,0,0,-0.426226439441497,0,0,0,0,-0.0200042466887848,0,0,0,0,0,0,0,0,0,0,0,0.876548394937608,0,0,0,0.50712110933694,0,0
TED,0,0.935433212435935,0,0,0,0,0,0,0,0,0,-0.50122199397855,0,0,0,0,0,0,0,0,0.24670740523487,0.446064866729479,0,0,0,0,0,0,0,0,-0.114486681405686,0,0,0,0,0,-0.0216086338411883,0.612642098954301,0,0,-0.9627986849287,0,0,0,1.41116714651027,0,0,-0.174112760328088,0,0,-0.630195509566441,0.93933744303729,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0942799037474751,0,0,0,0,0,0,0.162291153339502,0,0,0,-0.133068294775347,0,0,0,0,-0.175184935846138,0,0,0,0,0,-0.0110659205959368,0.0358455916467198,0,0,0,-0.00331832267937188,0,-0.00526397366662295,0,0,0,0,-0.00751886867102328,0,0,-0.0799957763504843,0,0,0,0,0,-0.0327630386027002,-0.0790924745499522,0,0.0445013627488819,-0.0457726492043477,0,0,0,0,0,0
MKreturn,0,-0.0596461576282571,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0895049584265823,0,0,0,0,0,0,-0.0314358944666449,0,0,0,0,0.00181398699156518,0,0,0,0,0,-0.0408682454556098,0,0.0209171033009802,0,0,0,-0.142947791381017,0,-0.013464224980287,0,0,0,0.124306126311286,0,0,0,0,0,0,0.0536160745896173,0,-0.0208128334242626,0,0.028897645737724,-0.00846895007863367,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471783754878535,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.016365214942741,0,0,0,0,0,0,0,0,0,0.0120277765374937,0,0,0,0,0.0197965659359111,0.00453680637111834,0.0136936702474957,0,0,0,0.0127280615860765,0,0,0,0,0,0.00200415637943797,0,0,0,0,0,-0.00715289311052238,0,0,0,0,0,0,0,0,0,-0.00429228486899632,0,-0.0139687103729468,0.0524944043641681,-0.0442604824875503,0,0,0,0,0,0
CarbonVol_Guangdong,0,-0.0112890998223667,0,0,0.00956782212510132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558289159592095,0,-0.00261325574076385,0,0,0,0,0,0,0,0,0.000978647077528183,0,0,0,0,0,0,0,0,0,0.00181387694932022,0,0,0,0.0325932497642553,-0.0341023961509812,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109948358206622,0,0,0,0,0,0
