,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600011.SH,X002271.SZ,X600660.SH,X000877.SZ,X000708.SZ,X600010.SH,X600188.SH,X601600.SH,X000301.SZ,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X600219.SH,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X000408.SZ,X600027.SH,X600688.SH,X300073.SZ,X000807.SZ,X002353.SZ,X600352.SH,X600801.SH,X300037.SZ,X000825.SZ,X600486.SH,X600489.SH,X600516.SH,X000630.SZ,X600157.SH,X000959.SZ,X002326.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.279289196388287,0,0,0,0,0,0,0,0,0,-0.0686646624906591,0,0,0,0.00949762757797056,0,0,0.036843389931027,0,0.0295137552312344,0,-0.0816448638062889,0,0,0,0,0,0,0,0,0,0,0.120609289851248,0.0876570684498189,0,0,0,0,0,0,0,0,0,0.0956776640737489,0.154587156768296,0.00456010825815378,0,0,0,0,-0.0432499441054024,0,0,0,0,-0.0436012691945169,0,0
X600028.SH,0.209297493399686,0,0.013890802340179,0,0,0,0,-0.00420194635554563,0,0,0.011572253418302,0,0,0,0,0,0.034281725913618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763146869607383,-0.0292990481050595,0,0,0,0.0430075445510476,0,0,0,0,0,0.023067781441219,0,0,-0.0224656016519916,0,0,-0.0331317590993993,0.00549479680477681,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0216489220650284,0,0,0,0.0228822720205586,0.0842843062928165,0,0,0,0,0,0.212047553387582,0,-0.195654813048485,0,0,0,0,0,0,0.0960222150028005,0,0,0,-0.00852684077864098,0,0,0,0,0.219663818046162,0,0,0.11376893677613,0,0,0,0,0,0,0,0,0,0.0953662313509364,0,0,0,-0.009353104770629,0.029215984657305,0,0,0,1.73472347597681e-18,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.00807826009039527,0,0.0848517789423082,0.0483796550617448,-0.217385465238928,0,0,0.060810566898248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627010584591428,0,0.0583420949423605,0,0,0,0,0,0,0,0,0,0,0,-0.0181852537866279,0,0,0.0725232313944896,0,0,0,-0.0396119716317286,-3.46944695195361e-18,0,0,0,-0.0237367242799242,0,0
X600585.SH,0,0,0,0,0,0.0475996081355935,0,0,0,0.0506107430276329,0,0,0,0.122717794345262,0,0.06686096239291,0.0154612602958366,0,0,0,0,0,0,0,0.286622167883785,0,0.0439948063263436,0,0,0,-0.0464694096454477,0,0,0,0,0,0,0,0,0.225737656771543,0,0,0,0,0,0,0,0,-0.12430702546817,0,0,-0.0173440190967132,0,0,0,0,-0.0354928287731772,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.587267370227126,0,0,0.186191192667324,0,0,0,-0.101294980752931,0,0.0681587820259926,0.144054705631656,0,0,0,0,0.152057605731545,-0.0969386782217687,0,0,0,0,0.0943746187826013,0,0,0,-0.0495422941538921,0.0943177653772391,0,0,0,0,0.13287876035958,0,0,0,0,0,0,0,0,0,0,0.00596482621289767,-1.73472347597681e-18,0,0,0,-0.0739464218531688,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0804876195091869,0,0,0,0.0408114089962778,0,0.0926644253072006,0,0,0,0,0,0,0,0.0199675336059496,0,0,0,0,0,0.00912471663430555,0,0,-6.93889390390723e-18,0,0,0.0360083199370998,0,0,0,0,0,0,0,0,0,0,0.0224382003990069,0,0.216086554076282,0,-0.0008320012901615,0,0,0,0,-0.0093294796636001,0,0
X000792.SZ,0,0,0,0,0,0,-0.0754383922018412,0,0.409098949593555,0.212483720070025,0,0,0,0,0,0,0,0,0.213588782654181,0,0,0,0,0,0,0.0846579769995232,-0.170422256010116,0,0,0,0.0714260771202592,0,0.177938320942341,0,0,0,0,0,0,0,0,0,0,0,-0.0275864240231854,0,0,0,-0.0408079842421905,0,0,-0.0537931503414417,0.0793919477260111,0,0,0,-1.38777878078145e-17,0,0
X600111.SH,0,0,0,0,0,0,0,-0.0274403939827276,0,0.535754917643102,0.0184070206498699,0.0594542039945686,0,0,0,0.264289454696927,0,0.0573519799535507,0.183821294466991,0,0,0,0,0,0,0,0,0,-0.201908411454768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399829409364136,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.462250625662471,0,0.161410883108068,0,0,0,0,0,0,0.0100405047754668,0.127994387532256,0,-0.0350679554283659,0,0,0,0,0,0,0,-0.0468475218225097,0,0,0,-0.0756430461543537,0,0,0.375156860636646,-0.10332153781114,0,0.140007539996069,0,0,0,0,0,0,0,0,0,0.046795830808177,0,0.0200255861405767,0,0,0,0.0276039617001101,0,0,0,0,0,0,0
