,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600011.SH,X600886.SH,X000786.SZ,X601898.SH,X600362.SH,X600010.SH,X600176.SH,X600801.SH,X601600.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600111.SH,X600688.SH,X600803.SH,X002080.SZ,X600027.SH,X300037.SZ,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X002075.SZ,X002466.SZ,X600315.SH,X600486.SH,X600219.SH,X000883.SZ,X000027.SZ,X000898.SZ,X600529.SH,X601158.SH,X000723.SZ,X600612.SH,X002353.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0233189694678513,0,0,0,0,0,0,-0.0171534343725047,0,0,0,0.0254758249894732,0,0.104942280292196,0,0.00916703917135985,0,0,0,0,0,0,0,0,0,-0.0109066103559596,0,0,0,0,0,0.00073280387405614,0,0,0.0859433622141073,0,0.0817481196519691,0,-0.00830937660087313,0,0,0,0.0240372808007217,0,0,4.33680868994202e-19,-0.0128495573816557,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0434424384781266,0,0,0,0.00280377405871964,0,0,0,0.0407297762499322,0,0.0510654931371751,0,0,0,0,0.0119043137318645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727856741689937,0,0.0437569638853641,0,0,0,-0.0240464966898617,0,0,0,0,0,0,-0.000439030859272104,-0.00575348481263661,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.111667372800945,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.311844565302054,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507438683408182,0,0,0,0,0,0,0,-0.020398103829393,0,0,0,0,0,0,0,0.00144964668364253,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0200460370230612,0,0,-0.0158059787079502,0,0,-0.0329907756780863,0,0,0.0913925345278102,0,0,0.0778041276327451,0,0,0,0.0404050276832049,0,0,0.0832664059535702,0.0158123685497477,1.73472347597681e-18,0,0,0,0,0,0,0,0.00203029537969991,0,0,0,0.118935265418152,0,0,0,0,0,0.0120038333631813,0,0,0,0,0,0,0.0112874868103905,-0.00408991270361851,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0634665526168056,0,0,0,0,0,0,0,0,0,-0.0969500190361136,-0.0622408341653395,0,0,0.273567738776652,0.136911905338904,0,0,0,0,0,0,-0.127099224335888,0,0,0.355141366801266,0,0,0,0,0,0.10784469088406,0,0.131033725494999,0,0,0,0,-0.0951644662601246,0,0,0,0,0,0,0.000270338261430018,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546883399911839,0,0,0,0,-0.0419224541585988,0,0,0,0,0,-0.0103271744474687,0,0,-0.0175292955758662,0.11380470429568,0,-0.00342458285333319,0,0,0,0,0,0,0,0,0,0,0.216514751830136,0,0,0,0,0,0.0695495124714526,0,0.0384170371483048,0,0,0,0,-0.122672581928761,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00915462552615773,0.0113805652141324,0,0,0,0,0,0,0,0,0,0,0.0254553421999302,0.626982304616474,0,0,0,0,0.137343116798464,0,0.0255523585449047,0.0614172902715721,0,0,0,0,0,0,0,0,0.0886429766508688,0,0.0295689812239474,0,0,0,0,0,0,0,0,0,0,-0.0109270049366619,-0.0164439251997975,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.000919717682448556,-0.0498052776060951,0,-0.0874799881094246,0,0,0,0,0,0,0,0,0,0.115951574705791,0,0.207103205242965,0,0,0,0,0,0,0,0.25269574594878,0,0,0,0,0.0360790491040638,-0.013899726473246,0,0,0,0,0,0,0,0,0,0,0.0520873855535279,0,0,-0.0481746935803444,0.0916200065509747,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0321312214487524,0,0,0,0,0,-0.0335217614895174,0,0,0,0.234758274746739,0,0,0,0,0,0,0,0,0,0,0.137446431911947,0,0,0.258193070780087,0,0,0,0,0,-0.0689325680687527,0,0.156908209356681,0,0,0,0,0,0,0,0,0,0.0909278546960935,0,0.0352495509979348,0.0528357056570044,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0581125109718985,0.0564331960803178,0,0,0,0,0,0,0.0653651554632536,0,0.0878139010828917,0,0,0,0,0,0.112138092243669,0,0,0.150705450189161,0,0,0.119536149651182,0,0.0805467438673369,0,0,0,0,0,0.240663040053621,0,-0.0207011530677259,0,0,0,0,0,0,0,0,0.250768964501967,0,0,0,-0.077021691031986,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0905304459588345,0,0,0,0.0830501598802349,0,0.00502959981467701,0,0,0,0.0654740053101734,0,0,0,0,0,0,0,0,0.0661563040180707,0,0.0933692026747966,0,0,8.67361737988404e-19,0,0,0,0,-0.0271461670425281,3.26985530121463e-05,0.0999212681010908,0,0,0,0,0,0,0,0,0.0590302794085731,0,0,0.0926718336482103,-0.00465881945721874,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445148881344018,0,0.297880065457686,0,0,0,0,0,0,0,0,0,0,0,0,0.0655542930840448,0,0.833330617593927,-0.1974846421286,0.14130838763101,0,0,-0.120873213997275,0,0,0,0,0,0,0,0,0,0,0.09265329385222,0,0,0,0,-0.0166377243439027,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0179521917020487,0,0,0,0,0,0,-0.021108150618621,0,0,0,0,0,0.156591304787666,0,0,0,0,0.119847609048949,0,0.218519597597903,0,0.0338561940675164,0,0.0766866477937199,-0.122231695520496,0,-0.0668768420663506,0,0,0,0,0,0.0190804417633056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00477605257847625,0,0,0,-0.0388417804714085,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0728745856296536,0,0,0,0.15494435700521,0.0859681674922933,0,0,0.107874597499548,-0.306378081532821,0.205306194422865,0,0,0.22423447839461,0,0,0,0,0,0,0,0.0895834377499368,0,0,-0.130175186927746,0,0,0,0,0,-0.0232621563382417,0.193401262429377,0,0,0,0,0,0.188320092368408,0,0.103810738448632,0,0,0,0,0,0.0204597455517444,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0248027295498198,0,0,0,0,0,0,-0.0177955202945034,0.0327821604964625,0,0,0,0,0.00143901273458645,0,0,0.0111414175426125,0.0204792803349719,0.224801825825408,0,0.0205545939128089,0,0.0056229837375772,0,0,0,0,0,0,0,0,0,0,0.0907275664991831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118834249054885,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.228363679496116,0,0,0.0247106373717121,0,0.160833570714488,0,0,0,0,0,0,0,0,0,0.074125044741644,0,0.215683519850267,0,0,0,0,0,0,0,0.159785582013215,0,0,0,0,0,0,0,0,0.118593063237867,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0239077908228112,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.115597640337339,0,0,-0.133383277873073,0,0,0,-0.215270379041728,0,0,0,0,0,0.0135432223269536,0,0.322481741235782,0,0,-0.0524991980137314,0.0427264057221455,0.183627624468154,0.100693292983592,0,0,0.0269753598968906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298831161241018,0,0,0.251925992402041,0,0,-0.0322675007551362,0,0.0469319815497456,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,-0.0686574993229308,0,0,0,0,0,0,0,0.273448314982478,0,0,0,3.46944695195361e-18,0.108893432736951,0,0,0,0,0,-0.0863126899385143,0,0.067253578276323,0.0257155895863452,0,0,0,0,0,0,0,0,0.289787612443128,0,0,0,0,0,0,0,0,0,0.0240957025444265,0,0,0,0.0374129316889311,0,0,0,0.151301323081756,0,0
X600801.SH,0,0,0,0,-7.29025759125599e-06,-0.0409496503310415,0,0.0345121701038764,0,0,0,0,0,0.0615893637156171,0,0,0,0.157634447971662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424138361545442,0.0905635606468759,0,-0.0409340308963003,0,0,0.00312845068501452,0,0,0,0,0,0,0.0660285864997598,0,0,0,0,0,0,0,0.0307326614521072,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,-0.0572727018052477,0,0.0702734814270869,0,0,0,0,0,0.149558715462206,0.1387383276063,0.0706934077988213,0,0,0,0.05613903257461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189206046532861,-1.35525271560688e-20,0,0,0,0,0.150745247066043,-0.0240270310492824,0,0,0,0.000847372906933031,0,0,0,-0.0341379976119604,0,0,0,0,0,0
X600426.SH,0,0,0,0.496381688916665,0.124976763592196,0,0,-0.0146767149093813,0,0,0,0,0,0.111288865282309,0,0,0,0,0.0466232020651502,0,0,-0.0289558851876442,0,0,0,0,0,0,0,0.13697655693548,0,0,0,0,-0.093509162763952,0,0,0,0,0,0,0.0166027674346243,0,0,0.0704642366354728,0,0,0,0,0.0677697750817681,0,8.67361737988404e-19,-0.0106612221608798,0,0,0,0.114517023769324,0,0
X600489.SH,0,0,0,0,0.0491089124083728,0,0.986299382956241,0.0858483290613431,0,0,0,-0.00873177971833057,0,0.0383280094624167,0,0,0,0.102608892115072,0,0,0,0,0,0,0,0,0,0,-0.0754266960667454,0,-0.114608636924695,0,0,0,0,0,0,-0.0040624342095958,0,0,0,0,0,0,0.0446263215630435,0,0.0244255886835895,0,0,0.010626959914093,0,0,-0.0328388446850159,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,-0.0303348519492867,0,0,0,0,0,0.016492765394351,0.78892566386434,0,0,-0.0381984284058189,0,0,0,0,0,0,0,0,0,0,0,-0.00204666076404054,0,0,0,0,0,0,-0.032133954705014,0.0275748633918547,0,0,0,0,0,0,0,0,0.185710766759552,0,0,0,0,0,0.0517439646549178,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0808118909924074,-0.0295604631158776,0.158482275253468,0,0,0,0,0,0.248596802486198,0,0.0923029795726993,0,0,-0.208031249957889,0,0,0,0,0,0.336126144435946,0,0,0.103152881547971,0,0,0,0,-0.335379654018608,0.0334656475103712,0,0.0084236456758275,0,0,0,0,0,0,0.0848657411320948,0,0,0,0,0,0,0.0700200438517539,-0.0630583675218484,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.100133384753883,0,-0.109640037161887,0.0238789854687122,0,0,0,0.17506084903975,0,0,0,0,0,0.0617710873251794,0.12682628564296,0,0.0643783724773106,0.0543627170453279,0,0.0701797429537459,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0842988272395127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000779804918164721,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282338039467316,0,0,0,0,0,0,0.0438064833438336,0.46222152002492,0,0,0,0.0806315696659118,-0.0257295514148578,0,0,0,0,-0.0353516973896645,0.0545654308166402,0,0.0649768074984758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0367826228409032,0,0.245428574001462,0,0.0253057699693874,0.0425612717287254,0,0,0,0,0,0.19330246718595,0,-0.0538555137697751,0,0,0,0,0.0386721796462428,0.327163232352383,0.161616851475318,0,0,0,0,0.0225901918056705,0,0,0,0,0,0,0.0181399401207314,0,0,0,0,0,0,0,0,0,0,0,-0.0271210551641567,0,0,0,-0.0416212136011435,0,0,0,-0.0451221233747528,0,0
X600688.SH,0,0,0,0,0,0,0,0,-0.00407821365109023,0,0,0,0.0848394792980018,0,0,0,0.166007926809623,0.0637558534789929,0,0,0,0,0,0.0316277718124853,0,0,0.0906753340061521,0,0,0.0798822257452548,0,0,0,0,0,0,0,0.0201900292984568,0,0,0,0,0,0,-0.0629083868442584,0,0,0,0,-0.0986632700037926,0,0.013168305824723,-0.0367841729335086,0,0,0,0,0,0
