,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600795.SH,X600362.SH,X601991.SH,X600309.SH,X600188.SH,X600886.SH,X600660.SH,X601992.SH,X600027.SH,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X600489.SH,X000709.SZ,X002466.SZ,X601158.SH,X600299.SH,X000959.SZ,X000408.SZ,X000792.SZ,X600583.SH,X000630.SZ,X000883.SZ,X600352.SH,X600219.SH,X000983.SZ,X000539.SZ,X002092.SZ,X002460.SZ,X000723.SZ,X000027.SZ,X000825.SZ,X600098.SH,X601699.SH,X600549.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.264185933185766,0,0,0,0.0616825581010201,0,0,0,0,0,0.0565194239769731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365494764083783,0,0,0.0276676995376215,0.0519849479812559,0,4.33680868994202e-19,-0.0199984893316529,0,-0.00216643910708068,-0.00101801930795817,0,0,0,0,0,0
X600028.SH,0.425242983010726,0,0,0,0,0.0593276880646875,0,0,0,0.191057675099287,0,0.00307867530107336,0,0,0,0.0272093780783244,0,0,0,0,0,0,0,0.0643591243033557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152166359385115,0.00110425041370251,0,0,0,0,0,0,0,-0.0264183154448516,0.016951399940978,0,0,0,0,0,0
X601088.SH,0,0.0301659014208589,0,0,-1.73472347597681e-18,0,0,0.118487988618784,0,0,0,0.0305372416336463,0,0,0,0,0,0.0904988058495659,0.0270463704586614,-0.11569132148069,0,0,0,0,0.242466740159492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689157725986091,0,0,-0.0101149976352309,-0.00413607847042656,0.00342109336373482,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164876199874013,0,0,0,0.0665236508403236,0,0,0,0,0,-0.333227925282998,0.621704453152567,0,0,-0.0119428530094854,0,0,0,0,0,-0.0658800940238382,0,0,0,0,0,0,0,0,0,0,-0.234097442540712,0,0,-0.075581819700658,-0.0364243009450518,0.0488918128960323,-0.0108256358587397,0,0.12373958641767,0,0,0,0,0
X600011.SH,0,0,0.100384713234674,0,0,2.16840434497101e-19,0,0,0,0,-0.0479750255311395,-0.0807408453383307,0,0,0,0.00382904223886216,0,0,0,0,0.444691805324106,0,0,0,0,0,0,0,0,0,0.0981422030631991,-0.0597519394946631,0,0,0,0,0.0654322948429112,0,0,0,0,-0.0377696367621927,0,0,0,0,0,-0.00581511847102379,0,0,0.015192118735966,-0.00642735288349987,0,0,0,0.0297158179681339,0,0
X600585.SH,0,0.352366471931809,0,0,0,0,0,0,0.247757474172475,0,0,0,0,0,0,0.00142394843263911,0.217965011761118,0,0.0428053077958646,0.038453220294108,0,0,0,0,0,0,0.142461206270512,0.109863448686715,0,0,-0.110613054576549,-0.407575834147101,0,0,0.032392310074213,0,0,0,0,0,0,0,0,0,0.0356747219088294,0,0,0,0,-0.135355992303434,-0.0289349919381539,0.006414994080372,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0048877356492567,0,0,-0.000496784726092852,0,0,0.0101055228589641,0.111269798508979,0,0,0,0,0,0,0,0,0,0.233938159067999,0,0,0,0,0,0,0,0,0,0,0,0,0.0520124025369474,0,0,0.128687456143187,0,0,0,0,0.0078793399924265,0,0,0,0,-0.00326330256996989,-0.00649536259184359,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0402947873017923,0,0,0,0,0.164686446629422,0,0,0,0,0,0,0,0,0,0.144211467197564,0.0862443606068503,0,0,0,0,0,0,0,0,0.211208458165089,0,0,0,0,0,0,0,0,-0.0133458177920614,0,0,0.0603716467085975,0.0522230520155522,0,0,0,-0.00557250139719143,0.000856809321124171,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.0205021838599706,0,0,0.290117515905045,0,0,0,0,0,0,0,0,0,-0.0525219589285848,0,0,0,0.0169987498145508,0,0,-0.0853266412880822,-0.0581136993605471,0,0,0,0,0,0.535915289111914,0,0,0,0,0,0,-0.0114097135275458,0,0,0.0765437385952448,0,-0.11689927600733,-0.0322941290373746,0.00678707723847125,0,0,0,0,0,0
X600688.SH,0,0.413198893630888,0,0,0,0,0,0,0.0595962112867224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114999556466967,0,0,0,0.0881107999837827,0,0.057334506234132,0,0,0,0,0,-0.0671072538263349,0.00281136565139572,0.127316912507892,0,-0.0195111321677661,0.0865092467685351,0,0,-0.0604280365299509,-0.00676974955793514,0.00262316874720952,0,0,0,0,0,0
X300072.SZ,0,0,-0.0466139228397006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211605422037055,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115634506371501,0,0,0,0,0,0,0,-0.0668231397247202,0.0821789016880244,0,-0.0713125697423458,0,0,0.0945319794510473,0,0.220070729390642,0.0186267769340672,0.00311420985299552,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0490416851607276,0,0,0,0,0.00320673991675965,0,0,0,0,0,0,0,0.00666909064547374,-0.00477104959735189,0,0,0,0,0,0.794523351082513,0,0,0,0,0,0,0,0,0.0216494717907614,0,0,0,0,0,0,-0.0266820192391511,0.0690892135155353,0,0.0260279734202581,0,0,0,0,-0.113328934704353,-0.0251505561513599,0.0107968631398376,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.00760034038065207,0,0,0.000788190630415579,0,0,0.0373302611821786,0,0,0,0,0.0229353022308152,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00767639994376194,0,0,0,0,0,0,0.0547143514170225,0,0,0,-0.0144089657901918,0,0.0580956072496495,0,0,-0.0125437696388424,0.00755406930065794,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.333646868236378,0,0,0,0,0,-0.125918547236426,0,0,0,0,0,0,0,0,-0.0513658873238894,0,0,0,0,0,0,0.0428318592357558,0,0,0,0.662405932023062,0,0,0,0,0,0,0,-0.00460159745431271,0,0.0508175518918288,0,0,0,0,0.0777945117848539,0,0.00518924448122769,0,0,0,0,0,0
