,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600362.SH,X600426.SH,X600795.SH,X000983.SZ,X000723.SZ,X000408.SZ,X000786.SZ,X600096.SH,X600803.SH,X601991.SH,X601699.SH,X600801.SH,X600486.SH,X600219.SH,X600141.SH,X000807.SZ,X600295.SH,X002080.SZ,X000830.SZ,X600027.SH,X000932.SZ,X600985.SH,X601666.SH,X600157.SH,X600688.SH,X300073.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.14150423149771,0,0,-0.0349164978407293,0,0,0,0,0,0,0,0,0,0,0,0,0.0411120025824717,0,0,0,0,0,0,0.0516162493905808,0.0639597791962304,0.00467477562757514,0,0.0995617362637712,0,0.0279015812422041,0,0,0,0.129510688727311,0,0.0449623401919443,0,0,0,0.114621395330537,0,0.00783729376186514,-0.0522088807057784,0,0,0,0,0,0
X601088.SH,0.118476910437566,0,0,0,0,0.207731648804387,0,0,0,0,0.242181560933787,0,0,0,0,-0.0853052253294407,0,0,0,0,0,0,0,0,0,0,0,-0.0392302784346816,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403615499961559,0,0.100996714226259,0,0.0393606317097921,0.0645002677142705,0,0,0,0.0750719673568007,0,0.0560288573873029,-0.00971399370760586,0,0,0,0,0,0
X600028.SH,0.0255352263476786,0,0,0,0,0,0,0,0,0,0.0469904477336773,0,0,-0.0575161216472515,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0317448011891786,0,0,0,0,0,0,0,0,0,0,0,0.0562011694947901,0,0.0400712161030257,0.051167254299391,0,0,0,0,0,0,0,0.0970756808103291,0,0,0,-0.00233240920764422,-0.00969595600268458,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.00165341036107665,0,0,0,0,0.0164185842068633,0.0438365915657903,0,0,0.394545495304707,0.0388892242711545,0,0.00306121359453908,0.1104336187194,0,-0.0675603140953329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453984971775806,0,0,0,0,0,0,0,0,0,0,0,0,0.132102053209956,0,0,-0.0167792773431382,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.133617534785834,0,0,0,0,0,0,0,0,0.0818331995186905,0,0,0,0,-0.0315989435182468,0,0,0,0,0.103639733292256,0,0,0,-8.67361737988404e-19,0.0186572160758259,0,0,0,0,0,0,0.321265919019088,0,0,0,0,-1.73472347597681e-18,0,0,0.0342708405432333,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0104502335397102,0,0,0,0,0,0,0
X600188.SH,0,0.468387496121408,0,0,0,0,0.0885413210382677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936315333946034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835259677741987,0,0,-0.150743657245597,0,0,0.315838773705186,0.120106244489029,0,0,0,0,0.298284680343214,0.082548108426983,-0.0404130026034652,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.541217377664377,0,0,0.209516438037564,0,0.0586795116982768,0,0,0,0,0,0.0246577561130204,0,0,0,0,0,0,0,0,0,-0.0113504281690725,-0.0388174955863165,0,0,0.076380060734998,0,-0.0291851142730502,0,0,0,0.0365016242724633,0,0,0,0.0382911251612567,0,0,0,0,0.022142179967532,0,0,-0.0644922821286848,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.00550630812107928,0.246998416869673,0,0.170781072313753,0,0,0,-0.106266626233151,-0.0691695958748838,0,0,0,0,0,0,0.0987119506113626,0,0,0,0,0,0,0,0.0718157353317496,0,0,0.178464817883137,0,0,0,0,0,0.382234633589863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000858775617142317,0,0,0,0,0,0,0
X002466.SZ,-0.0116416310309754,-0.119634682525537,0,0,0,0,0.805065118640844,0,0,0,0,0,-0.0490425118100116,0,0,0,0,0,0,0,0,0,0,0,0,0.0744952323784095,0.134495885322512,0,1.73472347597681e-18,0,0,0,0,0,0,0.0885762275960687,0,0.0136357864361316,0,-0.000674436610720025,0,0,0,0,0,0,0,0,0,0,0,0,0.0287203890460493,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278960906483485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105651627642759,0,0,0,0,0,0,0,0,0,0,0,0.029787349588757,0.481374479988121,0.143653625716151,0.0190881885631365,0,0,0,0,0,-0.000904891003338438,0,0,0,0,0,0,0
