,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600011.SH,X002460.SZ,X600019.SH,X002466.SZ,X601898.SH,X000792.SZ,X600547.SH,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600027.SH,X601991.SH,X000983.SZ,X600803.SH,X600176.SH,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X600160.SH,X000408.SZ,X300037.SZ,X600219.SH,X000539.SZ,X000932.SZ,X600995.SH,X002080.SZ,X000629.SZ,X600688.SH,X600612.SH,X002409.SZ,X600096.SH,X600157.SH,X600348.SH,X000933.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.74804165367788,0,0,0.2149703167768,0,0.0918173828686568,0,0,0,0,0,0,0,0,0,-0.207698389470755,0,0,0.124777890657261,0,0,0,-0.0255725445102272,0,0,0.0620017082823392,0,0,0,0,0,0.0645345902280502,0,0,0,0.0366318704698765,0,0,-0.128423960282721,0,0,0,0,0.173163722075644,0,0,0,0,0.177630215870593,0,0.00253383311993049,0,0.211653309488846,0,0,0,0,0
X600028.SH,0.721807344245832,0,0,0,-0.0948471878128573,0,-2.16840434497101e-19,0,0,-0.0465625487028974,0.0504412015647089,0,0.0554416594018522,0,0,0,0,0,0,0,-0.0483792546930844,0,0,0,0,0,0.0619855759133694,0,0,-0.051284805469153,0,0,0,-0.0174173886727438,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.00667732408566394,0.00638313837177433,-0.0394696347046544,0,0,0,0,0.00979740775856488,0,0,0,0,0,0,0
X601088.SH,0.109466992141317,0,0,0,-0.148445385319532,0,0,0,0.0126614095390633,0,0.416864535607474,0,0,0,0,0,-0.156543563902796,0,0,-0.0637140817827428,0,0,0,0,-0.0336095126241225,0,0.0528053633419988,0,0,0,0,0,0,0.142566632671905,0,0,0,0,0,0.0813012888491365,0,0,0,0,0,-0.0310353061273271,0,0,0,0.292201980861073,0.0152446234238899,-0.0317935498402306,0,-0.1195731335982,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.213807114798527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405328505856662,0,0.163558592120995,0,0,0,0,0.00477819270405951,0.136314158547883,0,0,0.0453014665009044,0,0.00423354149020851,0,-0.00541317357905283,0,0,0,0,0.00349371257346875,0,0,0,-0.0212328266127376,0,0,0,0.0443330780713924,0,0,-0.00861263274798934,0,0,0,0,0,0
X600188.SH,0.0414374437946171,0,0,0,0,0,0,0,0,0,0.155110575531932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127048599084612,0.279721673502916,0,0,0,0,0.175342231693375,0,-0.0570889902408609,0,0,0,0,0,0,0.030030417437044,0,0,0.566131052671258,0.192067884299599,0,-0.149897946109347,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.117892251323458,-0.110797536142224,0,0,0,0.0726266922685579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456911036412686,0,0,0,0,0,0,0,0,0,0.0435399065719013,0,0,0.031442068489399,0,0.0216597933219876,0,0,0,0.128539876023543,0,0,0,0,0,0,0.0331936718800098,0,-0.0611621691282795,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.188284493731979,0,0,0,0,0,0,0,0.146154011061725,0,0.472701391409321,0,0,0,0,0,0,0,0.227587510817977,0,0,0.440864214799152,0.132673923868795,0,0,0,0,0,0,-0.190349639274458,0,-0.170512677065199,0,0,-0.10848652031736,0,0,0.0509045444681269,0,0,0,0,0,0,0,0,0,-0.0247757996340847,-0.092834955769632,0,0,0,0,0,0
X002460.SZ,-0.0245370993486937,0,0,0,0,0,0,0,0,0.600941334739759,0,0,-0.113339701540788,0,0,0,0,0,0,0,0,0.157977898429234,0,0,0,0.0107361778156521,0,0,0,0,-0.0202112236573428,0,0,0,0,0.132600706778019,0,0,0.0165016603842412,0,0,0,0,0,-0.00354300944320232,0,0,0,0,0,0.228640393507994,0.0455644172956054,0,0,0,0,0,0,0
X600019.SH,0,0.0812667096309043,0,0,0.103471457972339,0.0768814848842505,0,0,0,-0.0726664389485119,0,0,0.0938264132700147,0.110458108037653,0,0,0,0,0,0,0,0.0482004201212876,0,0.083314896843632,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0966956972717377,-0.0734278997799877,0.00707142503912496,0,0,0,0,0.0407015611053257,0.0560341732592891,0,0,0,0,0,0,0
X002466.SZ,0,-0.0335309970099019,0,0,0,0,0,0.230537747448365,0,0,0,0.259626028051059,0,0,0,0,0,0,0,0.139004708169182,0.0968007940114795,0,0,0,0,-0.0192643253650279,0,0,0,0,0,0.261561938064196,0,0,0,0,0,0,0,0,0,0.019269111748957,0.166685154886597,0,0,0.0403557924650934,0,0,0,0.174741588616741,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.0141047780383679,0.367545975439676,0,0.197216004669698,0,0,0,0,0,0,0.0776516411549872,0,0,0,0,0,0,0,0,0,0,0,0.153137431901118,0,0,0,0,0.343771915205999,0,0,0,-0.481726198516372,0,0.0642879141798671,0,-0.0299694186548848,0,-0.0919823955002643,0,0,0,0,0,0,0.066005272461892,0,0,0,0,0,0.0334075295452368,0.0905736081330979,0,0,0,0,0,0
X000792.SZ,0.0543310372659705,0,0,0,0.0800666650224011,0,0,0.116122874021307,0,0.272793899447996,0.0647619402299024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175590223379578,0,0.00231314826056666,0.0834716745413988,0.0814728876641584,0,0,0,0,0,0,0,0,0,0,0.0203758095786309,0,0,0,0,-0.0220157190192954,0,0,0,0,0,0,0
X600547.SH,0.0511189246275433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608500305602053,-0.00629932949995882,0,0,0,0,0,0,0.0265725286995888,0,0,0,0.64245356401896,0,0,0,0,2.16840434497101e-19,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0123771114491489,0,-0.402134822185082,0,0.0519031384759593,0,-0.0207942622976426,0,0,0,0,0,0,0
X601600.SH,0.149953384462005,0,0,0,-0.0254319790095165,0,0.0297960199990941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364429167115153,0.146192898254672,0,0.606404164802037,0.199487567691973,0,0,-0.0215329942536568,0,0,0,0.00514286425921164,0,0,0,0,0.0522531363554795,0,0,0,0,-0.121128702767277,-0.0307385008535776,0.122328937969292,-0.200020688037833,0,0,0,0,0
