,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X601898.SH,X002466.SZ,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X600547.SH,X000301.SZ,X601600.SH,X600886.SH,X600426.SH,X600176.SH,X600362.SH,X600795.SH,X000983.SZ,X000786.SZ,X600096.SH,X600803.SH,X600801.SH,X000723.SZ,X601991.SH,X600486.SH,X601699.SH,X000408.SZ,X600219.SH,X600141.SH,X600027.SH,X000932.SZ,X600295.SH,X000807.SZ,X000830.SZ,X002080.SZ,X600985.SH,X300073.SZ,X600157.SH,X000630.SZ,X002353.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0884994905921443,0,0,0,0,0,0,0,0.132180153780213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234449794150208,0,0,0,0.125064918029632,0,0,0,0.0109074894845112,0,0,0.0752515130945443,0,0,0.0537094433974712,0,0.0771930050539835,0,0.0188443466273391,0,0,0,0.0739600427145175,0.0737529057494969,0,0,-0.0208634711308061,0,0,0,0,0,0
X601088.SH,0.167019181843016,0,0,0,0,0.246513282967244,0,0,0,0.261779299481377,0,0,0,0,0,-0.0720230572771622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101328512329816,0,0,0,0,0,0,0.0941293290685728,0,0,0,0,0,0.132389004352847,-0.0275039763611897,0,0,0,0,0,0.0448505360138466,0,0,0,0,0,0,0
X600028.SH,0.0434450561584656,0,0,0,0,0,0,0,0,0.0412140406496121,0,0,0,-0.0846517273925947,0,0,0,0,0,0,0.043808426951332,0,0.0346347777914822,0,0,0,0,0.00285458128194125,0,0,0,0,0,0,0,0,0.0792272296113875,0,0,0,0.058869082811319,0.00423088493316546,0,0,0,0,0,0,0.0220696481947151,0,0,0,-0.0177635834679474,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0135804365750479,0,0,0.0211635336584927,0,0,0,0.224308701035932,0,0,0.187883936454207,0,0,0,0,0,0,0,0,0,0.0589137828986477,0,0,0,0.00826669569752296,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0149483651085508,0,0,0,0,0.0497782321465208,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0862393963203383,0,-0.0154648040253033,0,0,0,0,0,0,0.0338288366926017,0,0,0,0,0,0,0,0,0,0,0.0740067810685401,0,0,0,0.0339315554580826,0,0,0.343733144299712,0.00984162174307447,0,0,0,0,0,0,0.0455365161356826,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282872915935371,0.0103083486751695,0,0,0,0,0,0
X600188.SH,0,0.302039757359427,0,0,0,0,0,0,0,0,0.103057281503172,0,0,-0.0521583500708353,0,0,0,0,0,0,0,0,0,0,0,0,0.0459465076764592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109683911342798,0,0,0.599486120909555,0,0,0,0,0,0,0.0849090625815574,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.528505871768723,0.234185415474418,0,0.0418837366850616,0,0,0,0,0,0,0.0489544273470311,0,0,0,0,0,0,-0.0314698010177628,-0.0384320864403765,0,0,0.0294552416862232,0,0,0.0365137872273806,0,0,0,0,0,0,0,0,0,0,0.0627220861554293,0,0,-0.0117415416648361,0,0,-0.0923264265498643,0.0333977675033658,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0309192821997156,0,0,0,0,0.355819551388194,0,-0.0691633391558618,0,0,-0.00755229311645908,0,0,0,0,0,0,0,0,0,0,-0.00181597432503813,0,0.0599199948289614,0.0723971282122011,0,0,0,0,0,0,0,0.290844967151174,0,0,0,0,0,0,0,0.0890779210582505,0,0.170694198805485,0,0,0,0,-0.00980804447003733,-0.0341380092681116,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456119492334922,0,0,0,0,0,0,0,0,0,0,0,0,0.0321131156497606,0.0273033165561623,0,0,0.00421416313792577,0,0,-0.0975520687260626,0,0,0,0,0,0.552190378552166,0,-0.00632772738746408,0.0440641652043237,0,0.082659111194461,0,0,0,0,0,0,-0.00717960002990974,-0.016409480889972,0,0,0,0,0,0
X601898.SH,0,0.12398082206246,0,0,0,0,0,0,0,0,0,0,0,-0.0374462723154853,0,0,0,0,0.145985420882783,0,0,0,0,0,0,0,0.221250616456206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213687885188986,0,0,0.158477118980987,0.0509881925193685,0,0,-0.00216578073007547,-0.0332425090186824,0,0,0,0,0,0
X002466.SZ,0,-0.0346535619214016,0,-0.05035271600347,0,-0.0502244535325189,1.02621294922519,-0.0223467378163131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688269170510233,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.014347034940433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467774299121956,-0.0124831735387054,0,0,0,0,0,0
X600111.SH,0,-0.0910076144935597,0,0,0,0,0.317129243918605,0.00817249368895703,0,0,0,0,0,0,0,0,0,0.386976029184122,0,0.0314520115485943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595264838381988,0.128538046827881,0,0.121774723036675,0,0,0,0,0,0,0,-0.00073395280025352,0.049483727465836,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.223665643705372,0,0,0,0,0,0,0,0.172409969266131,0,0,0,0.0292466817967641,0,0,0,0,0,0,0,0.484389879708257,0,0,0,0,0.120167054106281,0,0,0,0,0,0.147402024763418,0,0,0,0,0,0.171274892364241,0,0,0,0,0.163058972339978,0,0,0.0435432462428128,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0523382308923137,0,0,0,0,0,0,0,0,0,0,0,0,0.262231563745675,0,0.00576300042669528,0,-0.224126646310737,0,-0.155553125043698,0,-0.0660470233747429,-0.0442617435134268,0,0,-0.0923665521856627,0.741676113352111,0,0,0,0,0,0,0.398199933738753,0,0,0,0,-0.14801322519819,0.0503803546585675,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0.00862005751557129,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0365831119916814,0,0,0,0.0269575679239158,0,0,-0.0388694287123209,0,0.022345497150851,0.0498334009670562,0.168190232286629,0,0.11793714427411,0.0212635206636935,0,0,0,0,0.0440132915194151,0.196265690579222,0,0,0,0,0,0,0,0,0,0,0,0.0775804566856896,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,-0.094100473783277,0,0,0.172440957335692,0,0.0340729453923201,0,0,0,0,0,0,0.0114194183345081,0,0,0,0,0,0.0287605747262444,0,-0.0844086144698318,0.0568973798881576,0.331956923179899,0,0,0,0.113216250676795,0,0,0,0,0,0,0,0,0,0.456791580264652,0,0,0,-0.177898132094501,-0.132593782341401,0,0,0.0155795679347793,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.117310696032655,0,0,0.0193693174036363,0,0.122462351452376,0,0,0,0,0.241767215704872,0,0,0.0724024923721833,0,0,0,0,0,0,0.00265729345414521,0.0680572782822481,0,0,0,0,0,0,0,0.0641512057382232,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283822782132254,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.269109537719423,0.0888233054204452,0,0,0.00522567725904733,0.0624217169851225,0,0,0,0,0,0,0,0,0,0,0,0,0.0368706803420663,0,0,0,0,0,0,0.140587490024663,0,0,0.21538747664761,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0962190864747901,0,-0.0114699483059869,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0193941228072446,0,0.0341117093233421,0,0,0.00454847033864414,0,0,0,0,-0.0292185613300412,0,0,0,0,0,0,0.0945381961246079,0,0,0,0,0,0,0,0,0,0,0.0841460473880327,0,0.098169519294565,0,0,0,0,0.0552864621745972,0,0,0,0,0,0,0,0.0234451168371929,0.481421286908825,0,0,-0.036216805876302,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0682379993930542,0,0,0.248176104894356,0,0,0,-0.013544706843614,0,3.46944695195361e-18,0,0,0,0,0,0.0498157069129488,0,0,0,0,-0.0235866355045259,0.000923678046880573,0,0,0,0,0,0,0,0,0.146628978692892,0,0.660651972843671,0,0,-0.0295444705874304,0,0,0,-0.0264799082250194,0,0.160270318237817,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0601889855632181,0,0,0.0474970826171414,0,0,0,0,0,0,0,0,0,0,0.457610599058092,0,0.0179688036858825,0,-0.00743580132358804,0,0,0,0,0.000485413692606114,0,0.0201084342252508,0,0,0,0,0.101678035235351,0.304511244766715,0,0,0,0,0,0,0,0,0,0,0.00955878775304204,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0188887225274081,0,0,0,0,0,0,0.0893202858885486,0,0,0.273972995669049,0,0,0,0,0,0,0,0,0,0,0.0976634142362898,-0.0311636472882309,0,0,0,0,0,-0.0199646041803382,0,0,-0.00403486691803349,0.0255447188875259,0,0,-0.029733961725857,0,0,0,0,0,0,0.0876678902832403,0,0.148058912074195,0,-0.0239062102625808,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0744573980409299,0.0376709592969186,0,0,0,0.0802290390163944,0,0,0,0,0,0,0,0,0,0.0843470799107765,0,0,0,0,0,0.0317501906480696,0,0,0,0,0.113543954795824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310391816058535,0,0,0.193539682066341,0,0,-0.00879209386461002,-0.0125836797434318,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.389264294119917,0,0,0,0,-0.0319424037003634,0,0,0,0,0,0,0.0527063251717314,0,0,0.0739118331433488,0,0,0,0,0,0,0,0.0534694850867093,0,0,0,0.0640880008147228,0,0.116264702625554,0,0,0,0.0493988093532437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904209347439263,-0.00288631015595117,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178978896824195,0,0,0,0,0,0,0.0449453616340884,0.0302004927687224,0,0,0.0746409393809678,0,0,0.00989025158493969,0.0197383451470344,0,0,0,0,0.166959446620517,0,0.131630317054076,0.178702236798191,0,0,0,0.151680337861574,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.080911987261968,0.0381591668779866,0,0,0,0,0.0616641999104101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961757962929871,0,4.33680868994202e-19,0,0,0,0.200250290444562,0.0762800767050579,0,0,0.046828302649663,0,0.137098332159602,0,0,0,0,8.67361737988404e-19,0,0,0.00380278212425503,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.586524678206802,0,0,-0.128897305391832,0,0,0,0,0,0,0,0,0,0,0.0574694871272569,0,0,0,0,0,0,0,0,0,-0.0395141010591855,0.389422724331951,0,0.130713727277984,0.201700630888095,0,0,0,0,0,0,0,0,0,0,0,-0.159233336854812,0.139882717107211,-0.0119959946139608,0.0185045425237634,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.032964065128488,0,0,0,0.0663982797929924,0,0,0,0.219951325915939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226725016596225,0.0718715595595336,0,0,0,0,0,0,0.0887907351720948,0,0.00650064538017429,0,0,0,0,0,0,0.0661823956082876,0,0,0,0.0514834537485681,-0.087045888167732,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.245866129451064,0,0,0.0609020123189874,0,0,0.0998984379953281,-0.079518179503202,0.0831905935019298,0.140729699032493,0,0,0.189597113369765,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.206319566076685,0.0695820236702856,0,0.488038034095172,0,0,0.0793622756055989,0,0,0,0,0,0,0,0,0,0,0,0.0439177647051311,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.073492417098967,0,0,0,0.0378875065174654,0,0,0,0,0,0.146092520999772,0.174949250618812,0,0,0,0,0,0,0,0,0,0,0.111892003962263,0,0,0,0.0117081629317357,0,0.179993743438916,0,0,0,0,0,0,0,0.130175591040601,0,0,0,0,0,0,0,0,0.0574347386165617,0.000323915317528205,0,-0.0744871087417957,0,0,0,0,0
X600801.SH,0,0,0,0,0.299321077476433,0,0,0,0,0,0,0,0.0164220229505211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057937568881079,0,0,0,0,0,0,0,0.04921763536188,0,0,0,0,0.192299247201507,0.106132230482299,0,0.05340955633573,0,0,-0.0513340463115434,0,0,0.236579642142219,0,0,0,0.0010445637451647,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0226819677946372,0,0,0,0,0.0739263735892598,0,0,0.259849388956531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795789360355298,0.0721077778976349,0,0,0.00359274007653993,0.17797510465465,0,0.0746551334900258,0,0,0,0,0,0,0,0,0.0178597067586943,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,-0.0315678189136999,0,0,0.0312598552957278,0,0,0.0983297433106469,0.102500656894689,0,0,0,0,0,0,0,0.120880707500705,6.93889390390723e-18,0,0.00685331781768879,0,0,0,0,0,0.121079356690874,0,0,0,0.362612230521581,0,0,0,0,0.106323948051078,0,0,0,0,0.0691926829793433,0,-0.0693921550705489,0.0120098968046322,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.0285546403078749,0,0.0513343958604207,0,0,0.0700845115920439,0,0,0,0,0,0,0,0,0,0,0,0.100744920868297,-3.46944695195361e-18,0.298469628915905,0,0,0,-0.0757211005805941,0,0,0,0,0,0,0.0437607304618834,0,0,0,0,0.0700582951273481,0,0,0,0,0,0,0,0,0,0.120783227384936,0.0264030463437481,-0.027209616015972,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052062072538381,0,0,0.00143462739750357,0,0,0,0,0.292344925797736,0,0.385316014039317,0,0,0,0,0,0.0257198534691648,3.46944695195361e-18,0,0,0,0,0,0,0,0.0248692591640437,0,0,0.433723167715056,0,0,0,0,0,0,-0.0308376032516426,0.0456597346151615,0,0.258043603009017,0,0,0,0
X000408.SZ,0.150882780896567,0,0,0,0,0,0,0.214711306955436,0,0,0.498853662429156,0,0,0.144489055356145,0,0,0,0,0.015340941398543,0,0,0,0,0,0,0,0,0,-0.0150343745586536,0,0,0,0,0,-0.0818077509706483,0,0.125488461869459,0,0,0,0.0550489782543926,0,0,0,0.02527956400918,0,0,0,-0.0507947723721983,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0.0531988922537357,0,0,0,0.0361757280624283,0,0.154289925696936,0,0,0,0,0,0.0388876560643394,0,0,0,0,0.0701947003332593,0,0.257092530774522,0,0,0,0,0,0.025645599184273,0,0,0.19937401356712,0,0.158608285281748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949599681607079,0,0,0,0,0,0,0
X600141.SH,0.0412934555413876,0,0,0,0,-0.0156831772777355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284346168778774,0.0646425136229066,0,0,0,0,0.111718761457729,0.632713042058984,0,0,0,-0.0889231988925612,0,-0.116837343292964,0,0,-0.144696460464954,0,0,0,0,0,0,0,-0.0569908051831261,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0217636979021806,0,0,0.123912114503094,0,0,0,0.094960056008897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212406967584654,0,0.0183806722517686,0,0,0,0,0.0700489823696924,0,0.0965003130189066,0,0,0,0,0,0.0634553277970505,0,0,0,0,-0.0367307404323373,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.419327376402174,0,0,0.121499368867227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149391739120972,0,0,0,-0.00877118968827201,0.0900533965618533,0,0.0996045114277087,0,0,0,0,0,0,0.244406968677241,0,0,0,-0.0588582864389965,0.0229881390594406,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.122533740011561,0,0,0,0,0,0,0,-0.035940154296198,0,0,0,0,0,0,0,0,0,0,0.0716117435887751,0,0,0,0.148943176866584,0,0.0634225843605631,0,0,0,0.175407806343147,0,0,0,0,0.249368736845645,0,0,0,0,0,0,0,0,-0.031137007077207,0,0,-0.143500714073248,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67462266010719,0,0,0,0,0,0.18799741804398,0,0.155933702714628,0,0,0.251258340622714,0,-0.23427487949539,0,0.0638550147869178,0,0,0,0,0,0,0,0,0,0,0,0.153601124252651,0,0,0,0.0686256970731724,-0.0509511339426844,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0738184675074257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266895363715341,0,0,0,0,0.308756863688514,0,0,0,0,0,0,0,0.0453867162256795,0,0,0.153852415697424,0,0,0,0,0,0,-0.0532695380670291,0.012935548219119,0,0,0,0,0,0
