,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X601898.SH,X002460.SZ,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600801.SH,X600362.SH,X600688.SH,X002271.SZ,X600188.SH,X600352.SH,X000786.SZ,X600795.SH,X601991.SH,X002466.SZ,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X000723.SZ,X600176.SH,X000792.SZ,X000898.SZ,X600489.SH,X600426.SH,X000401.SZ,X600219.SH,X601158.SH,X600516.SH,X002353.SZ,X000553.SZ,X000932.SZ,X000709.SZ,X000883.SZ,X600583.SH,X002075.SZ,X600126.SH,X600160.SH,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.163639640254664,0,0,0.352765690004589,0,0,0,0,0.0614992314287739,0,0,0,0,0,0,0.0555521190618692,0,0,0,0,0,0,0,0,0.193687598541178,0,0,0,0,0,0,0.0221196673653609,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.00454700024459636,0,0,0,0.00869824740471067,0,0
X600028.SH,0.385644805187824,0,0,0,0,0,0,0,0,0,-0.0351310226604167,0,0,0,0,-0.00294075954406754,0,0.00650139048630376,0,0,0.0584369398450015,0,0,0,0,0,0,0,0,0,0,0,0,0.0346529637671699,0,0,0,0,0,0.0797294452195377,0.0642825443937832,0,0,0,0,0,0,0,0,0,0,0.0201909775211399,0,0,0,0,0.0773018514813918,0,0
X601088.SH,0,0,0,0,0,0.0335437377856854,0,0,0,0,0.00607548157992987,0,0.191785884019883,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.128874227391462,0,0,0,0,0,0,0,0,0,0.105935934956426,0.00206197131797117,0,0,0,0.0328326558418764,0,0,0,0.0385448441859843,0.0706556182963987,0,0.0172496287053386,0,0.00797826469036341,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.00721026887334224,0,0,0,0,0,0,0,0,0.451067236072944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124636725554375,0,0,0,0,-2.16840434497101e-19,0.151333178253879,0,0,0,0,0,0.132564785819444,0,0,0,0,0,0,0,0,0,0,0.0141024170044945,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.177318207418395,0.313167660606981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190582844472169,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141829954467976,0,0,0,-0.0546282048795541,0,0
X600019.SH,0,0,0,0,0,0,0,0.108761594397091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077587843336076,0,0,0.000476206816919712,0.0771216782989089,0,0,0.0127840702328856,0,0,0,0,0,0,0.117857347444857,0.104738578635882,0,0,0,0,0.0722213378833147,0,0,0.105902854167264,0.0366747964255122,0,0,0,0.174143507282111,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0327566360923218,0,0,-0.00955163168891274,0,0,0,0,0,0,0.108961744761299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05557910572723,0,-0.0108948950519558,0,0,0,0,0,0,0,0,-0.106311329746187,0.0173518547899846,0,-0.0417234917120219,0,0,0.0479753674111923,-3.46944695195361e-18,0.0256684993989499,0,0,0,0.0262034741701994,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0806849307155028,0,0,0,0,0,0,0,0,0,0.0328015606275366,0,0,0,-0.0255597702898032,0,0,0,0.105578394637844,0,0,0.289455839535265,0,0,0,0.310802088949139,0,0,0,0.0583733084171191,0,0.0547110081332722,0,0,0.117597471796427,0,0.00401313683512854,0.189543221119913,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0566409756522409,0,0,0,0,0,0,0.0273614525102717,0,0,0.129044373368863,0,0,0.00841215576989744,0,0.0428021310565176,0.277758125793907,0,0.0315534056495567,0.0407559450192678,0,0,0,0,0,0,0,0,0.00997067893579993,0,0,0,0,0,-2.16840434497101e-19,0.0438911917628815,0,0.0258288259452693,0,0.18798850311989,0,0,-0.0163907740229782,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0108537551515355,0,0.20797101089604,0,0,0,0,0.0467134719449553,0,0.343082223110548,0,0,0,0,0,0,0,0,0.0816168281864844,0,0,0,0,0,0,0,0.044669330951293,0,0,0,0,0,0,0,0,0.00862948772344415,0,0,0.0852810029480147,0.0939014257232427,0,0,-0.00342751474157596,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156983957210138,0,0,0,0,0.295104652915546,0,0,0,0,0,0,0,0,0,0.255465105446762,0,0,0,0,0.31345798206287,0,0.00128499640816872,0,0,0,0,-0.0319167293167115,0.105587461479977,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0163110185297126,0,0,0.0581904075972659,0,0.0553343566440077,0,0.0315041414490367,0,0,0,0,0,0,0,0.0752279585238795,0,0,0,0,0.0548841292754114,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0292819164818237,0,0,0,0,0.197249039934053,0,0,0,0.0803482793877167,0.0166565657368254,0,0,0.249965765773758,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.124710973512459,0.0417021268071987,0,0,0,0,0,0,0,0,0,0.163803821558621,0,0,0,0.0138641286377076,0.159933394666984,0,0,0,0,0,0,0,0,0,0,0.0372799405165956,0,0,0,0,0,0,0.120839918142814,0.037268245185418,0.085448594384982,0,4.33680868994202e-19,0.111329054526542,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.231569477352836,0,-0.0577614021205467,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.239759564974657,0,0,0,0,0,0,0,0,0,0,0.0764032692527359,0,0,0,0.0756258513638579,0,-0.021585736725381,0,0,0,0,-0.00246887162350117,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0765908101796865,0,0,0.188242940051513,0,0,0,0,0,0,0.00892390510583707,0,0,0,0.244836804601605,0,0,0,0,0,0,0,0.0176212557053221,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0345711605043257,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.00458510130013373,0,0,0,0.0424397467657105,0,0
X600801.SH,0,0,0,0.569805373926314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542454166199959,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.250575993661799,0,0,0,0,0.141753122153053,0,0,0,0,0,0,0,0,0,0.0112855072931044,0,0,0,0,0,0,-0.0103657778050365,0,0,0,0.0797879482087441,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136709656455775,0,0,0.0198460747934032,0,3.46944695195361e-18,0,0,0,0,0,0,0.101951450555978,0,0.139671987523263,0,0,0,0,0,0,0.250041996037454,0,0,0,0,0.0786560642461869,0,0,0,0,0,0,0.122322599503837,0,0.0957653102849705,0,-0.0324776355194666,0,0,0,-0.00714346403856084,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371060157311291,0,0,0,0.0437974697671836,0,0,0,0,0.138712654101502,0,0,0,0.256460669925909,0,0,0,0,0,0,0,0,0,0,0.157257734709071,8.67361737988404e-19,-0.169971622662539,0,0,0,0,0,0.0838420425844327,0,0,0,0.0932866773438863,0,0
