,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600011.SH,X601898.SH,X600019.SH,X600660.SH,X600547.SH,X600111.SH,X000708.SZ,X600010.SH,X000301.SZ,X002271.SZ,X600795.SH,X600886.SH,X000877.SZ,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X600803.SH,X600176.SH,X601991.SH,X601699.SH,X000983.SZ,X000408.SZ,X000629.SZ,X600160.SH,X000786.SZ,X000723.SZ,X600219.SH,X600378.SH,X600489.SH,X600348.SH,X600995.SH,X002080.SZ,X600096.SH,X600157.SH,X000933.SZ,X000807.SZ,X600985.SH,X600688.SH,X600141.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0202939186183897,0.578968169534875,0,0,0,0,0,0,0,0.176450851609622,0.17349825750874,0,0,0.0229023117250405,0,0,0,0,0,0,0,0.120711202244981,0,0,-0.0382113368248978,0,0,0.00478828785642862,0,0.0246315446484967,0,0.0632678115234409,-0.0231322167479736,0,0,0,0,0,0,-0.027439401086905,0,0,0,0,0,0,0,0,0,0,0,-0.0173635790068235,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.459403378364897,-0.0364695021196131,0,0,0,0,0,0,0,0,-0.0282347550978016,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0893336975982734,0,0.0666599619590347,0,0,0.181823617510439,0,0,0.0728603277198092,0,-0.0282121863067618,0,0,0,0,-0.0371340382049976,0,-0.0360132807230293,0.153561604588762,0,0,0,0,0,0,0,-0.00966467212295111,0,0,0,0,0,0,0
X600028.SH,0.59574646376234,0,0,0,0,0,0,0,0.0511515086936559,0,0,0,0,0,0,0,0,0.00775475236340524,0.00270600479351146,0,0,0,0,0,0,0,0.0602683179630038,0,0.0337663660313445,-0.0375295073166361,0,0,0.0123765389509289,0,0,0,0,0,0.0318042237665356,0,-0.0297169356444904,0,0,0,0,0,0,-0.06391904995558,0,0,0,0.00321438775469295,0,0.0153580291493504,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12956672658176,0.0138821587285715,0,0,0.0542648608047751,0,0.201127631806606,0,0.130508401108979,0.158719363060986,0,0,0,0,0,-0.128117357509085,0,0.2703190693184,0,0,0,0.0956828792543378,-0.130416750998933,0,0,0,0.0775986189893702,-0.0427465606520211,0,0,0,0,0,0,0,-0.0478616784295733,0,0,0,0,0,0
X600188.SH,0,0.695459311338475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715081440584014,0,0,0,0,-0.0609020056044354,0,0.0149277704099628,0.140872844656474,0,0,0,0.167969988631809,-0.0627407333836186,0,0,0,0,0,0.0106837433773042,0,0.0672174901989553,0,0,0,0,0.217406249844081,0,-0.100376613084283,0,0,0,0,-0.00143349301510131,0.0565632372646992,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.478654350179141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176933367125507,0,-0.140274325162672,0,0,0,0.0365133959107358,0,0,0.125481733699389,0,0.157375591417474,0,0,0,0.220922319664166,0,0,0.0919627000129702,0,0,0,0,0,0,0.00136673606743429,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0963540815778274,0,0,0,0,0,0,0.114349243169879,0,0,0,0,0,0,0,0,0,0.0301766037743401,0,0,0.0831545109262884,-0.0891986070204478,0,0.032350962892203,0,0,0.386220627489962,0,0,0,0,0,-0.0127845245744447,0.0176254432045327,0,0,0,0,0.0470065692476884,0,0,0,0,-0.00595287767184578,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.566178053417792,0,0,0,0,0,0,0,0,0,0.155440769460823,0,0,0,0.0722675520226594,0,0.0638065599083191,0,0,0,0,0.0323815946613429,0,0,0.030613825433783,0,0.347039687586483,0,-0.00781997395093116,0,0,0,0,0,0,-0.000521766664155628,0,0,0,0,0,0,-0.127352187705053,0,0,0,-0.0211921441981068,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.248177194157893,0,0,0,0,0,0,0,0,0.236822570838686,0,0,0,0,0,0,0,0.0815267492149457,0,0,0,0,0,0,0,0,0.25997309412092,0,0,0.0461362996038717,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0193016476121439,0.00377640711361011,0,0,0.0506701915298878,0,0.0974655792414661,-0.00396190719805145,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.086103808564935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310505590829449,0.197481520055701,0,0.247646830048186,0,0,0,0,0.267508489101529,0,0,0,0,0,0.0384455593558962,0,0.0498710039399488,0,0,-0.281886202537749,0.0820642372735785,0,0.0581081676638464,0,0,0,-0.0371941753990382,0.148561254921908,0,0,0,0,0,0
X601898.SH,0,0,0.184473846554083,0,0.0794909431280338,0,0,0,-0.0163542506986582,0,0,0,0,0,0,0,0,0,-0.0368277407321781,0,0,0,0,0.0645826276505025,0,0,0.146966347159967,0,0,0.0439341770363181,0.391780079566142,0,0,0,0,0,0,0,0,0.018741977959408,0,-0.0248035912055376,0,0,0.0643049418271021,0,0,0,0,0,0,-0.0317725378620558,0,0,0,0,0,0,0
X600019.SH,0.0752981860300287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183384710225065,0.00725054884450549,0.21080862618889,0.187534275273092,0,0,0.0667972497318114,0,0,0,0,0,0,0,0.0835350904565916,0,0,0,0,-0.104818387479249,-0.0351380993139397,0,0,0.0726023273136992,0,0,0,0,0,0.0356910178464571,0,-0.0024478609805036,0.0317320702255148,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0841128646644391,0,0,0,0,0,0,-0.126430521916797,0.127349244978487,0,0,0.090781635616814,0,0,0,0,0,0.0241164625979832,0,-0.106382894981795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141869689140513,0.00371336542103717,0,0,0,0.182202165594909,0.006923837978908,0,0.0549604354402133,0,0,0.00267039550421358,0,0,0,0,0,0,0
X600547.SH,0.0661459469486283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017551627280466,0,0.0423742742165178,0,-0.0268900031026954,0.0587515507490455,0,0,2.71050543121376e-20,0,0.379517163936772,-0.00689157857005438,0.0424754574389609,0,-0.0443010928124337,0,0,0,0,0,0,0,0,0.0156914898209499,0.186770739579831,0,0,0,0,0,0,0,0,0,0,0,0,-0.00692582453031644,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.176053850508142,0,0.0088416897554609,0,0,0,0,0,0,0,0,-0.0398262715160522,0,0.120333311035526,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0500268792374179,-0.014855360329073,0,0.180495202143054,-0.0292679833015574,0,0,0,0,0,0,0,0,0,0,0,0,0.174451893236686,0,0,0,0,0,0,0.0762566164801844,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.042178972331687,0,0.0624646888192844,0,0.250172106568418,0,0,0,0,0,-0.0614488964550015,0,0,0,0,0,0,0,0,0,0,0.0554003929348602,0.143808280306338,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0835146038268562,0.105369690203554,0,0,0,0,0,0,0,0,0,-0.0194172458126378,-0.00653720864708728,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016149106719094,0.252306348438201,0,0,0,-0.0506648734280709,0.0182764001891094,0,0,0,-0.0551377460604582,0,0,0,0,0,0,0,0.124661869851546,0,0,0,0,0,0,0,0,0,0,0,0.139981721034188,0,0,0,0,0,0,0,0.0162237160357821,0.0938524951470414,0,0,0,0,0,0
X000301.SZ,0,0,0,0.309997733982927,0,0,0,0,0,0,0,-0.111124007247605,0,0,0,0,0,0,-0.370841024250882,-0.274224827400044,0,0,0,0.266760338484099,0,0.219863741720282,0,0,0,0,0.214003751259576,0.116161747181279,0.15892398970926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246209172442368,-0.0202697172721452,0,0,0,-0.0320798287063947,0.0662071365835538,0,0.836705703923399,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712341322402508,0,0,-0.193961649010319,0,0,0,0,0,0,0,0,0,0.0128055959119622,0,0,0,0.0189651661777114,1.01341631298041,0,0,0,0,-0.163723784628398,0.253265212465021,0,0,0,0.0247750991146294,0,0.00497051529317692,-0.364602499941004,0,0,-0.134553124223688,-0.00899157789165065,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214398350572585,0.194400276781848,-0.0177147741193997,0,0.142022043337498,0,2.16840434497101e-19,0,-0.0976167293443825,0,0,0,0,0.246509998839632,0,0,0,0,0,0,-0.0632207612894567,0,0,0,0,0,0,-0.0787993728820316,0.142051316383603,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0635700715000766,3.46944695195361e-18,0,0.0678995667556594,0,0,0,0,0,-0.0302499280185586,0,0,0,0,0,0,0.0156025025476271,0,0,0,0,0,-0.0179347633423536,0,-0.0972908890341015,0,0,0,0,0,0.0805971236447105,0,0.0187414581112673,0,0,0,0,0.200285385261524,0,0,0,0,-0.0402885492758639,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.024381460828014,0,0,0.254391568035873,0,-0.132701472486484,0,0.0932919432545976,0,0,0,0,0,0.0610771375617261,0,0,0,0,0,-0.016384000358851,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.203237949754772,0,0,0,0,-0.0620930517619038,0,0.29958649713741,0,0,-0.0731003623104257,0,0,0,0,0.113222222266171,0,-0.0161477748157439,0,0,0.33998940610789,0,0,0,0
X601600.SH,0.151500845766463,0,0,0,0,0,0,0,0.023236051497626,0.0557346897092932,-3.46944695195361e-18,0.193677599907799,0,0,0.0806457478361827,0,0.0151494094656744,0,0,0,0,0,0,0,0.133811700742786,0,0,0,0,0,0,0,0,0,0,0,0.251581195964769,0,0.134997188081749,0,0,0,0,0,0,0.123697521849466,0,0.0256755850077409,0,0,0,-0.00623206325586517,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.28396677488251,0,0,0.170121805332173,0,0,0,0,0,0,0,0,0,0,0.080323290546669,0,0,0,0,0,0,0,0,0.033713273142009,0,0,0,0,0.0455477504859241,-0.00780585126680027,0,0.1175754142002,0,0,-0.0553891595336909,0,0,0,0,0,0,0.0986120376060562,0,0,0,0,0,0,-0.0142403941220611,0.0285230679963903,0,0,0,0,0,0
X600362.SH,0.0569283783529014,0,0,0,0.0204681915415552,0,0,0,0,0,0.0282992891803307,0,0,0.266584706221628,0,0,0,0,0,0,0,0,0.140828284084974,0,0,0,0.0173146231872825,0,0,0.00608761584576537,0,0,0.0495030446431349,0,0,0,0,0,0.0420187081876766,0,0,0,0,0,0,0.175061359962125,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.413140194311919,0,0,0,0,-0.268622774586751,0,0,0,-6.93889390390723e-18,0.0693544035751655,0.161557672854805,0,0,0,0,0,0,0,0.315984576507113,0.164360575639488,0,0,0.0636679676888294,-0.0522776018256952,0,0,0,0,0,0,0,0.219319602561917,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0106910601207649,0.0198628758876386,0,0,0,0,0,0
X600803.SH,0,0,0.28421242841276,0,0.240938494242065,0,0,0.208156583458887,0,0.0541935499888771,0,0,-0.178771473996277,0,0,0,0,0.0892197662222871,0,0,0,0,0,0,0,-0.0416325317317824,0,0,0,0,0.00343485889278759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376798655599112,0,-0.0510962963259107,-0.0609920741351343,0,0,0,0,0,0
X600176.SH,0,0.304929340578308,0,0,0,0,0.50206656722001,0,0,0,0,0,0,0,0,-0.0557377934145871,0,0,-0.117267386304401,0,0,0.106487862051003,0,0,0,0,0.0178012994334975,0,0,0,0,0.12368340340929,0,0,0.187972519133569,0,0,-0.100250780200577,-0.129116176367275,-0.0894655417609811,0.0815648121539859,0.299978439792357,0,-0.1051390460782,0,0,0,0,0,0,0.0450373381448572,-8.67361737988404e-19,0.0120251318509286,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.218423911440904,-0.0979387001583851,0,0,0,0.449489990891863,0,0,0,0,0,0,0,0,0.0411081472857336,0.452654599466576,0,0.0713350716477514,0,0,0,0,0,0,0,-0.197390776417083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222920600722414,0,0,0,0,0,0.48495242384193,0.024733230374685,0,0,0,0,0,0,0
