,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600010.SH,X600176.SH,X601898.SH,X600111.SH,X601600.SH,X600011.SH,X000301.SZ,X600886.SH,X600188.SH,X002466.SZ,X600426.SH,X601991.SH,X600352.SH,X600803.SH,X600801.SH,X000932.SZ,X600219.SH,X600795.SH,X002080.SZ,X600489.SH,X000027.SZ,X600688.SH,X600516.SH,X600486.SH,X000807.SZ,X600299.SH,X000898.SZ,X002353.SZ,X600027.SH,X000723.SZ,X601168.SH,X600315.SH,X600157.SH,X601992.SH,X000630.SZ,X000825.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.258201378905487,0,0,0,0.0297362813074491,0,0,0,-0.000141387008985039,0,0.00536135461326811,0,0.0227661262626037,0,0,0,0.00131912291648048,0,0.0188862419215518,0,0,0,0.00869189918547409,0,0,0,0,0,0.0094431018987936,0,0,0,0,0,0,0,0.0184877120090437,0,0,0.0417858926327023,0,0,0.0496119334614715,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.00117335182597226,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0499836627034175,0,0,0,0,0,0,0,0,0,0,0.0402023420109835,0,0,0,0,0.0344381193729158,0.06343107808571,-0.029375172266005,0,0,0,0,0.0386800855411459,0,0,0,-0.00788038783985118,0,0,0,0.0563529874708106,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0231354934444184,0,0,0,0,0.0474959124643506,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,-0.120811455402053,0,0.048501949859449,0,-0.0321132020306155,0,0,0.0497013446676024,0,0.168812978881904,0.0522215127640886,0,0.229602977744807,0.0745676830994034,0,0,0,0,0,0,0,0,0,0.00357937202664995,0,0,0,0,0.0704735525660714,0,0,0,0,0,0.00926242273659381,0,0,0,0,0,0.070407371960952,0,0,0,0,0,0,0.00878895494188977,0,0
X600309.SH,0,0,0,0,0,0.0486099183815953,0,0.340865173811917,0,0,0,0,0,-0.0876319921327935,0,0,0.0728565843711107,0,0,0.00776455230101487,0,-0.0101953813270403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130829596208686,0,0,0,0,0,0,0,0.238958124675736,0,0,0,0,0.150187671629723,0,0,-0.0116634469785982,0,0,0,0.10453783750446,0,0
X600585.SH,0,0,0,0.0130441810533202,0,0,0,0.0228983897559759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857658498414736,0,0,0,0,0,0.216427888179883,0.0458114545682635,-0.00231854314160942,0,0,-0.0497053148120682,0,0,0,0,0,0,0,0,0,0,0.0286111208449431,0.055894810480198,0,0,0,0,0,-0.039828814369802,-0.0165210419507784,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0950545731688642,0,-0.0280547740519619,0,0,0,0,0,0.148703564441374,0.09928376615737,0,0,0.163188079150731,0,0,0.0804184903781939,0,0,-0.00886203955706083,0.0980261862864659,0,0.360171930264156,0,0,0,0,0,0,0.08393737066467,0,0,0,0.0969315309376888,0,0,0,-0.0233300454614948,0.115331826962232,-0.147678821754277,0,0,0.211938307033919,0,-0.0403945257403886,-0.020719740066784,0,0,0,0,-0.0668276046864262,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.683815091798867,0,-0.0692749706692112,0,0.240791429415574,0,0,0,0,0,0,0,0,-0.0292017910152724,0,0,0,-0.06116390144498,0,0,0,0,0,0,0.324333625818673,-0.0700394938922518,0.319885041710196,0,0.210003725309223,0,0,0.10888516866696,0,0,0,0,0,-0.286428392563526,0,-0.027812525840889,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.143531028676452,0,0,0,0.143025717824206,0.0458161554292894,0.485199095232582,0,0,0,-0.104775968240354,0.111634933922642,0,0,0.0982268545878559,0,0,0,0.0184727596866917,-0.0454556928693519,0,0,0,0,0,0,0,0,0,-0.0380680866739291,-0.00692436035385425,0,0,0,0.167759236958075,0.466971774179519,0,0,0,0,0,0,0,0,0.0251275983585057,0,0,0,0,0,0
X600660.SH,0,-0.120405434065793,0,0,0,0,0,0.197652666386805,0,0,0,0,0,0,0,0,-0.0707835390684978,0,0,0.107918074918765,0,0,0,0,0,0,0.180309761625339,0,0,0.0101396820100402,0,0.0908531450734191,-0.227119791805069,0,0,0,0.111837693692972,0,0,0,0,0,-0.0393458646164686,0,0,0,0,0,-0.108560147413575,0.0931525683306308,0,-0.0242645699807555,2.16840434497101e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0.101456030497773,0,-0.343883676016449,0,0.0181196182305113,0.1663778454343,0,0,0,0,0,0,0,0,0,0,0.0011989512817007,0,0,0,0,0,0,0,0,0,0,0,0,-0.129228004932613,0,0,0,0.0537168051136446,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.119639455224796,0,0,-0.0355634577067565,0,0,0,-0.0472729339815701,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0167708778709647,0.0134045218672211,0,0,0,0.12197167460992,0,0,0,0,0,0.0544823251304394,0,0,0,0,0,0,0,0,0.00571757571372618,0.261712776968064,0,0,0,0,0,0,0,0.00849614457966503,0,0,0,0.0531699950794317,0,0,0.0984504090528761,0,0,0,0,0,0,0,0,-0.0809357207818307,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41361497945033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154118654974383,0,0.0693218837646748,0,0,0,0,0.0299726270024057,8.67361737988404e-19,0,0,0.0865490001344678,0,0,0.176807694724266,0,0,0,0.441958271574235,0,0.166842673762964,0,-0.0245615721327975,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.0382967997075377,0,0.0300980336681333,0,0,0,0,0,0.0342004690088966,0,0,0,0,0.154357778087652,0,0.0239162364143579,0.0106558788340471,0,0,0.148007439230195,0.0674230423926561,0,0,0,0,0,0,0,0,-0.0246207884880498,0.0363819681608716,0,0,0,0.151295358017196,0,0,0.00906542104504966,0,0,0,0,0,-0.13120512223496,0,0,-0.0401483672063201,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0118647941170209,-0.21460604932749,0,0,0,0,0,0,0,0.126024933568349,0,0.257971714510966,0,0,0.105778820011112,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412900663454919,0,0,0,0,0,0,0,0.0103985700138689,0,0,0,0,-0.157786766081113,0,0,-0.0339784553610765,0,0,0,0,0.0366631227826285,0,0
