,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600188.SH,X600111.SH,X600362.SH,X600157.SH,X002466.SZ,X601992.SH,X600547.SH,X600886.SH,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X600489.SH,X600309.SH,X000709.SZ,X600583.SH,X300072.SZ,X000883.SZ,X000898.SZ,X600352.SH,X000539.SZ,X000027.SZ,X002407.SZ,X000723.SZ,X000630.SZ,X002470.SZ,X002460.SZ,X600549.SH,X000983.SZ,X600176.SH,X000060.SZ,X000629.SZ,X600021.SH,X000012.SZ,X600612.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.148100411369962,0,0.0670683232147748,0,0,0,0.00614079654423482,0.142986572284036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167686907902908,0,0,0,0.0808876550899261,0,0,0,0.0573827292317943,0,0,0,0,0,0,0,0,0,0.0222212621725652,0.0247881339625998,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.111669010111982,0,0,0,0,0,0,0,0,0,0.00689216176809428,0,0,0,0.0415897170091526,0,0,0,0,0,0,0.0680191601309433,0,0,0,0.0784575197223914,0,-3.46944695195361e-18,0,0,0,0,0,0.00226216467530953,0.0378819495431808,0.20955300629496,0,0,0,0,0.0129023379667813,0,0,-0.0317069518143995,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.308143408547327,0.124022931069841,0,0,0,0,0,0.310225810886472,0,0,0,0,0,0.452785194251333,0,0,0,0,0,0,0.145984981948482,0,0,0,0.183809506493743,0,0,0,-0.103564555956697,0,0,0,0,0,-0.0410200609216052,0,0.161894188946181,0.064731970231085,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.14185947373024,0,0.0857521508657864,0,0,0,0,0,0,0,0,0,0.0884495789735285,0,0,0,0,0,0,0,0,0,0,0.165970779644951,0,0.0673035659670782,0,0.0810090082458576,0,0,0,0.0360777381695262,0,0,0,0.00789879058592377,0,0,0,0,0,-8.67361737988404e-19,0.0395333729038774,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.105901264661825,0,0.180487281236179,0,0,0,0,0,0.0815749024183825,0.151965305923518,0,0,0,0,0,0.162210776901655,0,0,0,0,0,0,0.045374762567205,0,0,-2.77555756156289e-17,0,0,0,-0.0299184067266729,0.054347912025776,0,0,0,0,0.448197766592855,0,0,0,0,0,0,0,0,0.00596858648834339,-0.169345370338615,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.467950936342783,0,0,0,0,0,0,0,0.00242686213036669,0,0,0,0,0,0.0071327448203409,0,0,0,0,0,0,0,0,0,0,0.0854432730990825,0,0,0,0.0499779545614945,0,0,0,0,0,0,0,0.237036146871212,0,0,0,0,0,6.93889390390723e-18,0.0422840594412574,0,0,-0.00243015412754658,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0893135312271438,0,0.0756945390571103,0.158235218990614,0,0,0,-0.0692087964684921,0,0,0,0,0,0,0.198191322865858,0,0,0.00321600303393227,0,0,0,0,0,0,-0.0230729820924736,0.0461057560184954,0.0879485016002045,0,0,0,0,0,-6.93889390390723e-18,0,0,0.266076320843144,0,0,0,-0.0152343105202877,0,0,0.343770103565985,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0144039409807406,0,0,0.0184091214592129,0,0,0,0,0,0,0,0,0,0,0.100742517467869,0,0,0.0612826340732682,0.102259912648712,0,0,0.211967134872785,0,0,0,0.0345303001122734,0,0,0,0,0.0331450954149267,0,0,0,0,0.198072452799911,0,0,0,0,0.0795106869901655,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.187722763808753,0,0,0,0,0,0.032175102260932,0,0.0622877936863081,0.00884084883421479,0,0,0,0,-0.108368269226949,0,0,0,0.212690138472481,0,0,0,0,0,0,0,0,0,0,0,0.313143906778539,0,0,0,0.475838133456587,0.03664370530813,0,0,0,0,0,0,0,0,0,0.133116057537748,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.111865024138959,0,0,0,0,0,0,0,0,0,0,0,0.105716611016414,0,0,0,0,0,0.131512306651819,0,0,0,0,0.192350540534137,0,0,0,0,0,0,0.0557891181015295,0,0,0,0,0,0,0,0,0.0719502505608574,0,0,0,0,0,-0.029565088668116,-0.0133894075974057,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544671095535958,0,0,0,0,0,0.0815953465280226,0,0,0,0,0,0,0,0.943369525871687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685844899430708,0,-0.0955452154253056,0,0.0256166839038072,0,-0.031995129289859,0.0872745474561516,-0.00432510509945404,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0298205113892065,0,0.00720083049017556,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0517457542372137,0,0,0,0,0,0.0666627603953038,0,0,0.00771409518041265,0,0.195940093417584,0,0,0,0.191258096742269,0,0,0,0,0,0,0,0.0442444016188642,0,0.0864699041107134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.318974780023368,0.241110650316613,0,0,0,-0.0213315731014919,0,0.0152702758759621,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0.256593415243392,-0.0858328793726444,0,0,0,0,0,0,0,0,0,0.0560244107898685,0.100772142885083,0,0,0,0,0,0.121113723091019,0,0.128432097160088,0,0.0641613561933721,-0.0862299969316463,0,0,-0.078149254690496,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.125326375823785,0,0,0.200212981877844,0.0275028011683356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516435748822987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449225234061259,0.0408645646902494,-0.0145881909703505,0,0,0,0,-0.000483695108663868,0,0,0,0,-0.0176634490182574,-0.0205483285253951,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.117287793180954,0,0,0,0,0,0,0,0.0923085966773349,0,0.0274793983676376,0,0,0,0,0.215361277803631,0,0,0,0,0,0,0,0,0.0145025998539515,0.00920343663173232,0,0,0,0,0,0,0.011830305685426,0.00600224483940557,0,0,0,0,0,0,0,0,0.0495153164745644,0.363990185909541,0,0,0,0.0572267812602588,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0251291076225729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218865541185025,0,0,0,0,0,0.0823133588213539,0.109293227560702,0,0.0694602988723065,0,0,0.0327829566024377,0,0,0.223220248555899,0,0.0340118005662675,0,0.198166020669122,1.73472347597681e-18,-0.0368654100357632,0,0,0,0,0,-0.0364325325471755,0.0222033024198154,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0504066281387683,0,0,0,0,0,0,0.0347845568539936,0,0.0871605299984296,0,0,0.621825092139394,0.130011436222806,0,0,0,0,0,0,0,0,0,0.01176190298077,0,0,0,0,-0.013863618728432,0,0,0,-0.0340883897701539,0.0326930556275907,0.0571853174466552,0,0,0,0,0,0,0,0,0,-0.0357514953687364,-0.0697335427843973,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.22272311973312,0,0,0,0,0,0,0,0,0.111650022428875,0,0,0,0,0,0,0,0,0.109673700495861,0,0,0,0,0.0202917779619073,0,0.0912194860896966,0,0,0,0,0,0.0251446208675765,0,0,0,0,0,0,0,0.126523629640862,0,0.0420679923261107,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0469044847293049,0,0,0,0,0,0,0,0,0.186574720328859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207987995814347,0,0,0,0,0.0857335520739602,0,0,0,0,0.113186972986013,0,0,0.125980501250419,0,-3.46944695195361e-18,0,0.0240480145188811,0,0.00914119694982846,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.041156974428802,0.0193756545329648,0.12692644121259,0,0,0,0,0,0.0337939940484784,0.0415036642883037,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.37450725330966,0,0,0,0,0,0,0,0,0,0.0111101425016607,0,0.0645320883341193,0,0.0661423252334596,0,0,0,0,0,0.163010917821557,0.0527486082524381,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0.0216738934898668,0,0,0.0336251478746337,0,0,0,0,0.165492657170951,0.0975286305058136,0,0.0373120773125881,0,0.111243065923813,0,0,0.323258891550904,0,0,0,0,0,0,0,0,0,0,0,0.022766905355187,0,0,0.0447781372187297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0907857124328081,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0443328041992482,0,0,0,0.0555735554823963,0,0.0588515200092738,0,0,0,0,0.123179999180613,0,0,0,0,0,0.276504353626756,0,0,0,0.0587413078371719,0,0,0,0.101428003119502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.255777691118636,0,0,0,0,0,0,0.0444948396090339,0,0.139176190281984,0,0,0,0,0,0,0,0.0360174953323424,0,0.206354032211745,0,0,0,0.135991308080735,0,0,0,0,0,0,0,0.0291436487291179,0.100252417804557,0,0,0,0,0,0,0,0.0336125997424181,0,-2.71050543121376e-20,0,0,0,0.0153777086281533,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0700309421615422,0.0577099822907936,0,0,0,0,0.105084077678485,0,0,0.176600365516165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248605933647875,0,0,0.312130545284484,0.0798392155562856,0,0,0,0.0338198021668361,0,0,-0.0202881040613982,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0899387743429227,0,0.080286900266559,0,0,0,0,0,0.012756940870435,0,0,0.0382610268553923,0,0.259590924803302,0.0131053529054316,0,0,0,0,0,0,0.100637730178857,0,0,0,0.00358304599421875,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0282399220371596,0,0,0,0,0,0,0,0,0,0.0910749665350291,0.0148265848170644,0,0,0,0,0,0,0,0,0,0,0.0154042468039613,0,0.359542811059532,0,0.134359591816869,0,0,0,0,0.000434399214700739,0,0,0,0,0,0,0,0,0.10775538296928,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.189560290573463,0,0,0,0,0,0,0.157884568398678,0,0,0,0.0456727712257666,0,0,0,0,0,0,0,-0.0850910179024821,0,0,-0.213138709808416,0,0,0,0,0,0,0,0,0.350333160583164,0,0.80210818995459,-0.137507820948623,0.115179133877457,0,0,0,0,0,0,0,0,0.138574604745515,-0.0432870100650456,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.178013263109745,0,0,0,-1.73472347597681e-18,0,0,0.00170574766885469,0,0.0120486536115449,0,0,0,0,0.0731627473392933,0,0.234073841504419,0,0,0,0.312801636158939,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0555182921531388,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.00541227818413524,0.0215576388021436,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.256667254339667,0,0,0,0,0,0,0,0,0,0.103291406332378,0.0607044267132939,0,0,0.0447805756271029,0,0,0,0.146007559245093,0,0,0,0.0791835241964145,0,0,0,0,0,0,0.029785605308793,0,0,0.00241591389445455,0.0675007061524558,0,0,0,0,0,0,0,0,0,0,0.054113787369511,0,0,0,0.0305942131756171,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604516026082407,0,0,0,0,0.0466282850713267,0,0,0.0406833939749599,0,0,0,0,0.0666966308806114,0.181774205386926,0,0,0,0,0.042206413213958,0,0,0,0,0.176832621798289,0,6.93889390390723e-18,0,0,-0.0869264407957697,0.148409477150327,0.0314257516999043,0.162431418613893,0,0.031102527359881,-0.0415057736177095,0,0,0,0,0,0
X002460.SZ,0,0,-0.165706927763505,0,0,0,0,0,0,0,0,0,-0.0158579081290852,0,-4.33680868994202e-19,0.0759162418562097,0,0,0.331934625119551,0,0.0309940435178659,0,0,0,0.144919704075028,0,0,0,0,0,0,0,0,0,0,0,0.467390361266795,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0387982221614279,0,0,0.142585174005502,0,0,0.00879584446794025,0.00411792830394538,0,0,0,0,0,0
X600549.SH,0,0,0,0,0.0134508980489242,0,-0.200791258660068,0,0,0,0,0,0.139755831866555,0,0.300638163495826,0.451244305145704,0,0,0,0,-0.0565803544155906,0,0,0,0,0,0,0,0,0,0,0,0,-0.219631863853568,0,0,0,0.0804585079400005,0,0.143521385122046,-0.111649076106916,0,0,0,0.150825884881588,0.0895314454223211,0,0,0.120659270087798,0,0,-0.0442904157109678,6.93889390390723e-18,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843102528957473,0,0.20285160040926,0,0,0,0,0,-0.00230147654405384,0,0,0,0,0,0,0.32639817502287,0.5529129668549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0915649646360291,0,0,0,0,-0.0666787992004963,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0242852805067815,0,0,0,0,0.0164106378772339,0.0964784608491691,0,0,0,0.20567448496688,0,0,0,0,0,0,0.0118820012478456,0,0.158398722781918,0,0,0,0,0,0,0,0.236472726844671,0,0,0,0,0,0,0,0.153030105685394,0.0192540592803651,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.109210173123845,0,0,0,0,-0.0801364666481516,0,0,0.0525354651558507,0.364011527399586,3.46944695195361e-18,0.0853640477888777,0,0.0631272513093881,0,0.0160219424110437,0,0,0,0.142830844371886,0,0,0,0,0,0,0,0,0,0,0.0038664884647474,0,0,0,0.20358182703553,0,0,0,0,0,0,0,0,0,-0.0415920733582661,0.00257441993246448,0,0,0,0,0,0
X000629.SZ,0,0,0.60546855376301,0,0,0,0,0,0,0,0,0,-0.0849293948569822,0,0.0279977208506182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261753429684443,0,-0.138374990064701,-0.143391803909981,0,0,0,0,0,0.051474894139979,0,0,0,0.294908255509592,0.0606757883574721,0,0,0,0,0,0,0,0,0,0.141237309889079,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0466395137268029,0,0,0,0,0,0,0,0,0,0,0,0,0.209608717247473,0,0,0,0,0.0983775660422715,0,0,0.210050671089894,0.123559534053986,0,1.73472347597681e-18,0,0,0,0.183056857312963,0,0.0474888982648778,0.0816087218555197,0,-0.0892008338831279,0,0.0292342853926758,0,0,0,-0.0208756929861007,-0.052959737702017,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.132443103641388,0,0,0,0.047828243558784,0,0,0,0,0,0,0,0.094457646164299,0,0,0,0,0,0,0,0.27829707166808,-3.46944695195361e-18,0,0.0420882139139746,0.0354711696516456,0.0250571923304416,0,0.121950115880493,0,0,0,0.171249580210676,0,0,0.161366851383821,0,0,0,0,0,-0.0148354190158174,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153113714411979,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0267091096255272,0,0,0,0,0,0,0,0.0263796212081351,0,0.44424940755566,0.0216447435203345,0.0544899353603752,0,0,0,0.0219221141122173,0,-6.93889390390723e-18,0,0,0,0.0568780153568743,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0.0304069694899575,0,0,0,0,0,0,0,0,0.0374304270903858,0,0,0,0,0,0,0,0,0,0,0,0,0.0775754606623928,0.189827434775035,0,0,0,0.0295149565806812,0,0,0,0.0622820725110694,0,0,0,0.0831766875327336,0,0.163723334525871,0,0.0517858108133961,0,0.0477291874525042,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0742208560391198,0,0,0,0.188028997233337,0,-0.0270660569100923,0,-0.0903925635196859,0,0,0,-0.15180020421103,0,0,0.0595092770345943,-0.136078416952918,0,0,0,0,0,0,0,0,0.0553253544309436,0,0,0,-0.021157135266521,0,0,0,0,0,0,0,0,0,-0.00135087259877821,-0.178922603163227,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.897246335231186,0.543800142872071,0,-0.0221624737906224,0,0,0,0,0.690050995942881,0,0,0,-0.639320241219748,0,0,0,0,0,0,0,-1.41892036740266,0,0,0,2.22031546266659,0,0,0,0,0,0,0.2836901120807,0,0,0.299928580233095,0,-0.566101784084822,0,0,0,-1.35205328398971,-1.03668786918535,0.149509673879127,0,0,0,0.170171643107544,0,-0.186882173939065,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.277612268545099,0,0,0,0,0,0,0,0,-0.154748245855928,0.1302418834199,0,0.194901967575318,0,0,0,0,0.177075325692434,0,0,0,0,-0.350294122295641,0,0,0,0,0,0,0,-0.0707208724182454,0,0,0,0.233858209570816,0,0,0,0,-0.368451538197464,0,0,-0.719334551617407,0.566397131225655,0,0,0,0,-0.724288223221634,0,0
RealEstate_excess,0,0,0,0.130179653307672,0,0,0.0303734363991986,0.0740470815386686,0,0,0,0,-0.0167678073351128,0,0,0,0,0,0,0,0,0,-0.239520658105379,0,0,0,-0.181671582781592,0.0769228027508743,0,0,0,0,0,0,0,0,0.0283642567406903,0,0,0,0,0,0,-0.0540689051917376,0,0,0.0370641839393135,-0.029584481144758,0,0,0,-0.119872055730152,-0.0304618882219509,0,0.158260590692395,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0945798078802105,0,0,0.0290787259306242,0,-0.0694922398204253,0,0.0506982547795374,0,0.0103980704299181,0,0,0,-0.027157870513056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158526184559586,0,0.0197386818927809,0,0,0,0,0,0.499003281367901,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0262081360787619,-0.00214062723104897,0,0,0,0,-0.00310601387931853,0,0,0,0,0,-0.00456566304961312,0,-0.00289010649973552,0,0,0,-0.0144681297099972,0,0,-0.00299781520635968,0.00671032320338713,0,0.0121691578375089,0,0,0,0,0,0,-0.00216628644975452,0,0,0,-0.00110124069805268,0,0,0,0,0,0,0,0,0.0378874394901033,0.00486185444486756,0.0422887149771405,0.00386707476010415,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0157321115570055,0.0213736818305637,0,0,0,0,0.0111066799892951,0,0,0.0188630264999078,0,0,0,0,0.0426950519254179,0,0,-0.0356032473552263,-0.0375414624616755,0,0,0,0.0139256385570211,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00590482878579025,0,0,-0.00587633027626003,0,0,0,0,0,0,0,-0.021612716657754,-0.0266067043836455,-0.0730892632354474,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00708275941295877,0,0,0,0,0,0,-0.00953094170619989,0.00398522921551081,0,0,0,-0.0181566753675889,0,0,0,0,0,0,0.00725617383369354,0,0,0,0,0,0,0,0,0,0.000414276892140055,-0.00713254413745793,0,0.00520933713799505,0,0,2.16840434497101e-19,0,0,-0.00970341506373884,-0.00901335752214462,-0.026356832471867,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0111174122136679,0.00642092288534235,0,0,0,0,0,0,0.0032730906832642,0,0,-0.000707366588583996,-0.0135819030236653,0,0,0,0,0,0.0139562679882034,0,0,0,0,0.0109168042647586,0,0,0,0,0,0,0,-0.011899221498607,0,0,0,-0.0308988686459293,0,0,0,0,0,0,0,0,0,0,0.0546585727601857,0,0,0,0,0,0
