,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X601600.SH,X600019.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600489.SH,X600111.SH,X000708.SZ,X002460.SZ,X600803.SH,X600027.SH,X002466.SZ,X000301.SZ,X000786.SZ,X600160.SH,X601991.SH,X000807.SZ,X600426.SH,X000983.SZ,X600219.SH,X601699.SH,X000630.SZ,X600985.SH,X000408.SZ,X002128.SZ,X600096.SH,X601168.SH,X000933.SZ,X600176.SH,X000877.SZ,X600378.SH,X002271.SZ,X600995.SH,X000883.SZ,X600352.SH,X002353.SZ,X000027.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.219399211432027,0,0,0,0,0.0109949232807734,0,0,0,0,0,0,0,0,0,0.184307271091495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186193343496658,0,0,0,0,0.26854200417221,0,0,0,0,0,0,0,0,0.196157761073585,0,0,0,0.0892126500173248,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.322055433266114,0,0,0,0.0167568101709833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204630499954425,0,0,0,0,0,0.00397650104671155,0,0,0,0,0.129764521327729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149647978530005,-0.0446130940004303,0,0,0,0,0
X600028.SH,0.470768789357421,0.028030084111492,0,0,0.222061867269513,0.0806022289472872,-0.022828226378226,0,0,0,0,0,0,0,0.101523542848386,0,0,0,0,0,-0.00555730335274179,0,0,-0.0735591279419666,0,0,0,6.93889390390723e-18,-0.0218453127806239,0,0,0,0,0,0,0,0,0,-0.133188931112629,0,0,0.0736201963510519,0,0,0,0,0,0,0,0,0,0,0.011283815533401,0.041919135754173,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0615887744802547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113478874913695,0,0.0856730410264181,0,0.107727128627475,0,0,0,0.237300781286543,0,0,0,0,0,0,0.170423792355432,0,0,0,0,0,0,0.0663079767275209,0,0,0,0.146981772293874,0.0113397762266851,0,0,-0.0834571913393988,-0.0307216140568035,0.0514806936500506,0,0,0,0,0
X601898.SH,0.08036088072627,0,0.240383307945445,0,0,0.108273039527999,0,0,0,0,0.0978283354512291,0,0,0,0,0,0,0.075282654732551,0,0,0,0.0587893373736596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148434126849787,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0968941323632492,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0945683165280389,0,0,0,0.0663769158996897,0,0,0,0,-0.175104002070224,0,0,0,0,0,0,0,0,0.0966673781527427,0,0,0,0,0,0,0,0.169005678897418,0,0.46023203701538,0,0,0,0,0,0,0,0,0,0.288893087118509,0,0,0,0,0,0.0402729779288914,0,0,0.040566221324932,0,0.148689516112624,0,0,0,0,0
X600660.SH,0,0,0,0,0.0126728782391533,0,0,0.203157723350068,0,0,0,0,0.0242475786887585,0,0,0,0,0,0.137160176964441,-0.111525639573251,0,0,0,0,0,0.224110579435973,0,0,0,0.204374674930414,0,0,0,0,-0.0208399901030534,0,0,0,-0.226747032296851,0,0,-0.484468425298694,0,0.209375614623276,0,0,0,0,0,0,0,-0.0183461868793882,-0.0277286218399322,-0.0845144661898446,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414491633282262,0,0,0.335408588978696,0,0,0,0,0.0114838810709949,0,0.35306173068247,0.0783543043427366,0,0,0,-0.100286474859168,0,0.155505556858167,0,0,0,0,0,-0.038199029048083,-0.0521251437401583,0,0,0,0,0,0
X600019.SH,0,0,0.354749442569012,0,0,0,0,0,0,0.252148316064435,0,0,0.133985996956619,0,0,0,1.38777878078145e-17,0.0736348864792799,0,0.0967915706598325,0,0,0,0,0.0699024923783138,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266666608729112,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049509286479024,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0647328470353581,0,0,0,0.114230555815743,0,0,0,0,0.214865989191241,0,0,0,0,0,0,0,0,0,0,0.00051357221984874,0.179737462568195,0,0.113557305126798,0,0,0,0,0,0,0.0571634647419866,0,0,0,-0.0168677479194493,-0.0501654463616877,0,0.227271328772185,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.0701806746155948,0,0,0,0,0,0,0
X600547.SH,0,0,0.0213322016076652,0,0,0.0608473036719394,0,0,0,0,0,0,0,-0.121173860645731,0,0,0,0.788571425199101,0,0,0,0.0353758058048837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0294530986840444,0,0,0,0,0,0,0,0,0,-0.0186275427236969,0,0,0.0404805599591902,0,0,0,0
X600886.SH,0.219032345721301,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.103620243105908,0,0,-0.197941313388573,0.0934682975938785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790778656326514,-0.0914414071812694,-0.0443924375602378,0,-0.0604280401348832,0,0,0,0,0,0,0,-0.0221814016393299,0.0748641262811401,0.083244971833436,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.122387522283445,-0.0362961203807993,0,0.198430585798251,0,0.122867970680011,0,0,0.13029484261668,0,0,0,0,0,-0.0632551211584508,0,0.0953832171814513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21112515972651,0,0,-0.0940029695943434,-0.042135820548992,0,0,0,0,0,0
X000792.SZ,0,0,0,0.111135548750831,0,0,0,0,0.204686390966942,0,0,0,0,0,0,0,0,0,0,0,0.320012004017845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695616894646003,0.00604833582151993,0,0,0,0,0,0,0,0,0,0.068706438647479,0,0,0,0,0.0278722539934715,0.00132428236158518,0,0,0,0,0,0
