,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X002466.SZ,X600795.SH,X300072.SZ,X600188.SH,X601992.SH,X600362.SH,X601991.SH,X002460.SZ,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000709.SZ,X000786.SZ,X000792.SZ,X600157.SH,X600027.SH,X600176.SH,X000408.SZ,X000553.SZ,X600339.SH,X600352.SH,X600219.SH,X000959.SZ,X600489.SH,X600808.SH,X002271.SZ,X000723.SZ,X601158.SH,X000883.SZ,X600299.SH,X000825.SZ,X600549.SH,X002092.SZ,X000983.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.19708285802582,0,0,0,0,0.0112263124964178,-0.0248632644021507,0,0,0.0205444010858734,0,0,0,0,0,0,0,0,0.00716820297317541,0,0,0,0,0.0410393249575806,0,0,0.0154703067801859,0,0,0,-0.0403075629498318,0,0,0,0,0,0,0,0.0590244212423166,0.0908695576239055,0,0,0,0.020159636277182,0,0,0.0227920778537837,0,0,0,0.00404067036684081,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0770378657858621,0,0,0,0,0,0,0,0,0,0,0,0.0488420371345084,0,0,0,0,1.0842021724855e-19,0,0.03131260729121,0.0219239018684052,0,0,0,0,0,-0.111972731261084,-0.013663001170296,0,0,0,0,0,0,0,0,0.0170222186485863,0,0,0,0,0,0,0.00396130693544202,0,0,0,0.00881163356312092,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0354602346942653,-0.1322949324005,0,0,0,0,0,0.917822297661655,0,0,0,0,0,-0.0120633953977369,0,0.197987900947803,0,0,0,0,0,-0.0842036206400619,0,0,0,-0.00212179034957727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654459572661164,0,0,0,0.0308872959141313,-0.0184222273967484,0,0,0,0,0,0
X600019.SH,0,0,0.0880432912942179,0,0,0,0,0.0615207417465179,0,0,0,0,-0.0768074598221114,0,0,0,0,0,0,0.0464575945427047,0,0.06766257601906,0,0.281729826414829,0,0,0.00679819700948408,0,0,0,0,-0.0934205795541942,0,0,0,0,0,0,0.0510396131985851,0,0,0,0,0,0.15486704091072,0,0,0,0,-0.066997071748001,-0.00775329686665218,-0.0122410061197149,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.115023924270725,0,0,0,0,0,0,0,0,0,0.0963870091361533,0,0,0,0,0,0,0,0,-0.131443696728094,0.114926807867397,-0.0760243750331726,0,0,-1.38777878078145e-17,0,0,-0.0841115780445664,-0.0439450767386613,0,0.0123407326534147,0,0.164067046940052,0,-0.171193481780902,0,0,0,-0.153119847807885,-0.0272289632096178,0,0.25293968141614,0,0,-0.0378367675319228,0.0452383194208149,0,0,0,0,0,0
X600010.SH,0,0,-0.0181077073699871,0,0,0,0.0527285473827776,0.07947966853422,0,0,0,0,0,0,0,0.145053459557312,0,0.174880067852489,0,0,0,0,0,0,0,0.141207987683675,0.0271098380040979,0,0,0,0,0,0.00462950039502537,0,0,0,0,0,0.0213587702506763,0,0.0630944680054675,0,0,0,0.191399607467083,0,0.0454429427621469,0,0,0,-0.00975755760142638,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.344570433990939,0,0,0,0.114931296818996,0.0469930667110751,0,0,0,0,0,-0.115854326871662,0,0,0.0322603077480196,0,0,0,0,0,0,0,0,0,0,0,-0.00909403645557673,0,0,0,0.151660204819577,0,0,0,0,0,0,0,0,0,0.0235893969161737,0,3.46944695195361e-18,0.241999213395777,0,-0.0954505314003052,0.0371763012203859,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.26675965264224,0,0,0,0,0,0,-0.100900506302751,0,-0.0321190557874201,0,0.00947489408232646,0,0,-0.134876853901756,0,0,0,0,0.116906635253171,0,-0.21840840306537,0.0103659296612398,0,0,0.254475388135216,0,0,0,0.18179670714301,0,0,0,0,-0.21495840794077,0,0,0,0,0,0,0.230393141447091,0,0,0,0,0.0110083887836736,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0211104947454131,0,0.0219880131069154,0,0,0.024672857715155,0.0488877352056899,0,0.0420093519200107,0.096018536156893,0,0.0458391725775901,0,0,0,0,0,0,0,0,0,0,0,-0.0069259823470368,0,0,0,-0.0195287026544463,0,0.105870086580981,0,0,0,0,0,0,0.0720477838835645,0.0257158483573494,0,0,0,0,0,-1.73472347597681e-18,0.00868323846345481,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.015823988919414,0.0633410019873279,0,0,0,0,0,0,0,0,0.386640286542843,0,0.022156605065558,0,0,0,0,0,0.0369852445328818,0,0.0333922592282668,0,0,0,0,0,0,0,0,0,0,0,0,0.0239767161307371,0,0,0,0,0,0,0,0.0217165335373458,0.0862206175690536,0,0,-0.0524825275069572,0.0269186506334836,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0420535066403195,0,0,0,0,0,-0.0471619407344707,0.314577789930974,0.013485708968017,0,0,0,0,-0.0330141947448448,0,0,0,0.041705380667833,0,0.0280147649804687,0.0613861163151226,0,0,0.00928474851335267,0,0.0432263756242135,0,0,0,0,0,0,0,0,0,0,0,0.0427205115835286,0,0,1.0842021724855e-19,0,0,-0.0759216366345874,0.0697667237017486,0,0,0,0,0,0
