,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600623.SH,X600886.SH,X600111.SH,X600157.SH,X601992.SH,X600299.SH,X000792.SZ,X600660.SH,X601158.SH,X000709.SZ,X002466.SZ,X000898.SZ,X600309.SH,X000539.SZ,X600578.SH,X000883.SZ,X600583.SH,X000027.SZ,X600352.SH,X002075.SZ,X000630.SZ,X600547.SH,X600489.SH,X002470.SZ,X000629.SZ,X300072.SZ,X000959.SZ,X600160.SH,X600098.SH,X000983.SZ,X000012.SZ,X000723.SZ,X600176.SH,X601699.SH,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.0129647963961147,0,0,0,0,0,0,0.102406333339823,0,0,0,0.393992523590911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743612136501614,0,0.08995700166676,0,0.0596332556172851,0,0,0.0794583550796406,0,0,0,0.0782526058175499,0.00418162575021758,0,0,0,-0.0144640187751331,-0.00336935249893445,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130148453932405,0,0,0.136626645932071,0,0,0.0482460065154164,0,0,0,0,0,0,0.0683750387902732,0,0,0,0,0.0713196965806722,0,0,0,0,0,0,0,0,0.0240166332844309,0,0,0,0.0474139620851294,0,0,0.363466578569419,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.197713145041461,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155422694996068,0.0445969287605221,0,0.0850791388333992,0,0,0,0.00388194413000494,0,0,0,0,0,0,0,0,0,0,0.0935820053185372,0.116104555106161,0.0671569022008828,0.0298983355322241,0,0,0.168501752466322,0,-0.00662826410423352,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.429487512896063,0,0.0269647410749047,0,0,0,0,0,0,0,0,0,0,0,0.179719991088484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130752300123055,0,0,0,3.46944695195361e-18,0.0783051743645261,0,0.0786585041713172,0,0,0,0.00412523944513556,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.459622235426457,0,0,0.304185271422365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161702678367585,0,0,0.0282560731203678,0,0,-0.0108651952395365,0,-0.0333612198455934,0,0,0,0,0,0,0,-0.0165711533050967,0.0156233492564917,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136141225750489,0,0,0,0.151446246575835,0,0,0,0,0,0,0,0,0,0,-0.157048497853624,-0.190260249982677,0,0,0.514987858266327,0,0,0.0663813158515256,0,0,0.419837102530965,-0.10134199298352,-0.379648727269219,0,0,0.100702409157037,-1.73472347597681e-18,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241447963371047,0,0,0.0785862071660219,0,0.0250596041740878,0,0,0,0,0,0,0,0.132634599594131,0,0,0,0.100891015962752,0.0190053742358424,0.00330693132360619,0,0,0,0,0,0,0,0.0220435934038734,0.049077784592333,0.101223248779123,0,0.00732876310725512,0,0,0.135824309955942,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.315645528103287,0,0,0,0,0,0,0,0,0,0.244816942709568,-0.0477391408193693,0,0,0,0,0.0445755318519776,0,0,0.173016697938311,0,0,0,0,0,0,0,0,0,0,0,0,0.0278412339866626,0,0,0.0183445138957313,0,0.00351875613489114,0,0,-1.73472347597681e-18,0.0389383324501101,0.109515710487332,0,0,0,0,-0.0321626200744762,0.0174986833390968,0,0,0,0,0,0
X600157.SH,0,0,0.0743036048489852,0,0,0,0,0.0580032157796914,0,0,0,0,0,0,0.00723843641710186,0.0108030164226261,0,0,0,0,0,0.0137243357866281,0,0,0,0,0,0,0,0,0,0,0.113025748597968,0,0,0,0,0,0.270995643570512,0.162041301759739,0,0,0.00971943176478361,0,0,0.0290651462684107,0.100899289410049,0,0,0.0756236177203772,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.20694695737067,0.043093964539752,0,0.117673532327951,0,0,0,0.059269820775021,0,0.313816577615879,0,0,0,0.102715280766155,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0421714124482122,0.0161128832715158,-0.082096134746686,0,0,0,0.0140385095940805,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103056494223717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230189380074423,0.136474758849536,0.118030762301854,0.0870714701376203,0.217342762251396,-0.0247973732472332,0,0,0.162981376038066,0,0,0.0300119092809847,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936306744353922,0,0,0,0,0.308877802736452,0,0,0,0,0.324421565389825,0,0.461701084467287,0,0,0,0,0.0221157839925432,0,0,-0.103456285730642,0,0,0,0,0,0,0,0,0,0.0769046165932095,0,0,0,0,0,-0.0631637642313634,0.0649794450119554,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793960412251643,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.143848188279816,0,-0.00308307540442391,-0.0127270237858822,0,0,0,0,0.100834716459163,0,0,0,0,0.053789172636202,0.0967710310730921,0,0,0,-0.0300037245976491,-0.0263950844685604,0,0,0,0,0,0
X601158.SH,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.171682455674268,0,0,0,0.152946462848095,0,0,0,0,0.109616896317874,0,0.0327949059835493,0,0,0,0,0,0,0,0,0,0,0,0.122803815590025,0,0,0,0,0,0,0,0,0,0.130432493095729,0.00936179967509516,0,0,0.0212152203933542,0,0,0,0,-0.0994450183720646,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0779159764966625,0.0508198305522057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123350811423724,0.484341113551613,0,0,0,0,0,0,0,0.0237856572552198,0,0.0601002415834277,0,0,0,0,0.0872192179576523,0.0363246075597772,0,0,0,0,0,0,0,0,0.0359763011388015,-0.0315638559519966,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.205636088644513,0,0,0,0,0,0,0,0,0,0,-0.201485688854635,0,0,0,-0.219838555132413,0,0.562601760861807,0,0,0,0,0,0,0,0,0,0,0,-0.251359290931619,0,0.423575204028919,-0.339743325517106,0,0,0,0,0,3.46944695195361e-18,0,0.0831031227272163,0,0,-0.135677718379824,0,0.221549086348701,0,0.213409868057786,0,0,0.0668952355713378,0,0,0,0
X000898.SZ,0,0,0,0,0,0.161959306216617,0,0.0686772562488329,0,0,0,0,0,0,0,0,0,0.162533098266644,0,0,0,0,0,0,0.533988164680412,-0.031420032803445,0,0,0,0,0,0,0,0,0.00957713483090906,0,0,0,0,0,0,0,0,0,0.0416365268187867,0,0,0,0,0,0,0,-0.059490311598203,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052175786872771,0,0,0,0,0,0,0,0.0932143359755489,0,0.0443198647411664,0,0.0195216797046718,0,0,0,0,0,0,0,0,0.176196921310062,0,0,0,0.000762273263981678,0,0,0.119681111348234,0,0.0387758728279693,0,0.119061123833794,0.129505914103892,0,0,0.025618944194579,-0.0346251408896183,0.0178149801548819,0.021411185178986,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120794492811856,0,0,0,0,0,0,0,0,0,0,0,0,0.034835630038673,0.00791785984195064,0,0,0,0,0.179636341163284,0,0,0.07510481585985,0.171036266404057,0.0237941108096998,0,0.128906610725038,0,0,0.0729467376261352,0,0,-0.00552052503248789,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.00579014235614742,-0.00246010073645211,0,0,0,0,0,0,0,0,-0.00246148450907546,0,-0.00734048525566744,0,0.0208573588256161,0,0.00332286731338606,0,0,0,0,0,0,0,0,0,-0.00355853801381988,-0.00234348956980352,0,0,0,0,8.79333285671764e-05,0.00132847247237564,0,0,0,-0.00498444942920951,0,0,0,0,-0.00683812875826755,-0.00352265511181258,0,0,0,-0.077717937650013,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.192736121620345,0,0,0,0,-0.037734839592644,0,0,0,0,0.0455393140132559,0,0,0,0,0,0,0,0,0,0,0,0.0486095814168972,0.0386023156992584,0.0221625587230979,0,0,0,0.181632212904746,0,0,0,0.0592779115648484,0.0706403464708917,0.117326111492833,0.0263562168610447,6.93889390390723e-18,0,0,0.0714050449589548,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.161673490703046,0,0,0,0,0,-0.0115157636594137,0,0,0.107920917329516,0,0,0,0,0,0,0,0,0,0,0,0.143475314914873,0,0.170516197644393,0,0.0352722851847838,0,0,0,0,0.0266906491265789,0,0,0,0.00245349229190041,0.0482217070528085,0.0298286116557972,0.125725032326556,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113602181229619,0,0,0,0,0,0,0.0416526076234479,0,0,0,0,0,0,0,0,0,0,0,0,0.0464436013581481,0,0,0,0,0,0,0.089176043426713,0,0,0,0.108640911592853,0.264508062444844,0,0.148756070260813,0,0,0,0.0659950485968056,0,-0.00180985706911158,0.0321170129454758,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00976422003172057,0,0.107938436828753,0.196028486594397,0,0,0,0.0680424620868331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839948975639535,0.0689628097374164,0.0915657082476095,0.0234306675695905,0.0390276658851292,0,0.0740479649421757,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.127147264691132,0,0,0,0,0,0,0,0,0,-0.604163040248448,0,0,0,0,0,0,0,0,0,0.116984761613949,0.0646247216704804,0.0979524181926177,0,0,0,0,0,0,0,0,0,0,0.376946041183564,0,-0.0728456029206229,0,0,0,-0.578924138679593,0,0,0,0,6.93889390390723e-18,-0.28694969521445,0.260373179403673,-0.121238907451601,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0553798127809633,0,0,0,0.265956908438498,0,0,0.043836940931867,0.176835464769091,0,0,0,0,0,0,0.0514435843245886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0523992109256034,0,0,0.022453613016211,0.079173791642434,0,0,0,-0.0720440138412038,-0.0515671150727395,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.244270824879379,0,0,0.0485198158975569,0,0,0.0702425697403488,0,0,0,0,0,0,0,0,0.0303480122139942,0,0,0,0,0,0.0116047288917385,0,0,0,0,1.09173259671161,0,-0.0619982905213244,0,0,0.0563997991431064,0,0,0,0.029788630606812,0,0,0,0,0,-0.0187401993966117,0,0.0357631158559081,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0474129179094184,0,0,0,0.0665081890371557,0,0,0.0839727881617071,0,0,0,0,0,0,0.00984128462909176,0,0,0,-0.0363510517297453,0,0,0,0,0,0,0,0.0215444057568607,0,0,0.587735951661656,0,0,0,-0.121085898686593,0.0854186141179471,0.0277695185925142,0,0,0,0.120238302210407,0,0,0,0,0.0102241740353695,0.0225026713538525,0,0.0449953178893111,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219679773749109,0.00757489086993951,0,0,0.363387445498292,0,-3.46944695195361e-18,0.175818324820833,0,0.159153053556922,0,-0.0259761410237282,0,0,0,0,0,0.0322987441725149,0,0,0,0,0.0340293688620234,0,0,0,0,0,0,0,0,0.0243941452509479,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.878403985314964,0,0,0,0.0122838335676056,0.122114260420226,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758356881089724,0,0,0,0.00250597187948906,0,0,-0.336929853352444,0,0.0112837234783751,0,0,0,0.0355322357202269,-0.126468692611029,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649364517802123,0,0,0,0,0,-0.0956792515910751,0,0.145944323821762,0,0,0,0,0,0,0,0,0.0699750574377525,0.104038085808446,-0.221252672883653,0,0,0,0,0,0,-0.0632746434665081,0,0.137320916274137,0,0,0.381332506641799,0,0,0,0,0,0.0242256406833352,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.841253396247033,0,0,0,0,0,0,0,0,0,0.0608952104496448,0,0,0,0,-0.023494493840448,-1.38777878078145e-17,0,0,0.129652374928042,0.0436197956810292,0,0,0,0,0,0,0,0,0,0,0,0.00259504183775878,0,0,0,0,0.135886893253072,0,0.0706282109669319,0,0.0397821708151048,0,0,-0.108695574366389,0,0.00978236806427538,-0.0228654445310541,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261520660792163,0,0,0,0.48597052138665,0,0.20667296344745,0,0,0,0,0.158488960273773,0,0,0,0,0,0,0,0,0.165487040403444,0,0.50592977199254,1.38777878078145e-17,-1.0842021724855e-19,0,0,0.0950846321072267,0,0.0763994142525442,0,0,0.0104575086420908,0,-0.0840591441204444,0,0,0,0,0,0.06362541569361,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264623196162071,0,0,0.118879893545164,0,0,0,0,0,0,0,0,0,0,0.0880900508389285,0.041625401213849,0,0,0,0,0,0,0,0,0.216317601720769,0,0,0.0159436084424607,0.00658757262286082,0,0,0,0,0,-0.025217252564784,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0532856513282677,0,0.0646292639762046,0,0,0.172687928449615,0,0,0,0,0,0,0,0.222647411877767,0,0,0,0,0,0,0,0.12148702141684,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.026587504757127,0,0,0,0.040807811700784,0.0281310935682259,0,0.305789757739983,0,0,0,-0.0526930732854246,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.00928916447758358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276312403463019,0,0,0,0.233426499272147,0,0,0,0,0,0,0.110530294412683,0,0,0,0,0.0195400055613232,0,0.0226278382504392,-0.12604999551724,0,0.103916014802645,0,0.152385655967236,-0.0187333185475623,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.109326362431424,0,0,0,0,0,0,0,0,0,0.0292078743512961,0,0,0,0.0501095205039861,0,0.143344729411974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379611183585088,0.150289483570654,0,0,0.226711154682383,0,0.0827412382265738,0,0.190312192012951,0,0,0,0,0,0,0,-0.0393863095306328,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243718611910981,0,0.119092927871755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134194837703756,0.102185119312702,0.0596404496476843,0.0460574958547914,0,0,0.0937913467344459,0,0,0,0,0,0.078768289899704,-0.0291872819806141,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278367058997055,0,0,0,0.09878450234207,0,0.547021431404894,0,0,0,0,0,0,0.0301563943040292,-0.0482741876186165,0,0,0,0,0,0,0.060243873093677,0,0,0.629288919618301,-0.0198219194121885,0,3.46944695195361e-18,0,-0.231697194232927,0,0.013694361179198,-0.105630093823274,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0102109028203784,0,0.00730588946798736,0,0,0.0775737468893072,0,0,0,0.0131416107970841,0,0,0.205783468070803,0,0,0,0.0264868760583837,0,0,0.20221323856835,0,0,0,0,0,0.054367311932647,0,0,0,0,0,0,0,0.0753587334902653,0.0837249743111177,0,0.078878027258395,0.0469454794097443,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092338529921118,0,-0.079701706835728,0,0.079926583341258,0,-0.0320980150913776,0,0,0,-0.0245906228984434,0,0,0.169273879350428,0,0,0,0,0,0.148784834681163,0,-0.0197335971113939,0,0,0,0,-0.00377524634487447,-0.0799546588396603,0,0,0,-0.0185541609512779,0,0,0,0,0.00512653802676971,0,0,0.0450126353980704,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326227920251809,0,0,0,0,-0.305361112080104,0,-0.254451942759394,0,0,0,0,0,0,0,0,0,0,0.430863406127213,0,0,0,0,-0.194321565388346,0.137859238820863,0,0,0.11840703962038,0,-0.72907944982241,0.00676153316554445,0,0,0,0.365255667473862,-0.134129146877842,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179075859550763,-0.191711209850769,0,0.0947689343661491,0,-0.100767473268695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.760633435029069,0,0,0,-0.0134857169569081,0,0,0,-0.0763891394663449,0,0,0,-0.410091572642831,0,0,0,-0.179683979872558,0.200506139451121,0,-0.397502990312404,0,0,0,0,0
RealEstate_excess,-0.408767616376226,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0066180787792572,0,0,0,0,0.0766915552364278,0,0.0501367341136799,0,0,0,-0.0518950271868026,0,0,0,0,0,0,0,0,-0.00326827652992017,0,0,0,0,0,-0.00967223964233992,0,0,0,0,-0.0281568385584224,-0.105623316174567,0,-0.00328449478318262,0,0,0.0423542179667659,0,0,0.122146178678427,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0593843030561915,0,0,0,0,0,0,0.000423220071259025,-0.045315231706247,0,0,0,0,0,0,0,0,0,0.0908849290864101,0,0,0,-0.312267218133086,0,-0.0161200039174958,0,0,0,0,0,-0.0966654121025098,0,0,0.0899084483880585,0,0.628282582148463,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00181912359080438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243661400387469,0,0,0,0,0,0,0,0,-0.0407639177624677,0,0,0,0,0,0,0,-0.00272939007277385,0,0,-0.00407098889418527,0,-0.00173442122551039,0.00830720496278028,0,0,0.0112948558519325,-0.011719345695729,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844929636744718,0,0,0,0,0,0,0,0,0,0,0.00144556465394901,0,0,0,0,-0.000293887449558406,0,0,0,-0.0615911472160512,0,0,0,0,0,-0.00695874130281307,-4.48619434357834e-05,-0.00107325031790016,0,0,0.00672227215447218,0,0,0,0,0,0.0145768352809538,-0.0149556692049899,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.000483947157311276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125082190906185,0,0,0,0,0,0,0,-0.00116579203624714,0,0,0,-0.000630315412564557,-0.00538122186399729,0.00291419288720878,0,0,0,-0.00118106945209265,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00144886501303123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022386736879018,0.0013107799876059,0,0,0,0,0,0.00259545940260122,0,0,0.00151964390894586,0,0,0,0,-0.00503515394907532,0,0.00268424952040212,-0.00357454350339318,0,0,0,0,0,0
