,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600585.SH,X600188.SH,X002466.SZ,X000792.SZ,X600019.SH,X600111.SH,X601898.SH,X002271.SZ,X600011.SH,X600010.SH,X600660.SH,X000877.SZ,X000301.SZ,X000708.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600176.SH,X600362.SH,X600426.SH,X600096.SH,X000786.SZ,X000723.SZ,X000408.SZ,X000983.SZ,X600803.SH,X601991.SH,X300073.SZ,X600141.SH,X002080.SZ,X601699.SH,X600486.SH,X600219.SH,X600027.SH,X002353.SZ,X002192.SZ,X000959.SZ,X600801.SH,X600157.SH,X600489.SH,X000807.SZ,X000932.SZ,X600295.SH,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,-0.115114084061578,0,0,0,0,0,0,0,0,0,-0.0680416551758939,0,0,0,0,0.0361017765814348,0.0982266863546161,0,0,0.384198885103942,0,0,0,0,0,0,0,0.0768465929821007,0.0315593341248057,0,0,0,0.107671206311624,0,0,0,0,0,0,0,0,0.0307330640710641,0,0,0,0,0,0,0.246291281497369,0,0.024823184131643,0,0,0,0,0.255974218985795,0,0
X601898.SH,0,0.317218970803229,0,0.115820114768075,0,0,0.0977761845603999,0.0526828259075507,-0.0525164327075743,0,0,0,0,-0.0580357047086971,0,0,0,0,0,0,0,0,0,0,0,0,0.148762942415678,0,0,0,0.246107410731754,0.0102304789268646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336603371350326,0,0.0123219663179078,0,0,-0.000452925254833059,-0.0258766777734017,0,0,0,0.0331849437127739,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0955974627765593,0,0,0,0,0.146518869001213,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.576567148533517,0,0,0,0,0.191535665818139,0,0,0,0,0,0,0.154472931066617,1.73472347597681e-18,-0.0267453870652744,0,0,0,0,0,0,0,0,0,0.0148338375814668,0.0400689239409806,0,0,0,0,0,0
X600011.SH,-0.621956289074034,0.118956822673154,0,-0.124994924111349,0,0,0,0,0.196387135656136,0,0,0,0.312012454446798,0,0,0,0,0,0,0,0.396652381818818,0,0,0,0,0,-0.0121954752893267,0,0,0,0,0,0,0.293510845076837,-0.236103987182318,0,0,0,0,0.788144260902011,0,0,0,0.05843728781245,0,0,0,-0.132486332847722,0,0,-0.0642739577847491,0,0.0298438977941919,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.430381510034283,-0.0190006682476952,0,-0.033122739013344,0,0,0,0,0,0,0,0,0,0,0,0.0390966895242229,0,0,0.142178598400385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318815134593546,0.126276773979935,0,0,0,0.00194349318277035,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428468793135063,0,0,0,0.201455530318129,0,0,0,0,0.183839993080274,0,0,-0.360475162869629,0.299839574439235,-0.0039704939209678,0,0,0,0,0,0,0,0,0,0,0,-0.0469714499039444,0,0,0.014374218422562,-0.0796895142146561,0,0,0,0,0,0
X000877.SZ,0,0,0,0.161661925420906,0,0,-0.0559145465156842,0,0,0,0,0,0.0832058416193774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09544868067148,0,0,0,0,0,0.0794926591100197,0,0,0.0102020320629998,0,0,0,0.0689509140627451,0,0,0,0,0,0,0,0.0885912478814747,0,0.0037671704173743,0,0.0319262986897244,-2.16840434497101e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483061473204896,0,0.380612825670699,0.077493095845403,0,0,0,0.0715102226045879,0,0.0754464484588244,0.0724205882047259,0,0,0,0,0.0585547712776919,0,0,0,0,0,0,0,0,0,0.00552313796506352,0.0252189246628055,0,0.0402661703341051,0,0,0,0
X000708.SZ,0.0772340009360743,0,0,0,-0.00629000191338676,0,0,0,0,0,0,0.00191209826859742,0.00904105342329584,0,-0.0407099941720133,0,0,0,0,0.18516615755551,0,0.136588319470926,0,0,0,0,0,0,0,0,0,0,0,-0.00847211984891557,0,0,0,0,0,0,0,0,0,0,0,0,0.0580570348573761,0,0.216217514428021,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0588514313059028,0,0.0356410114665209,0,0.107936772030536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201106103032944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179172386038943,0.102571846710516,0,0,0,0,0.00994039346596037,-0.0469931065668474,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.188138434698265,0,0,0.0691288152558633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310846094894169,0.00576894126312439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066732977962352,0,0,0,0.281647484731543,0.0453869132677471,0.159015059126161,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0793487145657664,0,0,0.0285350969947779,0,0,0,0,0,0,0.00715303291365378,0,0,0,0,0,0,0,0,0.128644996874193,0,0,0,0,0,-0.0159029738369256,0,0,0,0,0,0,0,0,0,0.00893272945060847,0,0,0,0,0,0,0,-0.0389046651047176,0.00830138133989232,0,0,0,-0.105917754001381,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0816624763655504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221198086016704,0.00376814455254008,0,0,0,0,0.12303707036365,0,0.0944070371063381,0,0.166478056747053,0,0,0,0,0,0,0,0.12422973441775,0.0266553369981211,0,0,-0.00936841238319449,0.0101058618318462,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052281488350461,0,0,0.00952569929247219,0,0,0,0.00131415114873206,0,0,0.00743223651243493,0.0381918253166237,0,0,0,0,0,0,0,0,0.248208749954229,0,0,0,0,0,-0.0610604545100061,0,0.156705075109568,0,0,0,0,0,0,0,0.0110722273376826,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0225701695893001,0,0,0,0,0,0.000300898610422148,0,0,0,0,0,0,0,0,0,0.0623032747629573,0,0,0,0,0,0.00589932620460524,0,0.0686951863706258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035166731705277,0,0,0,0.1742518510017,0.0110125798487706,0.0903072517372795,0.201845583793463,0,0,0,0,0,0,0,0,0
X600426.SH,0,0.103535979900711,0,0.120507163671724,0,0,0,0,0.0536931285864738,0,0.0251579482810444,0,0,0,0,-0.275336707848455,0,0,0,0,0,0,0,0,0,0,0.250448172095201,0.108570182997277,0,0,0,0,0,-8.67361737988404e-19,0,0.0549735353288054,0,0,0.206838903649008,0,0,0,0,0.0433100422108624,0,0,0.0906467731914583,0,0,0.098906140419084,0,0.00657491053475394,0.0364547881433316,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.0494628998175234,0,-0.0251908317192566,0,0,0.195831100138623,0,0.231014789115139,0,0,0,0,0,0,0,0,0,-0.0959235598478964,0,0,0,0,0,0,0.715165425237323,0,-0.14230686325298,0.121127601869062,0,0,0,0.0784640047263733,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.00374047063497479,0.0964180106280713,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.00234723067519846,0.256647593211962,0,0,-0.0213153443613537,0,0,0,0,0.0879925693138091,0,-0.234001545138605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22057593517907,0,0,0,0,0,0,0.11160028637186,0,0,0,-0.00450476438218421,-1.0842021724855e-19,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.0528368840102105,0,0,0.0828623636526322,0,0.0766079823922568,0,0.0584742337596977,0.155598667637553,0,0.0835271507770445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114960260605635,0,0,0,0,0,0,0,0,0.131125017370566,0,0.106096363040886,0,0.144665794533047,0,0,1.73472347597681e-18,-0.0309650219008189,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.00553143723827876,0.0466294569659265,0,0.0594815642275279,0,0,0,0,0,0,0.0624028185932957,0,0,0,0,0,0,0,0,0,0,0.235802230776175,0,0,0,0,0.163308802383978,0.176225308443467,0,0,0.0501857573813881,0,-0.175110508515815,0,0.100720972354179,0,0,0,0,0,0,0,0.0782793220620819,0,0.00471869030953581,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.560693888375375,-0.007608434114388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103386637626837,0.0511223642225231,0,0.47658316033656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168974746798948,0.0449663624177976,0,0,0,0.00209981531049698,0,0
X600803.SH,0.0966420546394943,0,0,0,0,0,0.11632235469079,0,0,0,0,0.033796374145885,0,0,0,0.122115986340424,0,0,0.105716430904075,0,0,0,0,0,0,0,0,0.0780581736444411,0,-0.00917672378739699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113741851865462,0,0,0,0,0.0411127835846107,-0.0461254494056242,0,0,0,0.0131827619035004,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0921617943814275,0,0,0,0,0.00762030999021904,0.0758645820304078,0,0,0,0,0.146386174039085,0,0,0,0,0,0,0,0.0363580800191803,0,0.152786118199112,0,0,0,0,0,0,0,0.0187690289520513,0,0,0.0319976033416833,1.73472347597681e-18,0,0.209822332105651,0.0120035595689771,0,0,0,0,0,0,0,0,-0.0358460503156673,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0.365715860845983,0,0,0,0,0,0,0,0,0.0999739281378913,0,0,0,0,0,0,0,0,0,0,0,0,0.0702393893450332,0,0,0,-0.033943323872149,0,0,0,0,0.123639556713341,0,0,0,0,0,0.085147232866986,-0.0512775278602323,0,0,0,0.0924707814684995,0,0,0,0,0.00354788196586291,0.104665526492529,0.0390473731531671,0,0,-0.0589546341245259,0,0
X600141.SH,0,0,0,0,0,0,-0.100613497069003,0,0,0,0,0,0,-0.0571163099396398,0,0,0,0.0728117088077345,0,0,0,0,0,0,0,0,0.597421102493569,0,0,0.0799635518602536,0,0,0,0,0,0,0.0124155097140305,0,0,-5.42101086242752e-20,0,0.0369094893321924,-0.153781202983929,0,0,0,0,0,0,0,0,0.035597479157955,0.0469823874260295,0,0,0,0.013623437370804,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234655020392142,0,0,0,0,0,0,0,0,0,0.110069704354388,0.00915812875732815,0,0.0543431380355911,0,0,0,0,0.213537214599954,0,0,0,0,0,0,0,0.0296962838865614,0,0,0,0,0,0.00139611856057354,0.0863871916912507,0.0866093569635256,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.1672939752783,0,0,0,-0.291263051953289,0.111286525139023,0,0,0,0,0,0.0312951847102306,0,0,0.222378900529254,0,0,0,0,0,0,0,0,0,0.485111464302444,0,0,0,0.161943062269876,0,0,0,0,0,-0.0545396646994959,0,0.120067348519495,0,0,0,0.0983050254819745,0,-6.93889390390723e-18,0.06187211346761,0,0.0588701723720902,0.0264742590290053,0,0,0,0,0,0
X600486.SH,0.243011484439341,0,0,0,0,0,-0.00653372589821955,0.20732233011265,0,0,0.0266212808262992,0,0,0,0,0,0,0,0,0,0,0,0.0991362943520903,0,0,0.0157586354396498,0,0,0,0,-0.14357637271482,-0.043349602843181,0,0,0.0472568707884078,0.0529622345286217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0449129090868166,3.46944695195361e-18,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.013212813618589,0,0,0,0,0,0,0,0,0,0.043084952799553,0,0,0,0,0,0.252698152256646,0,0,0,0,0.141153172937458,0,0,0.101776616057304,0,0,0,0,0,0,0.043452065469326,0,0.0213904074896972,0,0,0,0,0,0,0,0,0,0,0.0969767218930252,0.070819254130408,0,0.00618241986811664,0,0,0,0,0,0,0
X600027.SH,0,-0.0952611137168376,0,0,0,0,0,0,-0.00454823251968381,0,0,0,0.0834370576805356,0.167596264405172,0,0,0,0,0.172179084857473,0,0,0,0.302352002700117,0,0,0.0492114182029652,0,0,0,-3.46944695195361e-18,-0.0178421440562124,0.0783573840109133,0.16291674831768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.0078460260318208,0,0,0,0,0.0118683796293977,0,0
X002353.SZ,0.320290077574126,0,0,0,0,0,0,-0.0942730949658419,0,0.278190522749847,0,0,0,0,0.259494909604329,0,0,0,0.106625396803622,0,0,0,0,0,0,0,0.105483260340762,0,0,0,0,-0.0365994494277657,0,0,0,0,0,0,0,0,0,0,0,0,0.138379962857087,0,-0.103060508860161,0,0,0,0,0.0321438127902484,-0.0810315437822042,0,0,0,0,0,0
X002192.SZ,0,0,0,0.186544081266117,0,0,-0.00534993066061803,0.501622450470339,0,0,0,0,0,0.0856605658470716,0,0,0,0,-0.240898732897769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096804945269767,0.0463749230098225,0,0,0,0,0,0,0,0,0,0,0,0.0291189222482538,0,0,0.110075078498204,0,-0.00742418538256709,-0.0672711607907894,-0.0809562779454413,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281493264992341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04901301278077,0,0,0,0,0,0,0,0,0,0,0.273987246016217,0.1097314953893,0.0614886921746845,0,0.0096733717681508,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.226636096385045,0,0,0,0,0,0,0,0,0,0,0.0552939096344924,0,0,-0.00423983034747501,0,0,0.141809518933525,0.0376612372240104,0,0,0,0.212974289338223,0,0,0,0,0,0,0.0255943576426255,0,0.023861377742386,0,0,0.0897255834920358,0,0.0225871058072371,0,0,0,0,0,0,0,0,0,-0.0491967304144998,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0807216239942816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118219463867854,0,0,0,0,0,0,0.0692080245267234,0.0421077691811818,0,0,0,0,0,0,0,0,0,0,0,0.18193871645317,0,0.0155712416304102,0,0,0,0,0.0693737534461269,-4.33680868994202e-19,0,0,0.0114268322569038,0.0342838429821706,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0101178006102711,0,0,0,0.0501003049506982,0,0,0,0.0821662745788052,0,0,0.0195371414456398,0.0343498648444921,0.188983006062465,0,0,0,0,0,0,0,0,0.125838782822034,0,0,0,0,0,0.0244115877420049,0,0,0,0.0721886959901181,0,0,0,0.071513691870246,0,0,0,0.023151091244333,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750437749370856,0,0,0.65512421812767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181625121549508,-0.0457474088504744,0,0,0,0.004171727369718,0,-0.0170138189211057,0,0,0,0,0.0270926987799002,0.0971289262523651,0,0.047040972350158,-0.0150162513251522,0,0.0464675260125693,0,0,0,0
X000932.SZ,0,0,0,0.0921808975519729,0,0,0,0,0,0.0831193937764541,0.0940336987099486,0,0,0,0.00926165196208334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.487130659005772,0,0,0,0.00726169828517096,0,0.195700339470802,0,0,0.00114208545359842,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.133205616941081,0,0,0,0.286958983459311,0,0,-0.145190495816555,0,0,0,0,0,0,0,0.242661669435363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340127014430582,0.172058997161892,0,0,0.0842993329428306,0,0,0.173542960002788,0,0,0,0,0.00161863530773117,0,0,0,-0.0415621147793653,0,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0,0,0.306205799744665,0,0,0,0,0,0,0,0,0,0.0105020027639058,0,0,0,0,0,0,0,0,0.0752990459076111,0,0.0530662929600127,0,0,0,0,0,0,0,0,0,0,0,0,0.132149876851664,0,0,0,0,0.181455152608765,0,0,0,0,0.0375352167412057,-0.0697548872558634,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.115461351601377,0,0,0,0,0,0,0,-0.0227661929740933,0,0,0,0,0,0,-0.187586965180108,0,0,0,0,-0.0163682696186812,-0.0594420412235622,0,0,0.0403597965814901,0,0,0,-0.0311555227266196,0,0,0.0748820951716916,0,0.092437754952137,0,0,0,0,0,0,0,-0.0335747190193517,-0.116969805502191,-0.13165675249621,0,0,-0.056563578930487,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.121055872166822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264171204386988,0,0,0,0,0.0649935419086944,0,0,0,0,0,0,0,0,0,0,0.77112499799358,0,0,0,-1.98023772016715,0,0
TED,0,0,0,0,0,0,0,-0.0471036757973681,0,0,0,0,0,0,-0.202790873215484,-0.236208759302679,0,0,0,0,0,0,0,0,0,0.075933581211651,0,0,0,0,0,0,0,0.189119684197944,0,0,0.0692353970692895,0,0,0,-0.170896438879347,4.33680868994202e-19,0.0751292312023126,0,0,0,0,0,0,0,-0.392899152064389,0.219161859052229,0,0,0,0,0.0908476403670545,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0547077730959878,0,0.0590832700865607,0,-0.0561649028418381,0,0,0,0,0,0,0,0,0,0,0.0251331273100185,0.00740668022403399,0,0,0,0.0276057961003625,0,0,0.159808953014375,0,0,0,0,0,0,0.0728880632937665,0,0,0,0,0,0,0,0,0,0,0,-0.00821670292597631,0,0,0,-0.145383682415837,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0161240222203973,0,0,0,0,0,0,0.0448867304875224,0.387181310892752,0,0,0,-0.109403172156268,-0.272165480226193,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212984614219108,0,0,-0.127354302716376,0,0,0,0,0,0.0716626975642642,-0.0411716511092514,0,0,0,0,0,0.10091880930744,0,0,-0.065859355456342,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00247782535154837,0.000828252115934664,0.000761609798430696,0,0,0,0,0,0.00168968853371242,0,0,0,0,0,0,0,0,0,0,0,0.000226704822638056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101725021399765,-0.00539801767212108,0,0,0,0.0163258764724968,0,0
CarbonVol_Shenzhen,0.163996206132809,0,0,0,0,0,0,0,-0.0269291547781362,0,0.20033331983631,0,0,-0.0159494736513109,-0.353701901535192,0.0899686672672659,0,0.0980522211614061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251413207909287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36901763080594,0.291926783730738,-0.0422726593832004,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658719787885152,0,0,-0.00156371708020353,0,0,0,0,-0.00689211879465652,0,0,0,0,0,0,0,0,0,0,0,-0.00312291422597373,0,0,0,0,-0.00542706034627267,0,0,0,0,0,0,0,0,0,0,-0.0569096553243676,0.029870261513663,0,0,0,0.0167677677804752,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00939065809587971,0,-0.00374078804420472,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0292558265508883,0,0,0,0.0121662671800955,0,0,0,0,0,0.00530483307732557,0,0,0,0,0,-0.00344945783052674,0,0,-0.0120775715341939,0,0,-0.0165766247936144,0,0,0,0.00507935693235955,0,0,0,0,0,0,-0.0427011316989923,0.0248958615561646,0,0,0,0.0101827202247567,0,0
