,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600886.SH,X600547.SH,X601600.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X600803.SH,X002460.SZ,X000708.SZ,X600027.SH,X000301.SZ,X002466.SZ,X601991.SH,X600426.SH,X600160.SH,X600219.SH,X000983.SZ,X000807.SZ,X000786.SZ,X601699.SH,X000408.SZ,X000630.SZ,X600176.SH,X600985.SH,X600096.SH,X002128.SZ,X601168.SH,X000877.SZ,X000933.SZ,X600352.SH,X000883.SZ,X600995.SH,X002353.SZ,X600378.SH,X600299.SH,X600688.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0.0114402473127896,0,0,0.0422561657739552,0,0,0,0,0,0,0,0.0765898927213363,0,0,0,0,0,0,0,-0.0657460792854783,0.163601255626551,0.00623172567175908,0,0,-0.0322576295743059,0,0,0,0.0342175330174039,0,0,0,0,0,0,0,0,0.0332968251716061,0,0,0,0,0,-0.0846010586995656,0,0,0,0,0.114220588369346,0,0,0,0,-0.0410195172276162,0,0
X600011.SH,0.0469346571011337,0,0.0666849969795456,0,0,0,0.230028146259874,0,0.305050946723824,0,0,0,0,0.173889145408387,0,0,0,0,0,0,0,0,0.0716193626397704,0,0,0,0.00231636577536663,-0.0586224735834557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105247572227324,0,0,0,0,0,0,0,-0.0518934202618722,0,0,0,0,-0.0759415509915076,0,0
X600795.SH,0,0.0391316521145226,0,0,0,0,0,0,0,0,0.0245931293572502,0,0.0616399734438043,0,0,0,0,0,0,0,-0.0770755195478573,0,0.252606182860453,0,0,0,-0.160443873757241,0,0,0,0,0,0,0.0156814511422956,0,0,0,0,0,0,0,0,0,0.113095051761809,0,0,0,0,0,0.205591584853028,0,0,0,0,0,0,-0.0415710881745914,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0829511998106083,0,0,0,0,0,0,0,0,0,0,0.0603088820541471,0,0.198275276302045,0.00148374039649998,0,0,0.126309519433618,0,0.0599975402613369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131172018261358,0,0,0.00637341145526801,-0.0751915205525553,0.0127318279252698,0,0,-0.0323947936072986,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0037509895139941,0,0,0,0.0605888188693001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615759682603384,0,0,0,0,1.73472347597681e-18,0.00582129926778154,0.0406982380995469,0,0,0,0.00675941375107158,0.394966260656984,-0.00867678035681282,0.115363838847776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113548243850232,0,0
X600010.SH,0,0,-0.118735137970628,0,0,-0.00683945101258233,0,0,0,0,0,0,0,0,0,0,0,0.0222428743132067,0,0,0,0,0,0.0520633135262466,0.00451679598450058,0,0,0,0.0210431376876397,0,0,0,0,0,0.0815029962776677,0,0,0,0,0,0.00459680036416497,0,0,0,0.043515914430249,0,0,0,0,0,0,-0.0111822998174727,0,-0.0200091666332721,0,0,0.00924766633767675,0,0
X600111.SH,0,-0.115017744084835,0,-0.0534859127180315,0,0,0,0,0,0.11882470045019,0,0,0,0,0,0,0,0,0,0,0.147275599035709,0,0,0,0.102212707879609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161214558430441,-0.0624694922590448,0,0,0,0.332333669294718,0,0,0,0,0,0,0.012896734625645,0,-0.0658913960731835,0,0,0.0422496004033177,0,0
X600489.SH,0.0804488674621883,0,0,0,0,0,0,0,0.174177580245166,0.687975746343236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141296823278552,0.0250826185553077,0,-0.139503234256514,0.221999186428519,0,0,-0.0273521451045044,0,0,0,0,-0.356220437374559,0,0,0,0,0.208528167713384,0,0,0,0,0,0.16324177394854,0,0,0,-1.73472347597681e-18,0.0298196495486211,0,0,0,-0.0114794125960456,0,0
X600803.SH,0,0,0,0,0.161219416652594,0,0.136215862416972,0,0.299278469491644,0,0,0,0,0,0,0,0,0,-0.0127601933547079,0,0,0,0.0519341250853008,0,0,0,0,0.0154968567596321,0,0,-0.0873160595949896,0,0,0,0,0,0,0,0.177705358867247,0,0.121332219520823,0,0,6.93889390390723e-18,0.0232234962897301,0,0,0,0,0,0,0,0.107833297297999,0,0,0,0,0,0
X002460.SZ,0,0,-0.00399183909553493,0,0,0,0,0,0,0,0,-0.102552672033079,0,0,0.190128867597072,0,0,0.162032881455232,0,0,0,0,0,0,0.555807346119874,0,0,0,0,0,-0.00137310166370548,0,0,0,0,0,0,0.191076691520968,-0.0205602089615634,0,-0.00816490357236853,-0.018478831458841,0,-0.230847964667662,0,0,0,0,0,0,0,0.092682969049799,-0.0775652513035157,0,0,0,-0.00495363898849792,0,0
X000708.SZ,0,0,0,0,0,0,0,0,-0.0226454162452705,0,0,0,0,0,0.0170338201510348,0,0,0,0,0,0.112417318115272,0,0,0.00288395206493113,0,0,0.128816784174216,-0.0144154184133624,0,0,0,0,0,0,0,0,0.0792097195137283,0.0155396672757973,0,0,0,0,0,0,0,0,0.071911202202132,0.135901006773414,0,0,0,0,-0.0184046209028674,0,0,0,-0.0294830828318226,0,0
X600027.SH,0,0,0,-0.0736412122110829,0,0.126820080565425,0,0,0,-0.183278803190713,0,0,0.709983809518401,0,0,0,0,0,0,0,0,0,0,0,-0.0871037341226815,0,0,-0.131894594312567,0,0,0,0.141542038773777,0.0701363960379043,0,0,0,0,0,0,0.401298587365372,0,-0.0500395597036566,0,0,0,0,0,0,-0.0889264591524538,0,0,0,-0.00135865508638609,0.0538741406554394,0,0,-0.0324151533825982,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.123243129547056,0,0,0,0,0.0993280118734595,0,0,0,0,0,0,0.154680836814748,0,0,0,0,0.0147218509220168,-0.0900305606021995,0,0,0,0,0,0,0,0,0,0.181481038183301,0,0,0.0733128109186124,0,0.0967477611790268,0,0,0,0.00332467980365987,0,0,0,0,0,-0.0290992183481824,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0619121504044818,0,0,0,0,0,0,0,0,0,0.0677094998571919,0.717648447366843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975646883118355,0,0,0,0,-0.0548902375625038,0.0847252767758705,0,0,0,0,0,0.0172945226311038,0,0,0,-0.000362418146150168,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0549714201667147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510749555707002,0,0,0,0,0,0,-0.0942167026053358,0,0,0,0,0,0,0,-0.0352972418796033,0.270940721700301,0,0,0,0.00226839911156252,0,0,0.0652815960630836,0,0.557690624143764,0,0.00816840577510807,0.0716134473440585,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0342979086708351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.370827148404979,0,0,0,0.132008233834182,0,-0.05359237306322,0,0.463809710093094,0,0,0.389038721900942,0,0,0.234326458473588,0,0,0,0.229662146429513,0.137062571514183,0,0,0,0,0.00559177215025392,-0.000247101875820364,0,0,0,-0.0927533868955282,0,0
X600160.SH,0,0,0,-0.315435487414299,-0.442316539224549,0,0,0,0,0,0,0,0,0,0,0,0,-0.166372151590523,-0.173734577982681,0,0,0,0,-0.0573347122641052,0,0,0,0,0,0,0,0,0,0,0,0,0.127968608032871,0,0,0.0849113447665192,0,0.894095511521972,0,-0.0610910926223581,0,0.341092676304855,0,0,0,-0.0191916919221097,0,-0.0446552126557763,0,0,0,0,-0.118397103882364,0,0
X600219.SH,0,0.0392671307231986,0,0,0,0,0,0,0,0,0.179736850187682,0,0,0,0.0764728160309459,0,0,0,0.0977618758381958,0.0958901817287907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302692005271921,0,0,0.0469033631120163,0,0.152391295801526,0,0.0130801110936742,0,0,0,0,0,0,0,0,0,-0.013719552014526,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0469318297603253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198743439182493,0,0,0,0.00543834349038133,0,0.137712861717468,0,0,0,0,0,0,0.310546700302088,0,0.111908944020985,0,0.105057550569912,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0223313475971163,0,0,0,0,0.0133189244305259,0,0
X000807.SZ,0,0,0,0,0,-0.0193667276873375,0,0,0,0,0.26564289130502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251285905480189,0.0370653765396246,0,0,0,0,0,0,0,0.0691488030885767,0,0,0,0,0,0.141246365837076,0,0.170669513490089,0,0,0,0.0483060968841281,0,0,0,0.0378845353677632,0,-0.0367349127485836,0.0238900867200955,0,0,0,-0.0113794452232488,0,0
X000786.SZ,0,0,0,0.0271569295262249,0,0,0.391182349873166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455981205525354,0,0.0332690533026044,0,0,0,0,0,-0.0338236229448303,0,0,0,0.0348898858447821,0,0,0.322661400007801,0.00179310833656372,0,0,0,0.102311319365055,0,0,0,0,0.0659915333877199,0.0178908009507059,0,0,0,0,0,0,-0.0672847689319832,0,0,4.33680868994202e-19,0,0
X601699.SH,0,0,0,0,0.157492500184076,0.21701287987067,0,0,0,0,0.00288596865304019,0,0,0,0,0,0,0,0,0,-0.0545042234563579,0,0.0206089904580436,0,0,0,0,0,0,0.19397493514018,0,0.0643808067136445,0,0,0,0,0.0294656095058531,0,0,0,0,0.184624057682537,0,0,0,0.121329085324839,0,0,0,0,0,-0.0468697010005339,0,0.00863638179836385,0,0,0.0116807950032942,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.00337275912262533,0,0.0684315141993212,0,0,0,0,0,0.0840362736148876,0,0,0,0,0,0,0,0,0.0872313157735432,0,0,0.089184679737182,0,0,0,0,0,0,0.0134789444209438,0,0.0748798168198565,0,0.075596459690372,0,0,0,0.30709346731454,0,0,0,0,0,-0.0328471927524719,-0.0385374417379261,-0.0897726539685154,0,0,0.0438707579648309,0,0
X000630.SZ,0.0670461929404909,0,0,0,0,0,0,0,0,0.00347659382544719,0,0,0.0414993792810427,0,0,0.348252615126778,0,0,0.0593005090327409,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.176371718946154,0.0527836671010378,0.1397298342137,0,0,0,0,0,0,0,0,0,0,0.00820359553496057,0,0,0,0,0,0
X600176.SH,0.102883194378337,0,0,0,0,0,-0.000351012427821464,0,0,0,0,0,0,0,0.207029514049629,0,0,0,0,0,0,0,0,0,0,0,0.204760789582675,0,0,0,-0.140996392763048,0.220254031836576,0,0,0,0,0,0,0,0,0.135866435729282,0,0,0,0,0,0,0,0,-0.219829265854723,0,0,0,0,0,0,0.0396699537396423,0,0
X600985.SH,0,0,0,0,0,0.239848498660058,0,0,0,-0.0572965602643373,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0358468665869468,0,0,0,0.110876838773802,0,0,0,-0.0195707966073124,0,0,0,0,0,0,0,0,0,0.217138580954559,0,0,0.0941651592948674,0,0.0488398219095018,0,0,0,0,0,-0.00930750870864395,0,0,0,0.0148926197449037,0,0
X600096.SH,0,0,0,0,0,0,0.108666676211703,0,-0.126131488902915,0,0,0.083786989908799,0,0,0,0,0,0,0,0,0.00178289978912299,0.0887723893911052,0,0.145973546559347,0.0770211069275484,0,0,0,0,0,0,0,0,0.123295169872485,0,0,0,0,0,0.177822305033418,0.0145204764152671,0,0,0,0.104717781715494,0,0.175418591173589,0,0,0,0,0.00190979912673102,0,-0.0502960875234726,0,0,-0.0462785264801929,0,0
X002128.SZ,-0.121705169419705,-0.00983013764484447,0,0,0,-1.38777878078145e-17,0.0803769017482943,0,0,0,0.279581793870565,0,0,0,0,0,0,0,-0.0248290283242773,0.184443026817701,0,0,0,0,0,0.0597542230718752,0,0,0,0.323689583552426,0,0,0,0,0,0,0,0,0,0,0.0530925328734549,0,0,0.15454115723269,0,0,0,-0.0619657965731619,0,0,0,0,-0.0478629730677824,-0.184537590268732,0,0,-1.73472347597681e-18,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0.407856258598139,0,0,0,0.0285595007552237,0.656144162405918,0,0,0.0908751592209824,0.117964106860328,0,0,0.0812783732069134,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0027914508369003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107428755071165,-0.0460010627789213,0,0,0,0,-0.0116905983433926,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0.129148144788666,0,0,0,0,-0.0294496228765749,0,0,0,0,0,0,0,-0.122854159629414,0,0,0,0,0.0519284834876989,-0.0328212213033875,0,0,0.110459996896473,0,0,0,0.177177353484468,-0.235258527276206,0,0,0,0,0,0,0,0,0,0.278234156901233,0,0,-0.209148488037938,0,0.0557938568345854,0.0705601723382629,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0.0972396263301074,0,0,0,-0.058899339620399,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0423095608211915,0,0,0,0,0,0.0228724254739759,0.121710473331399,0.221914868118851,0,0.213636051709375,0,0.435627536956672,0,0,0,0,0,0.108648034265196,0,0,0,0,0,0,0.107596229018818,0,0.0491180476179436,0,0,0,0.00530807678936294,0.0585688325339501,0.0513443237292444,0,0,-0.0083906543964703,0,0
X600352.SH,0,0,0,0.101146463929132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101591055793441,0,0.159968358089752,0.00699613392603418,0,0.0208294104229643,0,0.157374841772119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129652907819158,0.0158625293955699,0,0,0,-0.0369627004620052,0,0.00136444542868593,0,0,0,0.0105980844030323,0,0
X000883.SZ,0,0,0.26500843142685,0,0.211072501888716,0,0,0,0,0,0.205303797859509,0.0787858010419235,0,0.0126519049651053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253394434800907,0,0,0.0867222185613928,0,0,0,-0.0497148426892301,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0.00808845343634637,0,0,0.148203395792414,0,0,0,0,0,0,0,0,0,0.331016869361172,0,0.206993842918593,0,0,0,0,0,0,0,0,0,0,0,0.0902329507504672,0,0,-0.0182845282572623,0,0,0.0911780243371589,0,0,0.0588608592549542,0,0,0,-0.0788519268447513,0.0756131525680616,0,0,0,0,0.068162840479848,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.108581949914118,0,0,0,0,0,0,0,0,0.107471220176621,0,0,0,0,0.338544347803752,0.0383305728444867,0,0,0,0,0,0.233031643542843,0.024338483995212,0,0,0,0,0,0.0749274694410116,0.18942166951252,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.04879164982184,0,0,0,0.0497750932844337,0,0
X600378.SH,0,0,0,0,0,-6.93889390390723e-18,-0.0505932198280472,0,0,0,0,0,0,0.103407477794113,-0.14704063341322,0,0,0,0,0,0,0,0,0,0.12015535502098,0,0,0,0,0,0,0,0,0,0,0,0.215442515064892,0,0,0,0.0682267561920425,0,0,0,0,0,0,0.478132906382572,0,0,0,0,-0.0860704625441969,-0.122646321768206,0,0,0.0219463399099375,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349295006338867,0,0,0,0,0,0.011574594371431,0,0,0.0304163171103088,0,0,0,0,0,0,0,0,0,0,0,-0.0529939515198276,0,0,0.314484863434064,0,0,0,0.101713844028869,0,0,0,0,0,-0.0766244485545288,0,0,0,0.00322452279725067,0,0
X600688.SH,0,0.276110331333081,0,-0.0209243240223736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558103812566793,0,0,0,0,0.111775463386084,0,-0.0999009580039253,0.0166110009445755,0.0122187983195126,0,0,0,0,0,0,0,0,0.00145606107865524,0,0,0.0781140757460651,0,0,0,0,0,0,0.221528924662069,0,0,0,0,0.0307545880173847,-0.0345023836677423,0,0,0.026734056987908,0,0
X600863.SH,0.042145408504287,0.115660843217083,0,0,0,0.0104643741461334,0,0.092632690698293,0,0,0.0256200913984473,0,0.0239279643040825,0.130721820442049,0,0,0,0,0.0091151454530498,0,0,0,0.0805382791585863,0,0,0.0389364098544099,0,0,0,0,0.00715057337135169,0,0,0,0,0,0,0,0.182039772842088,0,0,0,0,0.0996305062260907,0,0,0,0,0,0,0,0.00315569201478605,0,0,0,0,0,0,0
Change_TY3M,-0.184198483564802,0,0,0,0,0,0,0,0,0.118529953820104,0,0,0,0,0,0,0,0,0,0,-0.0851742846238515,0,0,0,0,0,-3.46944695195361e-18,-0.0342263627583204,0,0,0,0,0,0,0,0,0,0,0.197203156225186,0.0226416145920023,-0.0129480969471741,0,0,0,0,0,0,0,0,0,0,0.02781387611323,-0.102166854234748,0,0,0,-0.00973470009969279,0,0
Slope,0,0,-0.166163929046529,0,-0.074390876412566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301830829193572,0,0,0,0,-0.0860266836685274,0,0,0,0,0,0,0,0,0,0.0498568290682146,0,0,-0.013306790591982,0,0,0,0,0,0,0,0,0,0,0,0.613423025385267,0,0,0,-0.129750806443165,-0.632887315316701,0
TED,-0.505614051281799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108563256078381,0.0280888763234757,0,0,0,-0.0268803275307354,0,0,0,0,0.120864383943038,0,0,0,0,-0.034335493015224,0,0,0,0,-0.0661365072015677,0,0,0,0,0.24740503796338,0,0,0,0,0,0,0.0959302695717543,-0.446234767030674,0.591019302939911,0,0.227509724708287,0,0,-0.197757539015757,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461505540574262,0,0,0,-0.0412610318533025,0,0,-0.0135523979492317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045832424035107,0,0,0,0,0,-0.133785275545951,0,0,0,0,-0.0211421092826528,0,0,0,0,0,0,0
MKreturn,0,-0.00791687861748277,0,0,0,0,0,0,0,0,0,0,-0.12954493219569,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0208445451853144,0,0,0,0,0,0,0,0,0,0.0294982884182039,0,0,0.014126916066913,0,0,0,0,0,-0.0750652151248224,0,0,0,0,0.0119470617721754,-0.0257880265123018,0.0308007550113839,0,0,-0.0241113930393805,0,0
MKvol,0,0,0,0,0,0,0,0,0.000854630249613243,0,0,0,0.00247327623639103,0,0,0,0,0,0.00141979515970741,0,0,0,-0.00165958786916052,0,0,0,0,-8.78890406226433e-05,0,0,0,0,-0.000136679276083193,0,0,0,0,0,0,0,6.88079937033256e-05,0,0,0,0,0,-0.000925698510177664,0,0,0,0,0,0,0,0,0,-0.00344811828849857,0,0
CarbonVol_Shenzhen,-0.261701367928089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122906862931379,0,4.33680868994202e-19,-0.176153806953971,0,0,0,0,0,-0.190797618197093,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.125891831556177,0,0,0,0.365898061003366,0,0,0,0,0,0,0,0,0,0,0,0,7.97049983756365,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,-0.00492599971905864,0,0,-0.00686493697112116,0,0,0,0,0,0,0,0,0,0,0,0.0167795122231476,0,0,0,0,0,-0.00802992293968671,0,0,0,0,0,0,0,0,0,0,-0.0742955015913483,0.039607868801073,0,0,0,0.0221480765909433,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00299816403783474,0,0,0,-0.00540898428127166,0,0,0,0,0,0,0,0,0,0,0,0,0.0055924904320675,0,0,0,-0.00382698527224466,0.000919693443037723,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00226129081313539,0,0,0,0,-0.00281334845946822,0,0,0,0,-0.0272998475238517,0.0102588630051327,0,0,0,0.0136109030328065,0,0
