,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600188.SH,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X600010.SH,X600660.SH,X601600.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600219.SH,X601991.SH,X600795.SH,X601699.SH,X000807.SZ,X600096.SH,X002080.SZ,X600803.SH,X000983.SZ,X300073.SZ,X002353.SZ,X000825.SZ,X600688.SH,X600801.SH,X600141.SH,X600489.SH,X000630.SZ,X600157.SH,X000932.SZ,X600486.SH,X600160.SH,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0.752716480925508,-0.157280081242571,0.147439275792008,0,0,0,0,-0.240178458744012,0,0,0,0,0,0,0,0,0,0,0,0.00553532654013088,0,0.183008145753131,0,0,0,0,0.135518022741405,0,0.0493882444301552,0,0,0,0.0470980341869521,-0.0337727086477757,0,0,0,0,0,0,0,0,0,0,0,0,0.0616925747434805,-0.079070152084778,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.177271276233753,0,0,0,0,0.0328962736356996,0,0,0,0,0,0,0,0,0,0,0,0.0859373653501962,0,0.141258946187866,0,0,0.66404501896881,-0.128456857405253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313046721237657,0.0465865443854335,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0404523073509123,-0.0353899968422453,0,0.011921001512216,0,0,0,0,0.350981310514955,0,0,0,0.118251529965414,0.00118446413651564,0,0,0,0,0,-0.022236874106282,0.136107553068757,0,0,0,0,0.147874841349374,0,0,0,0,0,0,0,0,0,0.181060650514439,0,0,-0.164564884113815,0,0,0,0,0,0,0,-0.0102209426580551,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.166433784549362,0,0,0,0,0,0,0,0,0.0497295923297089,0,0.0284099760489012,0,0,0,0,0,0,0.144774414313367,0,0,0.364190538233286,0,0.0140194518670553,0,0.0847642967722799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429660478831599,0,0,-0.000624278096134842,0,0,0,0,0.0018607602069189,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.150300441979025,0,0,0,0.378485634089709,0,0,0,0.185233662988765,0,0.141233017753806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127316048997853,0,-0.0456860724244872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299808494282598,-0.0143210100712493,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0385954348364978,0,0.0487939287608577,0,0,0,0,0,0.0527333399525078,0,0,1.0842021724855e-19,0.0879732793150286,0,0,0,0,0,0,0,-0.141219186041448,0,0,0,0,0,-0.01134710049797,0,0,0,0,0.231190483579963,0,0,0,0,0,0,0,0,0,0.0240013197987759,0.0261611598968387,0,0,-0.0368566350434909,0.0116563087848084,0,0,0,0.0293782700957356,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.00220126761909758,0,0,0.171061767209511,0,0,0.116850640786461,0,0,0,0,0.0595071259812851,0.0366506246264804,0,0,0,0,0.0486521933555692,0,0,0,0.640435798060392,0,0,0,0,0,0,0.0530538441308594,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.00878664700113632,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.151849951606179,0.12912534766255,0,0,0.258491212800787,0.0734995992383825,0,0,0.247290198935367,0,-0.0907175833727322,0,0.0881399072420779,0,0,-0.248410501515862,-0.0757225510265526,-0.0360422614238914,0.169278478596787,0,0,0,0,0,0,0,0,0.262419941488915,0,0,0,0,0,0,0,0,0,0.0388916875385785,0.229906935696387,0,0,0.0599110088439941,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0143155256734778,0,0.0216392186089077,0,0,0,0,0.150893021030603,0.109332736096874,0.0953839279911126,0,0.0680355181065682,0,0,0,0,0,0,0,0,0,0,0.16262336861636,0,0,0.0409138904084083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13632710562698,0.109193966270219,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.248401062579693,0,0,0.00898847169024138,0,-0.0855835860099427,0,0,0,0,0,0,0,0,0.0605574373885078,0,0,0,0,0,0.00211090159854561,0,0,0,0,0.222461035386258,0.142997028198294,0,0,0,0,0,0,0,0.0298808334446996,0,0,0,0,0,0.240007998608781,0,0,0.0366292822681631,0,0,0.0123091908695022,0,0,0,0.00577269125388373,0,0
X600547.SH,0,0,0,0,0,0,0.0654185798321407,0,0,0,0,0,0,0,0,0,0.015683298228648,-0.0448405070124627,0,0,0,0,0,0,-0.142265185637836,0,0,-0.0400053206402414,0,0,0,0,0.0536980223016249,0,0,0,0,0,0,0,0,0,0,0.818072767201277,0,0,0,0,0,0.0789241152405936,0,-0.0360733990904302,0,0,0,0,-0.0288724535434727,0,0
X600886.SH,-0.00432815806617976,0,0,0,0,0,0.0554047162536222,0,0,0,0,0.140448302346547,0,0.0905027052210602,0,0.0588153896532965,0,0,0,0,-0.148621268304606,0,0,0,0,0,0,0,0,0.351192965513904,0,-0.0358910564162812,0,-0.0290546954945902,0.0482782229855817,0,0,0,0,0,0,-0.0197321416409524,0,0,0,0,0,0,0,0,0.124089779130244,0,0.0250572771893667,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0182490662739947,0,0,0,0.196814547914012,0,0,0,0,0,0.0735366740611542,0,0,0,0,0,0,0,0,0.0518783480062181,0,0,0,0,0,0,0,-0.046549563657841,0,0.127482305230014,0,0,0.148800654333498,0,0.195754007430534,0.0255972386064488,-0.103254299323332,0,0,0,0,0,0,0,0,-0.0212467127900062,-0.0148300696707094,0,0,0,-0.0645516110862651,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172273396535453,0,0,0,0,0,0,0,0,0,0.00624966764098306,0.0468245580374462,0,0,0,0,0,0,0,0,0.0613927599637394,0,0,0.0893208843671614,0,0.00759866223818737,0,0,0.300406720807343,0,0,0.106771381023839,0,0,0,-0.0111383560690541,0.0317592569654865,0,0,0,0.0687320762113855,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0438863883299325,0,0,0.0297772004370547,0,0,0,0,0,0,0,0,0.0425982605621625,0,0,0,0,0.214000289735636,0,0,0,0,0,0.030271659723836,0.184142281421487,0.0510336937050702,0,0,0,0,0,0.0944720106520784,0,0,0,0,0.0462254206982652,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.231177260002962,0,0,0,-0.0739151518487714,0,0,0,0,0.183513186093021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981901904558155,0.12796260168929,0.126695109539319,-0.0166307445435221,0,-6.93889390390723e-18,0.0965613277051278,0,0,0,0,0,0,0,0,0,0,0,0.254104445858998,0,0,0.0689309032499336,0,0,0,0,-0.0246406430200867,0,0
X000408.SZ,0,0,0,0,0,0,0,0.54229806592931,0,0,0.177165484614794,0.0707849422502649,0,0,0.109293098451927,0,0.00420981580909125,0,-0.139091475956157,0,0.0923674848977876,0,-0.096605708566193,0,0,0,0,0,0,0,0,0,0.00969664373146493,0,0,0,0,0,-0.0459063965447438,0,0,0,0,0,0,0,0,0,0.0605716532045686,0,0.033870369994509,-0.050634672958876,0.0573797462173136,0,0,0,-4.33680868994202e-19,0,0
X000786.SZ,0,0,0,0,0.166761890724535,0,-0.0757673391340237,0,0.12310752743956,0,0,0,0,0.611568604547117,0,0,0,0,0,0,-0.0663012080345007,0,0,0,0,0.124661588987143,0,0,0,0,0,-0.0709441413541085,0.103057828243334,0,0,0,0,-0.0899610309542882,0,0,0,0,0,0,0,0,0,-0.05855129358061,0,0,0,0,-0.0022238053487308,0,0,0,-0.048950805702061,0,0
X600219.SH,0,0,0,0,0,0.0386533203083558,0.0630186054160482,0,0,0,-1.73472347597681e-18,0.0195367006728843,0,0.0836629789142434,0,0,0.435724506374435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679937386246784,0,0,0,0,0,0,0,0,0,0,0,0,0.0938033089108307,0.0167341257430559,-0.0123676744997889,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0171993451923782,0,0,0,0.0868665196272266,0,0,0.110568213921176,0,0,0,0,0,0,0.39709861269779,0,0,0,0.0242249806001289,0,0,0.0018896336778369,0,0.0461455668191702,0.132044825641029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194416678797392,0,0,0,0,0.0198343128661376,0.0168703279897883,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.298594018490785,0,0,0,0,0,0.0194832650300638,0,0,0,0,-0.11908017024771,0,0,0,-0.00447432869391368,0,0,0.190279323687365,0,0.0778067572780452,0,0,0.0647537107743085,0,0.0291224300279337,0,0,0,0,0,0,-0.02513341951721,0.135073152158035,0,0.107495511591902,0,-0.0220080585570039,0,0.0245937802385706,0.0195888884633426,0,0,0,0,0,0,0
X601699.SH,0,0,0.26513161640305,0,0,0,-0.0340921780140212,0,-0.0948117138330846,0,0.0810336186738254,0,0,0.0656358302185098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101359046096426,4.33680868994202e-19,0,0,0.560785081307184,0,-0.00958668849912276,0,0,0,0,0,0,0,0.125904078878118,0,0,-0.047199631854231,0,0,-0.0253651794748153,0,0,0,0.0219399292364555,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556258034317859,0,0,0,0,0,0,0,0,0.104622205093193,0,0.0774740374004501,0,0,0,0.212058206152515,0,0.206104615029787,0,0,0,0,0.25929604641411,0,0,0,0,0,0.184530697955008,0,0,-0.0525719292754396,0,0,0,-0.037694037104289,0.038879622406581,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.157741084453189,0.168271499934077,0,0,0,0,0.109567129536102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109658344670013,0,0,0.0570362795136877,0,0,0,0,0,0,0,0.519012056776288,0,0,0,0,0,0,-0.00305292631112018,-0.0419632955889647,0,0.0245415067296226,0,0,0,0,0,0
X002080.SZ,0,0,0,0.12317504706604,0,0.336647750514395,1.35525271560688e-20,-0.16130748931486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139605906678145,0,0,0.00137463912775065,0,0,0,0.114811317570652,-0.0032665874355156,0,0,0,0,0,0,0,0,0,0.0591042931700354,0,0.17642059274701,0,0,0,0,0,0,-0.0157214011493925,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.0735023860895416,0,0,0,0,0,0,0,0,0,0.0257085450643341,0,0,0,0,0,0.269815710448001,0,0.0520335699503316,0,0,0.0486289974200045,0,0,0,0,0,0,0,0.137888875724826,0.0873616832674546,0,0,0,0,0,0,0.0901345987017179,0,0,0,0.060443708819442,0,0,0,-0.0216333770782856,0,0,0,0,0,0
X000983.SZ,0,0,0.426867934834894,0,0,0,0.227408787386601,0,0.0899761062491111,0,0,0,0,0,0,0,0,0.0277025268626771,0,0.0854095349820684,0,0,0,0,0,0.0240505834913237,-0.0224168605624358,0,0,0,0,0.331403607573879,0.004529993238153,0,0,0.0376044699897805,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0131284780603653,-0.0179545462552003,0,0,0,0,0,0
X300073.SZ,0,0,0,0,-0.240659498607807,0.282039802382788,0,0,0,0,0.131803772189646,0,0,0,0.0833478680035324,0,0,0,0,0,0,0,-0.12444179945595,-0.235656532981171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180312305225812,0,0,0,0,0,0,0,0.150384183060902,0.0545128139496312,0,0,-0.0279661793151877,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862691284358866,0,0,0.0441758000322362,0,0,0.0569314905700501,0,0,0,0.00304946191258701,0.0760856130642627,0,0,0,0,0,0,0.27923343764743,0.234477079313554,0,0,0,0,0,0,0,0.0253484432545287,0,0,0,0.0433842864903312,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0324726139606758,0,0,0,0,0.0995662538454537,0,0,0,-0.127913006278058,0,0,0.322212862006652,0,0,0,0,0,0,0,-0.103602048412467,0.0621800299946346,0.0692923741357849,0,0,0,-0.0530935601196341,0,0,0.223710891947731,0.171414985851458,0.07017866483152,0,0,0,0,0,0,0,0,-0.0594833669778366,0.0422717624323782,0,0,0,0,0,0
X600688.SH,0.135210966005109,0,0,0,0,0,0,0,0,0.254365020621776,0,0,0.099478313593071,0,-6.93889390390723e-18,0,0.172251257126156,0,0,0,0,0,0.0635092506549499,0,0,0.0149096377657578,0,0,0,0,0,-2.77555756156289e-17,-2.77555756156289e-17,0,0,0,0,0.042427022820236,0.0739571309286359,0.141639849900658,0,0,0,0,0,0,0,0,0,0.0196437914495208,0,0.0117549150533059,0.017789884417308,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.654867961551078,0,0,0,0,0,-0.0527458177172716,0,0.106525621071723,0,0,0,0,0,0.0796964728050531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440809423449868,0,0,0,0.0846637806735224,-0.171645754911774,0.160167947739142,0.0154927320605164,0,0,0,0,0,0,0,0,0,0,0,0,0.00443123809285268,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.331882581118557,0,0,0.125363645599235,0,0,0,0,0,0,0,0.0910268609920446,0,-0.290493411087006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29148184364343,0.0829958179984736,0,0,0.161620150358031,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317217636010383,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141421296375641,0,0,0,0,0,0,0.547551240504498,0,0,0,0,0,0,0,0,0,0,0.0418314156722678,0.0635136068218515,0,0,0,0,0,0.104195848558364,0,0,0.0283062159156414,0,0,0.116052686479157,0,0,0,0,0,0,-0.0170805297571435,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133020597823742,0.2018754459402,0.112136906793954,0,0,0.0294428206594757,0,0,0,0.184631174312822,0.186852560530222,0,0,0,0,0,0,0,0,0,0.0384790870543269,-0.0472582237938766,0,0,0,0.0395142064670132,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428008395125501,0.0012240161447992,0,0.01813971166855,0,0,0,0,0,0,0,0,0,0,0,0.33021870261536,0,0,0,0,0,0.103513214641979,0.0138624224311182,0,0,0,0,0.0576338986770009,0,0,0,0,0,0,0,0,0,0,0.0389815347429324,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.426201327905386,0,0,0,0,0,0,0.015069415989221,0,0.0290822889833211,0.0269139739579726,0,0,0,0.102254200054567,0,0,0,0,0.0309715877704127,0,0.00854209107791204,0.0372472834325826,0,0,0,0.0984494842426051,-6.93889390390723e-18,0,0.0348542228638629,0.145699541817882,0,0.0646544644643055,0,0,0,0,0,0,0,0,0,-0.00905688896741342,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.112879334579634,0,0,0,0,0,-0.20200365903241,0,0.125496228442444,0,0,0,0,0,0,0,0,0.181712195400137,0,0,0,0.00358081260549702,0,0.309161915596648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898574084016321,-0.0320101375541855,0,0,0,0,-0.0732482758347187,0,0
X600160.SH,0.231430377140285,0,0,0,0,0,0,0,0.207447600753317,0,0,-0.031501626673495,0,0,0,0,0,0.0975090658173169,0,0,0,0,0,0,0,0.0974191608654123,-0.0500658296714613,0,0,0,0,0.036139179266415,0,0.133094337939436,0,0,0,0,0,-0.14584549881678,0,0,0.06436328969039,0,-0.059122375334962,0,0,0,0,0,0,4.33680868994202e-19,-0.0181161428985812,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0.123479935937363,0.158832492216122,0.293834674251113,0.0435308995849114,0,0,0,0,-0.00733114891940879,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648319343215707,0,0,0,0,0,0,0,0,0.072698041380455,0,0,0,0,0,0,0,0,0,0.0434745196155818,0,0,0,0.0391012077113102,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13378248008392,0,0,0,0,-0.312436129892685,0,0,0,0,0,0,0.00890053833914862,0.0276956058297055,0,0.128757467110871,0,0,0,0,0,0.475447532234335,-0.236206851940175,0,0,0,0,0,0,0,0.102843471976616,0,0,0,0.34528959480086,0,0,0,0.019324904409048,-0.120287355367937,0,0,0,-0.113705462045391,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.138981754300947,-0.0980100910931018,0,-0.106262063075638,0,-0.0351991035229081,0,0,-0.189865269630855,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.049306807132581,0,0,0.364053217341533,0,0,0,0.138470401475215,0,0,0,-0.123167260460825,0,0,0,0.526808937033709,0,0,0,-0.854882104511462,0,0
TED,0,0,0,0,0,0,0,0.0470548137046333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145974023617801,0,0,0,0,0,0,0,0,0.0839411144434141,0,0,0,0,0,-0.31150068385401,0,0.147885187692556,0,0.768589534092388,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175884040926617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520226667261594,0,0,-0.0280043519318923,0,0,0,0,-0.0211610310345251,0,0,0,0.0630837732415234,0.161451388242969,0,0,-0.00725329870467448,0,0,0,-0.0589609495855306,0,0,0,-0.00553968238643163,0,0,0,2.16840434497101e-19,0,0
MKreturn,0,0,0,0,0,0,0.0887896230712868,0.029069632370422,0,0,0,-0.107591624377276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101543406172165,0,-0.0155787730610753,0,0,0,0,0,-0.0175781141658795,-0.0945454618708562,0,0.121002572632105,-0.130737664553051,0.037756429289176,0,0,0,0,0.0301299825693208,0,0,0,0,-0.0164668486294017,0,0,-0.0778686518008998,0.060752267720419,0,0,0,0.00112275752692377,0,0
MKvol,0,0,0,0,0.0029505561931,0,0,0,0,0,0,0.00273759614402097,0,0.0010269176352154,0,0,0,-0.00208370497541604,0,0,0,0,0,0,0,0,0.00229441851460959,0,-0.000385045657762849,0,0,0,-0.00414281639041729,-0.000387280794367272,0,0,0,-0.000969976850207751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105117905075762,-0.00901498931890058,0,0,0,-0.000583061840077984,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0645437453222912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0805003534237419,0,0,-0.0408301361452245,0,0,0,0,0,0,0,0,0,-0.0765669216337231,0,0,-0.565137638951363,0.342108477207367,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0118558571996636,0,-0.000900668504881918,0,0,0,0,0,0,0,0,0.0165805848715834,0,0,0.00076742927083572,0,0,-0.00489859280171524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485335048902743,0,0,0,0,2.16840434497101e-19,0,0.0664674081598806,-0.0528505532146987,0,0,0,-0.0302972341001216,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016417134804994,0,0,0,0,0,0.00168867163478813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000784454976675998,0,0,0,-0.0130919434797922,0,0
