,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X601992.SH,X600299.SH,X601158.SH,X000709.SZ,X600160.SH,X000898.SZ,X000792.SZ,X000883.SZ,X600660.SH,X000539.SZ,X600623.SH,X600309.SH,X600583.SH,X000027.SZ,X600352.SH,X600547.SH,X000629.SZ,X000630.SZ,X600489.SH,X002470.SZ,X600022.SH,X600098.SH,X600578.SH,X000060.SZ,X002466.SZ,X600021.SH,X000723.SZ,X600808.SH,X600176.SH,X300072.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.510237699930111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117348510317757,0,0,0,0,0.0522634137700676,0,0.0338914525020334,0,0,0,0,0,0,0,0,0,0,0.0398841007147183,0,0,0,0,0,0,0,0,0,0.105354629967229,0,0,0.0186253572984076,0,0,0,0.013457792708056,0,0,0,0,0
X600028.SH,0.329377941010927,0,0,0,0,0,0.109854398737427,0,0,0,0,0,0,0,0,0,0,0.0508014051731533,0,0,0,0,0.0077196834420563,0,3.46944695195361e-18,0,0,0,0,0,0.153130568397945,0,0,0,0.00386228592967901,0,0,0,0,0,0,0.0091631015987613,0,0,0,0,0,0,0,0,-0.00615344480936026,0.0114094372907809,0.0333720774093856,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.496919521972781,0,0.0653128227425881,0,0,0,0,0,0.0693645272594005,0,0,0,0,0.0437252952421208,0,0,0,0,0,0.0124609209086244,0,0,0,0,0,0,0,0,0,0,0.0312039122435288,0,0,0,0,0,0.0889396957550188,0.0175745178047193,0,0,0,0,0,0,0,0,-0.0335378504090138,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0685908191897115,0,0.0118308176065224,0,0,0.184792984447968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336389237627132,0,0,0,0,0,0,0,0.0205832307918194,0,3.46944695195361e-18,0,0,0,0,0.0618059528626097,0,0,0,0.269899378921469,0.0592218113324422,0,0,0,0,0,0,0.00533020491422978,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.423622788027054,0.160710599070377,0,0.0118276402763035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122388057691919,0.0481339512085928,0,0,0,0.00749370104170497,0,0.0660163098345837,0.0258682781285153,0,0,0,0,0,0,0,0,-0.00226120865198179,0,0,0,0,0,0
X600019.SH,0,0,0.082275661784078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731901377273392,0,0,0,0,0.187327828860597,0,0,0.101348983349864,0,0,0,0,0,0.0283610518768797,0,0,0,0,0,0.35012057271431,0,0,0.0329266666331703,0,0,8.67361737988404e-19,0,0,0,0.0890008823026334,0,0,-0.0087105438100475,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0130012797757581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385435064660034,0,0,0,0,0,0,0,0.0102399780662376,0,-2.71050543121376e-20,0,0.0721461533485747,0.0490113565819306,0,0,0,5.42101086242752e-20,0,0.0096377794557292,0.0368217088662102,0,0,0,0.0906324701131432,0,0.224520176519404,0,0,-0.00490074459659206,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809687902626494,0,0.0409379971523844,0,0.143636800661542,0.0887914028729635,0,0,0.144805474142054,0,0,0.0560663578297265,0,0,0,0,0,0,0,0,0,0.0201834202077695,0,0,0,0,0.0521274922793699,0,0,0.0457850278942454,0,0.165540323706407,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.263111721933032,0,0,0,0,0,0,0,0.155135125576059,0,0.223117721040746,0,0,0,0,0,0.0215148791853346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296084722715152,0,0,3.46944695195361e-18,0,0,0.0484846151884954,0,0,0.114055471620819,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117439685503283,0,0,0,0,0.0405041045843505,0,0.0363561644819608,0,0,0,0,0,0,0.0167563792330449,0.0677505195345971,0,0.0648546368707104,0,0,0.0485103589958876,0,0.127515003317412,0,0,0.00549365501995147,0.173655395025673,0,0,0,0,0,0,0,-0.0110969514011667,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0743345898568197,0,0.269500859520841,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0610623110870015,0.0722194903652786,0,0,0,0,0,0,0,0,0,0.0778375485529181,0,0,0,0,0.0382596071544376,0,0,0.0180886373227416,0,0.0823000123185112,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0998526899036542,0,0,0,0,0,0.253991128378242,0,0.00704512577897621,0,0,0,0,0.0676029089173232,0,0.0411274509407501,0,0,0,0,0.00332885745297319,0,0,0,0.0201612924740276,4.33680868994202e-19,0.0723129371486986,0,0,0,0,0,0.135843806302457,0,0.140031445915992,0.0205108662111902,0,0,0,0,0,0,0,-0.00601470824614143,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0470961351778134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645548985745346,0,0,0.0011873310764616,0,0,0,0,0,0,0.0562155174148584,0.0216559512325988,0,0.0427097226800927,0,0,0,0,0.0973645062728189,0,0,0,0.115993778526324,0,0,0.0027144597960243,0,0.139464988956663,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.134744048668031,0,0,0,0.141829873512318,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.172050429479353,0,0,0.0226525869899644,0,0,0,0,0.0148474114473662,0,0.0887829797905288,0.0253943456238782,0.102920002197751,0.0788919807341614,0,0,0,0,0,0,-0.0467525294358968,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0893107763750295,0,0,0,0,0,0,0,0.0370301525066098,0,0,0.00291144571542186,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0760013146676851,0,0.0711619495655278,0,0,0,0,0.0532240461849712,0,0,0,0.147646314971154,0,0,0.0588382374278199,0,0,0,0,-0.0164053782423831,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.449119706720886,0,0,0.124246724927652,0,0,0,0,0.0768458036352397,0,0,0,0,0,0,0,0,0,0,0,-0.0490680877675397,0,0,0,0,0.0257731761529974,0,0.0250767420094694,0.256736782566596,0,0,0,0,0.142979610129879,0,0,0,-0.0386253460223138,0,-0.00687550842069387,0,0,0,0.00920160191698944,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.401276884185756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0.193538468758154,0,0,0,0.0128150791501727,0,0,0,0,0,0.265996413288797,0,0,0,0,0,0,0,0,0,0,0.128827843481522,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0371639854578362,0.00573216488575275,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.421535015228661,0,0,0,0,0,0,0,0,0,0,0.00413464064573277,0,0,0,0,0,0.00666646498946341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060882730506065,0,0.306384676469073,0,0,0.0218863292332407,0.0574721417169777,0,0,0,0,0.0221252183685309,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.269296086132095,0,0,0,0,0,0,-0.0362763360904123,-0.0168150977090894,0.00987676231887457,0,0.106254459945304,0,0.108641557074163,0,0.2144795663053,0,0,-0.0137500779453263,0.344864356257894,0,0,0,0,0.0124858859457419,0.0113842681516081,-0.040691016946157,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573699046303186,0,0,0,0.159367707014939,0,0,0,0,0,0,0.336919855355507,0,0.0281059028595463,-0.105838870863329,0,0,0.0118906853235994,0,0,0,-0.0535377781579188,0,0.394453667381486,0,0.146795272611695,0,0,0,0,0,0,0.0237137604384064,0.0176596893859678,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.159450886259661,0,0.022076659076843,0,0,0,0,0,0.206316256595194,0,0,0.00540304293221996,0,-0.0596241817391124,0,0,0,0,0,0,0.050319242363392,0,0,0,0,0,0,0,0.145582124033523,0,0,0,0,0,0.28506933274772,0,0,0,0,-0.0373187690759276,-0.0266478592417024,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.105891949665142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359992641090947,0,0.038927910274869,0,0,0,0,0,0,0,0,0,0,0.0647404467817147,0,0,0.517254167239875,0,0,0,0.0624794780327455,0,0,0.0481848169702501,0,0,0,0,0.00224079054037204,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467055167690434,0,0,0,0,-0.0360677648929884,0,0,0,0.385626908445076,0,0,0.0684493701838681,-0.209697819319271,0,0,0.0254267944095252,0,0,0,0,0,0,0.117024883867165,0,-0.035271873061928,0,0.0825273634527338,0,0,0,0,0.0170203482804025,0,0,0,-0.252916940990916,0,0
X000898.SZ,0,0,0,0,0,0.25153497595858,0,0,0,0,0,0,0,0,0,0,0.00319412287935829,0.0184953297951296,0,0.0262575820409978,0,0.0793396707023205,0,0,0.0525116114600659,0,0,0,0,0,0,0,0,0,0.0133167932653692,0,0,0,0.207470673999912,0,0,0,0,0,0.0865747652322277,0.161816154783672,0,0,0,0,0,-0.0066146886723909,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193432322382131,0,0,-0.0536641089035495,0,0,0,0,0,0.243735654347406,0.36660922038781,0,0,0,0,0.0478803855532322,0,0,0,0,0,0,0,0.21243953050547,0,0.0375488025590698,0,0,0,0,0,0,0.0523510928467945,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00486475385755509,0,0,0,0,0,0.110332724419533,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0484692087047429,0.109803318769629,0,0.0696931131013408,0,0,0.171216830382689,0,0.0814298146362868,0,0.0513842803886047,0,0.074911863448724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121269177943604,0,0,0.0392813063041551,0,0,0,0,0,0,0,0,0,0,0.194379374436957,-0.03089120093324,0,-0.0213370453896904,0,0.0483184724638246,0,0,0,0,0,0,0.0319112564994804,0,0.0848045938230268,0,0,0,0.00368078849154232,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802943013371365,0,0,0,0.0371507025454241,0.0337021343925006,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.152504578917098,0.0436970859792475,0,0,0,0.210787999380547,0,0.00770125455159178,0.0129749209401331,0,0.170073237920492,0.0269662051737602,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935701019007883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209326661638773,0,0.0771083745286286,-0.227226869100642,0,0,0,0.290050336367416,0,0.197963380375193,0,0.342078922999631,0,-0.0558850318485951,0.630068095877604,0,0,0,0.0294669036357405,0,0,0,-0.0752047709440327,0,0
X600309.SH,0,0,0,0,0,0,0,0.01291016301281,0,0,0,0,0,0,0,0,0,0,0.00734204237034013,0.182489434518397,2.16840434497101e-19,0,0.0013618685023968,0,0.0439811294629881,0,0,0,0,0,0,0.146492545011779,0,0,0,0,0,0,0,0,0,0,0,0,0.0647582334079434,0,0,0,0.185193712865748,0,0,0.00945526056716023,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.146152503633094,0,0,0,0,0,0.115562471096512,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0.241055863957892,-0.0303958194209602,0,0,0.111051585570142,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0702222059212504,0.11368624192635,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.294623277415999,0.00578382159625348,0,0,0.138043979578716,0,0,0,0,0,0.0672153166056345,0,0,0,0,0,0,0,0,0,0,0.176845777354819,0,1.73472347597681e-18,0,0.0267948058879204,0,0,0.0958432455580395,0,0,0,0,0.0102183938560448,0,0,0,0,0,0
