,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X600362.SH,X000786.SZ,X601898.SH,X600489.SH,X601600.SH,X600010.SH,X600176.SH,X600352.SH,X601991.SH,X600188.SH,X600111.SH,X600426.SH,X600299.SH,X600795.SH,X600027.SH,X600688.SH,X601992.SH,X002466.SZ,X002353.SZ,X002080.SZ,X000932.SZ,X600219.SH,X000301.SZ,X600529.SH,X000959.SZ,X600486.SH,X600612.SH,X600315.SH,X002250.SZ,X000723.SZ,X002409.SZ,X000027.SZ,X002075.SZ,X601158.SH,X300037.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.00878788981228852,0,0,0,0,0,0,0.186972364137808,0,0.0681575281036856,0,0,0,0,0,0,0,0,0,0,0,0.0309635513557548,0,0,0,0,-0.0495917372477251,0.0619302636459518,0,0,0,0,0.0158493263908542,0,0,0,0,0,0,-0.0154061168792428,-0.00898764032997633,-0.00346150422633296,0,0,0,0,0,0
X600028.SH,0,0,0.0686679355147455,0,0,0,0,0,0.0103837133320917,0,0,0,0,0,0.0545784002308032,0,0,0,0,0,0.0556096533734567,0,0,0,-0.0134866489715097,0,0,0,0,0,0,0.00078586691096589,0.0319047408582666,0.00322557888091959,0,0,0,-0.0279825807611165,0.0624278623778816,0,0,0,0,0,0,0.0148837739537247,0,0,0,0.0506088057019131,0,-1.35525271560688e-20,0.00684727667909942,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0262515542180295,0,0,0,0,0.112038006202691,0.0262011689118271,0.00148194033512316,0,0,0,0,0,0,0,0.0379091582477897,0.042439085936657,0,0.123446516897607,0,0,0,0,0.0584576685070677,0,0,-0.0311387078246843,4.33680868994202e-19,0,0,0,0,-0.0471340863885009,0,0,0,0,0,0,0,0,0,0,0,0.0455851863748613,0,0,0.00860213796765557,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0846650639072219,0,0.0631861656852636,0,0,0.0579099067654563,0,0,0,0,0,0,0,0.0412856484531667,0,0.0631125544236349,0,0,0,-0.0148381434197632,0,0,0,0,0,0,0,0,0.0402100692562792,0,0,0.0957468892200446,0,0,-0.000876960739541506,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0466095312406601,0.060585667361202,0,0.0609829423370063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199487105127943,0,0,0,0,0,0,0.0288719343307686,0,0,0,0,-0.011247417718166,0,0.0846584278944562,0,0.0349977503886982,0.0517904538725709,-0.0154393841588531,0,0,0,0,0,0.179532061031089,0,0,-0.0159319601477374,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650612190511687,0,0,0,0.0866421796168242,0,0,0.000751281945394821,0,0.0357110849338608,0,0,0,0,0,0,0,0,0,0,0.0146261979896079,0.060467896885918,0,0.00727006579000512,0,0,0,0,0,0,0,0,0.039327701555699,0,0.0126075129523647,-0.0135595949998029,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0141033005470884,0,0,0,0,0,0,0,0,0,0.16496519048717,0,0.0815593976750865,0,0,0,0,0,0,0,0,0,0,-0.041587213456973,0.014916398898753,0,0.0576010329611569,0,0,0,0,0,0,0,0,0.0794578132411708,0.091622212199699,0,0,0,0,0,0,-0.00886974129684978,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,-0.0033822648218615,0,0,0,0,0,0.0617706571515611,0,0,0,0,0,0,0.136441854982003,0,0.0868867162761958,0,0,0,0,0,0,0.00386215776425001,0,0,0,0,0,0,0,0,0,0.119679025548504,0.3775692559857,0,0,0,0.0381640565750409,0,0.109103073521355,0.137582285891428,0,-0.034869994069449,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802888452331037,0,0,0,0,0,0,0,0,0,0,0,0,0.525683592949468,0,0,0.00189215407783877,0,0,0,0,-0.221834096345294,0,0,0,0,0,0,0,-0.0620799851480928,0,0.176814267527419,0,0,0,0,0.0905412361129443,-0.000274389916428684,0,0,0,0.0856896264784414,0,0
X000708.SZ,0,0,0,0,-0.177203401971282,0,0,0,0,0,0,0,0,0,0,0,0,0.206991193069684,0,0,0,0.13934812190648,0,0.20155377077117,0.01862656144491,0,0,0,0,0,0,0,0.0992315749006615,0,0,0,0,0,0,0,0,0,0,0.209467605800389,0,0,0,0,0,0,0,0.0218895329772807,-0.00542810260991883,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.18516852013204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144771326424971,-0.0367111559088865,0,0,0,0,0,-0.0573263651434889,0,0,-0.102621511465203,0,0,0,0,0,-0.0831609209720132,0,0,0,0,0,0,0.0675787695656462,0,0.0499919508708362,0,0.241188258580902,0.0995548128653534,0,-0.00952412877455323,0.0201120632281758,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.132690903711418,0,0,0.0478118732348241,0,0,0,0,0,0,0,0.0071852171521858,0,0,0,0,0,0.0658327685925686,0,0,0,0,0,0,0,0,0,0.224215603109028,0.0123751481488435,0,0,0,0,0,0.177281869883,0,0,0,0.197503030821869,0,4.33680868994202e-19,0,-0.0435811050414492,0,0.400084872833004,0,0,0.0214516235510167,0.0155505900268911,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0345328979180986,0,0,0,0,0.0785982543210348,0.0270350820287822,0,0,0,0,0,0,0,0,0.0893570969047579,0,0.236616198497354,0.123988714099044,0,0,0,0.100981496802603,0,0,0,0,0.0187613279547916,-0.0649288572360734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248582842173362,-0.0122414257246562,0,0,0,0,0,0
X600801.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0522990183002206,0,0,0,0,0,0,0.112193707109376,0,0,0,0,0,0,0.0215256931130342,0.13978244176939,0.0174398202559127,0,0,0,0,0,0,0.00195691447295921,0.0561685885851612,0,0,0,0,0.0226027616757938,0.191706788376508,0,0,-0.0254124913332425,0,0.0924967233361447,-1.38777878078145e-17,0,0,0,0,0,0,0.021465668413613,0.0370921680201552,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.093591070079242,0,0,-0.0528866208095973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314962481726315,0,0.206635905076617,0.117770123511872,0,-0.032886168364413,0,0,0,0,0,-0.0407090313428323,0,0,0.0435158016478163,0,0.0436638938920447,-0.0345749572769739,0,0,0,0,0,0,0,-0.0802476190924319,0,0,0.609618312632228,0,-0.0224236157607752,-0.00690148363243129,0,0,0,0,0,0
