,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X601600.SH,X600547.SH,X600362.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600660.SH,X600111.SH,X600886.SH,X600309.SH,X600489.SH,X000898.SZ,X600299.SH,X000792.SZ,X601158.SH,X000723.SZ,X002466.SZ,X600623.SH,X000959.SZ,X002075.SZ,X000709.SZ,X000983.SZ,X600583.SH,X000408.SZ,X000883.SZ,X600352.SH,X000630.SZ,X600549.SH,X000937.SZ,X601699.SH,X000060.SZ,X000539.SZ,X600176.SH,X000027.SZ,X000012.SZ,X600098.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136114560978953,0,0,0,0,0,0,0.0607299442055293,0.0343394155677882,0,0.00470624424361814,0.0975607562029745,-0.0315036957005787,0,0,0,0,0.0641939133983795,0,0,0,0.00488062956715418,-0.0123365820363469,0,0,0.0547718217391354,0,0,0,0.0233043508283624,-1.0842021724855e-19,0,0,0.00689080013078642,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0610620132065417,0,0,0,0.0050899854922167,0,0,0,0,0.153968315876056,0,0.205724582922325,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.00233118741830481,0,0,0,0,0,0,0,0,0,0.0175318407892909,0,0,0,0,0,0,0,0,0,-0.0141128355358944,0.00622636147622481,0.0811020100200047,0,0,0.0199484056054023,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0374259459920715,0,0,0,0,0,0.0470815325982816,0,0,0,-0.0778436134442656,0,0,-0.023463634794819,0,0,0,0,0,-1.73472347597681e-18,0,0.0117838833280101,-0.00764129915339163,0,0,0.0734060712033199,0,0,0,0,0,0.0609988039736518,0.0321968067522521,0,0,0,0,0,0,0,0.158837639553566,0,0.031398085165028,-0.0182133932064827,0,0,0,0,0,0
X600660.SH,0,0,0.0114708849343759,0,0.0512502583886092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913772641275224,0,0,0,0.0398688115174447,0,-1.73472347597681e-18,0,0,0,0.126359005794034,0,0.00471459461778604,0.0229403395073804,0,0,0,0,0,0.0142760380682019,0,0,0,0,0.230182504099822,0,0,0,0.0527517816273135,0,-0.0195345206640848,0,0,0,0,0,0,0
X600111.SH,0,0,0.0778039125959365,0,0,0,0.0567573644900691,0,0,0,0,0,0,0,0,0,0,0,0,0.0930251898534689,0,0,0,0.0495679881406737,0,0,3.46944695195361e-18,0.113395631697177,0,0,0,0,0,0,0.00187164888252525,0,0,0,0,0.0182434699498138,0.382048661460517,0.00512549012864505,0,0,0,0,0,0,0,0,0,0,-0.0191742980923086,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.071308176600742,-0.0130972472155794,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0262879377994466,0,0.0427215591761338,0,0,0,0,0,0,0,0,0,0,0,0.166741866557594,0,0,0.068222098240866,-0.0103839793866255,0,0.103576920554332,0,0,0,0,0.055321058348371,0,0,0,-0.0159429718119126,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.317478536018044,0,0,0,0,0,0.0429922369927374,0,0,0,0,0,0,0.14868126203045,0,-0.110271323851101,-0.393920847104474,0,0.0205271235296079,0,0,0,0,0.20171545138725,0,0,0,0,0.0513474195176881,0,0,0,0,-0.103895553889823,0.0737165089959992,0,0,0,0.369755714450465,0,0,0,0.415700990417384,0.02423614017666,0.0371332422365743,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.000571590074107787,0,0.821262434390317,-0.0548549277631996,0.0724557277967192,0,0,-0.0122304445957444,0.0614103154437769,0,0,0,0.0363769520187219,0,0,0,0,0,0,0,0.0293055249659792,0,0,0,-0.0448006212905007,0.191409386144942,-1.0842021724855e-19,1.73472347597681e-18,0,0,0,0,0,0,0,0.0023747334412854,0,0,0,0,0,0,0.00355503672548743,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0399235147074474,0,0,0,-0.0167965417762495,0,0,0,0,-0.0841583354255333,0,0,0,0,0.0610325220918808,0,0,0,0,0,0,0.0485065721046452,0,-0.0407766465068127,0,0,0.197609178524977,0,0.185578171147315,0,0,0,0,0,-0.0791935491867695,0,0.0845501116812267,0,0.0641278278045487,0.0302638537549771,0,0,0,0,0.0888212832345847,0.0472413782179424,0.019870909888351,0.0559556589568611,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.240375401459899,0,0,0,0,0.0067674268982237,0,0,0,0.0223791107237898,0,0,0,0.0538613290794539,0,0,0,0,0,0,0,0.217932895558792,0,0,0,0,-0.0142955339009173,0,0,0,0,0,0,0,0,0.0397509485072054,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.103786102765635,0.102162078784055,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0849686508905276,0.359404571771416,0,0,-0.123062326706142,0,0,0,0,0,0,0,0,0.0299488717489392,0,0,0,0,-0.0295795830882904,0.0733631789518676,0,0.0240299668335736,0,0,0,0,0,0,0,0,0,0.0273054282826316,0,0.232032957122735,0,0.00446251800867588,0,0.123567757423391,0,0,0,0.0345119308638043,0,0.247618571303941,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.020034318846537,0.141697275992244,0,0,0.0467239121824696,0,0,0,0,0.025268457964721,0,0,0.031992165750479,0.0697401009274839,0,0,0,0,0,0,0,0,0.297032146292316,0,0,0,0,0,0,0,0,0,0,0,0,0.259898152492135,0,0,0,0.11192036071953,0,0,0.0410125171611281,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252570905233889,0,0,0,-0.00584301535834542,0,0,0,0,0,0,0.196447746872226,0.248671422842809,0,0,0,0,0,0,0,0,0,0,0.0258607130890089,0,0,0,0,0.422123583607572,-0.250992512963085,0,0,0,-0.131181783899682,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102764056661271,-0.0157586436093869,0,0,0,0,0,0,0,0,-0.0506793299327647,0,0,0.0672851952505657,0,0.159242297481106,0,0.034528854381381,0.0404433479077609,-0.0299735645501975,0,0,0,0,0,0,0,0,0,0,0.180210160295894,0,0,0,0.0439203272677677,0.0325203912944865,0,0,0,0.00888801641404877,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0.114549412130282,0,0,-0.165583959777378,-0.123570557239635,0.120406224320116,0,0,0,-0.00790612524411474,0,0,0,-0.0304916026949465,-0.272258186300985,0,0.177363657376183,0,0.150035792353075,0.300899164050501,0,-0.103872648122909,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.144595331603624,0.077106997652532,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.147646219849659,0,0.0834456055665617,0.0973831020595614,0,0,0,-1.08112691840822,0,-0.735599851723018,1.73472347597681e-18,0.109343963196357,0,0,0,0,0,0,0,0,0,0,0,0,-0.374594687127382,0.460059892696004,0,0,0,0.29636006163217,0,0,0,0,0,0,0.2985325173846,0,0,0,0,0,0,0,0,-0.128518791419199,0,0,0.0766919785029642,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.0210026742315202,0,0,0,-0.0788465913950711,0,0,0,0,0,0,0,0,0.0369860653003485,0,0,0,0.106658020533182,0,0,0,0,0,0,0,0,0.185932144133299,0,0,0,0,0,0.0495650182820681,0,0,0,0,0.175361407309968,-0.100825840348663,0.0816631462644571,0,-0.130473375178989,0.0415884945678566,0.193869287308212,0,0,0.0957629899529783,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.136920509716918,0,0,0,0,0,-0.0756303038861922,0,0,0,0,0,0,0,0,0,0.421383182959955,0,0.159779507334579,0.102267163627776,0.0497667625650609,0,0,0.132467018066681,0.358755094382131,0,0,0,0,0,0,0,0,3.05610314315255e-05,0,0,0,0,0,0.0753777000299714,0,0,0,0,0.0423560001898802,0,0,0,0.0505279332351908,0,0
X000983.SZ,0,0,0,0,-0.0756889162760598,0,0,0,0,-0.00446420641257665,-0.0271060321849699,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00952374788579793,-0.121586418978288,0,0.0531008763410958,0,-0.0398558688843349,0,0,0,0.0681723156855254,0.0491811175235912,0.153541409251398,0,0,8.67361737988404e-19,0.25444099564795,0.554699737764703,0,0,0,0,0,0,0.000912739534683313,0,0,-0.02580021783789,0,0,0,0,0,0
X600583.SH,0,0.219694994675151,0,0,0,0,0,0,0,0,0,0.127410885311495,0,0.0427904058376692,0,0,0,0,0,0,0,0.0119037974598675,0.0599307471147674,0,0,0,0.119035783653725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919467842158245,-0.0218613272321013,0,0.0339950823416255,-0.0532336052558714,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.014071806264381,0,0,0,0,0,0,0,0,0,0.163703840988447,0,0.473749824064091,0,0,0,0.21493644455327,0,0,0.108393003126489,0,0,-0.0372385391441914,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00445810564234298,0.00675604882790387,0.253264067814956,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0168399250747373,0,0,0,0,0.022914226741971,0,0,0,0,0.0633770835187683,0,0.0885692541354315,0.115278820736084,0,0,0,0.0543134691497659,0.0528990308719704,0,0.0214222199301231,0,0,0,0,0.0528370012882307,0,0,0,0,0,0,0,0,0.0377065161812052,0,0,0,0.072087263996533,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15593409460674,0,0,0,0,0,0.195313260003214,0.122702340978745,0,0,0,0,0.0433462362251814,0,0.0044301778194582,0.129817216579256,-0.0145284777235745,0,0,0,0,0,0,0,0,0,0.034830851454235,0,0,0,0.144456529724543,0,0,6.93889390390723e-18,0.0651668336077483,0,0,0.0246594043327164,0,0,0,0,0,0
X000630.SZ,0,0,0.233868980428593,0,-0.00493294833743095,0,0,0,0.499892418554455,0,0.414530989905508,0,0,0,-0.024758429479728,0,0,0,0,-0.0462118724903924,0.258727351866483,0,0,0,0,0,0,0,0.193654644330583,0,0.0283772423003632,1.73472347597681e-18,0,0,0,0,-0.0358854362641452,0,0,0,3.46944695195361e-18,-0.136038730946354,-0.211696705487956,0,0,0,0,-0.0227676459379334,0,0,0,0,-0.0634213805846223,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.295328684451467,0,0,-0.0237502384966807,0.111880477488485,-0.0299878898900015,0,0,0,0,0.0728159194537614,0.669845562399098,0,0,0,0,0.163581450179205,0,0,0,0.0335697722794981,0,0,0,0,0,0,0.196132733262909,0,0,0,0,0,0,0.0632862394126528,0,0,0,0.0186273816633456,0,0.112528920327366,0,-0.0553655255020993,0.0185078410755574,0,0,0,0,0,0
X000937.SZ,0,0,0.152657828446488,0,0,0,0,0,0,0,0.161152784130486,0,0,0,0.0195632217168222,0,0,0,0,0,0,0,-0.0453066778203445,0,0,0,0,0,0,0,-0.0647060770418244,-0.0518816291484556,0,0,0.344875174210421,0,0,0,0,0,0,0,0.489887827925851,0.0207573227416347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0712057026410387,0,0,0.00461838290435125,0,0,0,0,0,0.203593442200627,-0.0355314164782802,0,0,0,0,0,0,0,0.00131817035153712,0,-2.16840434497101e-19,-0.0893552272782328,0,0,0,0,0,0,0,0.118308707981749,0.183729620930983,0,0,0,0,0,0.0505265658306493,0.490673268672749,0,0,0,0,0,0,0,0,0,-0.0438219021775049,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,-0.00284790523341962,0,0,0,0,0.0970580404254849,0.063861737352477,0,0,0.0221865663512211,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0549681269958642,0,0,0.19955891639475,0,0,0,0,0,0.11356746047284,0.135527759028306,0.25045623511168,1.38777878078145e-17,0,0,0.117330226560481,0,0,0,0.000204106559225212,0,-0.0396004401736165,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,-0.00701406196790779,0,0.0251801511890627,0,0,0,0,0,0,0,-0.052635908267202,0,0,0,0,0,0.144153032997477,0.16038291280316,0,0,0,0,0,0,0,0,0.0685776595168033,-0.0195315263512296,0,0,0,0,0,0,0.0267218793370275,0,0,0.0143480956597927,0,0,0,0,0,0,0.0444240612271131,0.0419250736751994,0,-0.0398441613663239,0.0118396807574093,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.121448129222513,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.257435667910921,0,0,0,0.0249888533824826,0,0,0,0,-0.030138977984981,0,0,0,0,0,0,0,-0.06787767910951,0,0.130312259788671,0,0,0.0733487885800229,0,0,0,0,0,-0.0382076274612071,0.0342563826270852,0,0,-0.0702152014486207,0.036238580480573,0,0,0,0,0,0
X000027.SZ,0,0,0.0178082452390798,0,0,0,0,0,0.087539640360153,0,0,0.181297601259637,0,0,0,0,0,0,0,0,0,0,0.0398453200076918,0,0,0,0.103150158356672,0,0,0.00727667939817649,0,0,0,0,0.0602922915897673,0,0,0,0.0410783296215338,0,0,0,0,0,0,0,0,0,0.02799010476004,0.0434103995349059,0,-0.0156131377466483,0.0229184017617186,0,0,0,0,0,0
X000012.SZ,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.21203270850239,0,0,0.156663581322326,0.046504582629042,0,0,0,0,0.0739532325675092,0,0,0,0,0,0,0,0,0.149007500811216,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104206323198369,0,0,0.0315177544858289,0,0,0.361995402728487,0,-0.394146211278299,-0.1398198164252,-0.117450381568843,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.181694755175094,0,0,0,0,0.0128682654737949,0,0,0,0,0,0,0.055178627170395,0,0,0,0,0.0646358084475257,0.0783199090747193,-0.0187760788220245,0,0,-0.0594373189034361,-0.156998594037923,0,0,0,0,0,0,0,0,0.106153821493118,0,0.0832638292021794,0,0,0,0.213416460517206,0,0.0794286433074374,0,0,0.05628634321927,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.157889840315193,0,0,0.214448729897468,0,0,0,0.186601390047535,0,0,0,0,0,0,0,0,-0.074910072468783,0,0,0.388738930508158,0,0,0,0.183928196667805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116517496856585,-0.180360549932289,0,0,0,0,-0.0831472898095288,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.160282993446019,0,0,-0.0124429582736122,0,0,0,0,0.109647928691514,0,0,0,0,0,0,0,0.0707977135983036,0,0,0,0,0,-0.118789679873219,0,0,-0.069424891070085,0,0,-0.0120479126344759,0,0,0,0,-0.0159894190189364,0,0,0,0,0,0,0,0.0728249146745212,-0.0645348179468224,0.0470662283417907,0,0,0.0113484093341219,0,0,0,0,0,0
Slope,0,0,0,0,-0.0647436307722985,0,0.0949175516381858,-0.338259058033952,-0.647405513175315,-0.206937184945802,0.521561309690654,0,0,0,0,0,0,0,0,0.308707417046064,0,0,0,0,0.0626843589011843,0,-0.100032128885311,0,0,0,0,6.93889390390723e-18,0,0,-0.345464464365684,0,0,0,0,0,0,0.409556959475951,0,0.0387069995429156,0,0,0,0,0,-0.140092892918786,0,0,0.416552653030215,0,0,0,0,0,0
TED,0,0,0,0,0.123031038471274,0,0,0,0.221629498808,0,0,0,0,0,-0.0677542246279951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26070889218316,0,-0.355092139079061,0,0,0,0,0,0,0,0,0.0362995888472609,0.016595577674878,-0.0832035862915059,0,0,0,-0.0552418136835538,0,0,0.259669490548373,-0.255785412585225,0,0.505521879980338,0,0,0,0,2.41878962941459,0,0
RealEstate_excess,0,0,0,-0.1859158953829,-0.0686081651133863,0,0,0,0,-0.0827466159623606,0.125356491104171,0,0,0,-0.110645037490908,0,0,0,0,0,0,0,0,0,0,0,0.0602521441128276,0,0,0,0,0,0.226212469762021,0,-0.0252298267105753,0,0.124857942495967,0,0,0,0,0,0,-0.0199818354432407,0,0.0204745891671038,0,0.10287297312199,0,-0.077420407056884,0,0.0169541029045499,0.0406266988524271,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0703718444464541,0,0,0,0,0.0457305675304679,-0.0274389600193012,0,0,-0.192990614900423,0,0,0,-0.0385352997457488,0,0,0,0,-4.33680868994202e-19,-0.0251682275733283,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0450447394614882,0,0.061396267448383,0,0,0,0,0,0,0,-0.0774095327183391,0,-0.0513680249187968,0.0434232964995998,0.177915270842158,0,0,0,0,0
MKvol,0,-0.00142390954706142,-0.000947915517098578,0,-0.00222781954825645,0,0,0,0,0.0011477838422618,0.00338723738480259,0,0,0,0,0,0,0,0,0,0,0,-0.000858232989014369,0,0,0,0,0.00365038386408309,0,0,0,0.00141852768753375,0,0,0,0,0,0,-0.0061306473809061,0,0,0,-0.00410570913594651,0,0,0,0,0.00121192612652206,0,0.00520123015300755,-0.0045316736006366,0,-0.00593956419064584,0,0,0,0,0,0.0170459618966472
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00780237753696065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133232524242249,-0.0133409134800397,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179489902842897,0.0158037000891554,0,0,0,0,0,0,-0.0041456799610213,0.0183882062089807,0,0,0.059630554606191,0,0,0,0,0,-0.490537346911379
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185008132779651,0,0,0,0,0,0,0,-0.0088960278407813,0,0,0,0,0,0,0,0,0.000895197717846374,0,0,0,0,0,0,0,0,0,0,-0.00285645366595997,-0.00271530721208769,0,0,0,0.0190989241227796,0,0,0,0.00114486992811373,0.0244649340132739,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0922492825261716,0,0,0,0,0,-0.000200137747111439,0.152972633012877,0,0,0,-0.00388363763134043,0,0,0,0,-0.0598461943418845,0,0,0,0,0,0.00206100553952196,0,0,0,0,0,0,0,0,0,0,-0.00241391900895609,2.16840434497101e-19,0,0,0,0,0.0286845219014214,0,0,0,0.0331161658707781,-0.0761716781421146,0,0,0,-0.337483501912984,0,0
