,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X601600.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600176.SH,X600111.SH,X600516.SH,X002460.SZ,X000709.SZ,X600352.SH,X600299.SH,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600219.SH,X000786.SZ,X600801.SH,X000825.SZ,X300072.SZ,X000883.SZ,X600583.SH,X000553.SZ,X000539.SZ,X000408.SZ,X002271.SZ,X000301.SZ,X000792.SZ,X002110.SZ,X600339.SH,X601699.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.182447044632429,0.0392048364362599,0,0,0,-0.0566144781319423,0,0,0.146779052970049,0,0.0352531992268169,0,0,0,0,0,0,0,0,0,0,-0.101073263561695,0,0,0,0,0,0,0,-0.0282533379091027,0.0776266486063935,0,0,0,0.0337754303110231,0,-0.0641846569399596,0,0.0227425969488626,0,0,0,0,0.247746542624887,0,0,0.267837462199642,0,0,0,-0.0204093984597402,0.0724504560310315,0,0,0,0,0,0
X600028.SH,0.465947835992264,0,0,0.0606974956613934,0.0889150598983908,0,-0.0404346243160758,-0.0614245636304443,0,0,0,0,0,0,0,0,0,0,0,0,0.0937485969200887,0,0,-0.0555006755486519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246927071238112,0,0,0,0.172163448221112,0,0,0,-0.0146687248318416,0.0768129922950613,0,0,0,0.0280128602283586,0,0
X601088.SH,0.0816797424648804,0,0,0.216404116279018,0,-0.124254440000829,0,0,0,0,0,0,0,0,0,0,0,0.0926829651243332,0,0.0170337806620076,0,0.0467784165897414,0,0,0,0,0,0,-0.164750650041595,0,0.0429649325179134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259992024171938,0,0,0,0,0.000603378239919076,-0.0790543355174322,-0.0760954102207744,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.182510397334128,0,0,0,0,0,0,0,0.120994689594759,0,0,0,0,0,-0.0398731735655407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483288667156541,0,0,0,0,0,0,0,0,0,0.223194098075949,0,0,0,0,0,0.00918860560260345,-0.00157775614923206,0,0,0,0,0,0
X600019.SH,0,0.0501390564418415,0,0,0,0,0.0900335851444799,0,0,0,0.0155220740628572,0,0,0,0,0,0,0.0680592582860672,0,0,0.00779622721680813,0.569983596015338,0,0,0.0750564566360504,0,0.0402325976464844,0,0,0,0,0,0,0,0,0,-0.0797670067950687,0,0,0,0,0,0,0.039683073080459,0,0.0152681090169798,0.0723474360715961,0,0,0,0,0.00658671468634778,0.00733035843874669,0,0,0,0.0390920543747638,0,0
X600011.SH,0,0,0,0.0547651710948349,0,0,0.047801394974394,0,0,0,0,0,0,0,0,0,0,0,0.662286957838286,0,0,0,0,0,0,0,0,0,0,-0.241295924704581,0,0,0,0,0.124070030519459,0,0,0,0,0,0,0,0,0,0,0.037181227070721,0,0,0,0,0,-0.00479691056079902,0.0397952821040725,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.322524470302332,0,0,0,0,0,0,0,0,0.0509232425187761,0,0,0,0,0,0,0,0,0,0,0,-0.26196822127282,0,0,0,0.170311407946569,0.185132586655156,0,0.0601221022078013,0,0,0,0,0,0.784094781813486,0,0,0,0.353610265388553,-0.0675920034638645,0,0,-0.624499277674201,-0.0760634438800944,0.133931801127204,0,0.337849734568419,0,-0.170711469569416,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188638112131236,0,0,0,0,0,0,0,0,0,0,0.146143058932369,0,0,0.283919286752931,0,0.127752894297647,0,-0.0404632842526323,0,0,0,0,0,0,0.0414249640707671,0,0,0,0,0,0,-0.0126924445987147,-0.00186178041159578,0,0,0,0.0120545898847558,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674683624500994,0,0,0,0,0.0602144616639127,0,0,0,0.492465562001453,0.00365543825094977,0,0,0,0,0,0.217545166227681,0.011984554740896,0,0,0,0,0,0,0,-0.0936104931861179,0.018972950003494,0,0,0,0,0.0105048190492238,0,0,0,0,0,0,0
X601898.SH,0.284253705900207,0,0,0,0,0,0,0,0,0,0.0625469186988063,0,0,0,0,0,0,0,0,0,0.0108449311291368,0,0,-0.0303032832711394,0,0.0208290354424921,0,0,0,0.139993075672496,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0657551634973467,0,0,0,0.056022091987168,0,0.234786523119196,0,0.0602256290297107,0,0,-0.0169622725942177,0,0,0,0,-0.0557085919326207,0,0
X601991.SH,0.0358023226396835,0,0,0,0,0,0,0,0,0.099721491270969,0,0,0,0,0,0,0,0,0.0255902343009686,0,0.113939472564,0,0,0,0,0,0,0,0,0.022389539051558,0,0,0,0,0,0.0092649217634445,0,-0.070782528136271,0,0,0.0916480721036916,0,0,0.0606027851581693,0,0,0,0,0,0,0,-0.0239235325549744,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,-0.0190050141212046,-0.00246273198679059,0,0,0,0,0.400789165783212,0,0,0,0,0,0,0,0,0,0.0202576245175925,0,-0.0886575493208576,0,0,0,0,0,0,0.448941186944614,0,0,0,0,0,0,0,0.0439329039727118,-0.0145775383150932,0,0,0,0,0,0,0,0,0,0.0268508805689469,-0.0135055977564793,0.027643480469006,0,0,0,0,0,0
X600660.SH,0.157431034154605,0,0,0,0,0,-0.0730943446608626,0,0,-0.27216643781508,0,0.208709954800601,0,0,0,0,0,0.247381167647258,0,0,0,0,0,0,0,0,0,0,0,0,0.103928855271209,0,0,0,-1.38777878078145e-17,0,0,-0.0941796440031567,0,0.0294460766582278,0,0,0,0.296131458567974,0,0.151449609824332,0,0,0,0,0.0499555614066691,-0.0152678375443815,0.0654361228001305,-0.134532802660248,0.208299717990055,0,0,0,0
X600886.SH,0,0.030736511660094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264557712613895,0.254462901876162,0,0,0,0,0,0.0943440195524272,0,0,0,0,0,0,0,0,0,0.0203729311234812,0,0.00972398580332864,0,0,0,0,0,0,0,0.0551128375440159,0,0,0,0.000195556284560606,0.011660196147088,0,0,0,0.02950108125513,0,0
