,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X600688.SH,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X000898.SZ,X300072.SZ,X002460.SZ,X600111.SH,X600176.SH,X000553.SZ,X600352.SH,X600027.SH,X000786.SZ,X601992.SH,X600299.SH,X000825.SZ,X000792.SZ,X000709.SZ,X600426.SH,X002271.SZ,X601699.SH,X000408.SZ,X600808.SH,X600315.SH,X000830.SZ,X600489.SH,X601158.SH,X000883.SZ,X600219.SH,X000932.SZ,X000630.SZ,X002470.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.224618008591246,0.00936256083114333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205384342864981,0.103767908195674,0,0,0,0,0,0,0,0,0,0,0.0423611836134063,0,0.0133113157548817,0,0,0,0.183769170580638,0,0,0.0552171545831811,-1.73472347597681e-18,0,0,0,0,0,0,0.0313626321155363,0.0180762362409959,0,-5.42101086242752e-20,0.000781256988075692,0,0,0,0,0,0
X600028.SH,0.342233310638831,0,0.128012742545369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512347812075989,0,0,0,0,0,0,0,0,0.0507465207243345,0,0.199706058793083,-0.114798648771714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109987617780187,-0.0351804932206077,-0.0241192056914546,0,0,0,0
X601088.SH,0,0.252901470291439,0,0.264986557350224,0.193090557566819,0,-0.0116539685461188,0,0.217951417290678,0,0,0,0.0998220723751836,0,0,0,0,0,0,0,0,0,-0.00788759939131513,-0.040998322373158,0,0,-0.0143322559523578,-0.0770050134835521,0,0,0,0,0,0,0,0,0.167751257737125,-0.108798813571134,0,0,0,0,0,0,0,0,0,0,0,0,0.00294042455295357,-0.056894473679618,0,0.0238388470712439,0,0,0,0
X600019.SH,0,0,0.434057774544242,0,0,0,0,0,0.22383569990737,0,0,0,0,0.256531538505181,0,0,0,0,0,-0.0442501898219624,0,0,0,0,0,0,0,0,0,0,0,0.132640405099032,0,0,0,0,0,0,0.0863784743528076,0,-0.128863177630998,0,0,0,0,0.0710450040249495,0,0,-0.0778119418412373,0,-0.02273678756099,-0.00927716798282578,0,0,0,0,0,0
X600585.SH,0,0,0.213628670759424,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.1208908114335,0.040738022501426,0,0,0,-0.126851611603531,0,0,0,0.0244549582819847,0.0603703367541772,0,0,0,-1.38777878078145e-17,0,0.192187861787221,0.00209835222134943,0,0,0,0,0.157347180053822,0,0,0,0,0.0392637464379797,0,0.143562075274852,0.0827443997166974,0,-0.0518635811924328,0.0286736758746752,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0181054811372545,0,0,0.10018974044179,0,-0.0101889761483803,0,0,0,0,0,0,0,0.00036436393834749,0,0,0,0,0.00922900098872602,0,0,0,0,0.0422748813556176,0,-0.030405373006301,0,0,-0.00880915259882361,0,0,0,0,0.017299910117089,0,0,0.0375448017094898,0,0,-0.024942275891222,0,0,0,0.0129091698780841,0.0100659807665105,0.0124137169744793,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.01619157791092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862326830561303,0,0.0932969372794642,0,0.0696283569500264,0,0,0,0.319346894824532,0,0,0.113938847484168,0,-0.0784477477727503,0,-0.0397843904389711,0.00324034759022487,0.194527229455065,0,0,0.0570105874726976,0,0.0372184723645726,0,0,0,0,0,0,0,0,0,-0.0434556114125692,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428984222859121,0,0,0,0.037530877668857,-0.158719240955759,0,0.216950519196906,0,0,0,-0.0280137080129371,0,0.53496457996689,-0.0115240801709395,0,0,0,0,0,0,0,0,0,0.0555801989524008,0,0,0,0,0,0,0,0,0,0.241920594757618,0,-0.00529432566466795,0.0121596084748316,0,0,0,-0.725425974581872,0,0
X600188.SH,0,0,0.596939941091484,0.0928788490886705,0,0,0,0,0,0,0,0.292795834135094,0,0.32648270606186,0,0,0,0,0.0422499245889208,0,0,0,0,0,0.20348431854434,0.00602859949275349,0,-0.00834518482017127,0,0,0,0,0,0,0,-0.0651104779655736,0.104043656840428,0,0,0.241494938211775,0.0196133535999324,0,0,0,0,0,0,0,0.218303861962385,0,-0.0372470017915456,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0682145864510397,0,0.062254155129037,0,0,0,0,0,0,0,0,0,0.00755935437242021,0.0174714547328118,0,0,0,0,0.0364975022738759,0,0,0,0,0.111976990474402,0,0,0,0.144623620732927,0,0,0.173843253701414,0,0,0,0.0383759500092353,0,0.0290490539608637,0,0,0,0,0,0,0,0.0171876982988765,0,0,0,0,0,0,0
