,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002466.SZ,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X000877.SZ,X600795.SH,X600362.SH,X002271.SZ,X000983.SZ,X601699.SH,X600803.SH,X600176.SH,X600489.SH,X000807.SZ,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X002080.SZ,X000629.SZ,X600688.SH,X300037.SZ,X600612.SH,X000539.SZ,X002353.SZ,X600096.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.99618906616192,0,0,0,-0.00705985896957494,-0.0440158490495429,0,0.164954841054154,0,-0.0239754455985823,0,0,0,0,0,0,0,0,0,0.0600831576473524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684811190345792,0,0,0,0,0,0,0,0,0,0,0.110396045436184,0,0,0,0.0597631556172068,0,-0.000608224368128188,-0.0180583736835055,0,0,0,0,0,0
X600028.SH,0.551833919477585,0,0,0,-0.0417545149601128,0,0,0,0,0,0.0678348031075838,0,0,0,0,0,0,0,-0.0210480394819694,0,0,0,0,0,0,0,0,0.0689686103923339,0,0.0927302737495554,0,0,0,0.0749563404288154,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445819291811558,-0.139214568353397,-0.00984303528993155,0,-0.0157544528443632,0.0348446060826385,0,-0.104435916200102,0,0,0,0
X601088.SH,0,0.0865965537027923,0,0,0.248852813877025,0,0,-0.195316559747009,0,0,0,0,0,0,0,0,0.0990110157094646,0,0,0,0.0763939158680877,0,0,0.0540885324701623,0,0,0,0,0.0706569298148101,0,0,0,0,0,-0.104994342194955,0,0.0567184276442195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963513732854082,0.0723388548166692,0,0,0,0,0
X600309.SH,0.0655302345165608,0,0,0,0,0,0,0,0,0,0.0992966769354814,0,0,0,0,0.0319421033822118,0,0,0,0,0,2.71050543121376e-20,0,0,0.0519958348737169,0,0,0,0,0,0,0,0.0118355167681221,0,0,0.157907418381687,0,0,0,0,0,0.0238102997680166,0,0,0,0,0,0,0.12118676313774,0.0532260787252762,-0.0139928948841886,0.0392974052439196,-0.0295987288902227,0,0,0,0,0,0
X600188.SH,0,0,0.672298861562484,-0.30095624045409,0,0,0,0,0,0,0.384277092784879,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317373430937552,0,0.0170702786773022,0,0,0,0,0,0,0,0,0,0,0.110841635831291,0,0,0,0,0,0,0,-0.0921377170163008,0.0713627234485831,0,0,-0.0687235274120442,0,0.00820819677246862,-0.0283813191045799,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0586670540900045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209278228467336,0,0,0.136630111067366,0,0,0,0.0213468723616058,0,0.0943850115263852,0,0,0,0,0,0,0,0.272695601443232,0,0,0,0,0,0,0,0,-0.182210826664904,0,0,0,0,-0.0491105720144029,-0.00720892654736156,0,0.0191116432646426,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.195738788836138,0,0,0,0,-0.228394125551175,0,0,0.0907101485963325,0,0,0.0834099712106186,0,0,0.0828095555535957,0,0,0,0,0,0,-0.209726731909915,0.0468430215432632,0,-0.0465056590997559,0,0,0,0,0,0,0.191746496792218,0,0,-0.00326848283736866,0,0,0.161315440798198,0,0,0,0,0.00519076329346072,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.143205051592267,-0.0534804266323083,0,0,0,0,0,0,0.0187525780789723,0.320120436604686,0,0,0,0,0,0,0,0,0,0,-0.170779442966839,0,0,0,0,0,-0.043734708936817,0.387421156406057,0,0,0.0668749232290869,0,0,0,0,0,0,-0.159199791380863,0,0,0.0307990636227989,0,0.297691435656383,0,0,0.0159770536379151,0,0.000219269528334153,0,0,0,0,0,0,0
X601898.SH,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.034533618287519,0,0,-0.0247212663888055,0,0,0,0,0,0,0,0,0.0423017975895013,0,0,0,0.076866767028069,0.20489945395034,0.0866326121326467,0,0,0,0.0122414969572202,0,0,-0.00215745925050949,0,0.0571341006273996,0,0,0,0.219400542800311,0.164305334804731,0,0,-0.248121684888489,0,0,0,0,0,0,0,-0.0232205509408565,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.282877967002201,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.103021821717378,0,-0.088234512223753,0,0,0,0.00940351983476099,0.00968162880928267,0.141333479256142,0.514114552351801,0,0.00344845406536355,0,0,0,0,0,0,0,-0.0954318623821156,0,0,0,0,0.0660275488348118,0.098218519752962,0,0.166406668161936,0,-0.0100429842652895,0,-0.0126067083132663,0,0.00397005597870325,0,0,0,0,0
