,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X002466.SZ,X300072.SZ,X600188.SH,X601992.SH,X601991.SH,X600362.SH,X600547.SH,X002460.SZ,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000786.SZ,X000709.SZ,X600027.SH,X600157.SH,X600176.SH,X000553.SZ,X000792.SZ,X000408.SZ,X600352.SH,X600339.SH,X600489.SH,X600808.SH,X600219.SH,X000959.SZ,X002271.SZ,X000723.SZ,X601158.SH,X600299.SH,X000883.SZ,X000825.SZ,X002092.SZ,X000630.SZ,X002470.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.189295281405227,0,0,0,0,0,0,0,0,0,0,0,0,0.0606681384141447,0,0,0,0,-0.0454875733238595,0.00380020998597222,0,0,0,0,0,0,0,0,0,0,0.0704078404743459,-0.0285398243928023,0.023131556185072,0,0,-0.0451853140685942,0,0,0.00513589989435346,0.0850142098054424,0,0,0,0,0,0,0,0,0,0.0170958720272534,0,0,0,0,0,0,0
X600028.SH,0.318046848906193,0,0,0,0.130596988488479,0,0,0,0,0,0,0,0,0,-0.00103580240538872,0,0,0,0,0,0,0.00715259821890139,0,0.0437706578071441,0.0105603085183967,0,0,0,0,-0.0684831121582395,0,0.0241402916827825,-0.0025185890238027,0,0,0,0,0,8.67361737988404e-19,0.0037856114739384,0,0,0,0,0,0,0,0,0,0,0,0.00632504089878909,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0410405794934921,0.0798730414380238,0,-0.0428161145085772,0,0,0,0,0.899472914842667,0,-0.0499209046171937,0,0,0,0,0,-0.00675025996502136,0.17616450961071,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0886245832413467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200487334293575,0,0,0,0,0.0230508164441037,-0.0200949963512658,0,0,0,0,0,0
X600019.SH,0,0,0.0230051599774712,0,0,0,0,0,0,0,0,0,0,-0.0224063605731907,0,0,0,0,0,0,0,0.0677355433131039,0,0.206193837321795,0,0,0,0,0,0,0,0,-0.0804960266382356,0,0,0,0.0573621564902205,0,0,0,0,0,-0.102396018755561,0,0.247230617968045,0,0,0,0,0,0,-0.010534895169915,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161480744518703,0,0,0,0,0,0,-0.0880234676056395,0,0,0,0,0.209568476136813,0,0,0,-0.137929096248047,0,0,0,-0.0619554486481229,0,0,0,0,0,-0.0873634340254542,0.0789736600159511,-0.135041255463411,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114272595741922,0,0,0,0,0,0,0,0,-0.00149510410236794,0,0,0,0,-0.0319273326221673,0,0,0.167598484103754,0,0,0,0,0,0,0.0488109317552895,0,0,0,0,0,-0.0856607277515488,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.00822277627865168,0,0.0959259828403563,0,0,0,0,0,0,0,0,0,0,0,0,0.0268714724165801,0,0,0,0,0.0296806414298099,0.0604372368633952,0,0,0,0,0,0,0,0,0,0.246356709156989,0,0,0,0.0394241368166966,0,0,0,0,0,0,0,0.0841061714701793,0,-0.00480438419611099,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0324986910958048,0.219140715720149,0,0,0,0,0,0,-0.200844230505039,-0.0340626597885217,0,0,0,1.73472347597681e-18,0.0370970632514101,-0.0361564527627622,0,0,0,0.166414323767733,-0.250621277019182,0,0,0,0.219171169096585,0,0,0.0436607782462303,0.108282502631543,0,0,0,0,0,-0.247176273915499,0,0,0,0,0,0.187286200906841,0,0,0,0,0,0.0149173589233162,0,0,0,0,0,0
X600011.SH,0,0,0.0105594016941787,0,0,0,0,-0.0253208473359191,0,0,0,0,0.0249377292226179,2.16840434497101e-19,0,0.0757408820412516,0.104617098444339,0.0778207642048319,0,0,0,-0.0385584847868487,0,0,0,0,0,0,0,-0.0335251213487122,0,0,0.00279898920896076,0,0,0,0,0,0.125839704666936,0,0,0,0.0620343523516112,0,0.0160113749129843,0,0,0,0,0,0,0.00698210746005144,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0129602185086476,0,0,0,0,0,0.0750099351765652,0,0,0.29434038013851,0.0524263442862817,0.046861676528877,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00735259549415313,0,0.0137929154838071,0,0,0.0531138316807706,0,0,0,0.00449438159498128,0,0,0,0,0.0485846913673336,0,0,0.156560103345222,0,4.33680868994202e-19,-0.0003409393256047,0,0,0,0,0,0
