,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X600688.SH,X601991.SH,X601600.SH,X600027.SH,X600886.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X002470.SZ,X600489.SH,X600098.SH,X600863.SH,X600022.SH,X000629.SZ,X600307.SH,X600623.SH,X600612.SH,X601918.SH,X600578.SH,X600808.SH,X600547.SH,X300072.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.818116474119285,0.115339303208215,0,0,0,0,0,0,0,0,-0.0166165469580922,0,0,0,0,0,0,0,0,-0.113457991761747,0,0,0,0,0,0,-0.000418149337360677,0,0,0,0,0,0,0,-0.000701873850283127,3.46944695195361e-18,0,0,0,0.0452807330192818,0,0,0,0,-0.0343495079019347,0,0,-0.00393025951646912,0.083653569889545,0.0294682448290802,0,0,0,0
X600028.SH,0.413668139912249,0,0.194950134329452,0,0.0239889978082555,0.123241337276663,0,0,0,0.0176147753375081,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0144039854946448,0,0,0,0,0.106638276164632,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00265781714049127,0.131684928860851,0,0,0,0,0
X601088.SH,0,0,0,0.0899086853068925,0.173638361958794,0.160355180895712,0.375554406321454,0,0,0,0,0,0,0,0,0,0,0,0.170383139990994,0,0,0,0,0,0,0,0,0,0,0,0,0.0605898501264308,0,-0.0102953424433246,0,0,-0.143810300398865,0,0,0,-0.0309379581732753,0,-3.46944695195361e-18,0,0.00593775082468573,-0.0122046060713736,0,0,0.00586105636539239,0,0,0,0,0,0
X600011.SH,0,0,0.135785346925265,0,0,0,0,0,0,0,0.304229319807228,0,0.337471742651465,0,0,0,0,0.107831629305157,0,0,0.0801024375074983,0,0,0,0,0,0,0,0,0,0,0.00864923458064634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0.0249827956497623,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0204483101489648,0.328218401910117,0,0,0,0,0,0,0,0,0,0.113190027421088,0,0,0,0.0830870376320876,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.00648984123476168,0.120186961938412,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0.0278794511984184,0,0,0,0.0101348582937878,0,0.162696868374072,0,0,0,0,0,0,0.0690763424120635,0,0,0,0,0,0,0,0,0,0.325913683082092,0,0,0,0,0,0.245231557521478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.114889299560929,0.0803122494627927,0,0,0,0,0,0.0412479818614435,0.134227523456551,0,0,0,0,0,0,0,0.196860101303361,6.93889390390723e-18,0,0.0681731923602139,0,0.0381848805853003,1.73472347597681e-18,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0163238818242374,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.304687379279325,0,0,0,0,0,0.0744366317165985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242515968312646,0,0.212370574432457,0,0,0,0,0,0,0,0.0494997017837926,0,0,0,0,0,0
X600795.SH,0,0,0,0.0145606469555949,0,0,0,0,0,0.0179343921546067,0.0371078923052857,0.104842520882777,0.0673226366978569,0,0,0,0.00820874442563797,0,0,0,0.0761187701250811,0.0577453099861409,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0567872875003681,0,0.200349324173876,0,0,0,0,0,0,0.241661593380298,0,0,0,0,0,-0.00204350139671822,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.00976652382156747,0.0353679641714192,0,0,0,0,0,0,0,0,0,0,-0.242776538271871,0,0,0.227667932268196,0,0,0.287598934975179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283895103762329,0,0,0,0,0,0,-0.0433623378999019,0,0,-0.0671699119918373,0,0,0,0,0,0
X601991.SH,0,0,0,0.0719129570480391,0,0,0,0.129209340176628,0,0.0454228463088207,0,0,0.211290361771706,0,0,0,0,0,0.0689266597415326,0,0.0936197970227324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676659096307435,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.104251437020565,0,0,0,0,0,0,5.42101086242752e-20,0,0.0053918059037451,0,0.0237048970292144,0,0.0150983331179904,0.0878135483695001,0,0,0,0,0,0,0,0,0,0,0.0113132841922574,0,0,0,0,0,0,0,0.0237357480278293,0.185072340660834,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.229043098676044,0,0,0,0,0,0.162521237068772,1.38777878078145e-17,0,0,0,0,0,0,0.0661150481563056,0,0,0.0173312370097379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237979724105576,0,0,0,0,0,0,0.184597510407035,0,0,0,0,0,0,-0.0161727943740843,0,0,0,0,0,0
X600886.SH,0,0,0.0326889107506201,0,0,0,0.071174508664601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331484283680748,0,0,0,0,0.151649821745832,0,0,-0.0541350849426126,0,-0.0398967584181519,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0715042469000693,-0.0243701971657924,0,0.445832922842377,-0.406427575559615,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0161980347289141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162039727113774,0.114137033109065,0,0,0,0,0,0,0.0264126929934929,0.28930384355401,0.0109401084290137,0,0,0,0,0,0,0,0,0,0.0568593265424108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0343959980232146,0,0,0,0,0,0,0.0130110776169708,0,0,0,0,0,0,0,0.112599516038065,0.00783510420555274,0,0,0,0,0,0,0,0,0,0,0.0322222817980461,0.0930762764311529,0,0,0,0,0.181690252792613,0,0,0.164447093674637,0,0,0,0,0.0875493768669542,0,-0.00436309710373343,0,0.0256033937636483,0,0,0,0,0
X600362.SH,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.225884660478888,0,0,0,0,0,0,0.0150197927025225,0,0,0,0,0,0.0237399886384822,0,0,0,0,0.00152263540415576,0,0,0.00463264871450289,0,0,0.0029889262312789,0,-0.00440142460216704,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.0419914663040954,0.15754809300135,0,0,0.114186394448468,0,0.050936552178126,0.117953751743687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602838810431645,0,0,0.0606972951860763,0,0,0,0,0,0,0,0,0,0,0.174984944981954,0,0.0175691663107532,0,0.0316903745937229,0,0,0,0,4.33680868994202e-19,-1.0842021724855e-19,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.1033600945299,0,0.0554814453534399,0,0.0339880849258378,0,0,0,0,0.162811656687172,0,0,0,0.00558890446726723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172915168941085,0,0,0,0,0,0.0236859663372358,0,0,-0.0467072154933737,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0330734934539293,0,0,0,0,0,0,0,0.116828933325296,0,0,0,0,0,0.161116424356279,-0.00808186262836842,0,0,0,0,0.0538543269363431,0,0,0,0,0.165320962274759,0,0,0,6.93889390390723e-18,0,0,0,0.0467263157073171,0.195473036802455,0.0894556412375461,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.062618666015293,0,0,0,0,0,0,0,0,0,0,0,0.3022532297434,0,0.108400961478539,0,0,0,0,0,0,0,0.418674016689779,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371385420075147,0,0,0,0,0,0,0,0.24220357635185,0,-5.42101086242752e-20,0,0,0,0.0195780413343113,0,0,0,0.0860283245365381,0.103635894136199,0.054960784733213,1.73472347597681e-18,0,0,0,0,0.109031147226961,0,0,-0.000576009263719275,0,0,0,0,0,0
X000539.SZ,0.0419981963905157,0,0,0,0.401406235310144,0,0,0,0,0.114843784898065,0.00459299727732581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211998096993231,0,4.33680868994202e-19,0,0,0,0.380891659092288,-0.28562648853982,0.178415789389976,-0.0246308346131025,0,0,0,0,0,0.163315484259342,0,0.0177097953992023,0,0,0,0,0,0
X600309.SH,0,0,0,0.285246300780461,0,0.137417708996892,0,0.0342254371099768,0,0.12262353551437,0,0,0,0,0,-0.0169335382069941,0,0,0,0,0.113781535352953,0,0,0,0,0,0,0,0.181655236642202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112692833463092,-0.0190904801507966,0,0,0,0,0
