,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600795.SH,X600660.SH,X002466.SZ,X600188.SH,X601992.SH,X300072.SZ,X600362.SH,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X600516.SH,X000709.SZ,X600157.SH,X600027.SH,X600176.SH,X000786.SZ,X000792.SZ,X000553.SZ,X000408.SZ,X600352.SH,X600219.SH,X600489.SH,X600808.SH,X000959.SZ,X600299.SH,X600339.SH,X002271.SZ,X601158.SH,X000723.SZ,X000883.SZ,X000983.SZ,X601699.SH,X002092.SZ,X000630.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,-0.0430134049923702,0,0,0,0,0,0,0,0,0,0,0,-0.215807713628633,0,0,-0.0271083660548473,0,0,0.108876407763669,0,0,0,0,0,0,0.0298413025528493,0,-0.116077107317677,0,0,0,0,0,0,-0.174189265504647,0,0,0,0,0,0.388956366889969,0,0,0,0.0560038222136522,-1.0842021724855e-19,-0.0099246040544947,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0592586395189181,0,0.127691520800605,-0.048331079523098,0,0,0,0,0,0,0,0.206786241996385,0,0,0,0,0,0,-0.0959757447668781,0.0652799157061077,0,0,0,0.0674836631292385,0.0599872983920846,0.0476382583678784,0,0.0166021778545936,0,0,0,0,0,0,0,0.128709419417556,0,0,0,0,0,-0.0547324834850142,0,-0.0492519431458638,0,-0.0270813713564659,0.0318917165170627,0,0,0,0,0,0
X002466.SZ,0,0,-0.0862899167833656,0,-0.198724159578356,0,0,0,0,0,0,0,0,0,0,0,0.04179962518379,0,0,0,0.607861264512331,0,0.0240768307584858,0,-0.0149341655757327,0,0,0,0.0978085002595297,0.00571960076369068,0,0,0.0785626068178124,0,0,0,0,0,0.0938199511780834,0,0,0,0,0,0,0.0691956030561708,0,0,0,0,0,0.00568504912237268,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.251778169706186,0,0,0.0673942929952297,0,0,0.0693432442903881,-0.0225209646755009,0,0,0,0,0,0.100375009415457,0,0,0,0,0,0,0,0,0,0.0909464464182742,0,0,0,0,0,0,0.0817683653446771,0,0,0,0,0.25456096139116,0,0.0179354999566677,0,0,0,0,-0.0147853966185126,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936674579784658,0,0,0,0,0,0,0.0382625913632763,0,0,0,0,2.71050543121376e-20,-0.0173350744884523,0.15011091204041,-0.0348732822669485,0,0,0,0,0.0829337291326341,0,0,-0.0747519986349243,0,0,0,0.123515179255932,0,0,0,0,-0.285350404438613,0,-0.0109826166006339,0,0,0,0,0,0
X300072.SZ,0,0,0.107682806618298,0,0,-0.0227707502858417,0,0.0589166565037197,0,0,0,0,-0.370126470561612,-0.0219588869322274,0,0,0,0,0,0,0.113094149159495,0,0,0,0,0,0,0,0.232162579884267,0.085162570213224,-0.127876641900588,0.261437471237429,0,0,0,0,-0.192873247711774,0,0,-0.253941168436569,0,0,0,0,0,0,-0.0374729541064117,0,0,0,-0.0321872140144699,0.0679753350226469,-0.0793092575026818,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706829140580273,0,0,0,0,0,0.0181931939768117,0,0.194861841062623,0,0,0,0,0,0,0,0.0549750146308231,-0.0436966759227444,0,0,0,0,0,0,0,0,0,0,0,0,0.00924595415976796,0,0,0.240870273547828,0,0,-0.0833119680122347,0.0309586054864203,0,0,0,0,0,0
X600547.SH,0,0,0.093088428353749,0,-0.159929508626733,0,0,0.0712536793795731,0,0,0,0,0,0,0,0,0,0,0,0.0132633191329497,0,0.161747087186362,0,0,0,0,0,0,0,-0.02669811192268,0,-0.0279193024898946,0.0473381248393122,0,0.0446081590777511,0.64233806199437,0,0,0,0,0,0,0.00331091612990382,0,0,8.67361737988404e-19,0,0,0,0,0,-0.00638644116443205,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.200471761440065,0,0.11228782573913,0,0,0,0,0,0.0821511167745653,0,0,0,0,0.00558743103268737,0,0,0,0,0,-0.0140098149800078,0,0,0,0.0406909204714665,0,0,0,0,0,0,0,0,0,0,0.0593856028100688,0,0,0.0485638090096756,0,0,0,0,0,0,0,-0.0128589993498942,0,0,0,0,0.0442503792222585,0,0
X002460.SZ,0,0,0,0,-0.0422628524850729,0,0,0.0322587984468588,0,0,0,0,0,0.653048486403059,0,0,0,0.0302232472767219,0,0,0,0,0.00761097069219491,0,-0.0805927299024992,0,0,0,0,0.075784292492431,0.103255107249497,0,0.198724402929975,0,0,0,0,0,-0.277912031129517,0,-0.0120270225011976,0,0.198699953309021,0,0,0.0687407338828585,0,0,0,0,-0.0155514748524734,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.170508896701203,0,0,0,0,0,-4.33680868994202e-19,0,0.0291297177561873,0,0,0.094367797002493,0,0,0,0,0,0,0,0,0,0,-0.033162075123503,-0.0204356245411954,0.0718051426393693,0,0,0,0,-0.000339268374141062,0,0,0,0,0,0,0,0,-0.0362989829329421,0,0,0,-0.0995266976973367,0.00630314843630399,0,0,0,0,0,0,0
X600111.SH,0,0,-0.0394076168267535,0,0,0,0.217419427531726,0,0,0,0,-0.457527005181476,0,0,0,0,0,0,-0.163257723921092,0,0,0,0,0.0907520421952749,0.0794408017080059,0,0,0,0,0.0628501937955014,0.032201940869322,0,0.194847712401311,0,0.203394914671883,0,0,0,0,0.224802183859372,0,0,0,0,0.743544854484491,0,0,0,0.28750493535818,0,0,-0.0389015725868197,0,0,0,0,0,0
X000898.SZ,0,0,0,0.144842520017506,0,0,0,0.117807008402674,0,0,0,0,0,0.141066834830114,0,0,0,0,0,0,0,0,0.00993834091677746,0,0,0,0,0,0,0,0.082636174151762,0,0,0,0,0,0.41553063546303,0.169242505231092,0,0,0,0,0,0,0,0.0757574628194759,0,0,0,0,-0.00703583107599074,-0.00722236597717046,0,0,0,0,0,0
X600516.SH,0,0,0,0.199073658455786,0,0,0,0.461074600773984,0,0,0,0,0.412776798950047,0,0,0,0.145441893599719,0.0334507916605319,0,0,0,-0.224794833994647,0,0,0,0,0,0,-0.120317895124527,0,4.33680868994202e-19,0,0,0,-3.46944695195361e-18,0,0,0,-0.0242353385301272,-0.162027216244262,-0.390712879613569,0,0,0,0,0.213056184507153,0.410381711310473,0,0,0,0.0382259732005464,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,-0.014665331326202,0.0134926866148858,0.0761611209057785,0,0,0,0,0,0,-0.0371540922709186,0,0.0674893600941639,0.0367745512191257,0,0,0,0,0,0.084809811657936,0.125074333513119,0,0,0,0,0,0,0,0,0.0407168574041948,0,0,0.141178546378124,0.0914075148838698,0.218113638072627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0444123386699117,0,0,0,0,0,0,0.0570480032071683,0,0,0.0104236415200015,0,0,0,0,0,0.00445017700994018,0,0,0.0054717647221454,0,-0.021431402298672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17286603411078,1.73472347597681e-18,0.0850009262686832,0,0,0,0.00130132473719479,-0.00126614604152255,0,0,0,0,0,0
X600027.SH,-0.0309367797851737,0,-0.0369510497347442,-0.168193362675911,0.086936634260557,0,0,0,0.0580308321195324,0.0297673338943891,0,0.067470463068714,0,0,0,0,0,0,0,0.124772013121661,0,0,0.0537364529037855,0.0890183691295344,-0.0445544342598773,0,0,0,0,0.0197912866999535,0,0,0.0425777203853275,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.00503827699302873,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.111456518251172,0,0,0,0,0.139629870996005,0,0,0,0,0,0,0,-0.0340933167349103,0,0,0,0.0571611861941154,0,0,0,0,0.0956766687641175,0.148789852483333,0.219007085232803,0,0,0,0,0,0,0,0,0.0681783267093547,0,0,0,0,0,0,0,0,0,0.0531383109095331,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317973328622965,0,0,0,-0.091473435656601,0,-0.176123905167017,0.11380207686291,-0.0181430777883952,0,0,0,0.333118254302678,0,-0.0630102631406388,0,0,0.000933242638738207,0,0.387894836698124,0.0523748530182386,0,0,0,0.166096275018389,0,0,0,0,0,0,0,0,0,0.0760646506331172,-0.00377333158882084,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458783394700661,0,0,0,0,0,0,0.125765570282246,0,0.127516509629177,0.293724430700437,-0.326956803203994,0,0,0,0,0,0,0,0.184649640065314,0.0766068269926356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381513469118863,-0.216056930304843,0,0,0,-0.298547259494533,0,0
X000553.SZ,0,0,-0.00370136237688251,0,-0.0924325051842144,0,0.0328895269938174,0,0,0,0,0,0,0,0,0,0.0202675510684591,0,0,0,0,0,0,0,0.0930123545504848,0,0,0,0,0.174962996408735,0,0,-0.0399776850300748,0,0,0,0,0,0,0,0,0,0,0,0,-0.085728093776501,0.191919474707566,0,0,0,-0.0241684272614336,0.0496000993336505,0,0,0,0,0,0
X000408.SZ,-0.00798453187922001,0,0,0,0,0,0,0.185978083891755,0,0,0,0,0,0.401397726362253,0,0,0,0,0,0,0,0,0.195486936366989,0,0,0,0,0,0,-0.106653966412459,0.19419872663643,0,0,0,0.249000563249269,0,0,0,0,0,0,0,0,0,0,0,0.214642184012711,0,0,0,0.0180097450428179,-0.0803095746993457,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0192406238020948,0,0,-0.0223283183949689,0,0,0,0,0,0,0,0,0.0482815693751495,0,0,0,0.0259663665748153,0,0,0,-0.103625316520306,0,0,0,0.0888508348247805,0.091763963569477,0.117597416632923,0.0260745375780298,0,0,0,0,0,0,0,0,-0.113681124313299,0,0.187545073921186,0,0,0,0.310956378749915,0,0,0,0.0253416985432928,-0.0324461885193064,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0604058192415475,0.117264342802674,0,-0.11071999247092,0,0,0,0,0,0,0,0,0,0,0,0.137217948410329,-0.115582437964352,0,0.0525121926763659,0,0.0958108155497081,0,0,0,0,0,-2.16840434497101e-19,0,0.110863606171691,0,0,0,0,0,0,0,0,0,0.0723610400275932,0,0,0.224211765986383,0,0,0,0,-0.012198188618358,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0260950046776635,0,0,0,0,0,0,0,0,0,0,0.265086163226904,0,0,0,0,0,0,0.0670066985247302,0,0,0,0.0288718676336381,0,0,0,0,0,0,0.090450753587753,0,0.0596864399192921,0,0,0,0,0,0.0670733774299844,0,0,0,-0.0846582577007964,0,-0.00563763158999186,0.00241921233357896,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464143435138206,0,0,0,0,0,0,0,0,0.566913590598681,0,0,0,0,0,0.164419419501749,0.0890159824537314,0.0329838355361003,-0.00875061520762535,0,0,0,0,0.345161159117255,0,0,0,0,0,0,0.00939919371974183,0,0.0894733430939301,0,0,0,0,-0.0432508665924321,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.0523496178524369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142925705103536,0.224246350292146,0,0,0,0.0409381786521509,0,0.226586213454467,0,0,-0.136643627695639,0,0.108691690697294,0,0,0,0.254392965203945,0,0,0,0.210801558583171,0,0,0,0.11956579991012,0,-0.0130502147797128,0.0276380089823526,0.0940772668504612,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0537713530990261,0,0,0.0200202735736464,0,0,0,0,0,0,0,0,0,0,0,0.0110482785475228,0,0,0,0,0,0,-0.0133232951131615,0.0667082106429013,0,0,0,0,0,0.0403787641588213,0.0583564410725343,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0120942041604133,0.0998077347424931,0,0,0,0,0
X600339.SH,0,0,0,0,-0.0604576181444053,0,0,0,0,0,-0.324333239512139,0,0,0,0,0.0462275705827665,0.0401154953319748,0,0,0.0662123769548423,0,0,0.22966141661875,0,-0.042945063880803,0,0,0,0,0,-0.00335943784922935,0,0,0,0,0,0,0,0.141098544781428,0,-0.0055366325457751,0,0,0,0,0,0,0,0,0,-0.0465671367108749,-0.00186327431711352,0,0,0,0.444716484659302,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.13576729597045,0,0,0,0,0.312872131112844,0,0.144516879245197,-0.0157841857492847,0,0,0,0,-0.182710653723677,0,0,0,0,0,0,0,0,0.0620298504829003,-0.0531284211573269,0,-0.164023050216527,0,-0.0785651014408597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024411155377766,0.0551101980492915,0.364535085487513,0,0,0,0,0
X601158.SH,0,0,0,-0.0102622511818555,0,-0.0189495405619141,0,0.0867980456608593,0,0,0,0,0,-0.0118595803820792,0,0,0,0,0,0,0,0,0.0446570298271833,0,0,0,0,0,0,0.00413607962672449,0.038193713959996,0,0,0,-0.0350650670780478,0,0,0,0.122545843701255,0.0141337576481159,0,0,0,0,0,0,0,0,0,0,0.013263414267236,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.140980914046022,0,0,0.122945383240746,0,0,0,0,0,0.229634878509575,-0.0266831921333084,0.0102607471237304,0,0,0,0,0,0,0.120741281643775,0,0,0,0,0,0,0,0,0,-0.0760321441932299,0.0225211035729808,-0.0857334819650574,0,0,0,0,0,0.222014612898056,0,-0.103730844410389,0,0,0,0,0,0,0,0,0,0.0267844246381264,8.67361737988404e-19,-0.0121411819618258,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0565032167581606,0,0,0,0.0102971938484364,0,0,0.0111836538187077,0,0,0.00554605267917268,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0481623364849761,-0.013230051843546,0,0,0.00398506020371652,0,0,0,0,0,0.109386272671557,0,0,0,0,0,0,0,0.0502202073418947,0,0,0,0.00125555142365407,-0.00305849271278641,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0566431521945502,0,0,0,0,0,0,0.100605649448207,0.105999448669222,0,0.0930421789234201,0,0,0,0,0.247622082312626,0,0.0115119057905229,0.117512071349519,0,0,0,-0.00790775368838605,-0.00616062869903855,0,0,0,0,0,0.25671454709747,0,0,0,0,0,0,0,0,0.116740621571067,0.0392167711383502,0,0,0,-0.042354940040882,0.0441692028829782,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0548974154971299,0,0,0,0,0,0,0,0,0,0,0,-0.162131233731115,0.0114602667903435,0,0,0,0,0.129164136614623,0.334790401390934,0,0,0,0,0,-0.0472603140095744,0,0,-0.0205382861896375,0,0,0,0,0,0,-0.451181130267855,0,0,0.109714338787651,0,0.478924586339785,0,0,0,0,0,0,0.0163427822199467,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.0622205033231439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232189242482408,0,0.125215035963675,0,0,0,0,8.67361737988404e-19,0,0,0,0.204394950420831,0,0,0.143414273821424,0,0.207313009993242,0,0,0,0.159449597137117,0,0,0.071136263592993,0,0,0,0,0.0054925367106694,0,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0134816327818119,0,0,0.0867488420829914,0,0,0,0,0,0,0,0,0,0,0.221695127124758,0,0,0.0300294444454916,0,0.11326207166176,0,-0.00299267355766015,0,0,0,0,-0.0515589914181101,0,0,0,0,0,0.116553759723775,0,0,-0.0371172915628559,0,0,0,0,0,0,0.108528480064265,0,0,0,0,0,0.00477380794420627,0.00392994281003222,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666423590185379,0,0,0,0,0,0,0.00399534254556932,0,0,0,0.00949229050316019,0,0,0,0,0,0,0,0.00719917132528438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287852671415747,0,0,0,0,0,0
Change_TY3M,0,0,-0.0661537144063838,0,0,0,0,-0.0451354950717493,-0.0274531945427583,0,0,0,0,0,0,0,0,0,0,0,-0.0565638586515246,-0.0876526168739887,0,0,0.0122094533817088,0,0,0,0,-0.0483833899714736,0,0,-0.0178883607512318,0,0,0,0,0,0,0,0,0,-0.0111159360221612,0,0,0,0.0934052666257116,0,0,0,0.0157247818597185,-0.0250249289457473,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874920080560836,0,0,0,0,-0.195079191644648,0,0,0,0,0,0,0,0,0,0,-0.19594058117106,0,0,0,0,0,0,0,-0.0278183774417752,0,0,0,-0.111813732335551,0,0,0,-0.185307663904054,0,0,0,0,0.752927391080754,0,0,0,0,0,0
TED,0,0,0,0,0.0440782777835858,0.717459802298655,0,0,0,0,0,0,0,-0.660829282642349,0,0,0,0,0,0,0,0,0,-0.241183316441324,-0.304689193571311,0,0,0,0,0.095478355852985,0,0.799951480517767,0,0,0,0,-0.22037079567964,0,0,0,0,0,-0.529899387246965,0,0,0,0,0,0,0,1.51836588409964,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0819204336479829,0,0,-0.0518789954849098,0,-0.109057696162924,-0.000273487883316604,-0.300290238572862,0,0.0304896238507554,0,0,0,0.117421923927673,-0.221463127453626,-0.0761171237588229,0,0,0,0,0,0,-0.0966945355766523,-0.0976774258432797,0,0,0,0.220458688314357,0,0,0.359379293732035,0,0,0.380133036965739,0,0,0,0,0,0,0,0,0,0,-0.0112512340583739,0,0,0,0,0,0
MKreturn,0,0,0.0338506986161983,0.0107302372507959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209812952673632,0,0,0,0,0,0,0.044391086772133,-0.0268207654897441,0,0.0123715376339301,0,0,0,0,0,-0.0165505329884352,0,0,0,0,0,-0.00942932421228048,-0.0199865846732,0,0,0,0,0.0113588358932448,-0.00653031480859887,0,0,0,0.153469529572486,0,0
MKvol,0,0,0,0,0,0,-6.65282174079893e-05,0,0,0,0,0,0,-0.00131589297134532,-0.00205443452459215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015460360611393,0.00169126341075282,0,0.00118247128335495,0,1.27248067672171e-05,0,0,0,-0.00106219506369716,0,0,0,0,0,0,0,0,0,0,0,0.000469763422310432,0.000804994939480459,0,0,0,0.00957018995480664,0,0
CarbonVol_Shenzhen,0,0,0.17520204754364,0.022634679202587,0,0,0,0,0,0,0,0,0.170286811464436,0.0176278758000299,0,0,0,0,0,0.224677450121679,0,0,0,0,-0.0697220377884574,0,0,0,0,0.00998068090652894,-0.0274881092179607,0,0,0,0,0,0,0,-0.026607836576399,0.0154659247366849,0,0,0,0,0,-0.109301960603176,0,0,0,0,0,0.0815221718312881,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0035073423598176,0,0,0,0,0.00778364376018342,0,0,-0.0098758423284568,0,0,0,0.00641274705767512,0,0,0,0.00608464907853999,0.00171687152259601,0.00689831204677367,0.00929666810779643,-0.0275091603407945,0.0301968499842904,0,0,0,0,0,0,0,0,0,0,0,-0.00374186064243698,0,0,0,0,0.0372593951781984,-0.0125954451859757,0,0,0,0.0526388250054449,0,0
CarbonVol_Hubei,0,0,-0.005818724285414,0,0,0,0,0,0,0,0.00430257116010887,0,0,0.00198494644366527,0,0,-0.0251624142481013,0,0,0,1.0842021724855e-19,0,0.00303824663816459,0,0,0,0,0,-0.00313232479264907,-0.0167313016809592,0.00557747446551104,0,0,-0.00119554544141518,0,0,-5.42101086242752e-20,0,0,0,0.00310279403484052,0,0,0,0,0,0,0,0,0,0.0156970615270444,-0.021548609913272,0,0,0,-4.33680868994202e-19,0,0
