,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X600111.SH,X002466.SZ,X000786.SZ,X000301.SZ,X600010.SH,X600188.SH,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X000027.SZ,X601991.SH,X600795.SH,X600803.SH,X600219.SH,X600352.SH,X600489.SH,X000807.SZ,X600801.SH,X000932.SZ,X000898.SZ,X600688.SH,X000825.SZ,X002353.SZ,X002080.SZ,X600315.SH,X300037.SZ,X600157.SH,X000408.SZ,X601699.SH,X000959.SZ,X600486.SH,X000830.SZ,X600027.SH,X000883.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.163667595004533,0,0,0,0,0,0,0,0,0.0435322608152838,0,0,0.0220990060734295,0,0.0256710895999903,0,0,0.108301372689107,0,0.0925102680263327,0,0,0,0.00951724792851158,0,0,0,0,0,0,0,0,-0.0104707259870393,0,0,0.0514816665565608,0,0,0,0,0,0,0,0.025648961220267,0,0,0,0,0,0,0,0.00636813165853156,0,0,0,0.00576084926032257,0,0
X600028.SH,0,0,0.0269327396719756,0,0,0,0,0,0,0,0,0,0,0,0,0.0112710580258566,0,0,0.0519237788178318,0,0.159201425970853,0,0,0,0,-0.0829919701412274,0,0,0,0,0,0.0698315894699628,0,-1.73472347597681e-18,0.104211891133235,0,0,0,-0.0581885911997202,0.0159566021281435,0,0,0,0,0,0,0.0179064031856194,0,0.0448598864384681,0,0,0.0069523520553313,0.101614154316819,0,0,0,-0.0241030052102577,0,0
X601088.SH,0,0,0,0.0197089662732173,0,0,0,0,0,0,0,0,0,0,0.141913011567083,0.0132221932665385,0,0,0,0.166761106111642,0,0,0,0.00914258122350216,0.0185612667259735,0,0,0,0,0,0,0,0,0,0,0,0.00354470137755714,0,0,0,0,0,0,0.0126870066220655,0,0,0,0,0.0215619965699822,0,0,0.0350559348841821,0,0,0,0,0.00303869076317015,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565264361238958,0,0.146480638263705,0.0424827112109597,0,0,0.231392134358304,0,-0.120083276460468,0.206430198324927,0,-0.0123600441977033,0,0,0,0,0,0,0,0,0,0,0.0566589389368344,0,0,0.0399449515017028,0.0656940903129682,0,0,0,0,0,0.0984708689149533,0,-0.0281100866612676,0,0,0,-0.117830912748339,0,0,0,-0.00495944227926759,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307619865688173,0,0,0,0,0,0,0,0,0,-0.0253501216256187,0,0,0,0,0,0,0.0103496861424063,0.121592979253255,0.0830110281488481,0,0,0,-0.0192738450739102,-0.0128662489763847,0,0,0,0.00293398846516988,0,0.0189646151085544,0.0494019695629723,0.00559610494147898,0,0,0,0,0,0,0,0,0,-0.0251497652040993,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.241590620719134,0,0,0,0,0,0,0.694455840081025,0,0.00286140533507978,0.0820889015901927,0,0,0,0,0,0.0389395923153626,0,0,0,0,0,0,0.0274040185422781,0,0,0,0,0,0,0,0,0.0374237674872299,0,0,0,0,0,0.0132588229139393,0,-0.0123044263290258,0,0,0,-0.0308550825062475,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0108971953510356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138980856025321,0,0.380304043745903,0,0,0.171079883884392,0,0,0,0,-0.0174851179926437,0,-0.0374133141822224,0,0,0,0,0.0280044938680523,0,0,0,-0.0279438579117827,0,0,0,-0.0226860524910617,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496679049401767,0.0697745588145043,0,0.0675877991098119,0,0,0.050434692175382,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0634012282008233,0.0392609603833935,0,-0.137258521433077,0,0,0,0,0,-6.93889390390723e-18,0,0,0.201081294241183,0,0,0,0,0,0,0,0,0,-0.0849351999104117,0,0,0,-0.00100145634479822,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.112892472411434,0,0,0.104072361563749,0,0.0782641936820135,0.11247610687266,0,0,0,0,0,0,0,-0.0416967054922046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206787695047138,0,0,0,0,0.190509029578373,-0.0442359033361233,0,-0.0970045650811449,0,0,0,0,0,0,0,-0.017467559929126,0,0
X000708.SZ,0,0,0,0.0631353323116429,0,0,0,0,0.13281602994574,0,0,0,0,0,0.187740451155895,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0242830644185405,0,0,0.238647566285011,0.267622906507544,-0.0616737478116369,0.198918631589909,0,0.0788253379064971,0,0,-0.0980103479344738,-0.0479680867672302,0,0,0,0,0,0.300220409096778,0,0,0,0,0,0,0,0,0
