,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X600309.SH,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X000959.SZ,X600299.SH,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X600339.SH,X002466.SZ,X000723.SZ,X600583.SH,X000408.SZ,X000630.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X600623.SH,X000539.SZ,X000027.SZ,X000983.SZ,X002092.SZ,X600021.SH,X002470.SZ,X000060.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.36662026799048,0.00974326739966833,0,0.0727505285623937,0,0,0,0,0,0.0104134631364925,0,0,0,0,0,0,0,0,0.0317977505133857,0.00223565539161728,0,0,0,0,0,0.0606363648305946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108721521691209,0,0,0,0,0,0,0,0,0,0.00343716449268839,-0.0061359003960771,0,0,0,0,0,0
X600028.SH,0.660001436516234,0,0,0,0,0,0.248353198994812,0,0,0,0,0,0,0.0136404965413603,0,0,0,0,0,0,0,0,0,0.013803493830458,-1.73472347597681e-18,0,0,0,-0.0164602659661193,0,0,0,0,0,0,0,0,0,0,0,-0.0345176755313197,0,0,0,0,0,0,0,-0.0321182506359385,0,0.0225074227223589,4.33680868994202e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.218760235735958,0,0.149341212223384,0,0.0628471061840213,0,0,0,0,0,0,0,0,0,0,0.114844425834669,0,0,0,0,0,0.0670219661353637,0,0,0,0,0.0402485643335447,0.0635114248102767,0,0,0.0696802098570764,0,0,0,0,-0.176374667009933,0,0,0.128750913913098,0.0328745644935026,0.0012594778452347,0,0,0,0,0,-0.00825618296976692,0,0,0,0,0,0
X600011.SH,0,0.0705744460031072,0,0,0,0,0,0,0,-0.0423805681010717,0,0.353687400097308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0868029260147857,0,0,-6.93889390390723e-18,0,0,0,0.0394299660934613,0,-0.026067522722381,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0651188710573147,0,0,0,0,0.0899419950485075,-0.0467445864245429,0.048822222638847,0,0,0,0,0,0
X600019.SH,0,0,0.00807257696063935,0,0,0,0.304363384346762,0,0,0,0,0,0,0,0,0,0,0,0,0.191758376318087,0,0,0,0,0,0,0.105891194445966,0,0.0586987440047211,0,0,0,0,0,0,0,-0.0341203251940762,0,0,0,0,0,0,0,-0.148007182290972,0.125527027405445,0,0,0.0977557196355438,0.00206485952120029,-0.0233300565907884,0.025050802085462,-0.408179244010835,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.00630473992124282,0,-6.93889390390723e-18,0,0,0.0864144187621453,0,0,0,0,0,0,0,0,0.0303506851632888,0,0.165369968109827,0,0,0,0,-0.0068377556928425,0,0,0,0,0.157813133669081,0,0,0,0.0402390630934017,0,0,0.0639620103104707,-0.00185716383801229,0,0,0.0598557092246055,0,0,-0.019353098814892,-0.00215902474981965,0,0,0,-0.183759563389708,0,0
X600585.SH,0,0.301832265818149,0,0,0.136356026709276,0,0,0,0,0.0629048006034092,0,0,0,0,0,0,0,0,0,0,0.0861715487671936,0,0,0,0.0108071980940855,0,0.259921701088934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976337965920927,0,-0.176041148954574,-0.0153689748772875,0.00555852661711588,0,0,0,0,0,0
X601898.SH,0,0,0.263106621484456,0,0,0,0,0,0,0,0,0,0,0,0.183338791190817,0,0,0,0,0,0.0179040520122126,0,0,0,0.0130089341475728,0,0,0,0.13986169604184,0,-0.0640672757524888,0,0,0,-0.10527703594132,0,0,0,0.236965623178765,0,0,0,0,0.301822547356192,0,0,0.0322466250955809,0,0,-0.0415663156277798,-0.0139035260568617,0,0,0,0,0,0,0
X600688.SH,0,0.0908964955281792,0,0,0,0,0,0,0,-0.0102875094990422,0,0,0,0,0,0,0,0.134138538539088,0,0,0,0,0.109429755809773,0,0,0,-0.00174661356572397,0,0.0139334227999527,0,0.0612559467820303,0,0,0.315459895899669,0,0.0429563817694239,0,0,0,0,0,0,1.73472347597681e-18,0,0.0668870458519972,0.0924035006253131,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.00676366710559073,0,0,0,0,0,0,-0.0415951293135387,0,0,-0.0837959133916523,0,0,0,0,0,1.01683175747026,0,0,0,0,0,0,0,0,0,0,0,0,0.0643490177027861,0,0,0,0,0,0,-0.0239240546303646,0.197103581164564,0,0,0,0,0,-0.0280454256399066,0.00827628428897365,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.106743341899307,0,0,0.0762920193989078,0,0.0353795719352301,0.0733968556971126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182334199174604,0,0,0,0,0,0,0,0,0.176537613474117,0,0,0.46222173995021,0,-0.0562362684541762,0,0.00266746686000041,0,0,0,0,0,0
X600795.SH,0,0,0,0.359906837162902,0,0,0,0,0,0,0.0576967836010547,0,0.0229495338937979,0.0847179404011204,0,0,0,-0.072201063625029,0,0,0.104786587758339,8.67361737988404e-19,0,0.0262690573167744,0.0444635513088142,0,0,0,0,-0.121515083425483,0,0,0,0,0,0,0.0315661100834133,0,0,0,0.0442270401783937,0,0,0,0.0805441706502091,0,0,0,0,0,-0.0117762632086735,0.00481415569570319,0.00841701274068255,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0156214216638047,0,0,0.202459351722977,0,0,0.114938042956978,0,0,0,0,0,0,0,0,0,0,0.12534359757652,0,0,0.0617534349788858,0,0,-0.248060734217542,0,0.142354213202363,0,0,0.344460353888866,0,0,0,0.299314545869456,0.033663973961106,0,0,0,0.0104818855215152,-0.246368427100397,0,0.0504503062729505,0,0,0.0306357971036846,-0.0401805295093448,0,0,0,0,0,0
X300072.SZ,0,-0.0725407793256804,0,0,0.0127436612041221,0,0,0,0,0,0,0,0.129199675931438,0,0,0,0,0,0,0,0,0,0,-0.0553884395849261,0,0,0,0.201095841094545,0.0857785418898711,0,0.0200790502977147,0,0.118424065265292,0,0,0,0.10764924436976,0,0,0,0,0,0,0,0,0,0,0,0,0.0312786042839486,0.0148416215615201,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.434768553818879,0,0.0728366142205051,0,0,0.0015309051158787,0,0,0,0,0.423777700730389,0,0,0,0,0,0.00254780687910759,0,0,0,0,0,0,0.0247229074353669,0.025887462217535,0.011724687149217,0,0,0,0,0,0,0.0886269015422875,0,0,0,0,0,-0.0144359123771442,0,0,0,0,0,0.0061008542525963,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0604306575847745,0,0,0,0,0,0.0110938134341885,0,-0.0307489552053445,0.123366842106321,0,0,0,0,0,0,0,0.0570809509181949,0,0,0.136393635580106,0,0,0,0,0,0.123944519361408,0,0,0.394248992636441,0.0817157788202345,0.0671491570608277,0,0,0,0,0,0,0,-0.0961072777128192,-6.93889390390723e-18,0,0,0,0,0,0,-0.0285072242367964,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0761532917645627,0,-0.00296466193983214,0,0,6.93889390390723e-18,0,0.00844082905568155,0,0,0,0,0,0,0,0,0,-0.0489263894436566,0,0,0,0.0278520770336578,0.150747792924751,0.048180407385008,0,0,0.0426039139027849,0,0,0,0.00200262435192163,0,0,0.112182512248003,0,0,0,0,-0.0128865331013704,0,0,1.38777878078145e-17,0,-0.00536003956003908,0,0,0,0,0,0,0
X600157.SH,0,-0.0906277123930346,0,0,0,0,0,0,0,0,0,0,0,0,0.459915257965718,0,0,0,0,0,0.0946398104917479,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.321759001607236,0,0,0,0,0,0.08273705051941,0,0,0,0,0,0,0,0,0.0803294352616672,-0.02415551409332,0.0604443308362484,0,-0.0333450333596839,0.0559201200091653,-0.0411313286148995,0,0,0,0,0,0.0801922128359274
X600027.SH,0,0,0,0,0,0,0,0,0.00658196114585529,0,0,0.119864623674337,0,0,0,0,0,0,0,0.00410284162173728,0.000166274410584674,0,0,0,0,0,0.00905872825541654,0,0.0350145352358897,0,0.0188755685744603,0,0,0,0,0,0.0835018916855606,0,0,0,0,0,0,0.0468594309374128,0,0,0.0239318265894745,0,0,0,-0.011989969710099,0.0210517128614381,0,0,0,0,0,0
X601992.SH,0.0254859503222236,0,0.255206464963093,0,-0.0255881227040966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389043234020887,0,0,0,0,0,0,0,-0.0199452627034841,0,0,0,-0.0888216141282027,0,0,0,0.0348484573131439,0,0,0,0.331338355898865,0,0,0,0,0,0,-0.0126175219109398,0,0.0297184745996635,-0.00654673381602509,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364062858596436,0,0,0,0.132614347775294,0,-0.0124915424861206,0.148753770443707,0,0,0,-0.0425966991505207,0,0,0,0,0,0,0,0.115676231080096,0,0,-0.0109402517044872,0.0567776622449973,0,0,0.0345482110588716,0,0,0.0138246714570244,0,0,-0.211818348562446,0.0021954814992806,5.42101086242752e-20,0,0,0,0,0,0
X600886.SH,0.13281396182401,0,0,0,0,0,0.0200132509702355,0,0,-0.0274105441891928,0.0992316370291864,0.0691598895410762,0,0,0,0.183880326925241,0,0,0,0,0.106754449794454,0,0,0,0,0,0.00519229350452957,0,0,0,0.0660725388459603,0,-0.0187732407871967,0,0,0,0.139567867299655,0,0,0,0.00928700086010035,0,0,0,-0.067041371257438,0,0,0,0,0,0.00268196040514914,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0232642813211716,0,0,0,0,0,0,0,0,0,0,0,0.15730895510663,0,0,0.0470543303024489,0.00707410817466299,0,0.055447717739252,0,0,0,0,0.0936781356098351,0,0,0,0.16649614409222,0,0,0,0,0,0,0.0224581848351244,0.134745912659888,-0.0457962101365676,0.132441873766988,0,0,0,0,-0.0241295876135348,0.0190468229010222,0,0,0,-0.0274603889872834,0,0
X600489.SH,0,0,0,0,-0.0220325496663342,0,0,0,0,0.821296160693006,0,0,-0.0356559181787349,0.0916284071149603,0,0,0,0.121387795125904,0,0,-0.00603159092958213,0,0,0,-0.0606096245961644,0,0,0,0,0,0,0.0410347778279914,0,0,0,0,0,0,0,0,0.0936455545515346,0,0,0,0,-0.0329964938006289,0,0,0,0,-0.00607839223592305,0,0,0,0,0,0,0
X000959.SZ,0,0.159970218276849,0,0,0.0910861270228994,0,0.231831901205399,0,0,0,0,-0.284867154242078,0,0,0,0.3178283225432,0,-0.0824844812188731,0,0.323956976844211,0.0345690549686195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864227422840845,0,0,0,0,0.120846508410209,0,0,0,-0.0405874558079556,0,0,-0.0194672865825116,0,0,-0.00605734503667024,0.0162650936381439,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0550394634045431,0,0,0,0,0,0,0,0.037154230160809,0,0.139739038163499,0,0.0728107996489966,0,0,0,0,0,0,0,0,0,0,0.0460545865203504,0,0.113670955896827,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00496167470704807,-0.0256604888480398,0,0.133697462667376,0,0,-0.00526411111035574,-0.00821050441103348,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,-0.00729768469898074,0,0,0,0,0,0,0,0,0,0.107481812468653,0,0,0,0,0.0317261927215678,0,0,0,0,0.672718298353108,-0.0335318693113119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036798244843926,0.274133845260965,-0.0840421518889348,0.094009581642801,0,0.278434089560298,-0.133642288862388,0.126314061518012,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0313612616074264,0.110645360998345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279895321141567,0,0.0613254157602371,0,0.0247307364125074,0,0,0.0611149897583603,0,0,0,0,0,0,0,0.0705800420197416,-8.67361737988404e-19,0,0,0.138179425081295,0,0.0360243126172216,0,-0.00762688181652324,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0435152330420702,0,0,0,0,0,0,0,0,0,0,0.0507349476537317,0,0,0,0,0,0,0,0,0,0,0.0352535883108803,0,0,0,0.164901647092543,0.0457579875708064,-0.103877464186473,0,0,0.137119293629214,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0375701903018486,0,0,0,0,0,-0.0103164036895157,0,0,0,0,0,0,0
X000709.SZ,0,0,0.112712560567598,0,0,0,0,0,0,0,0.150702501534028,0,0,0,0,0,0,0,0,0,0.0144098007216923,0,0,-0.0508515347098134,0,0,0.292306577376193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528183391183456,0,0,0,0.0755846458364622,0,0.00221043808492061,-0.0138738155578513,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0.0773335868931201,0,0,-3.46944695195361e-18,0.325172158516868,0,0,0,0.107788233918389,0,0,0.0133827910673342,0,0,0,0,0,0,0,0,0,0,0.119573252802388,0,0,0,0,0.304535154522201,0,0,0,0,0,0,0,0.000778171998786749,0,0,0,0,0,0,-0.00804797287253586,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0785763274419547,0,0,4.33680868994202e-19,0.00905129873892351,0,0,0,0,0,0,0,0,0.16332957113871,0,0,0,0.0452431384016177,0,0,0,0.246417796538981,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.182395683716835,0,0,0,0,-0.107134774049605,-0.0441359451764015,0.0654454577418273,0,0.0428994928893703,-0.00473355928694552,0.0182386652088131,0,0,0,0,0,0
X000723.SZ,0,0,0,-0.976800417608508,0,0,0,0,0,0,0,0,0,0.14949956505703,0,0,0,0,0,0,-0.355821327288632,0,0,0,0.14431243648834,0,0,0,0,0,0,0,0,0,0,0,-0.0393435041136761,0,0,0,0.241404088796311,0,0,0,0.0950063607758105,0,0,-0.152695651531086,0.0737367655768153,0.0729590527369648,-1.73472347597681e-18,0.0204643258790159,0,0,0,0,0,0
X600583.SH,0,0.220667395336621,0,0,0,0,0,0,0.409468803716125,-0.024420196824608,0,0,0,0,0.0751247378303712,0.0328482499156128,0,0,0,-0.0478540430355,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239386768969426,0,-0.0313968979400008,0,0,0,0.0105494043562622,0.00781439800403717,0.226797761258765,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661754726785119,0,0,0.0180407713484456,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.141421522249356,0,0,0,0,0,0,0,0,0,0.0329002183741126,0,0,0,-0.0792398610367517,-0.1379235383944,0,0,0.0194438833324529,0,0,-0.00112065332670879,0,0,0,0,0,0
X000630.SZ,0,0,0.313201945090573,0,0,0,0,-0.0325597565152592,0,0,0.289263948316341,0,0.239277929445013,0,0,0.0905847634694958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147025598930054,0,0,0,0,0,0,0.122831548597904,0.172055842623248,0,0,-0.197771015398749,0,-0.0240056049131971,0,0,0,0.110087317922985,-0.0149430621632474,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0.121977057512382,0,0,0,0,0,0,0,-0.00301781860039461,0,0.121612131995893,0.221388210365604,0.0247984377109627,0,0,0,0,0,0,0,0,0,-0.0338009009547432,0,0,0,0,0,0,0,0,0.0571997762305137,0,0,0,0.110928381798108,0,0,0,0,0.105200813983657,0.0374753561048517,-0.0333229953988255,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.042555443603489,0.0242015358682311,0,0.104056263857343,0,0,0,0,0.0952140833122119,0,0,0.00419128119565193,0.00389511068774062,0,0,0,0.0522597598783314,0,0.0279289184706751,0.0254520879058209,0,0,0,0.00236629737650286,0,0,0,0,0.0884512870039183,0,0.146935480264239,0.00500225813182983,0,0,0,0,0,0,0.00172407409625714,0,0,0,0,0,0,0
X600352.SH,0,0.182807998494336,0,0,0,0,0,0.0825949121475135,0,-1.76736406608499e-05,0,0,0.0791772017148207,0.0232829802655122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138471819263591,0,0,0,-0.0544865982844999,0,-0.183534402443595,0,0,0,0,0,0,0,0,0.0675792260286236,0.0196531413070147,0,0,0,0,0,0.00727492619877966,-0.00909685941159371,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0522487685606278,0,-0.0175053165844485,0.205538544585131,0,0.0535286049404539,0,0.0163102874915598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697105200151352,0,0.322208244962645,0,0,0,0,0,0,0,0,-0.0354278017893073,0,0,0,0.0755457364041672,0,-0.00965142269293536,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987910420693941,0,0.318211792452749,0,0,0,0.730822099977835,0.115230481440807,0,0,0.0458468634647496,0.236324012635716,0,-0.299520369393769,0.0580448877566064,0,0,0,0,0.15786346719752,0,0,0.00729547906130456,0,0.185724995882056,0,0,0,0,0.758112119199206,0,0,-0.126913829257142,0,0,-0.161227233388464,0,0.0449683492806655,-0.033403063410998,0,0,0,0,0,0
X000539.SZ,0,0.0382169943328473,0,0,0,0,0,0,0.0410665700591009,0,0,0.0576554908554405,0,0,0,0,0,0,0,0,0.156481145853507,0,0.0424416822126803,0.00635040529879878,0,0,0,0,0,0,0,0,0,0.058146243172179,0,0.00603147814899439,0,0,0,0,0.0961377000168675,0,0.00357298794677726,0.00832509242095445,0,0,0.0101335458667662,0,0,0,-0.00471562060717161,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0622313360153612,-0.00766426993275816,0.0125311272250207,0,0,0,0,0.124719949001401,0,0,0,0,0.0623026544496721,0,0,0,0,0,0,0,0,0,0,0.0239344399217032,0,0.0459897915932652,0,0.0391137477140948,0,0,0,0,0.131867933858336,0,0,0.0958641053471056,0.0283139848177833,0,0,0,0,0,-0.00910670143297192,0.0141212103699201,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780604568056044,0,0,0,0,0,0,0.137451777653179,-0.0474883338494656,0,0,0,0,0,0,0,0,0,0.00797332921560908,0,0.731236343469963,-8.67361737988404e-19,-0.0409057711245344,0.0199080379856993,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,-0.192791738966437,0,0.371987666259658,0.0560076432263926,0,0,0.240550636231825,0,0,0,0,0,0,0.0786294463071927,0,0,0,0,0,0,0,0.294921367162497,0.0230542213696764,0,0,0,0,0,0,0,0.0386910926773457,0,-0.111196280787344,0,0.301563603182282,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0604070127982515,0.0299771635351969,0,-0.306441896030177,0,0,0,0
X600021.SH,0,0,0,0,0.076142673181998,0,0.00293438116456569,0,0,-0.00120144449161285,0,0,0,0.0868775804252104,0,0,0,0,0,0,-0.0658128353810184,0,0.176986345050442,0,0,0,0.199525202194365,0,0,0,0,0,0,0,0,0,-0.0776261592002181,0,0,0,-0.0358342117288569,0,0,0,0,0,-0.103552607408292,0,-0.0937475234643289,0,-0.0446997344794925,0.0706238591065702,0,0,0,-0.0780879244614792,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,-0.0834969477934009,0.153635972767243,0,0.00415316003602196,0,0,0,0,0,0,0,0,0,0,0,-0.17137662593466,0,0,0,0,0,0,0,-0.0911000976515357,0,0,0.0128939467643211,0,0,0,0,0,0,0,0.129848922877567,0.00056096055332203,0,0,0.0477709752895769,0,0,0.0141030015394025,5.42101086242752e-20,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.0261408120160233,0,0,0,0,0.105328640499698,6.93889390390723e-18,0,0.136905553822648,0,0,0,0,0,0,0,0,0,0,0,0.0319910337637484,0,0.233331720501356,0,0,0,0,0,0.0228636162912109,0,0,0.166991363219963,-0.155391030570961,0,0,0.294404054906453,0,0,0,0,0,0,0,0,0.243793762690792,-0.116189260670204,-0.0208284307431805,0.0437993185303614,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0495500137865296,0,0,0,0,0,0.0114256155573972,0,0.0637316284331976,0,0.406521274126421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420895932011995,0,0,0,0.113632568353986,0,0,-0.000332145713397311,0,0,0,0,0,0,0
