,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X600688.SH,X601992.SH,X600111.SH,X600795.SH,X600362.SH,X600188.SH,X600547.SH,X002466.SZ,X601991.SH,X600660.SH,X300072.SZ,X000898.SZ,X600516.SH,X600886.SH,X000709.SZ,X600157.SH,X002460.SZ,X600027.SH,X000959.SZ,X600808.SH,X600489.SH,X600219.SH,X600339.SH,X600549.SH,X000983.SZ,X002092.SZ,X600352.SH,X000807.SZ,X000630.SZ,X601158.SH,X000553.SZ,X601699.SH,X000883.SZ,X000825.SZ,X000792.SZ,X002271.SZ,X000723.SZ,X600176.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.0206034073974609,0.0186063560110445,0,0,0,1.73472347597681e-18,-0.0222022979869757,0,0,0,-0.0349561140235794,0.00375398641255668,0.0058576644760488,0.0194848626823939,0,0,0,0,0,0,0,0,0,0,0,-0.0697317842882447,0.0184916950785645,0.0165765671452429,-0.0426355174017156,0,0.0249483892902062,0,0,0,0,0,0,0,0,-0.0878755322416106,0,0,0,-0.00762689073789324,-0.00723760647488627,0.0132088461451544,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.192782821938079,0,0,0,0,0,0,0,0,0,0,-0.00899310210385605,0,0,0,-0.0435575168529093,0,-0.0622154604787785,0,0,-0.0202410576437238,0.0133400069315075,-0.31520759994881,0,0,0,0,-0.0458812361258006,0,0,0,0,0,0,0,-0.0108676981323671,0,0,0,0,0.0116504598080635,0,0,0,0,0.00477008092438595,0,-0.116250226790511,0,0,0,0,0
X601088.SH,0,0,0,0,-0.0184662786269585,0,0,0.0137843616063763,0,0,0,0,0,0,0,0,0.0157234148827922,0,0,0,0.030855392242093,0,0,0,0,0,0,0,0,0,0,0,-0.0085716980448628,0,-0.00914660580828494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043746984659454,0.00853962044518781,0,0,0,0.126693863877871,0,0
X600019.SH,0,0,0,0,0.0364847219693377,0,0,0,0,0.109556709919525,0,0,0,0,0.142912912543809,0,0,0,0,0.0678063183184847,0,0.223382870065236,-0.0532259651976449,0,0,0,0,0,0,0.283222394882271,0,0,0.0625293174310005,0.0574745302832495,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0997342906628088,0,-0.0246455499693004,0,-0.0106316153296748,0.028510340319543,0.0282850378187167,0,0,0,0,0
X600010.SH,0,0,0,0.0666139394101962,0,0,0,0,0,0,0,0,0.0346845247287651,0,0,0,0,0,0,0,0.0303680271612794,0,0.085123269113955,0,0.0900146463672142,0,0.0142784444759509,0,0,0.16858785253805,0,0,0,0,0.074990868923311,0,0,0,0,0,-0.0915596860804158,0.0216687944446563,0,0,0,0,0,0,0,0,-0.00366264244268166,0.0143981078632995,0,0,0,-0.0957761687624148,0,0
X600585.SH,0,0,0,0,0,0,-0.0717011622920085,0,0.268882291439505,0,0,0,0,0,0.204572696295382,0,0,-3.46944695195361e-18,0,0.213093209024671,0,0,-0.0252282477807034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158565883724219,0,0,0,-0.0101284435580234,0.196057613600809,0,0,0,0,-0.00165401557333481,0.00918152073698054,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246429798362328,0,0,0,0.15170056580038,0.145114938747045,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0464692472025183,0,0,0,0,0,0,-0.0230172129707345,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105517864803615,0,0.425158517120396,0.106389149468429,0,0,-0.00805881355708081,0,0,0,0.0241865651407646,0,-0.0728557829907371,-0.0187940804154674,0,0,0.0716120444227582,0,0,0.0478209726011824,0.109856544397215,0,0,0,0.0734935108591777,0,0,-0.0993770083824922,0,0,0,0,0,0,0.0323777672870308,-0.030058383951818,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174865955133361,0,0,0.0603259710421298,-0.00422175413011899,0.119589956967069,0,0.260278365251833,0.114629446333664,0,0.115999077291091,0,-0.00513897399790158,0,0,0,-0.10396263355369,0,0,0,0,0,0,0.197334167708003,0,0.117862633547413,0,0,0,4.33680868994202e-19,0,0,0,0.0390539449009669,0,0,0,0,0.00139895786010039,0,0.115588282147314,0,0,0,0,0
X601898.SH,0,0,0,0.190546517936382,0,0,0.17074065982974,0,0,0,0,0,0.00861161120298981,0,0,0,0,0,0,0,0,0.223611755845175,0,0,0.0460897238844848,0,0,0,0,0,0,0,0,0,0.0877311471014006,0.00149560583469425,0,0,0,0,0,0.0208729411442211,0,0,0,0,0,0,0,0,-0.0041533734081735,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.154449131410734,0,-0.0567259018488838,0,0,0,0,0,0,0,-0.0559860371149167,-0.0540858378758394,0,0,0,0,0,-0.0102594955524787,0,0,0,-0.086165971666441,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532168884155735,0,0,0,0.0411240464244614,0.0526669997470159,0,0,0,0,-0.00835761925208859,-0.0196537607762032,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118230867029469,0,0,0,0,0,0,0.0272117147683699,0,0.0523112424440395,0.236712141242175,0,0.0614005626231545,0.126807691390395,0,0.239196438333454,0,0.308404795965837,0,0,0,0.0900756869948537,0.128882085404498,0,0,0.23061186416919,0,0,0,0.0929990932774297,0,0,0.0353642777714273,0,0,-0.0240621251865163,0.0545709029483753,0,0,0,0.130718916257913,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131835201919008,-1.73472347597681e-18,0,0,0.165265755323328,0,0.0795392769478915,0,0.102951869615704,0,0.111827001350542,0,0,0,0,0,-0.040607710240631,0.0267142654419926,0.185759832174735,-0.0899362785221848,0,0,0,0,-0.00558398838960998,0,0,0,0,0,0,0.24437940949106,0,0,-0.0202533093276789,0.0225139346022413,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.00652741746600701,0,0,0,0,0.0173463507151163,0,0,0,-0.00206250964407375,0.115613757544303,0.0326479672127339,0,0,0,0.00958646355274942,0.000517465689569357,0,0,0,0.0106747930506579,0,0.0151993978457061,0,-0.0612642611427986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915893025335691,0,0,0,-0.0422365619730905,0,0,0,0,0,0.0800938777762497,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.165285431674588,0,0,0.0668286819392751,0,0,0.298305813690054,0,-0.00328315146143381,0,0,0.017535901213963,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0589037427511969,0,0,0,0.182247930064891,0,0.0205281126850982,0,0.0179887813396588,0,0.0387742637243631,0,0,0,0,0,0,0,0.0856918053589091,0,-0.0112363649688795,-0.0333919028816343,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0276572995245038,0,0,0,-0.0174064103160875,0,0.108661549373511,0,0,0.00275463509549137,0,0,0,0,-0.000600370813997104,0,0,0,0.13286464220115,0,0,0.0750472780472604,0.0428930217708508,0,-0.04034602715854,0,0.325875894669642,0,0,0,0,0,0,0.163275913333746,0,0,0,0.0274718505995831,0,0,0.0785323469695404,0,-0.010320856079631,0.00698911507529072,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.136034050983601,0.293566568240868,0,0,0,0,0,0,0,0,0,0.0139269185784071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234820840814668,0,0.0447256348806765,0,0,0.0351033823328453,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805123541926582,0.12016569829682,0,0,0,1.51675644049562,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.153627583003359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391990064805587,0,-0.12365718487781,0,0,0,0,0.0821891931948626,0.10252455342114,-0.046191057610447,0,0,0,0,0,0,0,0,0.067155192146652,0,0,0,0.0421150126909816,0.0795747710128394,-0.0160883615760509,-0.0106094542849002,0,0,0,0.165206302379915,0,0
