,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600795.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X601992.SH,X600688.SH,X600309.SH,X000898.SZ,X601158.SH,X000709.SZ,X600583.SH,X000792.SZ,X000883.SZ,X000539.SZ,X002353.SZ,X000027.SZ,X600489.SH,X000629.SZ,X000825.SZ,X000630.SZ,X600547.SH,X600808.SH,X600578.SH,X600307.SH,X600352.SH,X600549.SH,X000959.SZ,X601699.SH,X600008.SH,X600098.SH,X600660.SH,X000831.SZ,X000983.SZ,X600315.SH,X000937.SZ,X002470.SZ,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.66242247697154,0,0,0,0,0,0,0,0,0,0.0697652971869004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159643720171769,0,0,0,0,0.0213402009564897,0.00222951879732924,0.0327081296984293,0,0,0,0,0,0.0610282435504506,0,0,-0.0551577812035774,0,-0.0329904858642001,0,0,-8.67361737988404e-19,0,-0.0522891526410874,0,0
X600028.SH,0.613470982070861,0,0,0,0,0,0,-0.0547070975902945,0,-0.015575862767014,0,0,-0.0785396725149595,0,0,0,0,0.322290483767787,0,0,0,0,0,0,-0.0475701133714384,0,0.129774880847486,-0.0116659592859295,0,0,0,0.043830753142684,0,0.050527708098097,0,0,0,0,0,-0.0057839260202096,0,0,0,0,0,0,0,-0.00627446164356195,0,0.00419707144060939,0,-0.0196709484053977,0,0,0,0,-0.066606720571671,0,0
X601088.SH,0,0.100556834817539,0,0,0,0,0.145475725077665,0,0.00152039989407695,0,0,0.112778657982981,0,0,0,0,0.0385586000942643,0,0,0,0,0,0,0,0,0,0.0389272968431808,0,2.16840434497101e-19,0,0,0,0.0468958923187648,0,0.0125472210433053,0.0412614837744494,0,0,0,0,0,0,0,0.162960094945485,0.146104103752745,0,0.0526319971190197,0,0,0,0,0,0.00690197838594729,0,0,0,0,0,0
X600011.SH,0,0.0439334664516966,0,0,0.110420169088232,0,0,0,0,0,0,0.107220808988977,0,0,0,0.380045046298333,0,0,0,0,0,0,0,0,-0.138949788942139,0,0,0,0,0,0,0,0,0,-0.00443201043171546,0,0,0,0,0,0,0,0,0.0502404001919911,0.0289737249408827,0,0,0,0,0,0,0.0158710294484305,-0.0255718474972512,0,0,0,0,0,0
X600019.SH,0,0,0,0.0854254617847404,0,0,0,0,0,0,0,0.0590656714581626,0.0442714494356889,0,0,0.0526354840646653,0,0,0,0.258312709880285,0,0.158443110308852,0,0,0,0,0,0.0758176978752873,0,0.0623492364030479,0,0,0,0,0,0.100742092795774,0,0,0.10473735457439,0,0,0,0,0,0,0,0,-0.10923708329824,0,0,0,3.46944695195361e-18,0.0112118570014924,0,0,0,0,0,0
X600585.SH,0,0,0.0237162245514628,0.0221469367206226,0,0,0,0.139108289040962,0,0.0961202592295112,0,0,0,0.0868209461625662,0,0,0.015295423902034,0,0,0,-0.0593539280484951,0,0,0,0,0,0,0,0,0,-0.033167322589457,0,0,0,0,0,0,0,0,0,0,0,0.070145641514647,0.0594650921485021,0.0686972279896437,0,0,0,0,0,0,-0.0448379564719794,0,0,0,0,-0.0172662232425462,0,0
X601898.SH,0,0,0.012230669360573,0,0,0,0,0,0.354487257722113,0.0343391484622764,0,0.0483602185823472,0,0,0,0,0.0991625817454773,0,-0.0406906505666788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018316949709338,0,0,0,0,0.1728693215722,0,0,0,0.102461019120704,0.0535977710446964,0,0,0,0,0,0,-0.0186144269353,-0.0160463310627115,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294915525778889,0.015171659310455,0.029723482500464,0,0,0,0,0,0,0.0223609157644561,0,0,0,0,0.110740909566722,0,0,0,0,0.154248933367176,0,0,0,0,0.0133070405936479,4.33680868994202e-19,-4.33680868994202e-19,0.0216082893969912,0,0,0,0,0,0,0,0,0.00419061290582093,-0.0323450247834168,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0397985763583228,0,0.0226575485481831,0,0.377564642478285,0,0,0,0,0,0.108939715218515,0,0,0,0,-0.0335465177069123,0,0,0,0,0.167367455020104,0,0,0,0.0185058524165076,0,0,0,0,0.0330241960137196,0.0906934905973944,0,0,0,0.00685561888854181,0.0261497648416878,0,0,0,0,2.71050543121376e-20,0,0.0139786744533766,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.132744459096615,0,0,0,0,0,0,0,0,0,0,0.363017989467283,0,0,0,0.0909198239533818,0,0.189937473502583,0,0,0,0,0,0.00605766642491491,0,1.73472347597681e-18,0,0,0,0,0,1.73472347597681e-18,0.387964869733425,0,0.0737454278042434,0,0,0,0,0,0,0,0,0,0,0,0,-0.0893118691374996,0,0,0,0,0.0535166349885991,0,0
X600795.SH,0,0.105287929376516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170500742629887,0,0,0,0,0,0,0.0823961634488609,0,0,0,0,0,0,0,0,0,0,0,0.063167193562067,0,0,-0.00373638940930913,0,0,0,0,0,0,0.0565006649844931,0,0,0.00923825648534706,0.00141428783417807,0,0,0,0,0,0
X600188.SH,0.0473860817298385,0,0,-0.036973120465375,0,0,0.449857922697459,0,0,0,0,0,0,0,0,0,0,0.160563495867706,0,0,0,0,0,0,0,0,0,0.0870172477422354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374411608064214,0.122346060047913,0,0,0,-0.0578487072439775,0.0407310609344108,0,0,0,-0.0626535338426361,0,0
X600886.SH,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0173175649199761,0,0.105073347214433,0,0,0,0.357060175537788,0,0,0,0,0,0,0,0.0438258939399705,0,0,0,0.000423730298921726,0,0,0,0,-0.0959660206086341,0,0,0,0.0790698961761072,0,0,0,0,0,0.0539017427212273,0.102197416711871,0,0,0,-0.0164491013157442,0.164459890086857,0,0,-0.00707183642906764,0,0,0,0,0,0,0
X600362.SH,0,6.93889390390723e-18,0,0,0,0,0,0,0.262208909607772,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.026993150753829,0,0.155474879563966,0,0,0,0,0,0,0,0,0.126691114146471,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.258783264835308,0,-0.00261525930988837,0,0.0378997428347698,0,0,0,0,-0.00526562269996832,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.139596843081352,0,0,0,0,0,0,0.0278672540429155,0,0,0,0.0226553404746618,0,0,0,0,0,0.0122765115508537,0,0.00612314025733057,0.0442818577238621,0.0523006950803252,0,0,0,0,0,0,0.280754072958888,0,0.0368564919077862,0.0217148666191996,0,0,0.0178667611327604,0,0,0,0.0325250112863852,0,0,0,-0.0208979325626724,0,0,0,0,0,0,0
X600027.SH,0,6.93889390390723e-18,0,0.218031966959786,0,0,0,0.16628524498042,0.0565613053914365,0.0191755079423922,0.0579479682589063,0.0306652061829234,0,0,0,0,0,0,0,0.121318565941661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536011607035917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,-0.225236403785273,0,0,0,0,0,0,0,0,0.00416529066528591,0,0,0,0,0,0,0,0,0,0,0,0.0824838448684747,0,0,0,0,0.279822282809319,0,0,0,0,-0.0632259130070701,0,0,0,0.168298124741712,0,0.223997108371063,0,0,6.93889390390723e-18,0,0.0419907533121544,0,0.11676865941852,0,0,0,0,0,0,-0.0517593255254644,0,0,0,0,0,0,0
X600688.SH,0,0.216709270494685,0,0,-0.0329857916133688,0,0,0,0,0,0,0.219550662018588,0,0,0,0,0,0,0,0,-0.0193334448402789,-0.0994121041907685,0,0,0,0,0.0886342395889804,0.222921723419845,0,0,0.0179350991737299,0.0104298408262965,0,0,0,0,0,0,0,0,-0.0198696755079279,0,0,0,0,0.154979681042798,0,0.102339634171235,0,0,0,0.0212699340394194,0.0114429562537526,0.165064431724786,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0169475560787437,0,-0.126138897924406,0,0,0,0,0,0,0.00613331003909741,0,0,0,0,0,0.141373682567053,0,0,0,0.00268718985162111,0.116205542541747,0,0,0,0.250394782507385,0,0,0,0,0,0,0,0,0,-0.00223428939125985,0.0668488133049692,0,0,0,0,0,0,0,0,-0.00884237389445989,-0.00557897397839291,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0984616428746013,0,0,0,0.0890872747845019,0.181436718380886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037112843738097,0,0,0.146805851208798,0,0.108630775689293,0,0,0.126420158108482,0,0,0,0,0,0,0,0,-0.0275375452943363,0,0,0,0.0285191706058759,0,0,0,0,0,0,0
