,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X300072.SZ,X600188.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600111.SH,X600886.SH,X601992.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X002075.SZ,X601158.SH,X000709.SZ,X000723.SZ,X000898.SZ,X600352.SH,X000408.SZ,X600583.SH,X000883.SZ,X000959.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X600126.SH,X600021.SH,X002470.SZ,X000630.SZ,X000012.SZ,X600098.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0321083564923679,0,0,0.0183564981533798,0,-0.00470485528107945,0,0,0.00233010319578175,0,0,0,0.0774896930086316,0,0,0,0.0114358979399371,0,0,0,0.0284324740105231,0.0068652919363269,0,0,0,0.0544506335797897,0,0,0,0,0,0,0,0,0.0439206553814178,0,0,0,0,0,0,0,-0.0105674954202696,0,0,0,0,0.00056925440977378,0,0,0,0,0,0
X600028.SH,0,0,0,0.0439946047927372,0,0.107377351110479,0,0.0641235839881241,0,0,0,0,0.0466582646425369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419955902160763,0,0,0,0,0,0,0,0.0583890282037731,0,0,0,0.0441174489437561,0,0,0,0,0.0101684467493797,0,0,0,0.037856579938096,0,0,0,-0.0150748006993988,0.003349776415538,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0754249483710578,0.0668130737075468,0,-0.0108910373602963,0,0.0380044955071932,0.088252608432356,0,0,0,0,0.00700841413900687,0.01631993093438,0,0.100207923463593,0,0,0,0,0,0,-0.0137896770619039,0,0,0,0,0,0,0,0,0.0485949766604787,0,-0.0248530269570934,0,0,0,0,0,-0.0163622081129359,0,0,0,0,0,0.019664927224431,0.0731847503485858,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.103745403082356,0.0946687230586521,0,0.0536287587854799,0,0,0,0.144989399888954,0,0,-0.00500232067197808,0,-0.0190818572382739,-0.20068032952391,0,0,-0.0106802630303146,0,0,0,0,0.202202815359431,0,0,0,-0.046209491895729,0,0.0557294143426215,0,0,-0.147911848324638,0.00667949459570273,0,0,0,0,0,0,0,0.0202226506861943,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.125541117914867,0,0,0,0,0,0,0,0,0,0,0,0.0289742950692286,0.140932582223546,0,0,0,0,0,0,0,0,0.0276036448151814,0,0,0,0,0,0,0,0.0292599944490427,0,0,0.0770822669514353,0.06587621498892,0,0,0,0.0244553619573005,0,0,0,0.048653821890333,0,0.0160614845653168,0,0,-0.0185333850807812,0,0,0,0,0,0
X600585.SH,0,0.52570558486634,0,0.0555803965816955,0.0044953704236537,0,0,0,0,0,0,0,0.00576440785226169,0.118681444314268,0,0,0,0,0,0,0.0981460980966667,-0.0447554411250024,0,0.18858565105675,0,0,0,0,-0.132284742351754,0,0,0,0,0.0600671507802353,0,0,0,0,0,0.00508983186260015,0,0,0,0,0,-0.0468563189555274,0,-0.15270107621383,0.0741227818076627,0.0197875716140673,0,0.0405130551587345,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0484491394220019,0,0,0,0,0,0,0,0,0,0,0.016836083955536,-0.010351435707988,0,0,0.0367773378554705,0.00451254432712908,0,-0.0148285550896682,0,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.0233911228341994,0,0,0,-0.0621769484856211,-0.00060284150122652,0,0,0,0.0186135472683173,0,0.0480697043912552,0,-0.0423918174960897,0.00834881588155487,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0310234165234454,0,0.0941070329077979,0.169239531372783,0,0,0,0,0,0,0.057112226322602,0,0,0,0.0513437219721537,0,0,0,0,0,0,0.023257577044603,0,0,-1.73472347597681e-18,0,0,0.0956008359780043,0,-0.0851550645176381,0,0,0,0.0562042904369335,0,0,0,0.0976832262803356,0,0.177210118338158,0,0.0446197199177549,-0.034587774874218,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.117143663455919,0,0,0,0,0,0.063111054283317,0,0,0,0.0801820287160026,0,0,0,0,-0.0387538698825533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195214002113456,0.0339732706234207,0,0,0.0527955848302868,0,0,0.178356426189007,0.0168697083535084,0,0,0,0,0,0.0065131037993086,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0135417729635209,0,0,0.0590896965737093,0,0.0235804434918219,0,0.0684549495331192,0,0,0,0,0,0,0,0,0,0.0485179365657334,0,0,0,0,0,0.0745062420507657,0,0.0305765632832165,0,0.0179228339936648,0,0,0.0444908689347492,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0389776239513405,0,0,0,0,0,0,0,0,-0.144209146769082,0,0,0.180186838558753,0.041366144402697,0.716896768406991,0,0.221639839163391,0,-0.031989800904304,0,0,0,0,-0.178300506150323,0,0,0,0,0,0,-0.154148511436075,0,0,0,-0.123983897463618,0,0,0.189619943530182,0,0,0.0147223170576816,0.280517868128031,0,0.0418016358092925,0.120242835114704,0,0,0,0.154288145213049,0,0
X601600.SH,0,0,0,0,0,0,0,0.0115247806217221,0,0,0.0275441987942888,0,0.00174415385582759,0.0293075080240829,0,0,0.0755426821941283,0.145058076779528,0,0,0,0.143294824113778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147110019211165,0,0.202172091959829,0,0,0,0.0506877749795747,0,0,0,0,0,0,0,-0.0776686435152475,0,0,0,0,0,0,0
X300072.SZ,0,0,0.119953049873368,0,0,0,0,0.517226753387499,0,0,-0.128125127152185,0,0,-0.115239071559571,0,-0.172734113701977,0,0,0,0,0,-0.0752371186475433,0,0.540220142981164,0,0,0.206483822146354,0,0,0,0,0,0,0,0,0,0,-0.21019995926144,0,-0.249001470950961,0,0,0.169553646635453,-0.662868400730674,0,0,0,0,0,0,0,-0.259123253485017,0.281277179795616,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818278819319869,0,0,0,0,0,0,0,0,0.0266280465345259,0,0,0.0801964061571061,0,-0.0807144454192736,0,0,0,0,-0.0938750626385393,0,0,0,-0.0442032893983311,0,0,0.651137949374868,8.67361737988404e-19,0,0,0,0,0,-0.117754501609417,0,0,0,0.44149514496149,0,0,0.062698304069878,-0.032727501162287,0,0,0,0,0
