,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600111.SH,X600362.SH,X600188.SH,X600795.SH,X002466.SZ,X601991.SH,X600547.SH,X000898.SZ,X600660.SH,X300072.SZ,X600516.SH,X000709.SZ,X600886.SH,X600157.SH,X002460.SZ,X600027.SH,X000959.SZ,X600808.SH,X600489.SH,X600219.SH,X600339.SH,X600549.SH,X600352.SH,X000983.SZ,X002092.SZ,X000630.SZ,X000553.SZ,X601158.SH,X000825.SZ,X000792.SZ,X000807.SZ,X000883.SZ,X601699.SH,X000723.SZ,X002271.SZ,X000060.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00289310222778697,0,0,0,-0.019382786582412,0.00717212681861799,0,0,0,0.0262588852799221,0,0,0,0,0,0,0,0,0,0,-0.0573862070055861,0,0,0,-0.029536599848652,0,-0.0148967174714281,0,0,0,0.0506744987893966,0,0,-0.105162091576616,0,0,0,0,-0.00773323940925116,-0.00663059036187021,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.185932320067097,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175602300198514,0,0,0,-0.0556803423823388,0,0,0,0,-0.288083299561663,0,0,0,0,-0.035975855865051,0,0,0,0,0,-0.0141852512737024,0,0,0,0,0,0,0,0.0474051525560282,-0.00280688500922015,0,0,0.00403807144041551,0,-0.130039866616401,0,0,0,0,0
X601088.SH,0,0,0,0.0190515083302414,-0.027932250620519,0,0,0.0237107529008521,0,0,0,0,0.0103105266123469,0,0,0,0,0,0.0116816262214621,0,0,0.0320978912658922,-0.00142268479780535,0,0,0,0,0,0,0,-0.0239377751008188,0,-0.0151792068016341,0,0,-0.00578965549467255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00407164271020657,0.00684843441104508,0,0,0,0.116392071156183,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.295562084855668,0,0,0,0,0,0,0,0,0,0.0311206356918356,0,0,-0.033321694602868,0,0,0,0,0,0,0.338829032586205,0,0,0,0.0038762484070335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01078551399977,0.0149309462340276,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0987094802137659,0,0,0,0,0,0,0,0,0.00488737226468275,0.0467006255675611,0.139511947007879,0,0,0,0,0,0.138596294302249,0,0,0,0,0,0.00942931711809236,0.0404875135121628,0,-0.0739776801215405,0,0,0,0,0,0.0710141780567896,0,0,0,0,0,-0.00875971201423993,0.0261645225649326,0,0,0,0,0,0
X600585.SH,0,0.06850735545053,0,0,0,0,-0.0715247424210425,0,0.283219141680373,0,0.0315839552338695,0,0,0.228667080237818,0,0,-3.46944695195361e-18,0,0,0,0.187794573175954,0,-0.0246430289325251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192536327757589,0,0,-0.0418931264883968,0,0,0,0,0.155084211811953,0,0,0,0.00173552701561236,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0847058154951383,0,0,0,0,0.0631759884698184,0,0,0,0,0,0.0177939553898166,-0.0390289603357843,0.0347879797849278,0,0,0,0,0,0,0.13617887980708,0,0,0,0,0,0.0723205101963346,0,0,0,0,0,0,0.248398391907102,0,0.0572603479956506,0,0,0,0,0,-0.00452311595696576,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325143010691658,0,0,0,0,0.423234424438022,0.0800136421977733,0,0.0573601430487836,0,-0.00620884119477002,0,0,0,0.0174824393127505,0,-0.0572242490337277,0,0,0,0.0236257308464273,0,0.184861229611301,0,0,0,0.0620312636771078,0,-0.050211220504167,0,0,0,0,0,0,0,0.0647541646367468,0,0.0325744683662774,-0.0557400145429898,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369319866447209,0,0.0441111590875258,0,0.121118873763561,0,-0.00120766841606539,0,0.255256985037964,0.113865597576551,0.125596430820575,0,0,0,0,0,-0.120862374224198,0,-0.0125228607635466,0,0,0,0,0,0.200716440926291,0,0,0,0,0,0.133594251836963,0,0,0,0.0370788531989795,0,0,0,0.00354280082985233,0,0.117997980825394,0,0,0,0,0
X601898.SH,0,0,0,0.197361001855103,0,0,0.142402567071529,0,0,0,0,0,0.00917844230116962,0,0,0,0,0,0,0.232989968702782,0,0,0.0118430281917484,0.0502020174832085,0,0,0,0,0,0,0,0,0,0,0,0.0610825103526873,0,0,0.0181202740468557,0,0,0,0,0,0.0473239230898312,0.056707308440605,0,0,0,0,-0.00192713494103557,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784788755662576,0.120325230526878,0,0.147464846423449,0,0.32452972039737,0.134808472696538,0,0.28804814712807,0,0.311947259026295,0,0.169157081650993,0,0.0619688731446991,0,0.207682002213831,0,0,0,0.0178242233723262,0,0,0,0,0,0,0,-0.0294764796502692,0.0692492771587781,0,0,0,0.103510670759824,0,0
