,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600660.SH,X600547.SH,X002466.SZ,X601600.SH,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X000301.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X000786.SZ,X601991.SH,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X600176.SH,X000933.SZ,X000932.SZ,X600348.SH,X600612.SH,X600219.SH,X601168.SH,X002128.SZ,X300037.SZ,X600157.SH,X000027.SZ,X600688.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0115803482020308,0.480769213159765,0.171250629846746,0.113926232354974,0,0.0202268627269757,0,0,0,0,0.0725583434891059,-0.244467682962076,0,-0.115897863793904,0,0,0,0.103296381524276,0,0,0,0,0,0,0,0,0,0.0611902269803647,0,0,0,0,0,0,0.0371282620320633,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0136050565369906,0.00624020858151675,0,0,0,0.0290453170831606,0,0
X601088.SH,0,0,0.0876456941810232,0,0.236036534323542,0.165090822471876,0,0,0,0,0,0,0,0,0,0,0.00445149059178067,0.157020149679936,0,0,0,0,0,0,0.159875052793465,0,0,0,0,0,0,0,0.0582056864705848,0,0,0,0,0,0.0368169350365808,0,-0.0500781585047908,0,0,0,0,0,0,0,0,0,0,0,0.0176396616308736,0,0,0,0,0,0
X600028.SH,0.486386515183062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224915426655341,0,-0.132959821661616,0,0,0,0.130378201390536,0,0,-0.0887762259807105,0,0,0,0,0,0.0825821815623255,-0.0315848795647288,0,0,0,0,0.01313820617197,0,0,0,0,0,-0.0494496170692042,0.0413173256978404,0,0,0,0,0,0
X600309.SH,0.097756800846748,0,0,0,0.0546111547120427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251880359571406,0,0,0,0,0,0.133452929355419,0.161300590486702,0,0,0,0,0,0.25699711887597,0,0,0,0,0,0,0,-0.0825884027288073,0,0,0.378676483297016,0.280665859558983,0,0,0,0,0,-0.0682669314477389,0.0508574358184837,-0.0626734281156889,0,0,0,0,0
X600188.SH,0,0.172796359922057,0,0,0,0,0,0,0,0,0,0.0996720263613753,0,0,0,0,0,0.208370113602713,0,0,0,0,0,0.104881802564725,0,0,0,0,0,0,0.0658714174846043,0.0504315426728902,0.161025002430107,0,0,0,0,0,0,0,0.0592771336323977,0,0,0,0,-0.0518517231395789,0,0,0,0,0,0,-0.0112810406440527,0,0,0,0,0,0
X601898.SH,0.140470697649343,0.125364924178528,0,0,0.0593546910436894,0,0,0,0,0.15571346440905,0,0,0,0,0,-0.0644491973859577,0.00567453918956899,0,0,0,0,0,0,0.212176101811035,0,0,0,0,0,0,0,0,0.0327767761862374,0,0,0,-0.0336377747659449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426947110113104,0.0232995793212477,-0.0117377808599475,0,0,0,0,0,0
X600011.SH,0,0.132718600447322,0,0.000194744295154026,0,0,0,0,0,0.125061904898077,0,0,0,0,0,-0.0435944353018623,0,0,0,0,-0.0842728485323852,0,0,0,0.45815093523244,0,0,0,0,0.0570853405601748,0,0.00620778853482365,-0.111536191022157,0,0,0,0,0,0,0,0,0,0,0,0.0698980984077659,0.0510656576152499,0,0,0,0,4.33680868994202e-19,0.00460397980136611,0,-0.0239667095989472,0,0,0,0,0
X600019.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145768838726212,0,0,0,0,0,-0.00153596607972362,0,0.196082473006745,0,0,0,0.291316176277925,0,0,0,0,0,0,2.16840434497101e-19,0.00346590238921554,0.0052222412559211,0.0695193192935711,0,0,0,0,0
X600585.SH,0.161421927751153,0,0,0.155139531657673,0,0,0,0,0,0,0,0,0,0,0,0.161597787203494,0,0,0,0,0,0,0,0,0,0,0,0.0132534603238275,0.00112000605778184,0,-0.0572197472019296,0.0201064438879013,0,0,0,0,0,0.111975407383288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121959439072584,0.00255932249801553,0,0,0,0,0,0
X600886.SH,0,0.291536250306799,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.321609976729879,0.00201911668262612,0,0,-0.138733963691019,0,0,0,0,0,0,0,-0.0564671889973617,0,0,0,0,0,0,0,0,0,0,0,0,0.0365938747447395,0,0,0,0.0696531416292538,0,0,0,0,0.0455673114822196,-0.00251796067467961,0.00329916159111033,0,0,0,0,0,0
